# prof_imu_max_us=1340
# prof_ctl_max_us=15811462
# prof_disp_max_us=7964
# prof_ws_max_us=38
# prof_tel_max_us=314
# prof_crsf_max_us=11068285
# prof_can_max_us=4678
# prof_bal_max_us=4740521
# prof_adrv_max_us=23908
# prof_loopgap_max_us=15812608
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=3.5399
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.15:81.60
# sp_curve_2=0.50:82.00
# sp_curve_3=1.00:81.10
# base_sp_fwd=84.00
# base_sp_tip=81.10
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
21,1,-2.28,0.13,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,0.04,-0.06,3.926,3.544,3.940,3.559,0.00,0.00,0
41,1,-2.28,0.09,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,-0.06,3.926,3.545,3.954,3.573,0.00,0.00,0
60,1,-2.28,0.13,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,-0.06,3.931,3.550,3.968,3.587,0.00,0.00,0
81,1,-2.28,0.16,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,-0.06,3.940,3.558,3.982,3.601,0.00,0.00,0
99,1,-2.27,0.29,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,-0.06,3.952,3.568,3.996,3.615,0.00,0.00,0
120,1,-2.22,0.84,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,-0.06,3.964,3.578,4.010,3.629,0.00,0.00,0
141,1,-2.13,2.05,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,-0.06,3.977,3.588,4.024,3.643,0.00,0.00,0
160,1,-2.02,3.07,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,-0.06,3.991,3.600,4.038,3.657,0.00,0.00,0
181,1,-1.90,3.87,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.05,0.01,4.003,3.609,4.052,3.671,0.00,0.00,0
200,1,-1.80,4.24,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.02,0.01,4.018,3.619,4.066,3.685,0.00,0.00,0
220,1,-1.69,4.78,0.00,0.00,0.00,0.0000,0.0000,-3.36,0.85,-0.02,0.01,4.029,3.629,4.080,3.699,0.00,0.00,0
