0.10 Nm | tmp=26.0C | err=0x00
# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_vel_gain=0.0200
# arm_drift_gain=0.0300
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# vel_trim_gain=0.2000
# vel_trim_max=4.00
# vel_trim_filter=0.0500
# vel_trim_gate=3.00
# vel_trim_drift_gain=0.0100
# dither_amplitude=0.20
# dither_freq=0.30
# vel_trim_drift_gain=0.0100
# stuck_cmd_threshold=2.00
# stuck_vel_threshold=0.50
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=5.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
221,1,-3.97,4.36,0.00,0.00,0.00,0.0000,0.0000,13.84,19.34,0.02,0.02,4.03,3.62,4.08,3.69,0.00,0.00,0
240,1,-3.79,5.59,0.00,0.00,0.00,0.0000,0.0000,13.84,19.34,0.02,0.02,4.05,3.63,4.09,3.71,0.00,0.00,0
261,1,-3.57,7.38,0.00,0.00,0.00,0.0000,0.0000,13.84,19.34,0.02,0.02,4.06,3.64,4.11,3.72,0.00,0.00,0
279,1,-3.34,9.39,0.00,0.00,0.00,0.0000,0.0000,13.84,19.34,0.02,0.02,4.07,3.65,4.12,3.73,0.00,0.00,0
301,1,-2.85,13.10,0.00,0.00,0.00,0.0000,0.0000,13.84,19.34,0.02,0.02,4.09,3.66,4.14,3.75,0.00,0.00,0
320,1,-2.40,15.98,0.00,0.00,0.00,0.0000,0.0000,13.84,19.34,0.02,0.02,4.10,3.67,4.15,3.76,0.00,0.00,0
341,1,-1.94,17.81,0.00,0.00,0.00,0.0000,0.0000,13.84,19.34,0.02,0.01,4.11,3.68,4.16,3.78,0.00,0.00,0
361,1,-1.50,18.88,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.13,3.70,4.18,3.79,0.00,0.00,0
380,1,-1.08,19.46,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.14,3.71,4.19,3.80,0.00,0.00,0
399,1,-0.77,19.83,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.16,3.72,4.21,3.82,0.00,0.00,0
421,1,-0.22,20.55,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.17,3.73,4.22,3.83,0.00,0.00,0
440,1,0.24,21.43,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.19,3.74,4.23,3.85,0.00,0.00,0
461,1,0.71,22.08,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.20,3.75,4.25,3.86,0.00,0.00,0
480,1,1.18,22.53,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.21,3.77,4.26,3.87,0.00,0.00,0
501,1,1.65,22.97,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,4.23,3.78,4.28,3.89,0.00,0.00,0
520,1,2.14,23.43,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.24,3.79,4.29,3.90,0.00,0.00,0
540,1,2.63,23.81,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.26,3.80,4.30,3.92,0.00,0.00,0
561,1,3.12,24.17,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.27,3.82,4.32,3.93,0.00,0.00,0
581,1,3.62,24.43,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.28,3.83,4.33,3.94,0.00,0.00,0
600,1,4.13,24.70,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.30,3.84,4.35,3.96,0.00,0.00,0
621,1,4.64,24.94,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.31,3.86,4.36,3.97,0.00,0.00,0
640,1,5.14,25.08,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.33,3.87,4.37,3.98,0.00,0.00,0
661,1,5.66,25.27,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.05,0.01,4.34,3.88,4.39,4.00,0.00,0.00,0
680,1,6.17,25.44,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,4.35,3.90,4.40,4.01,0.00,0.00,0
701,1,6.70,25.75,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,4.37,3.91,4.42,4.02,0.00,0.00,0
720,1,7.22,25.97,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,4.38,3.92,4.43,4.04,0.00,0.00,0
741,1,7.75,26.11,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,4.40,3.94,4.44,4.05,0.00,0.00,0
761,1,8.29,26.41,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,4.41,3.95,4.46,4.06,0.00,0.00,0
780,1,8.69,26.60,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,4.42,3.96,4.47,4.08,0.00,0.00,0
801,1,9.38,26.82,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,4.44,3.98,4.49,4.09,0.00,0.00,0
821,1,9.92,27.02,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.00,4.45,3.99,4.50,4.10,0.00,0.00,0
840,1,10.48,27.16,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.00,4.47,4.01,4.51,4.11,0.00,0.00,0
861,1,11.01,27.01,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.00,4.48,4.02,4.53,4.13,0.00,0.00,0
880,1,11.56,27.20,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.00,4.50,4.03,4.54,4.14,0.00,0.00,0
901,1,12.10,27.19,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.00,4.51,4.05,4.56,4.15,0.00,0.00,0
919,1,12.52,27.30,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.00,4.52,4.06,4.57,4.16,0.00,0.00,0
941,1,13.22,27.63,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.00,4.54,4.07,4.58,4.17,0.00,0.00,0
960,1,13.80,28.01,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.00,4.55,4.09,4.60,4.19,0.00,0.00,0
981,1,14.37,28.10,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.02,4.57,4.10,4.61,4.20,0.00,0.00,0
1000,1,14.94,28.17,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.58,4.12,4.63,4.21,0.00,0.00,0
1021,1,15.50,28.16,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.59,4.13,4.64,4.22,0.00,0.00,0
1039,1,15.93,28.29,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.61,4.14,4.65,4.23,0.00,0.00,0
1061,1,16.64,28.23,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.62,4.16,4.67,4.24,0.00,0.00,0
1080,1,17.20,28.31,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.64,4.17,4.68,4.25,0.00,0.00,0
1101,1,17.78,28.52,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.65,4.18,4.70,4.26,0.00,0.00,0
1120,1,18.36,28.55,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.67,4.20,4.71,4.28,0.00,0.00,0
1141,1,18.94,28.82,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,4.68,4.21,4.72,4.29,0.00,0.00,0
1160,1,19.53,28.80,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,0.02,4.69,4.23,4.74,4.30,0.00,0.00,0
1180,1,20.11,28.78,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,0.02,4.71,4.24,4.75,4.31,0.00,0.00,0
1201,1,20.68,28.72,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,0.02,4.72,4.25,4.77,4.32,0.00,0.00,0
1221,1,21.25,28.77,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,0.02,4.74,4.27,4.78,4.33,0.00,0.00,0
1240,1,21.82,28.62,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,0.02,4.75,4.28,4.79,4.34,0.00,0.00,0
1261,1,22.40,28.73,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,0.02,4.76,4.30,4.81,4.35,0.00,0.00,0
1280,1,22.99,28.96,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,0.02,4.78,4.31,4.82,4.36,0.00,0.00,0
1300,1,23.58,29.17,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.02,-0.01,4.79,4.32,4.84,4.37,0.00,0.00,0
1321,1,24.18,29.28,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.01,4.81,4.34,4.85,4.38,0.00,0.00,0
1341,1,24.77,29.31,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.01,4.82,4.35,4.86,4.39,0.00,0.00,0
1360,1,25.34,29.01,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.01,4.83,4.36,4.88,4.40,0.00,0.00,0
1381,1,25.87,27.79,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.01,4.85,4.38,4.89,4.41,0.00,0.00,0
1400,1,26.36,26.38,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.01,4.86,4.39,4.91,4.42,0.00,0.00,0
1420,1,26.78,24.38,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.01,4.88,4.40,4.92,4.43,0.00,0.00,0
1441,1,27.15,22.61,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.01,4.89,4.41,4.93,4.44,0.00,0.00,0
1461,1,27.52,21.28,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.00,4.90,4.42,4.95,4.45,0.00,0.00,0
1480,1,27.88,20.48,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.00,4.92,4.42,4.96,4.45,0.00,0.00,0
1501,1,28.26,20.15,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.00,4.93,4.43,4.98,4.46,0.00,0.00,0
1520,1,28.67,20.48,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.00,4.95,4.44,4.99,4.47,0.00,0.00,0
1541,1,29.10,20.59,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.00,4.96,4.45,5.00,4.48,0.00,0.00,0
1560,1,29.42,20.61,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.00,4.97,4.46,5.02,4.49,0.00,0.00,0
1581,1,29.94,20.42,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.00,4.99,4.47,5.03,4.50,0.00,0.00,0
1600,1,30.34,20.15,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.00,5.00,4.48,5.05,4.51,0.00,0.00,0
1621,1,30.73,19.77,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.05,5.02,4.49,5.06,4.52,0.00,0.00,0
1640,1,31.11,19.35,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.05,5.03,4.50,5.07,4.52,0.00,0.00,0
1661,1,31.49,19.05,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.05,5.05,4.51,5.09,4.53,0.00,0.00,0
1679,1,31.76,18.81,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.05,5.06,4.51,5.10,4.54,0.00,0.00,0
1701,1,32.22,18.50,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.05,5.07,4.52,5.11,4.55,0.00,0.00,0
1720,1,32.60,18.62,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.05,5.09,4.53,5.13,4.56,0.00,0.00,0
1741,1,32.97,18.62,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.05,5.10,4.54,5.14,4.57,0.00,0.00,0
1760,1,33.35,18.51,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.05,5.11,4.55,5.15,4.57,0.00,0.00,0
1781,1,33.72,18.43,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,-0.00,5.13,4.56,5.17,4.58,0.00,0.00,0
1799,1,34.00,18.34,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.00,5.14,4.56,5.18,4.59,0.00,0.00,0
1820,1,34.45,18.07,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.00,5.15,4.57,5.19,4.60,0.00,0.00,0
1841,1,34.79,17.76,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.00,5.17,4.58,5.20,4.61,0.00,0.00,0
1861,1,35.15,17.81,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.00,5.18,4.59,5.22,4.61,0.00,0.00,0
1880,1,35.50,17.41,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.00,5.19,4.60,5.23,4.62,0.00,0.00,0
1901,1,35.82,17.11,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.00,5.20,4.60,5.24,4.63,0.00,0.00,0
1920,1,36.17,17.14,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.00,5.22,4.61,5.25,4.64,0.00,0.00,0
1940,1,36.50,17.11,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.02,5.23,4.62,5.27,4.64,0.00,0.00,0
1961,1,36.86,17.09,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.02,5.24,4.63,5.28,4.65,0.00,0.00,0
1981,1,37.20,16.91,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.02,5.25,4.63,5.29,4.66,0.00,0.00,0
2000,1,37.53,16.85,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.02,5.27,4.64,5.30,4.67,0.00,0.00,0
2021,1,37.86,16.64,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.02,5.28,4.65,5.31,4.67,0.00,0.00,0
2040,1,38.19,16.57,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.02,5.29,4.66,5.32,4.68,0.00,0.00,0
2060,1,38.52,16.47,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.02,5.30,4.66,5.34,4.69,0.00,0.00,0
2081,1,38.84,16.35,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,-0.02,5.31,4.67,5.35,4.69,0.00,0.00,0
2100,1,39.17,16.21,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.03,0.02,5.32,4.68,5.36,4.70,0.00,0.00,0
2121,1,39.50,16.05,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,0.02,5.33,4.68,5.37,4.71,0.00,0.00,0
2141,1,39.81,15.86,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,0.02,5.35,4.69,5.38,4.71,0.00,0.00,0
2160,1,40.13,15.87,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,0.02,5.36,4.70,5.39,4.72,0.00,0.00,0
2181,1,40.45,15.88,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,0.02,5.37,4.71,5.40,4.73,0.00,0.00,0
2199,1,40.70,15.93,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,0.02,5.38,4.71,5.41,4.73,0.00,0.00,0
2221,1,41.11,15.87,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,0.02,5.39,4.72,5.42,4.74,0.00,0.00,0
2240,1,41.42,15.63,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,0.02,5.40,4.73,5.43,4.75,0.00,0.00,0
2261,1,41.73,15.37,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.41,4.73,5.44,4.75,0.00,0.00,0
2280,1,42.04,15.14,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.42,4.74,5.45,4.76,0.00,0.00,0
2301,1,42.33,14.78,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.43,4.74,5.46,4.77,0.00,0.00,0
2319,1,42.55,14.76,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.44,4.75,5.47,4.77,0.00,0.00,0
2341,1,42.92,14.69,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.45,4.76,5.48,4.78,0.00,0.00,0
2360,1,43.21,14.61,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.46,4.76,5.49,4.78,0.00,0.00,0
2381,1,43.51,14.46,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.47,4.77,5.50,4.79,0.00,0.00,0
2400,1,43.81,14.50,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.48,4.78,5.51,4.80,0.00,0.00,0
2421,1,44.11,14.58,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.02,-0.04,5.49,4.78,5.52,4.80,0.00,0.00,0
2440,1,44.41,14.60,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.04,5.50,4.79,5.53,4.81,0.00,0.00,0
2460,1,44.71,14.43,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.04,5.51,4.79,5.54,4.81,0.00,0.00,0
2481,1,44.99,14.24,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.04,5.52,4.80,5.55,4.82,0.00,0.00,0
2501,1,45.27,14.02,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.04,5.53,4.81,5.56,4.82,0.00,0.00,0
2520,1,45.55,13.81,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.04,5.54,4.81,5.57,4.83,0.00,0.00,0
2541,1,45.81,13.53,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.04,5.55,4.82,5.58,4.84,0.00,0.00,0
2560,1,46.08,13.40,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.04,5.56,4.82,5.59,4.84,0.00,0.00,0
2581,1,46.35,13.46,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,-0.05,5.57,4.83,5.60,4.85,0.00,0.00,0
2600,1,46.64,13.72,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.05,5.58,4.84,5.60,4.85,0.00,0.00,0
2621,1,46.93,13.83,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.05,5.59,4.84,5.61,4.86,0.00,0.00,0
2640,1,47.21,13.71,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.05,5.59,4.85,5.62,4.86,0.00,0.00,0
2661,1,47.48,13.43,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.05,5.60,4.85,5.63,4.87,0.00,0.00,0
2680,1,47.73,13.01,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.05,5.61,4.86,5.64,4.87,0.00,0.00,0
2700,1,47.97,12.68,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.05,5.62,4.86,5.65,4.88,0.00,0.00,0
2721,1,48.22,12.51,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.05,5.63,4.87,5.65,4.88,0.00,0.00,0
2741,1,48.47,12.39,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,-0.03,5.64,4.87,5.66,4.89,0.00,0.00,0
2760,1,48.73,12.52,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,-0.03,5.65,4.88,5.67,4.89,0.00,0.00,0
2781,1,48.99,12.62,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,-0.03,5.65,4.88,5.68,4.90,0.00,0.00,0
2800,1,49.25,12.79,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,-0.03,5.66,4.89,5.69,4.90,0.00,0.00,0
2821,1,49.52,12.87,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,-0.03,5.67,4.89,5.70,4.91,0.00,0.00,0
2839,1,49.72,12.79,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,-0.03,5.68,4.90,5.70,4.91,0.00,0.00,0
2861,1,50.04,12.46,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,-0.03,5.69,4.90,5.71,4.92,0.00,0.00,0
2880,1,50.28,12.17,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,-0.03,5.69,4.91,5.72,4.92,0.00,0.00,0
2901,1,50.52,12.01,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.07,0.01,5.70,4.91,5.73,4.93,0.00,0.00,0
2920,1,50.75,11.92,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.71,4.92,5.73,4.93,0.00,0.00,0
2941,1,50.99,11.96,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.72,4.92,5.74,4.94,0.00,0.00,0
2959,1,51.18,12.03,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.73,4.93,5.75,4.94,0.00,0.00,0
2981,1,51.50,12.07,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.73,4.93,5.76,4.95,0.00,0.00,0
3000,1,51.75,11.94,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.74,4.94,5.76,4.95,0.00,0.00,0
3021,1,51.99,11.77,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.75,4.94,5.77,4.95,0.00,0.00,0
3040,1,52.23,11.68,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.76,4.95,5.78,4.96,0.00,0.00,0
3061,1,52.46,11.49,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.01,0.01,5.76,4.95,5.78,4.96,0.00,0.00,0
3080,1,52.70,11.41,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,5.77,4.95,5.79,4.97,0.00,0.00,0
3100,1,52.92,11.34,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,5.78,4.96,5.80,4.97,0.00,0.00,0
3121,1,53.14,10.93,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,5.78,4.96,5.81,4.98,0.00,0.00,0
3141,1,53.35,10.76,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,5.79,4.97,5.81,4.98,0.00,0.00,0
3160,1,53.58,10.76,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,5.80,4.97,5.82,4.99,0.00,0.00,0
3181,1,53.79,10.64,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,5.80,4.98,5.83,4.99,0.00,0.00,0
3200,1,54.02,10.66,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.01,5.81,4.98,5.83,4.99,0.00,0.00,0
3220,1,54.25,10.62,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,0.01,0.02,5.82,4.98,5.84,5.00,0.00,0.00,0
3241,1,54.46,10.42,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,0.02,5.82,4.99,5.85,5.00,0.00,0.00,0
3261,1,54.66,10.25,0.00,0.00,0.00,0.0000,0.0000,13.85,19.34,-0.00,0.02,5.83,4.99,5.85,5.01,0.00,0.00,0
