[Balance] --- Log dump (123976 bytes, 1327 samples) ---
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
21,1,1.85,-0.10,0.00,0.00,0.00,0.00,162.30,167.50,0.02,-0.01,3.93,3.56,0.00,0.00,0.00,0
40,1,1.85,-0.12,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,3.93,3.56,0.00,0.00,0.00,0
60,1,1.85,-0.08,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,3.94,3.57,0.00,0.00,0.00,0
80,1,1.86,0.08,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,3.95,3.57,0.00,0.00,0.00,0
101,1,1.92,0.98,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,3.96,3.58,0.00,0.00,0.00,0
120,1,2.05,2.54,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,3.97,3.59,0.00,0.00,0.00,0
139,1,2.16,3.32,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,3.99,3.60,0.00,0.00,0.00,0
161,1,2.27,3.84,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,4.00,3.61,0.00,0.00,0.00,0
181,1,2.39,4.44,0.00,0.00,0.00,0.00,162.30,167.50,-0.00,-0.01,4.01,3.63,0.00,0.00,0.00,0
201,1,2.54,5.13,0.00,0.00,0.00,0.00,162.30,167.50,0.01,-0.01,4.02,3.64,0.00,0.00,0.00,0
221,1,2.71,5.77,0.00,0.00,0.00,0.00,162.30,167.50,0.01,-0.01,4.04,3.64,0.00,0.00,0.00,0
240,1,2.98,7.98,0.00,0.00,0.00,0.00,162.30,167.50,0.01,-0.01,4.05,3.65,0.00,0.00,0.00,0
259,1,3.30,10.52,0.00,0.00,0.00,0.00,162.30,167.50,0.01,-0.01,4.07,3.67,0.00,0.00,0.00,0
281,1,3.71,13.76,0.00,0.00,0.00,0.00,162.30,167.50,0.01,-0.01,4.08,3.68,0.00,0.00,0.00,0
301,1,4.14,16.31,0.00,0.00,0.00,0.00,162.30,167.50,0.01,-0.01,4.09,3.69,0.00,0.00,0.00,0
320,1,4.58,18.08,0.00,0.00,0.00,0.00,162.30,167.50,0.01,-0.01,4.11,3.70,0.00,0.00,0.00,0
341,1,5.00,19.02,0.00,0.00,0.00,0.00,162.30,167.50,0.01,0.02,4.12,3.71,0.00,0.00,0.00,0
360,1,5.43,19.65,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.13,3.72,0.00,0.00,0.00,0
379,1,5.87,20.26,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.15,3.73,0.00,0.00,0.00,0
401,1,6.32,20.89,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.16,3.75,0.00,0.00,0.00,0
421,1,6.78,21.48,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.18,3.76,0.00,0.00,0.00,0
440,1,7.27,22.36,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.19,3.77,0.00,0.00,0.00,0
460,1,7.76,22.96,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.20,3.78,0.00,0.00,0.00,0
480,1,8.25,23.33,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.22,3.80,0.00,0.00,0.00,0
501,1,8.74,23.73,0.00,0.00,0.00,0.00,162.31,167.50,-0.00,0.02,4.23,3.81,0.00,0.00,0.00,0
519,1,9.24,23.97,0.00,0.00,0.00,0.00,162.31,167.50,-0.01,0.02,4.24,3.82,0.00,0.00,0.00,0
541,1,9.74,24.17,0.00,0.00,0.00,0.00,162.31,167.50,-0.01,0.02,4.26,3.83,0.00,0.00,0.00,0
560,1,10.25,24.60,0.00,0.00,0.00,0.00,162.31,167.50,-0.01,0.02,4.27,3.85,0.00,0.00,0.00,0
580,1,10.77,25.01,0.00,0.00,0.00,0.00,162.31,167.50,-0.01,0.02,4.29,3.86,0.00,0.00,0.00,0
601,1,11.28,25.07,0.00,0.00,0.00,0.00,162.31,167.50,-0.01,0.02,4.30,3.87,0.00,0.00,0.00,0
