# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=-0.5180
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:89.30
# sp_curve_1=0.15:86.90
# sp_curve_2=0.50:87.30
# sp_curve_3=1.00:86.40
# base_sp_fwd=89.30
# base_sp_tip=86.40
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
218,1,0.11,4.84,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.01,-0.08,4.04,3.62,4.08,3.69,0.00,0.00,0
238,1,0.28,5.64,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,-0.08,4.05,3.63,4.10,3.70,0.00,0.00,0
258,1,0.44,6.67,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,-0.08,4.06,3.64,4.11,3.72,0.00,0.00,0
278,1,0.64,8.03,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,-0.08,4.08,3.65,4.13,3.73,0.00,0.00,0
298,1,1.00,10.85,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,-0.08,4.09,3.66,4.14,3.74,0.00,0.00,0
319,1,1.42,13.68,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,-0.08,4.10,3.67,4.15,3.76,0.00,0.00,0
337,1,1.85,16.28,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,-0.08,4.12,3.68,4.17,3.77,0.00,0.00,0
359,1,2.26,17.99,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,-0.08,4.13,3.69,4.18,3.79,0.00,0.00,0
378,1,2.65,18.70,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,0.01,4.15,3.70,4.20,3.80,0.00,0.00,0
398,1,3.06,19.37,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.01,4.16,3.71,4.21,3.81,0.00,0.00,0
419,1,3.49,20.13,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.01,4.17,3.73,4.22,3.83,0.00,0.00,0
439,1,3.95,20.90,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.01,4.19,3.74,4.24,3.84,0.00,0.00,0
458,1,4.41,21.73,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.01,4.20,3.75,4.25,3.86,0.00,0.00,0
477,1,4.88,22.23,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.01,4.22,3.76,4.27,3.87,0.00,0.00,0
499,1,5.35,22.78,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.01,4.23,3.78,4.28,3.88,0.00,0.00,0
519,1,5.82,23.09,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.01,4.24,3.79,4.29,3.90,0.00,0.00,0
537,1,6.30,23.33,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.26,3.80,4.31,3.91,0.00,0.00,0
559,1,6.79,23.70,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.27,3.81,4.32,3.93,0.00,0.00,0
578,1,7.30,24.18,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.29,3.83,4.34,3.94,0.00,0.00,0
597,1,7.80,24.45,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.30,3.84,4.35,3.95,0.00,0.00,0
619,1,8.32,24.89,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.31,3.85,4.36,3.97,0.00,0.00,0
638,1,8.83,25.14,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.33,3.87,4.38,3.98,0.00,0.00,0
658,1,9.35,25.24,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.34,3.88,4.39,4.00,0.00,0.00,0
678,1,9.86,25.35,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,0.05,4.36,3.89,4.41,4.01,0.00,0.00,0
698,1,10.40,25.82,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.00,4.37,3.91,4.42,4.02,0.00,0.00,0
718,1,10.94,26.07,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.00,-0.00,4.38,3.92,4.43,4.04,0.00,0.00,0
737,1,11.46,25.95,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.00,-0.00,4.40,3.93,4.45,4.05,0.00,0.00,0
759,1,11.99,25.95,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.00,-0.00,4.41,3.94,4.46,4.06,0.00,0.00,0
778,1,12.52,26.16,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.00,-0.00,4.43,3.96,4.48,4.08,0.00,0.00,0
798,1,13.05,26.34,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.00,-0.00,4.44,3.97,4.49,4.09,0.00,0.00,0
819,1,13.60,26.64,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.00,-0.00,4.46,3.99,4.50,4.10,0.00,0.00,0
839,1,14.14,26.91,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.00,-0.00,4.47,4.00,4.52,4.12,0.00,0.00,0
857,1,14.55,27.01,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.00,0.03,4.48,4.01,4.53,4.13,0.00,0.00,0
879,1,15.24,27.21,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,0.03,4.50,4.03,4.55,4.14,0.00,0.00,0
898,1,15.80,27.38,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,0.03,4.51,4.04,4.56,4.15,0.00,0.00,0
919,1,16.35,27.43,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,0.03,4.53,4.05,4.57,4.17,0.00,0.00,0
938,1,16.90,27.43,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,0.03,4.54,4.07,4.59,4.18,0.00,0.00,0
958,1,17.45,27.49,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,0.03,4.55,4.08,4.60,4.19,0.00,0.00,0
977,1,17.99,27.26,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,0.03,4.57,4.09,4.62,4.20,0.00,0.00,0
999,1,18.52,27.16,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,0.03,4.58,4.11,4.63,4.22,0.00,0.00,0
1019,1,19.07,27.44,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.60,4.12,4.64,4.23,0.00,0.00,0
1038,1,19.64,27.80,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.61,4.14,4.66,4.24,0.00,0.00,0
1058,1,20.22,28.08,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.62,4.15,4.67,4.25,0.00,0.00,0
1078,1,20.80,28.35,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.64,4.16,4.69,4.26,0.00,0.00,0
1098,1,21.39,28.59,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.65,4.18,4.70,4.27,0.00,0.00,0
1118,1,21.96,28.58,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.67,4.19,4.71,4.29,0.00,0.00,0
1138,1,22.55,28.76,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.68,4.21,4.73,4.30,0.00,0.00,0
1158,1,23.12,28.83,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.69,4.22,4.74,4.31,0.00,0.00,0
1178,1,23.70,28.79,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.05,-0.02,4.71,4.23,4.76,4.32,0.00,0.00,0
1198,1,24.28,28.93,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,-0.02,4.72,4.25,4.77,4.33,0.00,0.00,0
1219,1,24.87,29.19,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,-0.02,4.74,4.26,4.78,4.34,0.00,0.00,0
1238,1,25.46,29.28,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,-0.02,4.75,4.28,4.80,4.35,0.00,0.00,0
1258,1,26.06,29.40,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,-0.02,4.77,4.29,4.81,4.36,0.00,0.00,0
1278,1,26.65,29.53,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,-0.02,4.78,4.30,4.83,4.37,0.00,0.00,0
1298,1,27.25,29.56,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,-0.02,4.79,4.32,4.84,4.38,0.00,0.00,0
1319,1,27.85,29.64,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,-0.02,4.81,4.33,4.85,4.39,0.00,0.00,0
1338,1,28.44,29.60,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.82,4.35,4.87,4.40,0.00,0.00,0
1357,1,28.88,29.56,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.84,4.36,4.88,4.41,0.00,0.00,0
1379,1,29.61,29.21,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.85,4.37,4.90,4.42,0.00,0.00,0
1399,1,30.23,29.87,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.86,4.39,4.91,4.43,0.00,0.00,0
1418,1,30.86,30.00,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.88,4.40,4.92,4.44,0.00,0.00,0
1439,1,31.45,29.90,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.89,4.42,4.94,4.45,0.00,0.00,0
1458,1,32.07,30.19,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.91,4.43,4.95,4.46,0.00,0.00,0
1478,1,32.62,29.25,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.02,0.05,4.92,4.44,4.97,4.47,0.00,0.00,0
1497,1,33.11,27.40,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.02,0.00,4.93,4.45,4.98,4.48,0.00,0.00,0
1519,1,33.61,26.20,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.02,0.00,4.95,4.46,4.99,4.49,0.00,0.00,0
1539,1,34.07,24.80,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.02,0.00,4.96,4.47,5.01,4.50,0.00,0.00,0
1559,1,34.47,23.24,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.02,0.00,4.98,4.48,5.02,4.51,0.00,0.00,0
1578,1,34.85,21.78,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.02,0.00,4.99,4.49,5.04,4.52,0.00,0.00,0
1598,1,35.20,20.64,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.02,0.00,5.01,4.50,5.05,4.53,0.00,0.00,0
1617,1,35.54,19.83,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.02,0.00,5.02,4.51,5.06,4.54,0.00,0.00,0
1639,1,35.92,19.71,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.02,0.00,5.03,4.52,5.08,4.55,0.00,0.00,0
1658,1,36.34,20.29,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.05,4.53,5.09,4.56,0.00,0.00,0
1678,1,36.76,20.54,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.06,4.54,5.11,4.56,0.00,0.00,0
1698,1,37.19,20.76,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.08,4.55,5.12,4.57,0.00,0.00,0
1718,1,37.63,20.90,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.09,4.55,5.13,4.58,0.00,0.00,0
1739,1,38.05,20.85,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.10,4.56,5.15,4.59,0.00,0.00,0
1757,1,38.36,20.69,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.12,4.57,5.16,4.60,0.00,0.00,0
1780,1,38.83,19.85,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.13,4.58,5.18,4.61,0.00,0.00,0
1797,1,39.19,19.13,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.04,5.15,4.59,5.19,4.62,0.00,0.00,0
1819,1,39.57,19.05,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.16,4.60,5.20,4.62,0.00,0.00,0
1839,1,39.95,19.03,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.18,4.61,5.22,4.63,0.00,0.00,0
1857,1,40.32,18.83,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.19,4.61,5.23,4.64,0.00,0.00,0
1878,1,40.69,18.56,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.20,4.62,5.24,4.65,0.00,0.00,0
1898,1,41.05,18.46,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.22,4.63,5.26,4.66,0.00,0.00,0
1918,1,41.42,18.32,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.23,4.64,5.27,4.66,0.00,0.00,0
1939,1,41.80,18.40,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.24,4.65,5.28,4.67,0.00,0.00,0
1959,1,42.17,18.38,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,0.02,5.26,4.65,5.29,4.68,0.00,0.00,0
1978,1,42.54,18.46,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.02,-0.02,5.27,4.66,5.31,4.69,0.00,0.00,0
1997,1,42.81,18.34,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.02,5.28,4.67,5.32,4.69,0.00,0.00,0
2019,1,43.26,17.85,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.02,5.29,4.68,5.33,4.70,0.00,0.00,0
2039,1,43.61,17.62,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.02,5.31,4.69,5.34,4.71,0.00,0.00,0
2058,1,43.94,17.30,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.02,5.32,4.69,5.36,4.72,0.00,0.00,0
2078,1,44.28,17.17,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.02,5.33,4.70,5.37,4.72,0.00,0.00,0
2098,1,44.63,17.22,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.02,5.34,4.71,5.38,4.73,0.00,0.00,0
2118,1,44.98,17.29,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.02,5.35,4.71,5.39,4.74,0.00,0.00,0
2138,1,45.33,17.34,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,0.01,5.37,4.72,5.40,4.74,0.00,0.00,0
2158,1,45.68,17.27,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,0.01,5.38,4.73,5.41,4.75,0.00,0.00,0
2178,1,46.04,17.26,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,0.01,5.39,4.74,5.43,4.76,0.00,0.00,0
2198,1,46.38,17.18,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,0.01,5.40,4.74,5.44,4.77,0.00,0.00,0
2218,1,46.73,17.06,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,0.01,5.41,4.75,5.45,4.77,0.00,0.00,0
2239,1,47.06,16.81,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,0.01,5.42,4.76,5.46,4.78,0.00,0.00,0
2257,1,47.38,16.37,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,0.01,5.44,4.76,5.47,4.79,0.00,0.00,0
2279,1,47.70,16.16,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,0.01,5.45,4.77,5.48,4.79,0.00,0.00,0
2298,1,48.01,16.00,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.03,-0.01,5.46,4.78,5.49,4.80,0.00,0.00,0
2318,1,48.33,15.98,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.01,5.47,4.78,5.50,4.81,0.00,0.00,0
2339,1,48.66,16.06,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.01,5.48,4.79,5.51,4.81,0.00,0.00,0
2359,1,48.99,16.22,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.01,5.49,4.80,5.52,4.82,0.00,0.00,0
2378,1,49.31,15.90,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.01,5.50,4.80,5.53,4.82,0.00,0.00,0
2397,1,49.63,15.65,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.01,5.51,4.81,5.55,4.83,0.00,0.00,0
2419,1,49.94,15.47,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.01,5.52,4.82,5.56,4.84,0.00,0.00,0
2439,1,50.24,15.39,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.01,5.53,4.82,5.57,4.84,0.00,0.00,0
2458,1,50.55,15.42,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,0.04,-0.03,5.55,4.83,5.58,4.85,0.00,0.00,0
2477,1,50.87,15.46,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.03,5.55,4.84,5.59,4.86,0.00,0.00,0
2499,1,51.19,15.48,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.03,5.56,4.84,5.60,4.86,0.00,0.00,0
2518,1,51.50,15.36,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.03,5.58,4.85,5.61,4.87,0.00,0.00,0
2539,1,51.79,15.04,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.03,5.58,4.85,5.61,4.87,0.00,0.00,0
2559,1,52.08,14.74,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.03,5.59,4.86,5.62,4.88,0.00,0.00,0
2578,1,52.37,14.46,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.03,5.60,4.87,5.63,4.88,0.00,0.00,0
2598,1,52.66,14.33,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,-0.03,5.61,4.87,5.64,4.89,0.00,0.00,0
2618,1,52.95,14.48,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.00,0.04,5.62,4.88,5.65,4.90,0.00,0.00,0
2638,1,53.24,14.51,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.01,0.04,5.63,4.88,5.66,4.90,0.00,0.00,0
2658,1,53.54,14.61,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.01,0.04,5.64,4.89,5.67,4.91,0.00,0.00,0
2678,1,53.84,14.70,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.01,0.04,5.65,4.90,5.68,4.91,0.00,0.00,0
2698,1,54.15,14.59,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.01,0.04,5.66,4.90,5.69,4.92,0.00,0.00,0
2718,1,54.44,14.38,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.01,0.04,5.67,4.91,5.70,4.92,0.00,0.00,0
2739,1,54.71,14.01,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.01,0.04,5.68,4.91,5.71,4.93,0.00,0.00,0
2758,1,54.98,13.60,0.00,0.00,0.00,0.0000,0.0000,34.09,40.11,-0.01,0.04,5.69,4.92,5.72,4.93,0.00,0.00,0
2777,1,55.24,13.41,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.01,-0.01,5.70,4.92,5.72,4.94,0.00,0.00,0
2799,1,55.51,13.23,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.01,5.70,4.93,5.73,4.94,0.00,0.00,0
2818,1,55.76,13.13,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.01,5.71,4.93,5.74,4.95,0.00,0.00,0
2839,1,56.03,13.12,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.01,5.72,4.94,5.75,4.95,0.00,0.00,0
2858,1,56.29,12.94,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.01,5.73,4.94,5.76,4.96,0.00,0.00,0
2878,1,56.54,12.76,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.01,5.74,4.95,5.77,4.96,0.00,0.00,0
2897,1,56.81,12.72,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.01,5.75,4.95,5.77,4.97,0.00,0.00,0
2919,1,57.05,12.63,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.01,5.76,4.96,5.78,4.97,0.00,0.00,0
2939,1,57.31,12.65,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,-0.00,-0.09,5.76,4.96,5.79,4.98,0.00,0.00,0
2958,1,57.57,12.76,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,-0.09,5.77,4.97,5.80,4.98,0.00,0.00,0
2978,1,57.84,12.78,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,-0.09,5.78,4.97,5.81,4.99,0.00,0.00,0
2998,1,58.10,12.61,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,-0.09,5.79,4.98,5.81,4.99,0.00,0.00,0
3018,1,58.35,12.41,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,-0.09,5.80,4.98,5.82,5.00,0.00,0.00,0
3038,1,58.59,12.13,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,-0.09,5.81,4.99,5.83,5.00,0.00,0.00,0
3058,1,58.81,11.77,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,-0.09,5.81,4.99,5.84,5.01,0.00,0.00,0
3078,1,59.03,11.59,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,-0.09,5.82,5.00,5.84,5.01,0.00,0.00,0
3098,1,59.27,11.61,0.00,0.00,0.00,0.0000,0.0000,34.09,40.10,0.04,0.02,5.83,5.00,5.85,5.02,0.00,0.00,0
3118,1,59.50,11.70,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.84,5.01,5.86,5.02,0.00,0.00,0
3139,1,59.76,12.01,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.84,5.01,5.87,5.03,0.00,0.00,0
3157,1,60.02,12.29,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.85,5.02,5.87,5.03,0.00,0.00,0
3179,1,60.29,12.57,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.86,5.02,5.88,5.03,0.00,0.00,0
3199,1,60.55,12.61,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.86,5.02,5.89,5.04,0.00,0.00,0
3218,1,60.81,12.35,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.87,5.03,5.89,5.04,0.00,0.00,0
3239,1,61.05,11.98,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.88,5.03,5.90,5.05,0.00,0.00,0
3258,1,61.27,11.65,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,-0.02,0.02,5.89,5.04,5.91,5.05,0.00,0.00,0
3277,1,61.43,11.38,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,0.02,5.89,5.04,5.92,5.05,0.00,0.00,0
3298,1,61.69,11.06,0.00,0.00,0.00,0.0000,0.0000,34.08,40.10,0.02,0.02,5.90,5.05,5.92,5.06,0.00,0.00,0
