# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.1000
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
1440,1,32.06,22.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.03,4.87,4.41,4.92,4.44,0.00,0.00,0
1459,1,32.43,21.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.03,4.89,4.42,4.93,4.45,0.00,0.00,0
1479,1,32.80,20.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.03,4.90,4.43,4.95,4.46,0.00,0.00,0
1499,1,33.17,20.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.03,4.91,4.44,4.96,4.47,0.00,0.00,0
1519,1,33.56,19.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.03,4.93,4.45,4.97,4.48,0.00,0.00,0
1539,1,33.97,20.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.01,4.94,4.46,4.99,4.49,0.00,0.00,0
1559,1,34.39,20.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.01,4.96,4.47,5.00,4.50,0.00,0.00,0
1579,1,34.81,20.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.01,4.97,4.48,5.02,4.50,0.00,0.00,0
1599,1,35.22,20.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.01,4.99,4.49,5.03,4.51,0.00,0.00,0
1620,1,35.63,20.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.01,5.00,4.49,5.04,4.52,0.00,0.00,0
1640,1,36.02,19.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.01,5.01,4.50,5.06,4.53,0.00,0.00,0
1658,1,36.39,19.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.01,5.03,4.51,5.07,4.54,0.00,0.00,0
1680,1,36.76,18.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.01,5.04,4.52,5.08,4.55,0.00,0.00,0
1699,1,37.13,18.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,-0.05,5.06,4.53,5.10,4.56,0.00,0.00,0
1720,1,37.49,18.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,-0.05,5.07,4.54,5.11,4.56,0.00,0.00,0
1739,1,37.86,18.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,-0.05,5.08,4.54,5.12,4.57,0.00,0.00,0
1759,1,38.23,18.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,-0.05,5.10,4.55,5.14,4.58,0.00,0.00,0
1778,1,38.60,18.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,-0.05,5.11,4.56,5.15,4.59,0.00,0.00,0
1800,1,38.96,18.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,-0.05,5.12,4.57,5.16,4.60,0.00,0.00,0
1820,1,39.33,18.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,-0.05,5.14,4.58,5.18,4.60,0.00,0.00,0
1840,1,39.69,18.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,-0.05,5.15,4.59,5.19,4.61,0.00,0.00,0
1859,1,40.05,17.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.16,4.59,5.20,4.62,0.00,0.00,0
1879,1,40.40,17.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.17,4.60,5.21,4.63,0.00,0.00,0
1899,1,40.76,17.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.19,4.61,5.23,4.63,0.00,0.00,0
1919,1,41.11,17.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.20,4.62,5.24,4.64,0.00,0.00,0
1939,1,41.46,17.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.21,4.62,5.25,4.65,0.00,0.00,0
1959,1,41.81,17.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.22,4.63,5.26,4.66,0.00,0.00,0
1979,1,42.16,17.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.23,4.64,5.27,4.66,0.00,0.00,0
1999,1,42.50,17.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.25,4.65,5.28,4.67,0.00,0.00,0
2020,1,42.84,16.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.26,4.65,5.30,4.68,0.00,0.00,0
2039,1,43.18,16.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.27,4.66,5.31,4.68,0.00,0.00,0
2059,1,43.53,16.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.28,4.67,5.32,4.69,0.00,0.00,0
2079,1,43.86,16.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.29,4.68,5.33,4.70,0.00,0.00,0
2099,1,44.19,16.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.31,4.68,5.34,4.71,0.00,0.00,0
2120,1,44.52,16.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.32,4.69,5.35,4.71,0.00,0.00,0
2139,1,44.85,16.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.33,4.70,5.36,4.72,0.00,0.00,0
2159,1,45.17,16.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.34,4.70,5.37,4.73,0.00,0.00,0
2179,1,45.50,16.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.00,5.35,4.71,5.38,4.73,0.00,0.00,0
2199,1,45.82,15.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.00,5.36,4.72,5.39,4.74,0.00,0.00,0
2219,1,46.15,15.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.00,5.37,4.72,5.41,4.74,0.00,0.00,0
2240,1,46.46,15.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.00,5.38,4.73,5.42,4.75,0.00,0.00,0
2259,1,46.77,15.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.00,5.39,4.74,5.43,4.76,0.00,0.00,0
2279,1,47.07,15.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.00,5.40,4.74,5.44,4.76,0.00,0.00,0
2298,1,47.39,15.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.00,5.41,4.75,5.45,4.77,0.00,0.00,0
2320,1,47.69,15.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.00,5.42,4.76,5.46,4.78,0.00,0.00,0
2340,1,47.99,15.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.04,0.01,5.43,4.76,5.47,4.78,0.00,0.00,0
2360,1,48.29,14.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.44,4.77,5.48,4.79,0.00,0.00,0
2379,1,48.59,14.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.45,4.77,5.49,4.79,0.00,0.00,0
2399,1,48.89,14.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.46,4.78,5.50,4.80,0.00,0.00,0
2418,1,49.19,14.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.47,4.79,5.51,4.81,0.00,0.00,0
2440,1,49.48,14.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.48,4.79,5.51,4.81,0.00,0.00,0
2459,1,49.77,14.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.49,4.80,5.52,4.82,0.00,0.00,0
2479,1,50.06,14.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.50,4.81,5.53,4.82,0.00,0.00,0
2499,1,50.34,14.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.03,5.51,4.81,5.54,4.83,0.00,0.00,0
2519,1,50.62,13.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.52,4.82,5.55,4.84,0.00,0.00,0
2540,1,50.89,13.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.53,4.82,5.56,4.84,0.00,0.00,0
2559,1,51.17,13.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.54,4.83,5.57,4.85,0.00,0.00,0
2578,1,51.46,13.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.55,4.83,5.58,4.85,0.00,0.00,0
2600,1,51.75,14.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.56,4.84,5.59,4.86,0.00,0.00,0
2619,1,52.04,13.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.57,4.85,5.60,4.86,0.00,0.00,0
2640,1,52.31,13.75,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.03,5.58,4.85,5.60,4.87,0.00,0.00,0
2659,1,52.58,13.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.03,0.01,5.59,4.86,5.61,4.87,0.00,0.00,0
2678,1,52.84,13.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.59,4.86,5.62,4.88,0.00,0.00,0
2700,1,53.11,12.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.60,4.87,5.63,4.88,0.00,0.00,0
2720,1,53.36,12.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.61,4.87,5.64,4.89,0.00,0.00,0
2740,1,53.63,13.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.62,4.88,5.65,4.89,0.00,0.00,0
2759,1,53.90,13.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.63,4.88,5.65,4.90,0.00,0.00,0
2779,1,54.16,13.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.64,4.89,5.66,4.90,0.00,0.00,0
2798,1,54.43,13.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,0.01,5.64,4.89,5.67,4.91,0.00,0.00,0
2820,1,54.69,12.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.01,-0.06,5.65,4.90,5.68,4.91,0.00,0.00,0
2840,1,54.95,12.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.06,5.66,4.90,5.69,4.92,0.00,0.00,0
2859,1,55.20,12.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.06,5.67,4.91,5.69,4.92,0.00,0.00,0
2878,1,55.44,12.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.06,5.68,4.91,5.70,4.93,0.00,0.00,0
2900,1,55.69,12.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.06,5.68,4.92,5.71,4.93,0.00,0.00,0
2920,1,55.94,12.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.06,5.69,4.92,5.72,4.94,0.00,0.00,0
2939,1,56.18,11.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.06,5.70,4.93,5.72,4.94,0.00,0.00,0
2959,1,56.42,11.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.06,5.71,4.93,5.73,4.95,0.00,0.00,0
2979,1,56.67,11.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,0.02,-0.02,5.71,4.94,5.74,4.95,0.00,0.00,0
2999,1,56.92,12.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.03,-0.02,5.72,4.94,5.75,4.96,0.00,0.00,0
3019,1,57.17,11.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.03,-0.02,5.73,4.95,5.75,4.96,0.00,0.00,0
3040,1,57.42,11.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-147.15,-140.39,-0.03,-0.02,5.74,4.95,5.76,4.96,0.00,0.00,0
