# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.4000
# pos_ki=0.1500
# pos_kd=0.0500
# pos_shift_max=5.00
# pos_deadband=0.15
# pos_gate_err=8.00
# origin_leak_fast=0.1500
# origin_leak_slow=0.0200
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,origin_drift,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
9520,2,85.13,-2.03,84.81,-0.32,-0.48,-0.76,-23.24,-20.54,-0.88,-1.10,6.48,5.42,-0.76,-0.99,0.00,0.00,16
9540,2,85.65,5.62,84.81,-0.84,-2.13,-0.77,-23.26,-20.56,-0.20,-0.02,6.48,5.42,-0.77,-0.11,0.00,0.00,0
9560,2,86.12,9.96,84.81,-1.31,-3.42,-0.77,-23.26,-20.56,-0.10,0.03,6.48,5.42,-0.77,-0.03,0.00,0.00,0
9580,2,86.17,6.93,84.81,-1.36,-3.28,-0.78,-23.27,-20.56,-0.48,-0.53,6.48,5.42,-0.78,-0.51,0.00,0.00,0
9599,2,85.88,-0.16,84.81,-1.07,-2.12,-0.81,-23.30,-20.59,-1.36,-1.49,6.48,5.42,-0.81,-1.43,0.00,0.00,0
9620,2,85.30,-8.11,84.81,-0.49,-0.33,-0.87,-23.35,-20.65,-2.17,-2.02,6.48,5.42,-0.87,-2.09,0.00,0.00,0
9640,2,84.92,-10.20,84.81,-0.11,0.59,-0.93,-23.42,-20.71,-2.12,-2.07,6.48,5.42,-0.93,-2.10,0.00,0.00,0
9660,2,85.13,-3.15,84.81,-0.32,-0.38,-0.98,-23.47,-20.76,-1.51,-1.29,6.48,5.42,-0.98,-1.40,0.00,0.00,16
9680,2,85.66,5.65,84.81,-0.85,-2.15,-1.00,-23.49,-20.79,-0.02,-0.30,6.48,5.42,-1.00,-0.16,0.00,0.00,0
9700,2,86.22,11.13,84.81,-1.41,-3.71,-1.00,-23.48,-20.78,0.20,-0.01,6.48,5.42,-1.00,0.09,0.00,0.00,0
9720,2,86.48,10.67,84.81,-1.67,-4.19,-1.01,-23.49,-20.79,-0.48,-0.46,6.48,5.42,-1.01,-0.47,0.00,0.00,0
9738,2,86.09,1.10,84.81,-1.28,-2.66,-1.03,-23.52,-20.81,-1.36,-1.12,6.48,5.42,-1.03,-1.24,0.00,0.00,0
9760,2,85.46,-8.81,84.81,-0.65,-0.59,-1.09,-23.58,-20.87,-2.40,-2.37,6.48,5.42,-1.09,-2.38,0.00,0.00,0
9780,2,84.91,-12.92,84.81,-0.10,0.82,-1.15,-23.64,-20.93,-2.67,-2.71,6.48,5.42,-1.15,-2.69,0.00,0.00,0
9800,2,84.86,-8.57,84.81,-0.05,0.59,-1.24,-23.72,-21.02,-1.69,-1.77,6.48,5.42,-1.24,-1.73,0.00,0.00,0
9820,2,85.64,4.94,84.81,-0.83,-2.06,-1.26,-23.75,-21.05,-0.10,-0.10,6.48,5.42,-1.26,-0.10,0.00,0.00,0
9840,2,86.47,14.37,84.81,-1.66,-4.47,-1.26,-23.74,-21.04,0.50,0.33,6.48,5.42,-1.26,0.42,0.00,0.00,0
9858,2,86.71,12.89,84.81,-1.90,-4.84,-1.25,-23.73,-21.03,-0.22,-0.15,6.48,5.42,-1.25,-0.18,0.00,0.00,0
9880,2,86.68,7.71,84.81,-1.87,-4.36,-1.27,-23.76,-21.05,-1.42,-1.06,6.48,5.42,-1.27,-1.24,0.00,0.00,0
9900,2,85.84,-7.17,84.81,-1.03,-1.48,-1.32,-23.80,-21.10,-2.44,-2.23,6.48,5.42,-1.32,-2.33,0.00,0.00,0
9920,2,85.01,-15.86,84.81,-0.20,0.87,-1.43,-23.91,-21.21,-3.29,-3.27,6.48,5.42,-1.43,-3.28,0.00,0.00,0
9940,2,84.82,-12.13,84.81,-0.01,0.94,-1.52,-24.00,-21.30,-2.60,-2.47,6.48,5.42,-1.52,-2.53,0.00,0.00,0
9960,2,85.39,0.58,84.81,-0.58,-1.20,-1.57,-24.05,-21.35,-0.74,-1.05,6.48,5.42,-1.57,-0.89,0.00,0.00,0
9980,2,86.49,14.91,84.81,-1.67,-4.54,-1.57,-24.05,-21.35,0.43,0.33,6.48,5.42,-1.57,0.38,0.00,0.00,0
9999,2,87.23,19.81,84.81,-2.41,-6.41,-1.55,-24.04,-21.33,-0.03,0.45,6.48,5.42,-1.55,0.21,0.00,0.00,0
10020,2,87.02,9.66,84.81,-2.21,-5.19,-1.56,-24.05,-21.34,-1.00,-0.84,6.48,5.42,-1.56,-0.92,0.00,0.00,0
10040,2,86.19,-6.96,84.81,-1.38,-2.19,-1.62,-24.11,-21.40,-2.83,-2.84,6.48,5.42,-1.62,-2.84,0.00,0.00,0
10060,2,84.97,-21.53,84.81,-0.16,1.40,-1.73,-24.22,-21.51,-3.82,-4.07,6.48,5.42,-1.73,-3.95,0.00,0.00,0
10080,2,84.30,-23.10,84.81,0.51,2.87,-1.84,-24.33,-21.62,-3.38,-3.23,6.48,5.42,-1.84,-3.31,0.00,0.00,0
10100,2,84.97,-6.08,84.81,-0.16,0.17,-1.91,-24.40,-21.69,-1.22,-1.39,6.48,5.42,-1.91,-1.31,0.00,0.00,0
10120,2,86.06,10.07,84.81,-1.24,-3.29,-1.91,-24.39,-21.69,0.75,1.00,6.48,5.42,-1.91,0.87,0.00,0.00,0
10138,2,86.65,12.98,84.81,-1.84,-4.72,-1.87,-24.36,-21.65,1.24,1.32,6.48,5.42,-1.87,1.28,0.00,0.00,0
10160,2,86.66,6.49,84.81,-1.84,-4.20,-1.86,-24.34,-21.64,-0.12,-0.23,6.48,5.42,-1.86,-0.17,0.00,0.00,0
10180,2,85.72,-10.64,84.81,-0.91,-0.97,-1.88,-24.36,-21.66,-1.37,-1.34,6.48,5.42,-1.88,-1.36,0.00,0.00,0
10200,2,84.53,-24.43,84.81,0.28,2.52,-1.97,-24.45,-21.75,-3.01,-2.74,6.48,5.42,-1.97,-2.88,0.00,0.00,0
10220,2,83.91,-23.98,84.81,0.90,3.72,-2.05,-24.54,-21.83,-2.60,-2.32,6.48,5.42,-2.05,-2.46,0.00,0.00,0
10239,2,84.08,-12.78,84.82,0.73,2.48,-2.10,-24.58,-21.87,-0.26,-0.78,6.48,5.41,-2.10,-0.52,0.00,0.00,0
10260,2,85.22,5.88,84.82,-0.41,-1.28,-2.08,-24.56,-21.86,1.43,1.44,6.48,5.41,-2.08,1.43,0.00,0.00,0
10280,2,86.27,17.05,84.82,-1.45,-4.27,-2.02,-24.50,-21.81,2.00,2.03,6.48,5.41,-2.02,2.01,0.00,0.00,0
10300,2,86.27,9.33,84.82,-1.45,-3.65,-1.97,-24.45,-21.76,1.37,1.04,6.48,5.42,-1.97,1.21,0.00,0.00,0
10320,2,85.52,-5.55,84.81,-0.71,-0.97,-1.97,-24.45,-21.75,-0.73,-0.53,6.48,5.42,-1.97,-0.63,0.00,0.00,0
10340,2,84.24,-20.78,84.81,0.57,2.81,-2.02,-24.50,-21.80,-2.28,-2.07,6.48,5.42,-2.02,-2.17,0.00,0.00,0
10360,2,83.44,-23.27,84.82,1.38,4.62,-2.09,-24.57,-21.86,-2.20,-1.87,6.48,5.42,-2.09,-2.04,0.00,0.00,0
10378,2,83.99,-5.93,84.82,0.82,2.12,-2.13,-24.62,-21.91,-0.37,-0.60,6.48,5.41,-2.13,-0.49,0.00,0.00,0
10400,2,85.14,13.42,84.82,-0.32,-1.71,-2.11,-24.59,-21.89,1.48,1.55,6.48,5.41,-2.11,1.52,0.00,0.00,0
10420,2,86.56,28.82,84.82,-1.74,-5.79,-2.06,-24.54,-21.85,2.37,2.09,6.48,5.41,-2.06,2.23,0.00,0.00,0
10439,2,87.26,28.98,84.82,-2.44,-7.20,-1.99,-24.46,-21.77,1.63,1.70,6.48,5.41,-1.99,1.67,0.00,0.00,0
10460,2,86.50,8.99,84.82,-1.68,-4.08,-1.98,-24.46,-21.77,-1.13,-0.88,6.48,5.42,-1.98,-1.00,0.00,0.00,0
10480,2,85.23,-12.09,84.82,-0.42,0.14,-2.06,-24.55,-21.84,-3.69,-3.41,6.48,5.42,-2.06,-3.55,0.00,0.00,0
10499,2,84.25,-19.77,84.82,0.56,2.71,-2.19,-24.68,-21.96,-4.23,-4.21,6.48,5.42,-2.19,-4.22,0.00,0.00,0
10520,2,84.07,-13.40,84.82,0.75,2.56,-2.29,-24.78,-22.07,-2.45,-2.59,6.48,5.42,-2.29,-2.52,0.00,0.00,0
10540,2,85.57,11.46,84.82,-0.75,-2.42,-2.32,-24.80,-22.10,0.32,0.35,6.48,5.41,-2.32,0.33,0.00,0.00,0
10560,2,87.11,29.28,84.82,-2.29,-6.92,-2.29,-24.77,-22.07,1.70,1.31,6.48,5.41,-2.29,1.50,0.00,0.00,0
10580,2,87.73,28.21,84.82,-2.91,-8.07,-2.25,-24.73,-22.03,1.15,1.16,6.48,5.42,-2.25,1.16,0.00,0.00,0
10600,2,87.44,14.23,84.82,-2.63,-6.39,-2.26,-24.74,-22.04,-1.47,-1.45,6.48,5.42,-2.26,-1.46,0.00,0.00,0
10620,2,85.92,-13.03,84.81,-1.11,-1.18,-2.35,-24.84,-22.13,-4.19,-4.11,6.48,5.42,-2.35,-4.15,0.00,0.00,0
10639,2,84.38,-30.96,84.81,0.44,3.35,-2.50,-24.99,-22.28,-5.19,-5.06,6.48,5.42,-2.50,-5.13,0.00,0.00,0
10660,2,84.22,-22.30,84.82,0.59,2.97,-2.64,-25.13,-22.41,-3.77,-3.77,6.48,5.42,-2.64,-3.77,0.00,0.00,0
10680,2,85.03,-4.06,84.82,-0.21,-0.10,-2.70,-25.18,-22.48,-0.04,-0.76,6.48,5.41,-2.70,-0.40,0.00,0.00,0
10700,2,86.51,15.24,84.82,-1.69,-4.60,-2.67,-25.16,-22.45,1.43,1.59,6.48,5.42,-2.67,1.51,0.00,0.00,0
10720,2,87.46,20.89,84.82,-2.64,-6.95,-2.62,-25.11,-22.40,1.57,1.52,6.48,5.42,-2.62,1.54,0.00,0.00,0
10740,2,87.14,7.27,84.82,-2.33,-5.24,-2.60,-25.09,-22.38,-0.65,-0.28,6.48,5.42,-2.60,-0.46,0.00,0.00,0
10759,2,85.78,-16.09,84.81,-0.97,-0.65,-2.65,-25.14,-22.43,-2.89,-2.70,6.48,5.42,-2.65,-2.80,0.00,0.00,0
10780,2,84.25,-31.26,84.81,0.57,3.64,-2.77,-25.26,-22.55,-4.17,-4.15,6.48,5.42,-2.77,-4.16,0.00,0.00,0
10800,2,83.53,-28.66,84.82,1.28,4.85,-2.88,-25.37,-22.66,-2.92,-3.31,6.48,5.41,-2.88,-3.11,0.00,0.00,0
10820,2,84.42,-6.49,84.82,0.40,1.31,-2.94,-25.41,-22.72,-0.15,-0.91,6.48,5.41,-2.94,-0.53,0.00,0.00,0
10840,2,85.78,13.38,84.82,-0.95,-2.97,-2.90,-25.38,-22.69,1.96,2.22,6.48,5.41,-2.90,2.09,0.00,0.00,0
10860,2,86.65,18.13,84.82,-1.82,-5.09,-2.83,-25.31,-22.61,2.30,2.77,6.48,5.41,-2.83,2.53,0.00,0.00,0
10879,2,86.51,7.30,84.82,-1.68,-3.95,-2.77,-25.26,-22.55,0.83,0.47,6.48,5.41,-2.77,0.65,0.00,0.00,0
10900,2,84.89,-17.43,84.82,-0.07,1.26,-2.79,-25.28,-22.57,-1.70,-1.76,6.48,5.41,-2.79,-1.73,0.00,0.00,0
10920,2,83.44,-30.93,84.82,1.38,5.23,-2.87,-25.36,-22.65,-2.87,-2.96,6.48,5.41,-2.87,-2.92,0.00,0.00,0
10940,2,83.01,-24.25,84.83,1.81,5.55,-2.95,-25.44,-22.73,-1.93,-2.20,6.48,5.41,-2.95,-2.06,0.00,0.00,0
10960,2,83.70,-5.05,84.83,1.12,2.65,-2.97,-25.45,-22.76,0.85,0.66,6.48,5.41,-2.97,0.76,0.00,0.00,0
10980,2,85.52,19.96,84.83,-0.69,-2.98,-2.91,-25.39,-22.70,2.81,2.80,6.48,5.41,-2.91,2.80,0.00,0.00,0
11000,2,86.97,31.69,84.83,-2.14,-6.82,-2.81,-25.29,-22.60,3.36,3.38,6.48,5.41,-2.81,3.37,0.00,0.00,0
11018,2,86.87,17.33,84.83,-2.04,-5.46,-2.73,-25.22,-22.51,1.49,1.85,6.48,5.41,-2.73,1.67,0.00,0.00,0
11040,2,85.33,-12.03,84.82,-0.51,-0.05,-2.75,-25.23,-22.52,-1.96,-1.85,6.48,5.41,-2.75,-1.90,0.00,0.00,0
11060,2,83.28,-36.62,84.82,1.55,6.03,-2.82,-25.30,-22.60,-3.78,-3.71,6.48,5.41,-2.82,-3.74,0.00,0.00,0
11080,2,82.28,-36.16,84.83,2.54,7.98,-2.96,-25.44,-22.74,-2.87,-3.15,6.48,5.41,-2.96,-3.01,0.00,0.00,0
11100,2,83.23,-9.09,84.84,1.60,3.92,-3.00,-25.48,-22.79,0.29,-0.01,6.48,5.40,-3.00,0.14,0.00,0.00,0
11120,2,85.01,19.40,84.84,-0.18,-1.91,-2.94,-25.42,-22.73,3.33,3.40,6.48,5.40,-2.94,3.37,0.00,0.00,0
11138,2,87.15,41.07,84.83,-2.32,-7.92,-2.82,-25.29,-22.60,4.31,4.43,6.48,5.40,-2.82,4.37,0.00,0.00,0
11160,2,87.87,35.54,84.83,-3.04,-8.93,-2.70,-25.18,-22.48,2.67,3.16,6.48,5.41,-2.70,2.91,0.00,0.00,0
11180,2,86.04,-3.91,84.83,-1.21,-2.11,-2.68,-25.17,-22.46,-0.69,-0.57,6.48,5.41,-2.68,-0.63,0.00,0.00,0
11200,2,83.44,-39.75,84.83,1.39,5.96,-2.79,-25.28,-22.57,-4.83,-5.04,6.48,5.41,-2.79,-4.93,0.00,0.00,32
11220,2,81.84,-46.63,84.83,2.99,9.70,-2.95,-25.44,-22.73,-4.62,-4.73,6.48,5.40,-2.95,-4.68,0.00,0.00,32
11240,2,81.67,-34.38,84.85,3.17,9.08,-3.04,-25.53,-22.83,-1.25,-1.59,6.48,5.40,-3.04,-1.42,0.00,0.00,32
11260,2,83.42,-1.38,84.91,1.42,2.96,-3.00,-25.48,-22.79,2.87,2.64,6.42,5.33,-3.00,2.75,0.00,0.00,32
11279,2,85.63,29.90,84.97,-0.73,-3.84,-2.86,-25.34,-22.65,6.00,6.23,6.28,5.19,-2.86,6.11,0.00,0.00,32
11300,2,86.74,35.36,85.03,-1.77,-6.38,-2.67,-25.15,-22.45,5.85,6.42,6.11,5.02,-2.67,6.14,0.00,0.00,32
11320,2,86.24,16.48,85.09,-1.22,-3.75,-2.55,-25.03,-22.33,1.47,1.55,5.94,4.85,-2.55,1.51,0.00,0.00,32
11340,2,83.97,-21.80,85.15,1.12,3.98,-2.58,-25.06,-22.36,-2.40,-2.32,5.74,4.65,-2.58,-2.36,0.00,0.00,32
11360,2,81.61,-49.50,85.21,3.54,11.03,-2.68,-25.17,-22.47,-3.87,-3.95,5.54,4.46,-2.68,-3.91,0.00,0.00,32
11380,2,80.90,-46.14,85.27,4.31,12.31,-2.78,-25.27,-22.56,-1.79,-1.76,5.35,4.28,-2.78,-1.78,0.00,0.00,32
11399,2,81.39,-25.65,85.33,3.87,9.79,-2.75,-25.24,-22.54,2.88,2.83,5.15,4.08,-2.75,2.85,0.00,0.00,32
11420,2,83.33,11.59,85.39,2.00,3.07,-2.60,-25.08,-22.38,6.67,6.70,4.96,3.89,-2.60,6.69,0.00,0.00,32
11440,2,85.28,38.37,85.45,0.11,-2.85,-2.36,-24.85,-22.15,8.05,7.97,4.76,3.72,-2.36,8.01,0.00,0.00,32
11460,2,86.37,44.42,85.51,-0.92,-5.40,-2.15,-24.62,-21.93,5.95,6.02,4.56,3.63,-2.15,5.98,0.00,0.00,32
11480,2,85.70,22.23,85.57,-0.20,-2.17,-2.04,-24.52,-21.82,1.04,1.83,4.36,3.59,-2.04,1.44,0.00,0.00,32
11500,2,83.62,-18.68,85.63,1.94,5.38,-2.06,-24.55,-21.84,-2.06,-1.93,4.17,3.56,-2.06,-1.99,0.00,0.00,32
11520,2,81.54,-45.23,85.69,4.08,11.78,-2.15,-24.63,-21.93,-2.98,-3.37,4.05,3.55,-2.15,-3.18,0.00,0.00,32
11540,2,80.85,-44.22,85.75,4.84,13.22,-2.20,-24.69,-21.98,-0.07,-0.01,3.99,3.55,-2.20,-0.04,0.00,0.00,32
11560,2,81.04,-28.85,85.81,4.70,11.72,-2.14,-24.63,-21.93,3.85,3.68,3.96,3.54,-2.14,3.77,0.00,0.00,32
11580,2,82.70,4.27,85.87,3.11,5.88,-1.97,-24.45,-21.76,7.25,7.09,3.94,3.54,-1.97,7.17,0.00,0.00,32
11600,2,84.40,29.19,85.93,1.47,0.60,-1.72,-24.21,-21.51,8.60,8.52,3.94,3.54,-1.72,8.56,0.00,0.00,32
11620,2,85.33,35.78,85.99,0.60,-1.66,-1.48,-23.96,-21.27,7.46,7.40,3.93,3.54,-1.48,7.43,0.00,0.00,32
11640,2,84.97,22.05,86.05,1.02,0.27,-1.31,-23.80,-21.10,3.64,3.81,3.93,3.54,-1.31,3.72,0.00,0.00,32
11658,2,83.22,-7.31,86.11,2.82,6.23,-1.27,-23.76,-21.05,-0.19,-0.15,3.93,3.54,-1.27,-0.17,0.00,0.00,32
11680,2,81.89,-22.60,86.17,4.22,10.25,-1.30,-23.78,-21.08,-1.03,-1.29,3.93,3.54,-1.30,-1.16,0.00,0.00,32
11700,2,81.83,-14.77,86.23,4.34,9.86,-1.30,-23.78,-21.08,0.58,0.48,3.93,3.54,-1.30,0.53,0.00,0.00,32
11720,2,83.08,10.37,86.29,3.14,5.45,-1.21,-23.69,-20.99,4.22,4.22,3.93,3.54,-1.21,4.22,0.00,0.00,32
11740,2,85.33,42.38,86.35,0.95,-1.48,-1.04,-23.52,-20.82,6.47,6.53,3.93,3.54,-1.04,6.50,0.00,0.00,32
11760,2,87.35,61.63,86.41,-1.01,-6.95,-0.83,-23.32,-20.62,6.45,6.38,3.93,3.54,-0.83,6.42,0.00,0.00,32
11779,2,87.68,50.18,86.47,-1.27,-6.56,-0.68,-23.17,-20.46,3.39,3.57,3.93,3.54,-0.68,3.48,0.00,0.00,32
11800,2,86.96,26.01,86.53,-0.49,-3.06,-0.66,-23.15,-20.44,-1.22,-1.35,3.93,3.54,-0.66,-1.29,0.00,0.00,32
11820,2,85.50,-2.39,86.59,1.03,2.25,-0.72,-23.21,-20.50,-3.29,-3.52,3.93,3.54,-0.72,-3.41,0.00,0.00,32
11840,2,84.38,-17.42,86.65,2.21,5.81,-0.88,-23.36,-20.66,-3.99,-4.21,3.93,3.54,-0.88,-4.10,0.00,0.00,32
11860,2,84.87,-6.07,86.71,1.78,4.04,-0.96,-23.45,-20.74,-1.37,-1.25,3.93,3.54,-0.96,-1.31,0.00,0.00,32
11880,2,85.87,9.50,86.77,0.83,0.91,-0.94,-23.43,-20.73,1.91,1.83,3.93,3.54,-0.94,1.87,0.00,0.00,32
11900,2,87.35,27.33,86.83,-0.58,-3.35,-0.86,-23.34,-20.64,3.22,3.23,3.93,3.54,-0.86,3.22,0.00,0.00,32
11920,2,88.34,32.92,86.89,-1.52,-5.67,-0.76,-23.25,-20.55,2.82,2.93,3.93,3.54,-0.76,2.87,0.00,0.00,32
11940,2,87.63,13.31,86.95,-0.75,-2.56,-0.72,-23.21,-20.50,-0.16,0.07,3.93,3.54,-0.72,-0.04,0.00,0.00,32
11960,2,86.62,-5.99,87.01,0.33,1.14,-0.76,-23.25,-20.54,-2.12,-2.20,3.93,3.54,-0.76,-2.16,0.00,0.00,32
11980,2,85.48,-20.98,87.07,1.53,4.73,-0.84,-23.33,-20.62,-2.80,-2.99,3.93,3.54,-0.84,-2.90,0.00,0.00,32
12000,2,85.05,-21.74,87.13,2.02,5.78,-0.92,-23.40,-20.70,-1.59,-1.84,3.93,3.54,-0.92,-1.71,0.00,0.00,32
12020,2,85.79,-5.38,87.19,1.34,3.11,-0.92,-23.40,-20.70,1.13,1.14,3.93,3.54,-0.92,1.13,0.00,0.00,32
12039,2,86.75,9.30,87.25,0.43,0.12,-0.85,-23.33,-20.63,2.90,3.08,3.93,3.54,-0.85,2.99,0.00,0.00,32
12060,2,87.53,17.13,87.31,-0.29,-1.94,-0.75,-23.23,-20.53,3.30,3.37,3.93,3.54,-0.75,3.34,0.00,0.00,32
12080,2,87.46,10.11,87.37,-0.16,-1.12,-0.66,-23.15,-20.44,2.32,2.20,3.93,3.54,-0.66,2.26,0.00,0.00,32
12100,2,86.41,-7.96,87.43,0.96,2.55,-0.64,-23.12,-20.42,-0.33,-0.44,3.93,3.54,-0.64,-0.38,0.00,0.00,32
12120,2,85.46,-19.79,87.49,1.97,5.51,-0.67,-23.15,-20.45,-1.07,-0.98,3.93,3.54,-0.67,-1.03,0.00,0.00,32
12140,2,85.04,-20.85,87.55,2.45,6.56,-0.69,-23.18,-20.47,-0.07,0.10,3.93,3.54,-0.69,0.01,0.00,0.00,32
12159,2,85.19,-12.86,87.61,2.35,5.74,-0.66,-23.15,-20.44,1.82,1.77,3.93,3.54,-0.66,1.80,0.00,0.00,32
12180,2,85.99,1.74,87.67,1.62,3.10,-0.58,-23.07,-20.36,3.50,3.40,3.93,3.54,-0.58,3.45,0.00,0.00,32
12200,2,86.78,12.32,87.73,0.89,0.79,-0.49,-22.98,-20.27,4.16,4.05,3.93,3.54,-0.49,4.10,0.00,0.00,32
12220,2,87.14,13.94,87.79,0.59,0.06,-0.34,-22.82,-20.12,3.82,3.78,3.93,3.54,-0.34,3.80,0.00,0.00,32
12240,2,86.78,4.85,87.85,1.00,1.62,-0.25,-22.74,-20.03,2.06,2.14,3.93,3.54,-0.25,2.10,0.00,0.00,32
12260,2,85.85,-9.09,87.91,2.00,4.72,-0.23,-22.71,-20.01,0.09,-0.00,3.93,3.54,-0.23,0.04,0.00,0.00,32
12280,2,85.27,-13.70,87.97,2.63,6.36,-0.23,-22.71,-20.01,0.14,0.25,3.93,3.54,-0.23,0.20,0.00,0.00,32
12298,2,85.67,-3.11,88.03,2.29,4.84,-0.20,-22.69,-19.98,1.47,1.54,3.93,3.54,-0.20,1.51,0.00,0.00,32
12320,2,86.47,10.11,88.09,1.56,2.31,-0.13,-22.61,-19.91,3.17,3.15,3.93,3.54,-0.13,3.16,0.00,0.00,32
12340,2,87.50,22.62,88.15,0.59,-0.63,-0.04,-22.53,-19.83,3.91,3.88,3.93,3.54,-0.04,3.89,0.00,0.00,32
12360,2,88.21,26.56,88.21,-0.06,-2.25,0.10,-22.39,-19.68,3.34,3.41,3.93,3.54,0.10,3.38,0.00,0.00,32
12380,2,87.41,8.84,88.27,0.79,0.88,0.17,-22.31,-19.61,1.35,1.33,3.93,3.54,0.17,1.34,0.00,0.00,32
12399,2,86.50,-6.13,88.33,1.77,4.03,0.17,-22.31,-19.61,-0.62,-0.74,3.93,3.54,0.17,-0.68,0.00,0.00,32
12419,2,86.39,-5.81,88.39,1.94,4.35,0.14,-22.34,-19.64,-0.60,-0.60,3.93,3.54,0.14,-0.60,0.00,0.00,32
12440,2,86.59,-1.07,88.45,1.79,3.67,0.15,-22.33,-19.63,0.84,1.07,3.93,3.54,0.15,0.95,0.00,0.00,32
12460,2,87.40,10.00,88.51,1.05,1.29,0.20,-22.28,-19.58,2.28,2.26,3.93,3.54,0.20,2.27,0.00,0.00,32
12480,2,88.11,16.70,88.57,0.39,-0.55,0.28,-22.20,-19.50,2.97,2.82,3.93,3.54,0.28,2.90,0.00,0.00,32
12500,2,88.40,15.43,88.63,0.17,-0.90,0.37,-22.12,-19.42,2.47,2.49,3.93,3.54,0.37,2.48,0.00,0.00,32
12520,2,87.98,4.57,88.69,0.64,0.92,0.41,-22.07,-19.37,0.53,0.63,3.93,3.54,0.41,0.58,0.00,0.00,32
12540,2,87.16,-8.86,88.75,1.53,3.77,0.41,-22.08,-19.37,-0.59,-0.66,3.93,3.54,0.41,-0.63,0.00,0.00,32
12559,2,86.63,-14.12,88.81,2.12,5.37,0.40,-22.09,-19.38,0.01,0.06,3.93,3.54,0.40,0.04,0.00,0.00,32
12580,2,86.59,-10.81,88.87,2.21,5.29,0.41,-22.08,-19.37,1.00,0.70,3.93,3.54,0.41,0.85,0.00,0.00,32
12600,2,86.98,-2.34,88.93,1.88,3.95,0.44,-22.04,-19.34,1.90,1.92,3.93,3.54,0.44,1.91,0.00,0.00,32
12620,2,87.70,8.05,88.99,1.23,1.81,0.55,-21.93,-19.23,3.52,3.40,3.93,3.54,0.55,3.46,0.00,0.00,32
12640,2,88.25,13.12,89.05,0.74,0.42,0.66,-21.82,-19.12,3.37,3.57,3.93,3.54,0.66,3.47,0.00,0.00,32
12660,2,88.10,6.84,89.11,0.94,1.34,0.75,-21.73,-19.03,2.63,2.64,3.93,3.54,0.75,2.64,0.00,0.00,32
12679,2,87.38,-5.76,89.17,1.73,3.92,0.81,-21.68,-18.97,0.97,1.07,3.93,3.54,0.81,1.02,0.00,0.00,32
12698,2,86.73,-13.65,89.23,2.44,5.97,0.82,-21.67,-18.97,0.19,0.09,3.93,3.54,0.82,0.14,0.00,0.00,32
12720,2,86.49,-13.13,89.29,2.73,6.52,0.83,-21.65,-18.95,1.22,1.19,3.93,3.54,0.83,1.21,0.00,0.00,32
12740,2,86.88,-3.38,89.35,2.40,5.07,0.88,-21.61,-18.90,2.44,2.51,3.93,3.54,0.88,2.48,0.00,0.00,32
12760,2,87.61,8.64,89.41,1.74,2.78,1.00,-21.48,-18.78,3.92,4.00,3.93,3.54,1.00,3.96,0.00,0.00,32
12780,2,88.36,17.33,89.47,1.04,0.70,1.13,-21.35,-18.65,4.22,4.14,3.93,3.54,1.13,4.18,0.00,0.00,32
12799,2,88.66,16.66,89.53,0.80,0.28,1.25,-21.24,-18.54,3.53,3.35,3.93,3.54,1.25,3.44,0.00,0.00,32
12820,2,87.95,2.37,89.59,1.58,2.96,1.32,-21.16,-18.46,1.64,1.76,3.93,3.54,1.32,1.70,0.00,0.00,32
12840,2,87.26,-7.30,89.65,2.32,5.23,1.34,-21.15,-18.44,0.10,-0.02,3.93,3.54,1.34,0.04,0.00,0.00,32
12860,2,87.22,-5.20,89.71,2.42,5.27,1.35,-21.14,-18.43,0.73,0.64,3.93,3.54,1.35,0.69,0.00,0.00,32
12880,2,87.66,3.13,89.77,2.05,3.85,1.40,-21.09,-18.39,2.29,2.18,3.93,3.54,1.40,2.24,0.00,0.00,32
12900,2,88.53,14.85,89.83,1.24,1.29,1.48,-21.00,-18.30,3.40,3.24,3.93,3.54,1.48,3.32,0.00,0.00,32
12920,2,89.29,21.68,89.89,0.53,-0.67,1.59,-20.89,-18.19,3.43,3.48,3.93,3.54,1.59,3.45,0.00,0.00,32
12938,2,89.44,17.68,89.95,0.44,-0.53,1.68,-20.80,-18.10,2.67,2.68,3.93,3.54,1.68,2.67,0.00,0.00,32
12960,2,88.92,5.66,90.01,1.02,1.59,1.73,-20.75,-18.05,0.35,0.57,3.93,3.54,1.73,0.46,0.00,0.00,32
12980,2,88.36,-3.52,90.07,1.65,3.58,1.73,-20.76,-18.05,-0.43,-0.37,3.93,3.54,1.73,-0.40,0.00,0.00,32
12999,2,88.13,-5.40,90.13,1.93,4.30,1.72,-20.76,-18.06,0.32,0.11,3.93,3.54,1.72,0.22,0.00,0.00,32
