# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0250
# arm_bal_ki=0.0200
# arm_bal_kd=0.0000
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.5000
# arm_bal_motor_speed=2.00
# arm_bal_vel_deadband=0.10
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.1500
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
479,1,5.36,23.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.00,-0.03,4.19,3.79,4.24,3.89,0.00,0.00,0
498,1,5.86,23.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.00,-0.03,4.20,3.80,4.25,3.90,0.00,0.00,0
518,1,6.35,23.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.00,-0.01,4.22,3.81,4.27,3.92,0.00,0.00,0
538,1,6.85,24.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.01,4.23,3.82,4.28,3.93,0.00,0.00,0
558,1,7.35,24.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.01,4.25,3.84,4.30,3.95,0.00,0.00,0
579,1,7.86,24.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.01,4.26,3.85,4.31,3.96,0.00,0.00,0
598,1,8.37,25.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.01,4.28,3.86,4.32,3.97,0.00,0.00,0
618,1,8.89,25.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.01,4.29,3.88,4.34,3.99,0.00,0.00,0
638,1,9.40,25.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.01,4.30,3.89,4.35,4.00,0.00,0.00,0
658,1,9.94,25.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.01,4.32,3.90,4.37,4.02,0.00,0.00,0
679,1,10.47,26.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.33,3.92,4.38,4.03,0.00,0.00,0
698,1,11.01,26.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.35,3.93,4.39,4.04,0.00,0.00,0
718,1,11.53,26.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.36,3.94,4.41,4.05,0.00,0.00,0
738,1,12.06,26.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.37,3.96,4.42,4.07,0.00,0.00,0
758,1,12.59,26.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.39,3.97,4.44,4.08,0.00,0.00,0
779,1,13.13,26.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.40,3.98,4.45,4.09,0.00,0.00,0
799,1,13.67,26.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.42,4.00,4.46,4.11,0.00,0.00,0
818,1,14.23,27.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.43,4.01,4.48,4.12,0.00,0.00,0
838,1,14.79,27.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,4.44,4.02,4.49,4.13,0.00,0.00,0
858,1,15.34,27.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.02,4.46,4.04,4.51,4.14,0.00,0.00,0
879,1,15.89,27.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.02,4.47,4.05,4.52,4.16,0.00,0.00,0
898,1,16.45,27.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.02,4.49,4.07,4.53,4.17,0.00,0.00,0
918,1,17.01,27.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.02,4.50,4.08,4.55,4.18,0.00,0.00,0
938,1,17.57,27.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.02,4.51,4.09,4.56,4.19,0.00,0.00,0
958,1,18.14,27.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.02,4.53,4.11,4.58,4.20,0.00,0.00,0
978,1,18.71,28.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.02,4.54,4.12,4.59,4.21,0.00,0.00,0
998,1,19.29,28.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.01,4.56,4.14,4.60,4.23,0.00,0.00,0
1018,1,19.86,28.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,4.57,4.15,4.62,4.24,0.00,0.00,0
1038,1,20.43,28.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,4.59,4.16,4.63,4.25,0.00,0.00,0
1058,1,21.01,28.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,4.60,4.18,4.65,4.26,0.00,0.00,0
1079,1,21.58,28.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,4.61,4.19,4.66,4.27,0.00,0.00,0
1098,1,22.16,28.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,4.63,4.21,4.67,4.28,0.00,0.00,0
1118,1,22.74,28.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,4.64,4.22,4.69,4.29,0.00,0.00,0
1138,1,23.33,28.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,4.66,4.23,4.70,4.30,0.00,0.00,0
1158,1,23.91,28.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.03,4.67,4.25,4.72,4.31,0.00,0.00,0
1179,1,24.49,28.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.03,4.68,4.26,4.73,4.32,0.00,0.00,0
1199,1,25.07,28.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.03,4.70,4.27,4.74,4.34,0.00,0.00,0
1218,1,25.65,28.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.03,4.71,4.29,4.76,4.35,0.00,0.00,0
1238,1,26.24,29.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.03,4.73,4.30,4.77,4.36,0.00,0.00,0
1258,1,26.84,29.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.03,4.74,4.32,4.79,4.37,0.00,0.00,0
1279,1,27.43,29.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.03,4.75,4.33,4.80,4.38,0.00,0.00,0
1298,1,28.03,29.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.03,4.77,4.35,4.81,4.39,0.00,0.00,0
1318,1,28.62,29.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.78,4.36,4.83,4.40,0.00,0.00,0
1338,1,29.19,29.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.80,4.37,4.84,4.41,0.00,0.00,0
1358,1,29.73,28.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.81,4.38,4.86,4.42,0.00,0.00,0
1379,1,30.22,26.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.83,4.39,4.87,4.42,0.00,0.00,0
1399,1,30.66,24.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.84,4.40,4.88,4.43,0.00,0.00,0
1418,1,31.06,23.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.85,4.41,4.90,4.44,0.00,0.00,0
1438,1,31.44,21.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.87,4.42,4.91,4.45,0.00,0.00,0
1458,1,31.80,20.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.01,4.88,4.43,4.93,4.46,0.00,0.00,0
1479,1,32.18,20.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.03,4.90,4.44,4.94,4.47,0.00,0.00,0
1498,1,32.59,20.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,-0.03,4.91,4.45,4.95,4.48,0.00,0.00,0
1518,1,33.02,20.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,-0.03,4.92,4.46,4.97,4.49,0.00,0.00,0
1538,1,33.44,20.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,-0.03,4.94,4.47,4.98,4.50,0.00,0.00,0
1558,1,33.85,20.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,-0.03,4.95,4.48,5.00,4.51,0.00,0.00,0
1579,1,34.27,20.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,-0.03,4.97,4.49,5.01,4.52,0.00,0.00,0
1599,1,34.67,20.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,-0.03,4.98,4.50,5.02,4.52,0.00,0.00,0
1618,1,35.05,19.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,-0.03,4.99,4.51,5.04,4.53,0.00,0.00,0
1638,1,35.41,19.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.04,0.03,5.01,4.51,5.05,4.54,0.00,0.00,0
1658,1,35.78,18.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.03,5.02,4.52,5.07,4.55,0.00,0.00,0
1679,1,36.15,18.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.03,5.04,4.53,5.08,4.56,0.00,0.00,0
1698,1,36.54,18.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.03,5.05,4.54,5.09,4.57,0.00,0.00,0
1718,1,36.92,18.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.03,5.06,4.55,5.11,4.58,0.00,0.00,0
1738,1,37.31,19.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.03,5.08,4.56,5.12,4.58,0.00,0.00,0
1758,1,37.70,18.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.03,5.09,4.57,5.13,4.59,0.00,0.00,0
1779,1,38.08,18.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.03,5.10,4.57,5.14,4.60,0.00,0.00,0
1798,1,38.45,18.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.04,5.12,4.58,5.16,4.61,0.00,0.00,0
1818,1,38.82,18.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.04,5.13,4.59,5.17,4.61,0.00,0.00,0
1838,1,39.17,18.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.04,5.14,4.60,5.18,4.62,0.00,0.00,0
1858,1,39.53,18.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.04,5.16,4.61,5.20,4.63,0.00,0.00,0
1878,1,39.88,17.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.04,5.17,4.61,5.21,4.64,0.00,0.00,0
1898,1,40.24,17.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.04,5.18,4.62,5.22,4.65,0.00,0.00,0
1918,1,40.59,17.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.04,5.19,4.63,5.23,4.65,0.00,0.00,0
1938,1,40.95,17.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.04,5.21,4.64,5.24,4.66,0.00,0.00,0
1958,1,41.29,17.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.02,5.22,4.64,5.26,4.67,0.00,0.00,0
1979,1,41.65,17.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,5.23,4.65,5.27,4.67,0.00,0.00,0
1998,1,42.00,17.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,5.24,4.66,5.28,4.68,0.00,0.00,0
2018,1,42.34,17.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,5.25,4.67,5.29,4.69,0.00,0.00,0
2038,1,42.67,16.75,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,5.27,4.67,5.30,4.70,0.00,0.00,0
2058,1,43.00,16.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,5.28,4.68,5.31,4.70,0.00,0.00,0
2079,1,43.32,16.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,5.29,4.69,5.32,4.71,0.00,0.00,0
2098,1,43.64,16.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,0.02,5.30,4.70,5.34,4.72,0.00,0.00,0
2118,1,43.96,16.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.02,-0.03,5.31,4.70,5.35,4.72,0.00,0.00,0
2138,1,44.29,16.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.03,5.32,4.71,5.36,4.73,0.00,0.00,0
2158,1,44.63,16.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.03,5.33,4.72,5.37,4.74,0.00,0.00,0
2179,1,44.96,16.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.03,5.35,4.72,5.38,4.74,0.00,0.00,0
2198,1,45.28,16.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.03,5.36,4.73,5.39,4.75,0.00,0.00,0
2218,1,45.60,15.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.03,5.37,4.74,5.40,4.76,0.00,0.00,0
2238,1,45.91,15.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.03,5.38,4.74,5.41,4.76,0.00,0.00,0
2258,1,46.22,15.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.03,5.39,4.75,5.42,4.77,0.00,0.00,0
2278,1,46.52,15.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.08,-0.05,5.40,4.76,5.43,4.78,0.00,0.00,0
2299,1,46.82,15.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.05,5.41,4.76,5.44,4.78,0.00,0.00,0
2319,1,47.13,14.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.05,5.42,4.77,5.45,4.79,0.00,0.00,0
2338,1,47.43,14.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.05,5.43,4.77,5.46,4.79,0.00,0.00,0
2358,1,47.74,15.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.05,5.44,4.78,5.47,4.80,0.00,0.00,0
2378,1,48.05,14.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.05,5.45,4.79,5.48,4.81,0.00,0.00,0
2399,1,48.35,14.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.05,5.46,4.79,5.49,4.81,0.00,0.00,0
2418,1,48.65,14.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,-0.05,5.47,4.80,5.50,4.82,0.00,0.00,0
2438,1,48.94,14.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.00,5.48,4.81,5.51,4.82,0.00,0.00,0
2458,1,49.22,14.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.00,5.49,4.81,5.52,4.83,0.00,0.00,0
2478,1,49.49,13.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.00,5.50,4.82,5.53,4.84,0.00,0.00,0
2499,1,49.76,13.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.00,5.51,4.82,5.54,4.84,0.00,0.00,0
2518,1,50.03,13.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.00,5.52,4.83,5.55,4.85,0.00,0.00,0
2538,1,50.31,13.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.00,5.53,4.83,5.56,4.85,0.00,0.00,0
2558,1,50.59,13.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.00,5.54,4.84,5.56,4.86,0.00,0.00,0
2578,1,50.89,13.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,0.00,5.55,4.85,5.57,4.86,0.00,0.00,0
2599,1,51.18,14.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.05,-0.01,5.55,4.85,5.58,4.87,0.00,0.00,0
2618,1,51.47,13.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,-0.01,5.56,4.86,5.59,4.87,0.00,0.00,0
2638,1,51.75,13.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,-0.01,5.57,4.86,5.60,4.88,0.00,0.00,0
2658,1,52.04,13.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,-0.01,5.58,4.87,5.61,4.89,0.00,0.00,0
2678,1,52.31,13.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,-0.01,5.59,4.87,5.62,4.89,0.00,0.00,0
2699,1,52.59,13.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,-0.01,5.60,4.88,5.62,4.90,0.00,0.00,0
2718,1,52.85,13.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,-0.01,5.61,4.88,5.63,4.90,0.00,0.00,0
2738,1,53.10,12.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,-0.01,5.62,4.89,5.64,4.91,0.00,0.00,0
2758,1,53.34,12.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.03,0.01,5.62,4.89,5.65,4.91,0.00,0.00,0
2778,1,53.59,12.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.63,4.90,5.66,4.92,0.00,0.00,0
2799,1,53.84,12.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.64,4.90,5.67,4.92,0.00,0.00,0
2818,1,54.09,12.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.65,4.91,5.67,4.93,0.00,0.00,0
2838,1,54.34,12.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.66,4.91,5.68,4.93,0.00,0.00,0
2858,1,54.59,12.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.67,4.92,5.69,4.94,0.00,0.00,0
2878,1,54.84,12.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.67,4.92,5.70,4.94,0.00,0.00,0
2898,1,55.11,12.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.68,4.93,5.70,4.94,0.00,0.00,0
2918,1,55.38,12.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,-0.02,0.01,5.69,4.93,5.71,4.95,0.00,0.00,0
2938,1,55.64,12.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.01,5.70,4.94,5.72,4.95,0.00,0.00,0
2958,1,55.90,12.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.01,5.70,4.94,5.73,4.96,0.00,0.00,0
2978,1,56.13,11.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.01,5.71,4.95,5.73,4.96,0.00,0.00,0
2999,1,56.36,11.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.01,5.72,4.95,5.74,4.97,0.00,0.00,0
3018,1,56.58,11.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.01,5.73,4.96,5.75,4.97,0.00,0.00,0
3038,1,56.81,11.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-258.40,-252.22,0.01,0.01,5.73,4.96,5.76,4.98,0.00,0.00,0
