[Balance] --- Log dump (197291 bytes, 2051 samples) ---
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
1719,1,34.10,18.81,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,-0.03,5.07,4.49,0.00,0.00,0.00,0
1739,1,34.48,18.89,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,-0.03,5.08,4.50,0.00,0.00,0.00,0
1758,1,34.77,18.81,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,-0.03,5.10,4.51,0.00,0.00,0.00,0
1780,1,35.23,18.36,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.11,4.51,0.00,0.00,0.00,0
1799,1,35.60,18.44,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,0.02,5.12,4.52,0.00,0.00,0.00,0
1819,1,35.97,18.35,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,0.02,5.14,4.53,0.00,0.00,0.00,0
1839,1,36.35,18.30,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,0.02,5.15,4.54,0.00,0.00,0.00,0
1859,1,36.72,18.15,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,0.02,5.16,4.55,0.00,0.00,0.00,0
1879,1,37.10,18.32,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,0.02,5.18,4.56,0.00,0.00,0.00,0
1899,1,37.47,18.20,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,0.02,5.19,4.56,0.00,0.00,0.00,0
1919,1,37.83,17.72,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,0.02,5.20,4.57,0.00,0.00,0.00,0
1939,1,38.17,17.28,0.00,0.00,0.00,0.00,-62.58,-81.64,0.00,-0.01,5.21,4.58,0.00,0.00,0.00,0
1959,1,38.49,16.68,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,-0.01,5.23,4.59,0.00,0.00,0.00,0
1980,1,38.80,16.23,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,-0.01,5.24,4.59,0.00,0.00,0.00,0
1999,1,39.12,15.94,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,-0.01,5.25,4.60,0.00,0.00,0.00,0
2018,1,39.44,16.02,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,-0.01,5.26,4.61,0.00,0.00,0.00,0
2040,1,39.78,16.34,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,-0.01,5.27,4.61,0.00,0.00,0.00,0
2060,1,40.13,16.53,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,-0.01,5.29,4.62,0.00,0.00,0.00,0
2080,1,40.48,16.52,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,-0.01,5.30,4.63,0.00,0.00,0.00,0
2099,1,40.81,16.34,0.00,0.00,0.00,0.00,-62.58,-81.64,0.07,0.00,5.31,4.64,0.00,0.00,0.00,0
2119,1,41.12,15.84,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.00,5.32,4.64,0.00,0.00,0.00,0
2138,1,41.41,15.35,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.00,5.33,4.65,0.00,0.00,0.00,0
2160,1,41.72,15.29,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.00,5.34,4.66,0.00,0.00,0.00,0
2180,1,42.03,15.56,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.00,5.35,4.66,0.00,0.00,0.00,0
2199,1,42.35,15.43,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.00,5.36,4.67,0.00,0.00,0.00,0
2219,1,42.65,15.05,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.00,5.37,4.68,0.00,0.00,0.00,0
2239,1,42.94,14.78,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.00,5.39,4.68,0.00,0.00,0.00,0
2259,1,43.23,14.70,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,-0.04,5.40,4.69,0.00,0.00,0.00,0
2279,1,43.52,14.58,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,-0.04,5.41,4.70,0.00,0.00,0.00,0
2300,1,43.81,14.51,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,-0.04,5.42,4.70,0.00,0.00,0.00,0
2319,1,44.11,14.38,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,-0.04,5.43,4.71,0.00,0.00,0.00,0
2339,1,44.40,14.18,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,-0.04,5.44,4.72,0.00,0.00,0.00,0
2359,1,44.68,14.05,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,-0.04,5.45,4.72,0.00,0.00,0.00,0
2379,1,44.97,13.89,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,-0.04,5.46,4.73,0.00,0.00,0.00,0
2399,1,45.24,13.65,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,-0.04,5.47,4.74,0.00,0.00,0.00,0
2419,1,45.51,13.40,0.00,0.00,0.00,0.00,-62.58,-81.64,0.05,0.01,5.48,4.74,0.00,0.00,0.00,0
2439,1,45.79,13.47,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.01,5.49,4.75,0.00,0.00,0.00,0
2459,1,46.06,13.47,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.01,5.50,4.75,0.00,0.00,0.00,0
2479,1,46.33,13.44,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.01,5.51,4.76,0.00,0.00,0.00,0
2500,1,46.62,13.48,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.01,5.52,4.76,0.00,0.00,0.00,0
2518,1,46.82,13.42,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.01,5.53,4.77,0.00,0.00,0.00,0
2540,1,47.16,13.24,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.01,5.54,4.78,0.00,0.00,0.00,0
2559,1,47.44,13.49,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,0.01,5.55,4.78,0.00,0.00,0.00,0
2579,1,47.73,13.65,0.00,0.00,0.00,0.00,-62.58,-81.64,0.03,-0.04,5.55,4.79,0.00,0.00,0.00,0
2600,1,48.02,13.71,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,-0.04,5.56,4.79,0.00,0.00,0.00,0
2619,1,48.31,13.81,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,-0.04,5.57,4.80,0.00,0.00,0.00,0
2639,1,48.59,13.72,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,-0.04,5.58,4.80,0.00,0.00,0.00,0
2658,1,48.88,13.58,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,-0.04,5.59,4.81,0.00,0.00,0.00,0
2680,1,49.14,13.17,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,-0.04,5.60,4.81,0.00,0.00,0.00,0
2700,1,49.39,12.73,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,-0.04,5.61,4.82,0.00,0.00,0.00,0
2719,1,49.63,12.33,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,-0.04,5.62,4.83,0.00,0.00,0.00,0
2739,1,49.86,12.12,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.03,0.02,5.63,4.83,0.00,0.00,0.00,0
2758,1,50.04,12.17,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.63,4.84,0.00,0.00,0.00,0
2779,1,50.29,11.38,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.64,4.84,0.00,0.00,0.00,0
2800,1,50.43,9.94,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.65,4.85,0.00,0.00,0.00,0
2819,1,50.62,9.76,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.66,4.85,0.00,0.00,0.00,0
2839,1,50.89,10.40,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.67,4.86,0.00,0.00,0.00,0
2859,1,51.15,10.98,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.68,4.86,0.00,0.00,0.00,0
2879,1,51.40,11.09,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.68,4.87,0.00,0.00,0.00,0
2899,1,51.63,10.96,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.02,5.69,4.87,0.00,0.00,0.00,0
2919,1,51.83,10.63,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.70,4.88,0.00,0.00,0.00,0
2939,1,52.05,10.88,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.71,4.88,0.00,0.00,0.00,0
2959,1,52.30,11.27,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.72,4.89,0.00,0.00,0.00,0
2979,1,52.55,11.49,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.72,4.89,0.00,0.00,0.00,0
3000,1,52.81,11.73,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.73,4.89,0.00,0.00,0.00,0
3019,1,53.05,11.62,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.74,4.90,0.00,0.00,0.00,0
3038,1,53.22,11.30,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.74,4.90,0.00,0.00,0.00,0
3060,1,53.50,11.15,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.01,0.02,5.75,4.91,0.00,0.00,0.00,0
3079,1,53.73,11.10,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.76,4.91,0.00,0.00,0.00,0
3100,1,53.95,11.07,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.77,4.92,0.00,0.00,0.00,0
3119,1,54.18,11.10,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.77,4.92,0.00,0.00,0.00,0
3139,1,54.41,11.04,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.78,4.93,0.00,0.00,0.00,0
3158,1,54.64,11.04,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.79,4.93,0.00,0.00,0.00,0
3180,1,54.86,10.89,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.79,4.93,0.00,0.00,0.00,0
3200,1,55.08,10.76,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.02,5.80,4.94,0.00,0.00,0.00,0
3219,1,55.30,10.61,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.81,4.94,0.00,0.00,0.00,0
3239,1,55.51,10.39,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.81,4.95,0.00,0.00,0.00,0
3259,1,55.71,10.14,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.82,4.95,0.00,0.00,0.00,0
3279,1,55.91,9.93,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.83,4.95,0.00,0.00,0.00,0
3299,1,56.11,9.88,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.83,4.96,0.00,0.00,0.00,0
3319,1,56.32,10.04,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.84,4.96,0.00,0.00,0.00,0
3339,1,56.53,10.20,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.85,4.97,0.00,0.00,0.00,0
3359,1,56.76,10.37,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.01,5.85,4.97,0.00,0.00,0.00,0
3379,1,56.98,10.41,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.86,4.98,0.00,0.00,0.00,0
3400,1,57.19,10.19,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.86,4.98,0.00,0.00,0.00,0
3418,1,57.39,9.83,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.87,4.98,0.00,0.00,0.00,0
3440,1,57.57,9.44,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.88,4.99,0.00,0.00,0.00,0
3460,1,57.75,9.14,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.88,4.99,0.00,0.00,0.00,0
3479,1,57.92,9.02,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.89,4.99,0.00,0.00,0.00,0
3500,1,58.10,9.02,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.90,5.00,0.00,0.00,0.00,0
3519,1,58.29,9.14,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,0.03,5.90,5.00,0.00,0.00,0.00,0
3539,1,58.49,9.30,0.00,0.00,0.00,0.00,-62.58,-81.64,0.02,-0.05,5.91,5.00,0.00,0.00,0.00,0
3559,1,58.70,9.55,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,-0.05,5.91,5.01,0.00,0.00,0.00,0
3579,1,58.91,9.69,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,-0.05,5.92,5.01,0.00,0.00,0.00,0
3600,1,59.13,9.78,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,-0.05,5.92,5.02,0.00,0.00,0.00,0
3619,1,59.33,9.75,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,-0.05,5.93,5.02,0.00,0.00,0.00,0
3639,1,59.52,9.47,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,-0.05,5.94,5.02,0.00,0.00,0.00,0
3659,1,59.70,9.10,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,-0.05,5.94,5.03,0.00,0.00,0.00,0
3678,1,59.87,8.67,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,-0.05,5.95,5.03,0.00,0.00,0.00,0
3700,1,60.02,8.23,0.00,0.00,0.00,0.00,-62.58,-81.64,0.04,0.03,5.95,5.03,0.00,0.00,0.00,0
3719,1,60.16,7.82,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.03,5.96,5.04,0.00,0.00,0.00,0
3739,1,60.30,7.50,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.03,5.96,5.04,0.00,0.00,0.00,0
3759,1,60.45,7.62,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.03,5.97,5.04,0.00,0.00,0.00,0
3780,1,60.62,7.89,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.03,5.97,5.04,0.00,0.00,0.00,0
3799,1,60.80,8.31,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.03,5.98,5.05,0.00,0.00,0.00,0
3819,1,61.00,8.71,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.03,5.98,5.05,0.00,0.00,0.00,0
3839,1,61.21,9.16,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.03,5.99,5.05,0.00,0.00,0.00,0
3859,1,61.43,9.36,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.04,0.02,5.99,5.06,0.00,0.00,0.00,0
3879,1,61.63,9.31,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.02,0.02,6.00,5.06,0.00,0.00,0.00,0
3900,1,61.82,9.08,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.02,0.02,6.00,5.06,0.00,0.00,0.00,0
3919,1,61.99,8.60,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.02,0.02,6.01,5.07,0.00,0.00,0.00,0
3938,1,62.15,8.17,0.00,0.00,0.00,0.00,-62.58,-81.64,-0.02,0.02,6.01,5.07,0.00,0.00,0.00,0
