# prof_imu_max_us=1344
# prof_ctl_max_us=6573291
# prof_disp_max_us=7923
# prof_ws_max_us=40
# prof_tel_max_us=250
# prof_crsf_max_us=6546986
# prof_can_max_us=2575
# prof_bal_max_us=4363349
# prof_adrv_max_us=24371
# prof_loopgap_max_us=6582036
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=-0.7527
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:89.30
# sp_curve_1=0.15:86.90
# sp_curve_2=0.50:87.30
# sp_curve_3=1.00:86.40
# base_sp_fwd=89.30
# base_sp_tip=86.40
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
659,1,8.58,25.11,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.00,0.04,4.35,3.88,4.40,3.99,0.00,0.00,0
678,1,9.09,25.32,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.00,0.04,4.36,3.89,4.41,4.01,0.00,0.00,0
700,1,9.62,25.68,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.00,0.02,4.37,3.90,4.43,4.02,0.00,0.00,0
720,1,10.15,26.06,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,4.39,3.92,4.44,4.04,0.00,0.00,0
739,1,10.68,26.27,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,4.40,3.93,4.45,4.05,0.00,0.00,0
759,1,11.23,26.63,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,4.42,3.94,4.47,4.06,0.00,0.00,0
779,1,11.78,26.91,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,4.43,3.96,4.48,4.08,0.00,0.00,0
798,1,12.34,27.17,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,4.45,3.97,4.50,4.09,0.00,0.00,0
820,1,12.88,27.22,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,4.46,3.98,4.51,4.10,0.00,0.00,0
839,1,13.44,27.34,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,4.48,4.00,4.52,4.12,0.00,0.00,0
859,1,13.98,27.33,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,-0.03,4.49,4.01,4.54,4.13,0.00,0.00,0
879,1,14.54,27.55,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.04,-0.03,4.50,4.03,4.55,4.14,0.00,0.00,0
899,1,15.09,27.67,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.04,-0.03,4.52,4.04,4.57,4.15,0.00,0.00,0
920,1,15.65,27.60,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.04,-0.03,4.53,4.05,4.58,4.17,0.00,0.00,0
938,1,16.20,27.66,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.04,-0.03,4.55,4.07,4.59,4.18,0.00,0.00,0
960,1,16.76,27.80,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.04,-0.03,4.56,4.08,4.61,4.19,0.00,0.00,0
980,1,17.33,27.91,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.04,-0.03,4.57,4.09,4.62,4.20,0.00,0.00,0
999,1,17.89,27.96,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.04,-0.03,4.59,4.11,4.64,4.22,0.00,0.00,0
1020,1,18.44,27.96,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.04,-0.01,4.60,4.12,4.65,4.23,0.00,0.00,0
1038,1,19.01,28.16,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,-0.01,4.62,4.14,4.66,4.24,0.00,0.00,0
1059,1,19.58,28.27,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,-0.01,4.63,4.15,4.68,4.25,0.00,0.00,0
1079,1,20.15,28.32,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,-0.01,4.64,4.16,4.69,4.26,0.00,0.00,0
1099,1,20.72,28.40,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,-0.01,4.66,4.18,4.71,4.27,0.00,0.00,0
1120,1,21.29,28.43,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,-0.01,4.67,4.19,4.72,4.29,0.00,0.00,0
1139,1,21.87,28.61,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,-0.01,4.69,4.21,4.73,4.30,0.00,0.00,0
1159,1,22.44,28.68,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,-0.01,4.70,4.22,4.75,4.31,0.00,0.00,0
1179,1,23.01,28.66,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.01,0.00,4.71,4.23,4.76,4.32,0.00,0.00,0
1199,1,23.58,28.70,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,0.00,4.73,4.25,4.78,4.33,0.00,0.00,0
1220,1,24.17,28.96,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,0.00,4.74,4.26,4.79,4.34,0.00,0.00,0
1239,1,24.75,29.00,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,0.00,4.76,4.27,4.80,4.35,0.00,0.00,0
1259,1,25.34,29.22,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,0.00,4.77,4.29,4.82,4.36,0.00,0.00,0
1279,1,25.94,29.42,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,0.00,4.78,4.30,4.83,4.37,0.00,0.00,0
1299,1,26.54,29.63,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,0.00,4.80,4.32,4.85,4.38,0.00,0.00,0
1319,1,27.14,29.81,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,0.00,4.81,4.33,4.86,4.39,0.00,0.00,0
1339,1,27.75,29.87,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,-0.04,-0.04,4.83,4.34,4.87,4.40,0.00,0.00,0
1359,1,28.35,29.97,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.02,-0.04,4.84,4.36,4.89,4.41,0.00,0.00,0
1379,1,28.95,30.09,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.02,-0.04,4.85,4.37,4.90,4.42,0.00,0.00,0
1399,1,29.56,30.22,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.02,-0.04,4.87,4.39,4.92,4.43,0.00,0.00,0
1420,1,30.16,30.28,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.02,-0.04,4.88,4.40,4.93,4.44,0.00,0.00,0
1438,1,30.78,30.30,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.02,-0.04,4.90,4.42,4.94,4.45,0.00,0.00,0
1460,1,31.37,30.10,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.02,-0.04,4.91,4.43,4.96,4.46,0.00,0.00,0
1479,1,31.94,29.26,0.00,0.00,0.00,0.0000,0.0000,30.16,37.30,0.02,-0.04,4.92,4.44,4.97,4.47,0.00,0.00,0
1499,1,32.46,27.82,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,0.04,4.94,4.45,4.99,4.48,0.00,0.00,0
1520,1,32.92,25.96,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,0.04,4.95,4.46,5.00,4.49,0.00,0.00,0
1539,1,33.33,24.09,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,0.04,4.97,4.47,5.01,4.50,0.00,0.00,0
1559,1,33.70,22.21,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,0.04,4.98,4.48,5.03,4.51,0.00,0.00,0
1578,1,34.04,20.82,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,0.04,5.00,4.49,5.04,4.52,0.00,0.00,0
1600,1,34.41,20.21,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,0.04,5.01,4.50,5.06,4.53,0.00,0.00,0
1619,1,34.79,20.02,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,0.04,5.02,4.51,5.07,4.54,0.00,0.00,0
1640,1,35.20,20.30,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,0.04,5.04,4.52,5.08,4.55,0.00,0.00,0
1659,1,35.63,20.83,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.05,-0.01,5.05,4.53,5.10,4.56,0.00,0.00,0
1679,1,36.08,21.23,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,-0.01,5.07,4.54,5.11,4.56,0.00,0.00,0
1698,1,36.54,21.54,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,-0.01,5.08,4.54,5.13,4.57,0.00,0.00,0
1720,1,36.97,21.35,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,-0.01,5.09,4.55,5.14,4.58,0.00,0.00,0
1740,1,37.38,20.87,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,-0.01,5.11,4.56,5.15,4.59,0.00,0.00,0
1759,1,37.76,20.02,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,-0.01,5.12,4.57,5.17,4.60,0.00,0.00,0
1779,1,38.12,19.34,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,-0.01,5.14,4.58,5.18,4.61,0.00,0.00,0
1799,1,38.47,18.85,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,-0.01,5.15,4.59,5.19,4.61,0.00,0.00,0
1819,1,38.84,18.71,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,0.02,0.03,5.17,4.60,5.21,4.62,0.00,0.00,0
1840,1,39.21,18.82,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.03,5.18,4.60,5.22,4.63,0.00,0.00,0
1859,1,39.59,18.92,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.03,5.19,4.61,5.24,4.64,0.00,0.00,0
1879,1,39.99,19.07,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.03,5.21,4.62,5.25,4.65,0.00,0.00,0
1899,1,40.37,18.98,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.03,5.22,4.63,5.26,4.66,0.00,0.00,0
1919,1,40.76,18.91,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.03,5.23,4.64,5.27,4.66,0.00,0.00,0
1940,1,41.13,18.77,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.03,5.25,4.65,5.29,4.67,0.00,0.00,0
1958,1,41.50,18.54,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.03,5.26,4.65,5.30,4.68,0.00,0.00,0
1980,1,41.86,18.43,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.03,0.02,5.27,4.66,5.31,4.69,0.00,0.00,0
1999,1,42.22,18.27,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,0.02,5.29,4.67,5.32,4.69,0.00,0.00,0
2019,1,42.58,18.14,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,0.02,5.30,4.68,5.34,4.70,0.00,0.00,0
2040,1,42.93,17.86,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,0.02,5.31,4.68,5.35,4.71,0.00,0.00,0
2059,1,43.28,17.62,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,0.02,5.32,4.69,5.36,4.72,0.00,0.00,0
2078,1,43.63,17.56,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,0.02,5.34,4.70,5.37,4.72,0.00,0.00,0
2100,1,43.97,17.46,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,0.02,5.35,4.71,5.39,4.73,0.00,0.00,0
2119,1,44.32,17.46,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,0.02,5.36,4.71,5.40,4.74,0.00,0.00,0
2140,1,44.68,17.56,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.37,4.72,5.41,4.74,0.00,0.00,0
2159,1,45.03,17.57,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.38,4.73,5.42,4.75,0.00,0.00,0
2179,1,45.38,17.52,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.39,4.74,5.43,4.76,0.00,0.00,0
2199,1,45.74,17.38,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.41,4.74,5.44,4.77,0.00,0.00,0
2218,1,46.08,17.15,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.42,4.75,5.45,4.77,0.00,0.00,0
2240,1,46.41,16.84,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.43,4.76,5.47,4.78,0.00,0.00,0
