# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=65535
# tip_up=ch6_fast_v1 high_above:0.5 low_or_center:slow latched_at_CH11_accept:1 fast_run_pilot_flag:128
# fast_tip_trajectory=duration_s:2.6 motor_limit_rad_s:2.2 lead_rad:0.18 legacy_geometric_path:1 quintic_progress:1
# fast_tip_start=forward_tolerance_rad:0.15 abs_tilt_deg:12 arm_rate_rad_s:0.3 wheel_rate_rad_s:0.75 neutral_CH1_CH2:1
# fast_tip_capture=rate_dps:8 arm_rate_rad_s:0.3 confirm_ms:120 measured_arrival_required:1
# fast_tip_limits=timeout_ms:4500 stall_ms:400 control_dt_ms:40 feedback_ms:100 tilt_deg:-20:100 abs_rate_dps:100
# fast_tip_rate=roll_rate_uses_fast_tau_s:0.006 only_state:1 and_fast_run:1 ordinary_balance_filter_unchanged:1
# fast_tip_startup=wait_ms:1000 quiet_ms:100 post_setup_feedback:real requests_per_tick:2 feedback_cycle_ms:60 parked_during_wait:1 total_timeout_ms:4500
# lowering=experimental_ch11_forward_catch_v5 state:4 active_pilot_flag:64 phase_shift:8 phase_mask:15
# lowering_phases=0:idle 1:stopping 2:forward_preparing 3:descending 4:ground_hold 5:retracting 6:reserved 7:complete 8:fault 9:committing 10:catching
# lowering_prepare=travel_rad:1.75 speed_rad_s:4 setpoint_ceiling:measured_start_tilt moving_handoff:1 timeout_ms:2000 backward_limit_deg:1.5 rate_min_dps:-35 rate_max_dps:15 wheel_limit_rad_s:6
# lowering_launch=rear_accel_rad_s2:2 rear_speed_rad_s:-2 forward_drop_deg:1 forward_rate_dps:2 accel_pause_rate_dps:6 coast_min_arm_rad:1.8 timeout_ms:1800 initial_coast:measured_wheel_speed
# lowering_catch=park_rad:1.85 speed_rad_s:2 probe_after_forward_deg:6 probe_rad:2.4 probe_speed_rad_s:0.5 first_load_nm:0.4 first_load_deceleration_dps:1 first_load_delay_ms:100 sustained_load_nm:0.2 confirm_ms:80 timeout_ms:2500
# lowering_return=first_contact_reverse_both:1 speed_limit_rad_s:0.5 single_contact_limit_rad:0.06 both_contacts_goal:calibrated_forward rate_taper_limit_dps:12 loaded_rebound_ms:300 support_age_ms:60
# lowering_support=both_arms measured_forward_fall_loaded_return required reverse_velocity_min_rad_s:-0.1 max_rad_s:0.7 body_rate_min_dps:-12 max_dps:4
# lowering_rate=roll_rate_uses_fast_tau_s:0.006 while_pilot_phase_nonzero:1 ordinary_balance_filter_unchanged:1
# lowering_limits=target_lead_rad:0.24 lower_rad_s:0.16 retract_rad_s:0.30 wheel_stop_accel_rad_s2:3 wheel_command_abs_rad_s:6 body_abs_rate_dps:65 owner_timeout_ms:100 motor_feedback_ms:100 wheel_wrong_sign_ms:100 wheel_sign_start_ms:150
# lowering_flat=angle_deg:5 rate_dps:5 wheel_rad_s:0.65 confirm_ms:600 arms_measured_forward_rad:0.06
# standing_drive=ch1_ch2_progressive_braking_v5
# standing_drive_limits=velocity_rad_s:20 turn_rad_s:4.5 accel:6 decel:8 turn_accel:18
# standing_drive_brake=fast_decel:20 start_reference_rad_s:4 full_reference_rad_s:8 low_speed_decel:8 arm_brake_limit_fraction:0.0666667 active_flag:32
# standing_drive_acceleration=angle_k:8.8 rate_k:1.5 speed_k:3 speed_error_limit:8 accel_limit:100 handoff_rate:30
# standing_drive_rate_filter=tau_s:0.006 fresh_sample_dt:1 stationary_filter_unchanged:1
# standing_drive_learning=max_abs_velocity_error:1 velocity_p:0
# standing_drive_arms=gain:0.008333333 limit_fraction:0.1 tau_s:0.08 recovery_priority:1
# standing_drive_arm_ordinary=scale:0.3 limit_fraction:0.12
# standing_drive_arm_emergency=headroom_rad_s:3 min_error_deg:2 outward_rate_dps:8 confirm_ms:60 severe_error_deg:8 severe_outward_rate_dps:20 requires_velocity_disturbance:1
# standing_drive_arm_error=measured_minus_projection_onto_zero_to_target_interval
# standing_drive_active_flag=16 includes_pd_handoff:1
# pilot_arm_units=planned_center_fraction_after_recovery_priority_before_output_filter
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=5
# sample_size_bytes=240
# sample_count=236
# checksum=0xC47576F3
# checksum_valid=1
# build_date=Sep 20 2026
# build_time=16:24:05
# run_start_uptime_ms=433497
# run_end_uptime_ms=438247
# run_duration_ms=4750
# end_reason=bailout_angle_error
# test_note=none
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.2398
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x05839D28
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags,pilot_arm
265,20,5011,4,0,1,0,0,0,-2.459,-0.072,-2.308,-0.061,0.9826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,-0.143,0.024,-0.003,0.002,56,16,3.938,3.537,3.940,3.539,0.030,-0.061,0.192,0.007,0.0001,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.18,9,0.0000,0.0000,0.0000,128,0.00000
285,20,5015,4,0,1,0,0,0,-2.458,-0.063,-2.324,-0.061,0.9877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,-0.047,-0.031,0.007,0.017,16,16,3.939,3.537,3.942,3.540,-0.154,0.041,0.228,0.095,0.0002,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
310,25,5010,5,0,1,0,0,0,-2.457,-0.071,-2.352,-0.122,0.9938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,-0.047,-0.031,0.007,0.017,41,41,3.939,3.537,3.944,3.542,0.086,0.025,0.179,0.131,0.0005,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
330,20,5011,4,0,1,0,0,0,-2.454,0.080,-2.385,0.122,0.9860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,-0.047,0.024,0.007,0.012,61,16,3.940,3.538,3.946,3.545,0.101,0.053,0.207,0.149,0.0010,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
350,20,5011,4,0,1,0,0,0,-2.455,-0.118,-2.366,-0.183,0.9818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.059,0.024,0.010,0.012,16,36,3.942,3.540,3.949,3.547,0.050,0.014,0.178,0.111,0.0015,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
370,20,5016,4,0,1,0,0,0,-2.453,0.059,-2.396,0.122,0.9931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.059,0.024,0.010,0.012,36,56,3.943,3.542,3.952,3.551,-0.177,0.015,0.208,0.094,0.0022,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
390,20,5011,4,0,1,0,0,0,-2.448,0.189,-2.322,0.244,0.9887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.059,-0.010,0.010,0.001,56,16,3.946,3.544,3.956,3.555,0.087,0.019,0.126,0.097,0.0034,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
410,20,5011,4,0,1,0,0,0,-2.447,-0.035,-2.335,-0.122,0.9950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.030,-0.010,-0.003,0.001,16,36,3.949,3.546,3.961,3.560,-0.048,0.051,0.192,0.183,0.0044,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
430,20,5011,4,0,1,0,0,0,-2.449,-0.086,-2.314,-0.061,0.9859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.030,-0.010,-0.003,0.001,36,56,3.952,3.550,3.966,3.565,0.128,0.126,0.137,0.365,0.0058,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.16,5,0.0000,0.0000,0.0000,128,0.00000
450,20,5011,4,0,1,0,0,0,-2.449,-0.012,-2.385,0.000,0.9858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.030,-0.011,-0.003,-0.001,56,16,3.956,3.553,3.973,3.571,0.122,0.126,0.189,0.264,0.0076,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,5,0.0000,0.0000,0.0000,128,0.00000
470,20,5011,4,0,1,0,0,0,-2.444,0.103,-2.325,0.122,0.9875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.030,-0.011,0.003,-0.001,16,36,3.961,3.558,3.979,3.578,0.124,0.173,0.148,0.444,0.0094,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,5,0.0000,0.0000,0.0000,128,0.00000
490,20,5014,4,0,1,0,0,0,-2.436,0.229,-2.312,0.183,0.9867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,0.030,0.013,0.003,0.006,36,16,3.966,3.562,3.987,3.586,0.241,0.123,0.177,0.605,0.0116,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,4,0.0000,0.0000,0.0000,128,0.00000
510,20,5010,4,0,1,0,0,0,-2.424,0.594,-2.382,0.671,0.9930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,-0.103,0.057,-0.008,-0.012,16,16,3.972,3.567,3.996,3.594,0.061,0.235,0.295,0.784,0.0138,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,5,0.0000,0.0000,0.0000,128,0.00000
530,20,5017,4,0,1,0,0,0,-2.397,1.209,-2.347,1.343,0.9961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.552,-0.105,0.057,0.001,-0.012,16,36,3.979,3.574,4.005,3.604,0.378,0.281,0.036,0.964,0.0168,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,5,0.0000,0.0000,0.0000,128,0.00000
550,20,5010,4,0,1,0,0,0,-2.343,2.745,-2.704,3.113,1.0044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.551,0.027,-0.005,0.010,-0.012,16,16,3.987,3.581,4.015,3.614,0.212,0.361,-0.033,0.990,0.0201,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,5,0.0000,0.0000,0.0000,128,0.00000
570,20,5016,4,0,1,0,0,0,-2.255,4.249,-2.437,4.395,0.9936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.550,0.027,0.001,0.010,-0.014,36,16,3.995,3.589,4.026,3.625,0.406,0.308,0.208,1.070,0.0235,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,5,0.0000,0.0000,0.0000,128,0.00000
590,20,5011,4,0,1,0,0,0,-2.160,4.598,-2.128,4.639,0.9996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.550,0.016,0.001,0.001,-0.014,15,36,4.005,3.597,4.038,3.637,0.453,0.381,0.110,1.158,0.0274,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.13,5,0.0000,0.0000,0.0000,128,0.00000
610,20,5011,4,0,1,0,0,0,-1.997,6.243,-1.862,6.836,0.9846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.550,0.016,0.001,0.001,-0.014,35,56,4.015,3.607,4.051,3.650,0.303,0.423,0.141,1.362,0.0317,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.10,4,0.0000,0.0000,0.0000,128,0.00000
630,20,5011,4,0,1,0,0,0,-1.831,8.315,-1.053,9.338,0.9832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.550,0.016,-0.043,0.001,-0.028,55,16,4.025,3.617,4.065,3.663,0.405,0.408,0.161,1.677,0.0361,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.10,5,0.0000,0.0000,0.0000,128,0.00000
650,20,5011,4,0,1,0,0,0,-1.624,9.921,-0.516,11.047,1.0305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.041,-8.550,0.063,-0.013,-0.007,-0.035,16,16,4.037,3.629,4.079,3.678,0.548,0.480,0.033,1.650,0.0411,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.10,5,0.0000,0.0000,0.0000,128,0.00000
670,20,5011,4,0,1,0,0,0,-1.323,14.659,-1.411,15.991,1.0416,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.040,-8.550,0.016,-0.013,0.004,-0.035,16,36,4.050,3.641,4.095,3.693,0.442,0.528,0.272,1.781,0.0464,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.10,5,0.0000,0.0000,0.0000,128,0.00000
690,20,5014,4,0,1,0,0,0,-0.883,22.875,-2.742,25.513,1.0772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.040,-8.550,0.016,-0.014,0.004,-0.020,36,16,4.064,3.655,4.111,3.710,0.441,0.511,0.112,1.913,0.0523,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.10,5,0.0000,0.0000,0.0000,128,0.00000
710,20,5013,4,0,1,0,0,0,-0.302,30.144,-2.101,32.043,1.0189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.097,-0.014,-0.047,-0.020,16,36,4.078,3.670,4.129,3.727,0.640,0.445,0.155,1.974,0.0585,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.10,4,0.0000,0.0000,0.0000,128,0.00000
730,20,5011,4,0,1,0,0,0,0.381,34.924,-1.065,36.072,0.9986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.097,-0.014,-0.047,-0.020,36,56,4.094,3.686,4.147,3.746,0.748,0.748,0.176,1.767,0.0654,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.10,5,0.0000,0.0000,0.0000,128,0.00000
750,20,5011,4,0,1,0,0,0,1.086,36.317,-0.830,36.377,0.9612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.097,-0.027,-0.047,-0.026,56,16,4.110,3.703,4.166,3.765,0.605,0.770,0.109,1.755,0.0725,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.10,5,0.0000,0.0000,0.0000,128,0.00000
770,20,5010,4,0,1,0,0,0,1.771,35.501,0.842,35.217,0.9466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.088,-0.027,-0.045,-0.026,16,36,4.127,3.721,4.186,3.785,0.724,0.672,0.139,1.618,0.0801,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,5,0.0000,0.0000,0.0000,128,0.00000
790,20,5211,4,0,1,0,0,0,2.468,34.927,2.836,34.668,0.9723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.088,-0.027,-0.045,-0.026,36,56,4.146,3.739,4.207,3.806,0.786,0.767,0.158,1.662,0.0880,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,5,0.0000,0.0000,0.0000,128,0.00000
810,20,5012,4,0,1,0,0,0,3.177,35.563,2.732,35.583,0.9835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.039,-8.550,-0.001,-0.025,-0.048,-0.025,16,16,4.166,3.759,4.229,3.828,0.818,0.801,0.029,1.741,0.0964,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,4,0.0000,0.0000,0.0000,128,0.00000
830,20,5012,4,0,1,0,0,0,3.943,37.962,4.644,38.574,1.0045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.039,-8.550,0.007,-0.025,-0.047,-0.025,16,36,4.184,3.778,4.252,3.851,0.816,0.843,0.259,1.714,0.1045,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,5,0.0000,0.0000,0.0000,128,0.00000
850,20,5014,4,0,1,0,0,0,4.789,41.826,4.571,42.542,0.9900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.039,-8.550,0.007,-0.025,-0.047,-0.025,36,56,4.206,3.799,4.276,3.875,0.800,0.817,0.157,1.821,0.1137,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,5,0.0000,0.0000,0.0000,128,0.00000
870,20,5012,4,0,1,0,0,0,5.686,45.176,4.590,45.837,1.0129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.039,-8.550,0.007,-0.005,-0.047,-0.030,56,16,4.228,3.821,4.301,3.899,1.045,0.938,0.203,1.722,0.1233,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,5,0.0000,0.0000,0.0000,128,0.00000
891,21,5015,4,0,1,0,0,0,6.658,47.451,6.062,47.363,0.9456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.025,-0.005,-0.038,-0.030,17,37,4.251,3.845,4.326,3.925,0.971,0.919,0.095,1.802,0.1331,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,5,0.0000,0.0000,0.0000,128,0.00000
915,24,5013,5,0,1,0,0,0,7.587,48.015,6.803,47.668,0.9852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.025,-0.005,-0.038,-0.030,41,61,4.276,3.869,4.353,3.951,1.075,1.039,0.154,1.592,0.1435,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.11,5,0.0000,0.0000,0.0000,128,0.00000
935,20,5010,4,0,1,0,0,0,8.535,48.112,6.684,47.424,0.9565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.025,0.016,-0.038,-0.019,61,16,4.304,3.898,4.380,3.978,1.002,0.886,0.032,1.649,0.1557,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.13,5,0.0000,0.0000,0.0000,128,0.00000
955,20,5010,4,0,1,0,0,0,9.459,46.485,8.522,45.532,0.9852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.011,0.016,-0.030,-0.019,16,36,4.327,3.921,4.408,4.006,0.904,0.984,0.158,1.634,0.1656,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.13,5,0.0000,0.0000,0.0000,128,0.00000
975,20,5011,4,0,1,0,0,0,10.670,49.189,9.394,50.293,1.0366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,-0.011,-0.034,-0.030,-0.021,36,16,4.352,3.946,4.436,4.035,1.055,1.078,0.041,1.670,0.1765,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.13,5,0.0000,0.0000,0.0000,128,0.00000
995,20,5015,4,0,1,0,0,0,11.721,52.686,11.963,53.772,0.9758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.038,-8.550,0.057,-0.025,-0.042,-0.025,16,16,4.379,3.973,4.466,4.063,1.104,1.203,0.099,1.747,0.1880,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.13,5,0.0000,0.0000,0.0000,128,0.00000
1015,20,5011,4,0,1,0,0,0,12.823,56.279,12.436,57.373,1.0162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.037,-8.550,0.074,-0.025,-0.047,-0.025,16,36,4.407,4.000,4.496,4.092,1.121,1.156,0.160,1.664,0.1996,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.18,0.13,5,0.0000,0.0000,0.0000,128,0.00000
