# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_vel_gain=0.0200
# arm_drift_gain=0.0300
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# vel_trim_gain=0.2000
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# vel_trim_gate=2.00
# vel_trim_stuck_rate=0.50
# stuck_cmd_threshold=2.00
# stuck_vel_threshold=0.50
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
760,1,10.00,26.71,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.01,-0.03,4.42,3.95,4.47,4.06,0.00,0.00,0
780,1,10.54,26.85,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.03,4.43,3.96,4.48,4.07,0.00,0.00,0
800,1,11.09,26.95,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.03,4.45,3.98,4.50,4.09,0.00,0.00,0
820,1,11.63,26.96,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.03,4.46,3.99,4.51,4.10,0.00,0.00,0
840,1,12.18,27.10,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.03,4.47,4.00,4.53,4.11,0.00,0.00,0
860,1,12.72,27.14,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.03,4.49,4.02,4.54,4.12,0.00,0.00,0
880,1,13.28,27.39,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.03,4.50,4.03,4.55,4.13,0.00,0.00,0
900,1,13.82,27.44,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.03,4.52,4.04,4.57,4.15,0.00,0.00,0
920,1,14.37,27.37,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.05,-0.02,4.53,4.06,4.58,4.16,0.00,0.00,0
941,1,14.92,27.45,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.55,4.07,4.60,4.17,0.00,0.00,0
960,1,15.48,27.61,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.56,4.08,4.61,4.18,0.00,0.00,0
980,1,16.04,27.71,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.57,4.10,4.62,4.19,0.00,0.00,0
1000,1,16.60,27.90,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.59,4.11,4.64,4.21,0.00,0.00,0
1020,1,17.17,28.16,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.60,4.13,4.65,4.22,0.00,0.00,0
1041,1,17.75,28.30,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.62,4.14,4.67,4.23,0.00,0.00,0
1060,1,18.33,28.47,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.63,4.15,4.68,4.24,0.00,0.00,0
1080,1,18.91,28.50,0.00,0.00,0.00,0.0000,0.0000,-157.60,-152.02,0.00,-0.02,4.64,4.17,4.69,4.25,0.00,0.00,0
1100,1,19.49,28.61,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,0.01,-0.02,4.66,4.18,4.71,4.26,0.00,0.00,0
1120,1,20.05,28.45,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,0.01,-0.02,4.67,4.20,4.72,4.27,0.00,0.00,0
1141,1,20.62,28.40,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,0.01,-0.02,4.69,4.21,4.74,4.28,0.00,0.00,0
1160,1,21.19,28.34,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,0.01,-0.02,4.70,4.22,4.75,4.29,0.00,0.00,0
1180,1,21.76,28.40,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,0.01,-0.02,4.72,4.24,4.76,4.30,0.00,0.00,0
1200,1,22.34,28.63,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,0.01,-0.02,4.73,4.25,4.78,4.31,0.00,0.00,0
1220,1,22.93,28.86,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,0.01,-0.02,4.74,4.27,4.79,4.32,0.00,0.00,0
1241,1,23.52,28.90,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.00,4.76,4.28,4.81,4.34,0.00,0.00,0
1260,1,24.10,29.01,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.01,-0.00,4.77,4.29,4.82,4.35,0.00,0.00,0
1280,1,24.70,29.25,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.01,-0.00,4.78,4.31,4.83,4.36,0.00,0.00,0
1301,1,25.30,29.34,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.01,-0.00,4.80,4.32,4.85,4.37,0.00,0.00,0
1320,1,25.90,29.57,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.01,-0.00,4.81,4.34,4.86,4.38,0.00,0.00,0
1341,1,26.48,29.50,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.01,-0.00,4.83,4.35,4.88,4.39,0.00,0.00,0
1360,1,27.05,28.76,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.01,-0.00,4.84,4.36,4.89,4.39,0.00,0.00,0
1380,1,27.57,27.73,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.01,-0.00,4.86,4.37,4.90,4.40,0.00,0.00,0
1400,1,28.03,25.95,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.01,-0.04,4.87,4.38,4.92,4.41,0.00,0.00,0
1420,1,28.45,24.19,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.00,-0.04,4.88,4.39,4.93,4.42,0.00,0.00,0
1441,1,28.81,22.08,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.00,-0.04,4.90,4.40,4.95,4.43,0.00,0.00,0
1460,1,29.17,20.81,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.00,-0.04,4.91,4.41,4.96,4.44,0.00,0.00,0
1480,1,29.53,20.26,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.00,-0.04,4.93,4.42,4.97,4.45,0.00,0.00,0
1500,1,29.90,19.87,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.00,-0.04,4.94,4.43,4.99,4.46,0.00,0.00,0
1520,1,30.31,20.18,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.00,-0.04,4.96,4.44,5.00,4.47,0.00,0.00,0
1541,1,30.73,20.45,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.02,-0.00,-0.04,4.97,4.45,5.02,4.48,0.00,0.00,0
1560,1,31.16,20.38,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.00,-0.01,4.98,4.46,5.03,4.49,0.00,0.00,0
1580,1,31.58,20.32,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,-0.01,5.00,4.47,5.04,4.50,0.00,0.00,0
1600,1,31.98,20.05,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,-0.01,5.01,4.48,5.06,4.50,0.00,0.00,0
1620,1,32.36,19.57,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,-0.01,5.02,4.48,5.07,4.51,0.00,0.00,0
1641,1,32.74,19.34,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,-0.01,5.04,4.49,5.09,4.52,0.00,0.00,0
1660,1,33.10,19.02,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,-0.01,5.05,4.50,5.10,4.53,0.00,0.00,0
1680,1,33.47,18.68,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,-0.01,5.07,4.51,5.11,4.54,0.00,0.00,0
1700,1,33.84,18.54,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,-0.01,5.08,4.52,5.13,4.55,0.00,0.00,0
1720,1,34.22,18.65,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.00,0.01,5.10,4.53,5.14,4.55,0.00,0.00,0
1740,1,34.60,18.72,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,0.01,5.11,4.54,5.15,4.56,0.00,0.00,0
1760,1,34.98,18.71,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,0.01,5.12,4.54,5.17,4.57,0.00,0.00,0
1780,1,35.36,18.69,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,0.01,5.14,4.55,5.18,4.58,0.00,0.00,0
1800,1,35.73,18.47,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,0.01,5.15,4.56,5.19,4.59,0.00,0.00,0
1820,1,36.09,18.13,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,0.01,5.16,4.57,5.20,4.59,0.00,0.00,0
1840,1,36.44,17.93,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,0.01,5.18,4.58,5.22,4.60,0.00,0.00,0
1860,1,36.79,17.73,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,0.01,5.19,4.59,5.23,4.61,0.00,0.00,0
1880,1,37.14,17.44,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,-0.01,5.20,4.59,5.24,4.62,0.00,0.00,0
1900,1,37.48,17.23,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.01,5.21,4.60,5.25,4.63,0.00,0.00,0
1920,1,37.83,17.25,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.01,5.23,4.61,5.27,4.63,0.00,0.00,0
1941,1,38.18,17.26,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.01,5.24,4.62,5.28,4.64,0.00,0.00,0
1960,1,38.53,17.06,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.01,5.25,4.62,5.29,4.65,0.00,0.00,0
1980,1,38.87,16.91,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.01,5.26,4.63,5.30,4.65,0.00,0.00,0
2000,1,39.21,16.81,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.01,5.27,4.64,5.31,4.66,0.00,0.00,0
2020,1,39.54,16.66,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.01,5.29,4.65,5.32,4.67,0.00,0.00,0
2041,1,39.87,16.49,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.05,5.30,4.65,5.34,4.68,0.00,0.00,0
2060,1,40.20,16.48,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,-0.05,5.31,4.66,5.35,4.68,0.00,0.00,0
2080,1,40.54,16.52,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,-0.05,5.32,4.67,5.36,4.69,0.00,0.00,0
2100,1,40.88,16.41,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,-0.05,5.33,4.67,5.37,4.70,0.00,0.00,0
2120,1,41.21,16.06,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,-0.05,5.34,4.68,5.38,4.70,0.00,0.00,0
2141,1,41.52,15.59,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,-0.05,5.35,4.69,5.39,4.71,0.00,0.00,0
2160,1,41.80,14.98,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,-0.05,5.37,4.70,5.40,4.72,0.00,0.00,0
2180,1,42.08,14.49,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,-0.05,5.38,4.70,5.41,4.72,0.00,0.00,0
2200,1,42.35,14.34,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.06,0.02,5.39,4.71,5.42,4.73,0.00,0.00,0
2220,1,42.63,14.37,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.02,5.40,4.72,5.43,4.74,0.00,0.00,0
2240,1,42.96,15.08,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.02,5.41,4.72,5.44,4.74,0.00,0.00,0
2260,1,43.30,15.74,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.02,5.42,4.73,5.46,4.75,0.00,0.00,0
2280,1,43.67,16.38,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.02,5.43,4.74,5.47,4.76,0.00,0.00,0
2300,1,44.03,16.65,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.02,5.44,4.74,5.48,4.76,0.00,0.00,0
2320,1,44.37,16.36,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.02,5.45,4.75,5.49,4.77,0.00,0.00,0
2341,1,44.69,15.89,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.02,5.46,4.75,5.50,4.77,0.00,0.00,0
2360,1,44.98,15.26,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.02,0.03,5.47,4.76,5.51,4.78,0.00,0.00,0
2380,1,45.25,14.63,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,0.03,5.48,4.77,5.51,4.79,0.00,0.00,0
2400,1,45.52,14.23,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,0.03,5.49,4.77,5.52,4.79,0.00,0.00,0
2420,1,45.79,13.90,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,0.03,5.50,4.78,5.53,4.80,0.00,0.00,0
2441,1,46.07,13.88,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,0.03,5.51,4.79,5.54,4.80,0.00,0.00,0
2460,1,46.35,13.88,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,0.03,5.52,4.79,5.55,4.81,0.00,0.00,0
2480,1,46.65,14.05,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,0.03,5.53,4.80,5.56,4.82,0.00,0.00,0
2500,1,46.94,14.12,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,0.03,5.54,4.80,5.57,4.82,0.00,0.00,0
2520,1,47.24,14.20,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,-0.04,-0.03,5.55,4.81,5.58,4.83,0.00,0.00,0
2541,1,47.54,14.14,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.03,5.56,4.81,5.59,4.83,0.00,0.00,0
2560,1,47.82,14.00,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.03,5.57,4.82,5.60,4.84,0.00,0.00,0
2580,1,48.10,13.87,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.03,5.58,4.83,5.61,4.84,0.00,0.00,0
2600,1,48.38,13.64,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.03,5.59,4.83,5.62,4.85,0.00,0.00,0
2620,1,48.65,13.43,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.03,5.60,4.84,5.62,4.85,0.00,0.00,0
2640,1,48.92,13.38,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.03,5.60,4.84,5.63,4.86,0.00,0.00,0
2661,1,49.19,13.24,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.03,5.61,4.85,5.64,4.86,0.00,0.00,0
2680,1,49.46,13.12,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.62,4.85,5.65,4.87,0.00,0.00,0
2700,1,49.72,12.95,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.63,4.86,5.66,4.88,0.00,0.00,0
2720,1,49.98,12.79,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.64,4.86,5.67,4.88,0.00,0.00,0
2740,1,50.23,12.73,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.65,4.87,5.68,4.89,0.00,0.00,0
2760,1,50.50,12.80,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.66,4.87,5.68,4.89,0.00,0.00,0
2780,1,50.76,12.91,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.66,4.88,5.69,4.90,0.00,0.00,0
2800,1,51.04,13.06,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.67,4.88,5.70,4.90,0.00,0.00,0
2820,1,51.31,13.16,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,0.03,5.68,4.89,5.71,4.91,0.00,0.00,0
2840,1,51.59,13.08,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.03,-0.02,5.69,4.89,5.72,4.91,0.00,0.00,0
2860,1,51.85,12.83,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.02,5.70,4.90,5.72,4.91,0.00,0.00,0
2880,1,52.10,12.41,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.02,5.71,4.90,5.73,4.92,0.00,0.00,0
2900,1,52.33,12.04,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.02,5.71,4.91,5.74,4.92,0.00,0.00,0
2920,1,52.56,11.85,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.02,5.72,4.91,5.75,4.93,0.00,0.00,0
2941,1,52.78,11.67,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.02,5.73,4.92,5.75,4.93,0.00,0.00,0
2961,1,53.02,11.71,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.02,5.74,4.92,5.76,4.94,0.00,0.00,0
2980,1,53.26,11.72,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.02,5.74,4.93,5.77,4.94,0.00,0.00,0
3000,1,53.50,11.73,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.75,4.93,5.78,4.95,0.00,0.00,0
3020,1,53.74,11.69,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.76,4.94,5.78,4.95,0.00,0.00,0
3040,1,53.97,11.54,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.77,4.94,5.79,4.96,0.00,0.00,0
3061,1,54.21,11.39,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.77,4.95,5.80,4.96,0.00,0.00,0
3080,1,54.43,11.17,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.78,4.95,5.80,4.96,0.00,0.00,0
3100,1,54.65,10.95,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.79,4.96,5.81,4.97,0.00,0.00,0
3120,1,54.87,10.82,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.80,4.96,5.82,4.97,0.00,0.00,0
3140,1,55.09,10.82,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,0.03,5.80,4.96,5.82,4.98,0.00,0.00,0
3161,1,55.32,11.04,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.01,-0.03,5.81,4.97,5.83,4.98,0.00,0.00,0
3180,1,55.57,11.17,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,-0.03,5.82,4.97,5.84,4.99,0.00,0.00,0
3200,1,55.80,11.09,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,-0.03,5.82,4.98,5.84,4.99,0.00,0.00,0
3220,1,56.03,10.94,0.00,0.00,0.00,0.0000,0.0000,-157.61,-152.01,0.02,-0.03,5.83,4.98,5.85,4.99,0.00,0.00,0
