0.63 Nm | tmp=30.0C | err=0x00
# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_vel_gain=0.0200
# arm_drift_gain=0.0300
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# vel_trim_gain=1.0000
# vel_trim_max=4.00
# vel_trim_filter=0.0500
# vel_trim_gate=3.00
# odo_kp=0.3000
# odo_kd=0.1000
# odo_max_vel=2.00
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
11421,2,90.33,-12.60,90.46,0.20,1.40,0.0780,-0.5368,35.39,39.95,-5.02,-4.89,4.00,3.46,4.05,3.41,11.52,-4.95,224
11439,2,89.22,-25.86,90.42,1.24,4.55,0.0840,-0.5757,35.22,39.78,-5.96,-5.92,4.01,3.45,4.06,3.40,11.35,-5.94,224
11460,2,89.18,-16.07,90.39,1.49,4.71,0.0900,-0.6115,35.06,39.61,-3.78,-3.97,4.02,3.44,4.07,3.39,11.19,-3.88,224
11479,2,90.51,7.58,90.33,-0.12,-0.85,0.0960,-0.6695,35.02,39.57,0.52,0.40,4.03,3.43,4.08,3.38,11.15,0.46,224
11500,2,92.95,39.70,90.32,-2.62,-8.41,0.1020,-0.6774,35.09,39.63,2.91,2.89,4.05,3.42,4.09,3.37,11.21,2.90,224
11519,2,93.74,42.99,90.32,-3.41,-10.27,0.1080,-0.6774,35.18,39.73,2.62,2.75,4.06,3.41,4.10,3.36,11.30,2.69,224
11540,2,93.54,28.82,90.32,-3.21,-8.73,0.1140,-0.6774,35.19,39.75,-1.00,-1.00,4.07,3.39,4.11,3.35,11.32,-1.00,224
11560,2,91.84,-3.49,90.29,-1.93,-4.09,0.1200,-0.7051,35.10,39.66,-4.59,-4.34,4.08,3.39,4.12,3.34,11.23,-4.46,224
11579,2,90.73,-18.69,90.25,-0.43,0.63,0.1260,-0.7472,34.93,39.48,-6.21,-6.23,4.09,3.37,4.13,3.33,11.06,-6.22,224
11599,2,89.85,-25.13,90.22,0.41,2.82,0.1320,-0.7843,34.74,39.30,-5.72,-5.79,4.10,3.36,4.14,3.32,10.87,-5.75,224
11620,2,90.57,-6.78,90.18,-0.35,-0.16,0.1380,-0.8198,34.62,39.17,-2.50,-2.64,4.11,3.35,4.15,3.31,10.75,-2.57,224
11640,2,92.29,20.42,90.17,-2.11,-5.85,0.1440,-0.8321,34.61,39.16,0.94,0.94,4.12,3.34,4.16,3.30,10.74,0.94,224
11660,2,93.75,34.11,90.17,-3.41,-9.54,0.1500,-0.8321,34.65,39.20,1.50,1.59,4.13,3.33,4.18,3.29,10.78,1.55,224
11680,2,93.82,28.58,90.17,-3.65,-9.59,0.1560,-0.8321,34.66,39.21,-0.83,-0.62,4.14,3.32,4.19,3.28,10.79,-0.72,224
11701,2,93.02,8.64,90.17,-2.86,-6.40,0.1620,-0.8339,34.59,39.14,-3.73,-3.54,4.15,3.31,4.20,3.27,10.72,-3.63,224
11718,2,92.17,-4.94,90.16,-2.01,-3.62,0.1680,-0.8445,34.43,38.99,-5.93,-5.89,4.16,3.30,4.21,3.26,10.57,-5.91,224
11740,2,91.33,-14.66,90.14,-1.17,-1.17,0.1740,-0.8606,34.24,38.80,-6.24,-6.47,4.17,3.29,4.22,3.24,10.37,-6.36,224
11760,2,91.62,-5.27,90.13,-1.48,-2.54,0.1800,-0.8718,34.07,38.62,-4.74,-4.88,4.18,3.28,4.23,3.23,10.20,-4.81,224
11780,2,93.29,20.95,90.13,-2.74,-6.69,0.1740,-0.8718,33.97,38.53,-2.12,-2.09,4.20,3.27,4.22,3.24,10.10,-2.10,224
11800,2,94.63,35.08,90.13,-4.21,-11.02,0.1680,-0.8718,33.94,38.50,-0.66,-0.46,4.21,3.26,4.21,3.26,10.07,-0.56,224
11821,2,95.09,33.45,90.13,-4.96,-12.60,0.1620,-0.8718,33.91,38.46,-1.85,-1.76,4.22,3.25,4.20,3.27,10.04,-1.80,224
11839,2,94.70,21.13,90.13,-4.58,-10.85,0.1560,-0.8718,33.81,38.36,-4.79,-4.72,4.22,3.25,4.19,3.28,9.94,-4.76,224
11859,2,93.85,4.02,90.13,-3.72,-7.76,0.1500,-0.8718,33.61,38.17,-7.34,-7.28,4.21,3.25,4.18,3.29,9.74,-7.31,224
11880,2,93.05,-7.54,90.13,-2.92,-5.24,0.1560,-0.8719,33.37,37.93,-8.05,-8.14,4.21,3.26,4.19,3.28,9.51,-8.10,224
11900,2,93.23,-1.53,90.13,-2.91,-5.45,0.1500,-0.8719,33.14,37.69,-7.16,-7.21,4.20,3.26,4.18,3.29,9.27,-7.19,224
11920,2,94.47,16.29,90.13,-3.99,-8.91,0.1440,-0.8719,32.96,37.51,-4.81,-4.94,4.19,3.28,4.16,3.30,9.09,-4.88,224
11941,2,95.90,32.92,90.13,-5.77,-14.17,0.1380,-0.8719,32.85,37.39,-3.02,-3.04,4.19,3.28,4.15,3.31,8.97,-3.03,224
11959,2,96.54,36.28,90.13,-6.41,-15.72,0.1320,-0.8719,32.76,37.30,-3.57,-3.39,4.18,3.28,4.14,3.32,8.88,-3.48,224
11978,2,96.60,28.14,90.13,-6.47,-15.19,0.1260,-0.8719,32.60,37.15,-6.29,-6.32,4.17,3.29,4.13,3.33,8.73,-6.30,224
12000,2,95.91,11.49,90.13,-5.78,-12.48,0.1200,-0.8719,32.37,36.92,-8.83,-8.72,4.17,3.30,4.12,3.34,8.50,-8.77,224
12021,2,94.94,-4.31,90.13,-4.81,-9.28,0.1140,-0.8719,32.07,36.63,-10.19,-10.33,4.16,3.31,4.11,3.35,8.20,-10.26,224
12039,2,94.81,-4.25,90.13,-4.69,-9.03,0.1080,-0.8719,31.77,36.32,-9.86,-9.93,4.15,3.32,4.10,3.36,7.89,-9.90,224
12060,2,95.39,6.54,90.13,-5.26,-11.05,0.1020,-0.8719,31.49,36.04,-8.24,-8.13,4.14,3.33,4.09,3.37,7.62,-8.18,224
12080,2,96.94,27.83,90.13,-6.81,-15.84,0.0960,-0.8719,31.28,35.83,-6.11,-6.13,4.13,3.34,4.08,3.38,7.41,-6.12,224
12100,2,98.60,42.48,90.13,-8.23,-19.76,0.0900,-0.8719,31.11,35.66,-5.58,-5.51,4.11,3.35,4.07,3.39,7.24,-5.54,224
12119,2,98.82,37.53,90.13,-8.69,-20.39,0.0840,-0.8719,30.91,35.46,-7.75,-7.51,4.10,3.36,4.06,3.40,7.04,-7.63,224
12140,2,98.51,23.55,90.13,-8.38,-18.65,0.0780,-0.8719,30.63,35.19,-10.77,-10.42,4.09,3.37,4.05,3.41,6.76,-10.59,224
12160,2,97.65,6.01,90.13,-7.53,-15.53,0.0720,-0.8719,30.26,34.83,-12.86,-12.77,4.08,3.38,4.04,3.43,6.40,-12.82,224
12181,2,96.87,-4.80,90.13,-6.74,-13.10,0.0660,-0.8719,29.86,34.42,-13.44,-13.48,4.07,3.39,4.03,3.44,5.99,-13.46,224
12199,2,97.13,0.79,90.13,-7.00,-14.07,0.0600,-0.8719,29.47,34.03,-12.25,-12.35,4.06,3.40,4.02,3.45,5.60,-12.30,224
12221,2,98.65,23.39,90.13,-8.52,-18.91,0.0540,-0.8719,29.14,33.68,-10.02,-10.02,4.05,3.41,4.01,3.46,5.27,-10.02,224
12238,2,100.15,41.31,90.13,-10.02,-23.35,0.0480,-0.8719,28.87,33.42,-8.29,-8.35,4.04,3.42,3.99,3.47,5.00,-8.32,224
12260,2,101.72,53.25,90.13,-11.59,-25.00,0.0420,-0.8719,28.61,33.15,-9.24,-9.12,4.03,3.43,3.98,3.48,4.74,-9.18,232
12280,2,102.26,44.22,90.13,-12.11,-25.00,0.0360,-0.8719,28.29,32.84,-12.08,-11.98,4.02,3.44,3.97,3.49,4.42,-12.03,232
12301,2,101.87,27.77,90.13,-11.74,-25.00,0.0300,-0.8719,27.87,32.42,-15.19,-15.08,4.01,3.45,3.96,3.50,3.99,-15.13,232
12319,2,101.55,18.43,90.13,-11.43,-24.33,0.0240,-0.8719,27.37,31.93,-16.65,-16.57,4.00,3.47,3.95,3.51,3.51,-16.61,232
12340,2,101.47,13.72,90.13,-11.34,-23.78,0.0180,-0.8719,26.87,31.41,-16.71,-16.52,3.99,3.48,3.94,3.52,2.99,-16.62,232
12359,2,101.79,16.21,90.13,-11.66,-24.62,0.0120,-0.8719,26.37,30.93,-15.93,-15.96,3.98,3.49,3.93,3.53,2.51,-15.94,232
12380,2,102.66,24.77,90.13,-12.32,-25.00,0.0060,-0.8719,25.90,30.46,-15.46,-15.57,3.96,3.50,3.92,3.54,2.03,-15.51,104
12400,2,103.39,31.66,90.13,-13.26,-25.00,0.0000,-0.8719,25.43,29.99,-15.52,-15.54,3.95,3.51,3.91,3.55,1.56,-15.53,104
12421,2,104.77,42.35,90.13,-14.64,-25.00,-0.0000,-0.8719,24.95,29.51,-16.01,-15.94,3.94,3.52,3.91,3.55,1.08,-15.97,104
12439,2,105.80,49.93,90.13,-15.67,-25.00,-0.0000,-0.8719,24.46,29.02,-16.36,-16.13,3.93,3.53,3.91,3.55,0.60,-16.25,104
12460,2,107.36,60.20,90.13,-17.24,-25.00,-0.0000,-0.8719,23.97,28.52,-16.29,-16.30,3.92,3.54,3.91,3.55,0.10,-16.30,104
12480,2,109.29,73.06,90.13,-19.16,-25.00,-0.0000,-0.8719,23.47,28.04,-16.36,-16.39,3.92,3.54,3.91,3.55,-0.39,-16.37,104
12500,2,110.62,63.14,90.13,-20.49,-25.00,-0.0000,-0.8719,22.98,27.54,-16.41,-16.39,3.91,3.55,3.91,3.55,-0.89,-16.40,104
12520,2,107.40,-15.52,90.13,-18.01,-25.00,-0.0000,-0.8719,22.48,27.04,-17.08,-17.27,3.91,3.55,3.91,3.55,-1.39,-17.17,104
12541,2,104.23,-62.12,90.13,-14.10,-23.22,-0.0000,-0.8719,21.97,26.53,-16.02,-15.95,3.91,3.55,3.91,3.55,-1.90,-15.99,96
12559,2,101.60,-86.04,90.13,-11.48,-16.07,-0.0000,-0.8719,21.49,26.04,-15.64,-16.04,3.91,3.55,3.91,3.55,-2.38,-15.84,96
12580,2,97.97,-115.82,90.13,-7.84,-6.41,-0.0060,-0.8719,21.00,25.55,-16.50,-15.79,3.91,3.55,3.90,3.56,-2.87,-16.14,96
12599,2,94.33,-139.63,90.13,-4.20,2.77,-0.0120,-0.8719,20.50,25.08,-16.48,-15.46,3.91,3.55,3.89,3.57,-3.36,-15.97,224
12619,2,92.35,-133.62,90.20,-2.22,6.24,-0.0180,-0.8003,20.09,24.66,-10.99,-12.36,3.91,3.55,3.88,3.58,-3.78,-11.68,224
12640,2,92.84,-95.28,90.23,-2.64,2.35,-0.0240,-0.7685,19.87,24.41,-3.91,-4.66,3.91,3.56,3.87,3.59,-4.01,-4.29,224
12660,2,94.31,-46.10,90.23,-3.81,-3.24,-0.0300,-0.7685,19.86,24.39,1.51,1.46,3.90,3.56,3.86,3.61,-4.02,1.48,224
12680,2,94.87,-28.12,90.23,-4.64,-7.03,-0.0360,-0.7685,19.94,24.47,2.73,3.03,3.89,3.57,3.85,3.62,-3.94,2.88,224
12700,2,94.07,-30.25,90.23,-4.19,-6.22,-0.0420,-0.7685,19.99,24.53,0.04,0.31,3.88,3.58,3.84,3.63,-3.89,0.18,224
12720,2,92.25,-47.33,90.30,-2.50,-1.56,-0.0480,-0.6978,19.94,24.49,-2.95,-2.84,3.87,3.59,3.83,3.64,-3.93,-2.90,224
12740,2,90.35,-60.20,90.51,-0.51,3.59,-0.0540,-0.4863,19.82,24.37,-4.63,-4.79,3.86,3.60,3.81,3.65,-4.05,-4.71,224
12759,2,89.73,-56.57,90.67,0.79,6.10,-0.0600,-0.3310,19.68,24.22,-4.24,-4.42,3.85,3.61,3.80,3.66,-4.20,-4.33,224
12780,2,90.03,-38.26,90.82,0.64,4.34,-0.0660,-0.1774,19.60,24.14,-0.68,-0.57,3.84,3.62,3.79,3.67,-4.27,-0.63,224
12800,2,91.02,-14.11,90.99,-0.20,0.73,-0.0720,-0.0108,19.64,24.18,2.28,2.41,3.83,3.63,3.78,3.68,-4.24,2.35,224
12821,2,92.17,5.42,91.09,-1.18,-2.78,-0.0780,0.0890,19.73,24.28,3.46,3.59,3.82,3.65,3.77,3.69,-4.14,3.53,224
12839,2,91.99,2.09,91.20,-0.91,-1.98,-0.0840,0.1973,19.83,24.38,2.84,2.48,3.80,3.66,3.76,3.70,-4.04,2.66,224
12860,2,91.15,-9.81,91.35,0.05,0.89,-0.0900,0.3488,19.87,24.41,-0.17,-0.20,3.79,3.67,3.75,3.71,-4.01,-0.19,224
12879,2,90.12,-21.63,91.44,1.22,4.18,-0.0960,0.4385,19.84,24.38,-1.43,-1.35,3.78,3.68,3.74,3.72,-4.04,-1.39,224
12900,2,89.56,-21.23,91.49,1.89,5.62,-0.1020,0.4931,19.80,24.34,-1.18,-1.00,3.77,3.69,3.73,3.73,-4.08,-1.09,224
12920,2,90.05,-7.87,91.56,1.44,3.51,-0.1080,0.5635,19.80,24.34,0.74,0.86,3.76,3.70,3.72,3.74,-4.08,0.80,224
12939,2,90.64,2.70,91.65,0.92,1.63,-0.1140,0.6489,19.85,24.40,2.66,2.59,3.75,3.71,3.71,3.75,-4.02,2.63,224
12960,2,91.71,17.58,91.76,-0.06,-1.53,-0.1200,0.7589,19.95,24.50,3.52,3.37,3.74,3.72,3.70,3.76,-3.92,3.45,224
12981,2,92.34,19.48,91.84,-0.58,-2.72,-0.1260,0.8436,20.05,24.59,2.94,3.01,3.73,3.73,3.69,3.78,-3.82,2.98,224
12999,2,91.83,8.81,91.95,0.01,-0.69,-0.1320,0.9485,20.10,24.65,0.28,0.41,3.72,3.74,3.68,3.79,-3.77,0.34,224
13021,2,90.92,-6.29,92.02,1.03,2.56,-0.1380,1.0177,20.08,24.63,-1.31,-1.04,3.71,3.75,3.67,3.80,-3.79,-1.17,224
13039,2,90.46,-11.52,92.07,1.56,4.04,-0.1440,1.0674,20.04,24.59,-1.43,-1.36,3.70,3.76,3.66,3.81,-3.83,-1.39,224
13060,2,90.43,-8.12,92.11,1.64,3.92,-0.1500,1.1114,20.02,24.56,0.11,-0.08,3.69,3.77,3.64,3.82,-3.86,0.02,224
13080,2,91.09,4.30,92.17,1.02,1.69,-0.1560,1.1703,20.04,24.58,1.29,1.32,3.68,3.78,3.63,3.83,-3.84,1.31,224
13101,2,92.36,20.43,92.25,-0.19,-2.02,-0.1620,1.2457,20.10,24.64,2.41,2.46,3.67,3.79,3.62,3.84,-3.77,2.43,224
13119,2,92.92,24.38,92.30,-0.68,-3.31,-0.1560,1.3033,20.18,24.72,2.36,2.67,3.66,3.80,3.63,3.83,-3.70,2.51,224
13139,2,92.98,18.81,92.36,-0.67,-2.85,-0.1500,1.3607,20.24,24.78,0.93,0.53,3.64,3.82,3.64,3.82,-3.64,0.73,224
13160,2,92.55,7.26,92.43,-0.19,-0.97,-0.1548,1.4315,20.22,24.77,-0.87,-1.03,3.64,3.82,3.64,3.83,-3.65,-0.95,224
13180,2,91.85,-4.40,92.49,0.46,1.13,-0.1488,1.4934,20.18,24.73,-1.74,-1.87,3.63,3.83,3.65,3.82,-3.69,-1.80,224
13200,2,91.65,-5.36,92.55,0.81,2.07,-0.1428,1.5480,20.13,24.67,-1.56,-1.64,3.64,3.82,3.66,3.80,-3.75,-1.60,224
13221,2,92.21,3.89,92.61,0.34,0.36,-0.1488,1.6110,20.09,24.64,-0.26,-0.19,3.64,3.82,3.65,3.82,-3.78,-0.23,240
13239,2,92.74,11.65,92.67,-0.13,-1.20,-0.1538,1.6733,20.11,24.65,1.04,0.84,3.64,3.82,3.64,3.82,-3.77,0.94,224
13259,2,93.49,19.55,92.72,-0.81,-3.19,-0.1478,1.7179,20.14,24.68,1.11,1.26,3.65,3.81,3.65,3.81,-3.73,1.18,224
13280,2,93.83,19.49,92.76,-1.11,-3.78,-0.1418,1.7559,20.16,24.71,0.28,0.32,3.65,3.81,3.66,3.80,-3.71,0.30,224
13300,2,93.89,13.52,92.79,-1.17,-3.56,-0.1358,1.7942,20.15,24.70,-0.87,-0.76,3.64,3.82,3.67,3.79,-3.72,-0.81,224
13320,2,93.58,5.21,92.84,-0.87,-2.32,-0.1316,1.8412,20.11,24.66,-1.83,-1.71,3.64,3.82,3.68,3.78,-3.76,-1.77,224
13341,2,93.19,-2.30,92.90,-0.35,-0.51,-0.1376,1.8992,20.05,24.59,-2.31,-2.35,3.65,3.81,3.67,3.80,-3.83,-2.33,240
13359,2,92.98,-5.28,92.96,-0.08,0.26,-0.1436,1.9638,19.97,24.52,-2.29,-2.33,3.66,3.80,3.66,3.81,-3.90,-2.31,224
13380,2,93.13,-2.56,93.02,-0.17,-0.14,-0.1494,2.0249,19.91,24.46,-1.41,-1.61,3.67,3.79,3.65,3.82,-3.96,-1.51,240
13399,2,93.76,3.68,93.07,-0.74,-1.77,-0.1434,2.0702,19.90,24.44,-0.03,-0.05,3.67,3.79,3.66,3.81,-3.98,-0.04,224
13421,2,93.91,0.91,93.11,-0.84,-1.75,-0.1374,2.1119,19.90,24.44,0.04,0.13,3.66,3.80,3.67,3.80,-3.98,0.08,224
13439,2,93.49,-6.43,93.16,-0.38,-0.24,-0.1421,2.1623,19.89,24.44,-0.49,-0.35,3.65,3.81,3.66,3.80,-3.98,-0.42,224
13460,2,92.74,-15.66,93.21,0.42,2.10,-0.1408,2.2128,19.87,24.41,-1.11,-1.13,3.65,3.81,3.66,3.80,-4.01,-1.12,224
13480,2,92.16,-19.84,93.25,1.06,3.70,-0.1348,2.2508,19.83,24.38,-1.14,-1.30,3.66,3.80,3.67,3.79,-4.04,-1.22,224
13500,2,92.10,-14.30,93.28,1.17,3.62,-0.1288,2.2842,19.82,24.36,0.16,0.15,3.66,3.80,3.68,3.78,-4.06,0.16,224
13519,2,92.37,-7.12,93.32,0.92,2.40,-0.1300,2.3185,19.84,24.38,1.19,1.19,3.66,3.80,3.68,3.78,-4.04,1.19,224
13540,2,92.89,2.64,93.36,0.43,0.65,-0.1349,2.3561,19.89,24.44,2.07,2.08,3.66,3.80,3.67,3.79,-3.98,2.07,240
13560,2,93.38,9.61,93.40,-0.02,-0.82,-0.1366,2.3953,19.96,24.50,2.30,2.26,3.67,3.79,3.67,3.79,-3.91,2.28,224
13580,2,93.21,4.59,93.43,0.05,-0.46,-0.1306,2.4304,20.03,24.57,1.79,1.76,3.67,3.79,3.68,3.78,-3.85,1.77,224
13600,2,92.90,-0.69,93.46,0.53,1.11,-0.1246,2.4636,20.04,24.59,-0.13,-0.16,3.67,3.79,3.69,3.77,-3.83,-0.14,224
13621,2,92.64,-3.56,93.49,0.82,1.93,-0.1186,2.4931,20.03,24.57,-0.32,-0.54,3.67,3.79,3.70,3.76,-3.85,-0.43,224
13638,2,92.70,-1.50,93.52,0.79,1.70,-0.1150,2.5213,20.03,24.57,0.20,0.18,3.67,3.79,3.71,3.76,-3.85,0.19,224
13660,2,92.95,3.28,93.55,0.57,0.88,-0.1171,2.5502,20.04,24.58,0.63,0.78,3.68,3.78,3.70,3.76,-3.83,0.71,240
13680,2,93.44,10.02,93.58,0.11,-0.58,-0.1220,2.5816,20.07,24.61,1.26,1.16,3.69,3.77,3.69,3.77,-3.80,1.21,224
13700,2,93.75,10.91,93.61,-0.16,-1.26,-0.1181,2.6101,20.11,24.65,1.27,1.35,3.70,3.76,3.70,3.76,-3.77,1.31,224
13720,2,93.67,6.77,93.64,-0.06,-0.66,-0.1173,2.6412,20.13,24.68,0.14,0.22,3.70,3.76,3.70,3.76,-3.74,0.18,224
13739,2,93.57,3.91,93.67,0.07,-0.17,-0.1166,2.6734,20.12,24.67,-0.41,-0.47,3.70,3.76,3.70,3.76,-3.75,-0.44,240
13760,2,93.47,1.64,93.70,0.20,0.28,-0.1151,2.7045,20.11,24.65,-0.43,-0.74,3.70,3.76,3.71,3.76,-3.77,-0.59,240
13779,2,93.50,1.33,93.73,0.21,0.31,-0.1154,2.7348,20.10,24.64,-0.27,-0.13,3.70,3.76,3.71,3.76,-3.78,-0.20,240
13800,2,93.53,0.79,93.76,0.21,0.36,-0.1152,2.7643,20.09,24.64,-0.08,-0.01,3.70,3.76,3.71,3.76,-3.78,-0.04,240
13821,2,93.55,-0.14,93.79,0.22,0.45,-0.1147,2.7930,20.09,24.64,-0.01,0.11,3.70,3.76,3.71,3.75,-3.78,0.05,240
13839,2,93.52,-1.19,93.82,0.27,0.64,-0.1133,2.8206,20.10,24.64,0.16,0.09,3.70,3.76,3.71,3.75,-3.78,0.13,240
13860,2,93.43,-3.37,93.85,0.39,1.06,-0.1108,2.8463,20.10,24.65,0.30,0.12,3.70,3.76,3.71,3.75,-3.77,0.21,224
13880,2,93.25,-6.68,93.87,0.60,1.74,-0.1071,2.8695,20.11,24.65,0.18,0.15,3.70,3.76,3.72,3.74,-3.77,0.17,224
13899,2,93.04,-9.67,93.89,0.83,2.43,-0.1031,2.8894,20.12,24.66,0.37,0.61,3.71,3.75,3.73,3.73,-3.76,0.49,224
13920,2,92.62,-14.53,93.90,1.16,3.40,-0.0971,2.9040,20.14,24.69,0.84,1.06,3.71,3.75,3.74,3.72,-3.73,0.95,224
13941,2,92.19,-18.38,93.91,1.71,4.90,-0.0911,2.9140,20.17,24.72,1.17,1.02,3.71,3.75,3.75,3.71,-3.70,1.09,224
13959,2,91.89,-19.56,93.92,2.02,5.61,-0.0851,2.9208,20.21,24.75,1.65,1.30,3.72,3.74,3.76,3.70,-3.66,1.48,224
13980,2,91.66,-17.60,93.92,2.26,5.92,-0.0791,2.9248,20.27,24.81,2.35,2.20,3.73,3.73,3.77,3.69,-3.61,2.27,224
14000,2,91.73,-11.07,93.93,2.19,5.28,-0.0731,2.9279,20.35,24.89,3.02,3.08,3.74,3.72,3.78,3.68,-3.53,3.05,224
14020,2,92.06,-1.93,93.93,1.95,4.18,-0.0725,2.9302,20.45,24.99,3.50,3.77,3.75,3.71,3.78,3.68,-3.42,3.63,224
14039,2,92.24,1.75,93.93,1.69,3.23,-0.0692,2.9311,20.56,25.11,3.69,3.75,3.76,3.70,3.79,3.67,-3.31,3.72,224
14060,2,92.35,3.39,93.93,1.58,2.88,-0.0651,2.9306,20.67,25.22,3.37,3.45,3.77,3.69,3.79,3.67,-3.20,3.41,224
14080,2,92.19,0.56,93.93,1.74,3.44,-0.0591,2.9298,20.77,25.31,2.76,2.56,3.77,3.69,3.81,3.66,-3.11,2.66,224
14100,2,91.85,-3.54,93.93,2.01,4.25,-0.0531,2.9291,20.83,25.37,2.07,1.90,3.78,3.68,3.82,3.65,-3.04,1.98,224
14120,2,91.73,-3.55,93.93,2.20,4.72,-0.0498,2.9283,20.89,25.42,1.68,1.74,3.79,3.68,3.82,3.64,-2.99,1.71,224
14141,2,92.04,2.67,93.93,1.88,3.56,-0.0504,2.9261,20.95,25.49,2.21,2.50,3.79,3.67,3.82,3.64,-2.93,2.35,224
14158,2,92.43,8.54,93.92,1.49,2.30,-0.0504,2.9210,21.03,25.57,2.99,3.11,3.80,3.66,3.82,3.64,-2.84,3.05,224
14180,2,92.93,14.00,93.91,0.99,0.87,-0.0498,2.9122,21.13,25.67,3.26,3.24,3.81,3.65,3.82,3.64,-2.75,3.25,224
14200,2,93.03,11.35,93.90,0.85,0.70,-0.0463,2.9023,21.22,25.76,2.72,2.54,3.81,3.65,3.83,3.63,-2.66,2.63,224
14220,2,92.60,2.80,93.90,1.17,1.93,-0.0409,2.8956,21.28,25.82,1.39,1.22,3.82,3.64,3.84,3.62,-2.60,1.31,224
14241,2,92.45,0.19,93.89,1.45,2.88,-0.0395,2.8910,21.29,25.83,0.20,0.25,3.82,3.64,3.84,3.62,-2.58,0.23,224
14259,2,92.47,0.80,93.89,1.42,2.78,-0.0401,2.8859,21.31,25.85,0.80,0.98,3.82,3.64,3.84,3.62,-2.57,0.89,224
14279,2,92.84,6.61,93.88,1.04,1.56,-0.0416,2.8783,21.34,25.89,1.43,1.57,3.83,3.63,3.84,3.63,-2.53,1.50,224
14300,2,93.33,12.62,93.87,0.55,0.08,-0.0428,2.8672,21.40,25.94,1.95,1.97,3.83,3.63,3.83,3.63,-2.48,1.96,224
14320,2,93.83,16.98,93.85,0.03,-1.29,-0.0433,2.8532,21.46,26.00,1.84,1.70,3.84,3.63,3.83,3.63,-2.42,1.77,224
14341,2,93.93,13.38,93.84,-0.08,-1.23,-0.0412,2.8415,21.50,26.04,0.79,0.87,3.84,3.63,3.84,3.63,-2.37,0.83,224
14359,2,93.88,10.04,93.83,-0.04,-0.89,-0.0418,2.8332,21.51,26.05,-0.29,-0.26,3.84,3.63,3.84,3.63,-2.37,-0.27,224
14380,2,93.84,7.43,93.83,-0.00,-0.60,-0.0439,2.8272,21.49,26.03,-0.61,-0.53,3.83,3.63,3.83,3.63,-2.39,-0.57,224
14400,2,93.93,7.45,93.82,-0.10,-0.80,-0.0455,2.8229,21.47,26.02,-0.53,-0.45,3.83,3.63,3.83,3.63,-2.40,-0.49,224
14419,2,94.11,8.93,93.82,-0.28,-1.28,-0.0464,2.8204,21.46,26.00,-0.58,-0.52,3.84,3.63,3.83,3.63,-2.42,-0.55,224
14441,2,94.64,14.21,93.82,-0.82,-2.77,-0.0450,2.8193,21.44,25.99,-0.36,-0.50,3.83,3.63,3.83,3.63,-2.43,-0.43,224
14459,2,94.94,16.16,93.82,-1.12,-3.54,-0.0446,2.8190,21.43,25.98,-0.45,-0.29,3.83,3.63,3.83,3.63,-2.44,-0.37,224
14480,2,95.17,15.65,93.82,-1.35,-3.95,-0.0446,2.8208,21.41,25.95,-1.05,-1.18,3.83,3.63,3.83,3.63,-2.47,-1.12,224
14500,2,95.31,13.06,93.82,-1.49,-4.09,-0.0462,2.8242,21.37,25.91,-1.62,-1.63,3.83,3.63,3.83,3.63,-2.51,-1.63,224
14520,2,95.32,11.09,93.83,-1.50,-3.88,-0.0495,2.8296,21.31,25.85,-2.10,-2.21,3.83,3.63,3.82,3.64,-2.57,-2.15,224
14540,2,95.38,9.72,93.84,-1.55,-3.88,-0.0531,2.8370,21.24,25.78,-2.60,-2.59,3.83,3.63,3.82,3.65,-2.64,-2.60,224
14560,2,95.60,11.14,93.84,-1.76,-4.41,-0.0555,2.8447,21.16,25.70,-2.70,-2.56,3.83,3.63,3.81,3.65,-2.72,-2.63,224
14580,2,96.08,15.18,93.85,-2.12,-5.39,-0.0551,2.8503,21.08,25.63,-2.62,-2.53,3.83,3.64,3.81,3.65,-2.79,-2.57,224
14600,2,96.44,17.97,93.85,-2.59,-6.62,-0.0551,2.8536,21.00,25.55,-2.57,-2.53,3.82,3.64,3.81,3.65,-2.87,-2.55,224
14620,2,96.95,19.97,93.85,-3.01,-7.60,-0.0530,2.8536,20.92,25.47,-2.88,-2.75,3.82,3.64,3.82,3.65,-2.95,-2.81,224
14640,2,97.05,13.51,93.85,-3.19,-7.47,-0.0553,2.8536,20.83,25.37,-3.54,-3.53,3.81,3.65,3.81,3.65,-3.05,-3.54,224
14659,2,96.78,3.73,93.85,-2.93,-6.16,-0.0613,2.8546,20.71,25.25,-4.31,-4.36,3.81,3.65,3.80,3.66,-3.17,-4.33,224
