# prof_imu_max_us=1873
# prof_ctl_max_us=13727833
# prof_disp_max_us=69553
# prof_ws_max_us=241
# prof_tel_max_us=678
# prof_crsf_max_us=13702084
# prof_can_max_us=2453
# prof_bal_max_us=3155392
# prof_adrv_max_us=24205
# prof_loopgap_max_us=13705141
# prof_ctlgap_max_us=13728859
# stall_events=118
# stall_0=t:266509,gap_us:1524161,sentinel_us:10001,sec:none,state:0
# stall_1=t:266819,gap_us:309997,sentinel_us:10001,sec:none,state:0
# stall_2=t:267283,gap_us:349997,sentinel_us:10497,sec:none,state:0
# stall_3=t:268419,gap_us:1062000,sentinel_us:10498,sec:none,state:0
# stall_4=t:277695,gap_us:9276113,sentinel_us:10003,sec:none,state:0
# stall_5=t:291461,gap_us:13728859,sentinel_us:10001,sec:none,state:0
# stall_6=t:256275,gap_us:349845,sentinel_us:10002,sec:none,state:0
# stall_7=t:264985,gap_us:8633988,sentinel_us:10492,sec:none,state:0
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# ramp_drift_kp=0.0300
# ramp_drift_max_vel=0.60
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=1.9272
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_rate_max=4.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=2.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
3757,1,24.29,25.44,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.00,4.742,4.381,4.787,4.415,0.00,0.00,0
4747,1,39.49,22.34,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.00,-0.00,4.756,4.392,4.801,4.426,0.00,0.00,0
4749,1,39.49,22.34,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.02,4.792,4.415,4.815,4.436,0.00,0.00,0
6848,1,29.91,0.43,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.02,4.792,4.415,4.829,4.446,0.00,0.00,0
6851,1,29.89,0.40,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.10,-0.00,4.820,4.436,4.843,4.456,0.00,0.00,0
8079,1,29.11,0.49,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.10,-0.00,4.821,4.436,4.857,4.466,0.00,0.00,0
8081,1,29.10,0.46,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,-0.01,-0.04,4.848,4.456,4.871,4.476,0.00,0.00,0
11314,1,28.04,0.06,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,-0.01,-0.04,4.849,4.456,4.885,4.486,0.00,0.00,0
11317,1,28.04,0.06,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,-0.01,0.00,4.876,4.476,4.899,4.496,0.00,0.00,0
11796,1,27.76,-0.67,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.04,0.00,4.876,4.476,4.913,4.506,0.00,0.00,0
11799,1,27.76,-0.67,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.02,4.904,4.495,4.927,4.515,0.00,0.00,0
11915,1,28.08,0.79,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.02,4.904,4.495,4.941,4.525,0.00,0.00,0
11917,1,28.09,0.82,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.02,4.933,4.516,4.955,4.534,0.00,0.00,0
15137,1,34.05,1.53,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.02,4.933,4.516,4.969,4.544,0.00,0.00,0
15139,1,34.05,1.53,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.04,0.04,4.961,4.533,4.983,4.553,0.00,0.00,0
15255,1,33.98,0.80,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.04,0.04,4.961,4.533,4.997,4.562,0.00,0.00,0
15257,1,33.98,0.79,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.04,-0.07,4.989,4.550,5.011,4.571,0.00,0.00,0
18463,1,30.25,-2.62,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.03,-0.07,4.989,4.550,5.025,4.580,0.00,0.00,0
18465,1,30.25,-2.62,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.03,-0.01,5.017,4.571,5.039,4.589,0.00,0.00,0
18960,1,31.66,0.43,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.03,-0.01,5.017,4.571,5.053,4.598,0.00,0.00,0
18963,1,31.67,0.43,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,0.02,5.045,4.589,5.067,4.607,0.00,0.00,0
18988,1,31.70,0.23,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,0.02,5.045,4.589,5.081,4.615,0.00,0.00,0
19007,1,31.76,1.16,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,0.02,5.060,4.597,5.095,4.624,0.00,0.00,0
19028,1,32.01,4.95,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,0.02,5.073,4.604,5.109,4.632,0.00,0.00,0
19047,1,32.43,10.30,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.087,4.613,5.123,4.641,0.00,0.00,0
19067,1,32.93,15.01,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.099,4.622,5.137,4.649,0.00,0.00,0
19087,1,33.42,17.92,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.113,4.631,5.151,4.657,0.00,0.00,0
19108,1,33.87,19.14,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.126,4.639,5.164,4.666,0.00,0.00,0
19127,1,34.34,20.06,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.140,4.648,5.177,4.674,0.00,0.00,0
19147,1,34.78,20.20,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.152,4.657,5.191,4.682,0.00,0.00,0
19168,1,35.18,19.64,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.167,4.665,5.204,4.690,0.00,0.00,0
19187,1,35.54,18.87,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.05,5.180,4.672,5.217,4.698,0.00,0.00,0
19207,1,35.88,18.02,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.04,5.192,4.680,5.230,4.705,0.00,0.00,0
19228,1,36.21,17.31,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.05,-0.04,5.206,4.688,5.243,4.713,0.00,0.00,0
19247,1,36.55,17.27,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.03,5.220,4.697,5.255,4.721,0.00,0.00,0
19268,1,36.93,17.79,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.03,5.231,4.704,5.268,4.729,0.00,0.00,0
19287,1,37.32,18.25,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.03,5.245,4.712,5.280,4.736,0.00,0.00,0
19308,1,37.70,18.31,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.03,5.258,4.719,5.293,4.744,0.00,0.00,0
19326,1,38.07,18.30,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.03,5.271,4.727,5.305,4.751,0.00,0.00,0
19348,1,38.45,18.14,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.03,5.281,4.734,5.317,4.758,0.00,0.00,0
19367,1,38.81,17.83,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,0.02,5.295,4.742,5.329,4.765,0.00,0.00,0
19387,1,39.16,17.67,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,0.02,5.307,4.749,5.341,4.773,0.00,0.00,0
19408,1,39.53,17.72,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,0.02,5.318,4.757,5.353,4.780,0.00,0.00,0
19427,1,39.89,17.58,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,0.02,5.330,4.764,5.364,4.787,0.00,0.00,0
19448,1,40.24,17.33,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,0.02,5.342,4.771,5.376,4.794,0.00,0.00,0
19467,1,40.58,17.21,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,0.02,5.355,4.779,5.387,4.801,0.00,0.00,0
19488,1,40.93,17.15,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,0.02,5.365,4.786,5.399,4.808,0.00,0.00,0
19507,1,41.28,17.06,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.00,-0.05,5.378,4.793,5.410,4.814,0.00,0.00,0
19528,1,41.63,17.04,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.00,0.02,5.389,4.799,5.421,4.821,0.00,0.00,0
19547,1,41.97,16.90,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,0.02,5.401,4.806,5.432,4.828,0.00,0.00,0
19568,1,42.31,16.73,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,0.02,5.411,4.813,5.443,4.834,0.00,0.00,0
19584,1,42.56,16.53,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,0.02,5.422,4.820,5.454,4.841,0.00,0.00,0
19608,1,42.98,16.31,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,0.02,5.432,4.825,5.464,4.847,0.00,0.00,0
19627,1,43.31,16.43,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,0.02,5.445,4.834,5.475,4.854,0.00,0.00,0
19648,1,43.65,16.40,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,0.02,5.454,4.840,5.485,4.860,0.00,0.00,0
19667,1,43.98,16.28,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,0.02,5.465,4.846,5.496,4.866,0.00,0.00,0
19688,1,44.31,16.04,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.07,-0.02,5.476,4.852,5.506,4.873,0.00,0.00,0
19707,1,44.61,15.70,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,-0.02,5.488,4.858,5.516,4.879,0.00,0.00,0
19727,1,44.92,15.51,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,-0.02,5.496,4.865,5.526,4.885,0.00,0.00,0
19748,1,45.23,15.37,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.01,-0.02,5.507,4.871,5.537,4.891,0.00,0.00,0
19767,1,45.55,15.42,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.01,5.518,4.878,5.546,4.897,0.00,0.00,0
27259,1,66.11,15.87,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.01,5.528,4.884,5.556,4.903,0.00,0.00,0
27260,1,66.11,15.87,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.00,0.04,5.555,4.897,5.566,4.909,0.00,0.00,0
27286,1,65.69,9.62,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.00,0.04,5.555,4.897,5.576,4.915,0.00,0.00,0
27308,1,65.43,7.30,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.00,0.05,5.565,4.901,5.585,4.921,0.00,0.00,0
27326,1,65.23,7.18,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.05,0.05,5.574,4.906,5.595,4.926,0.00,0.00,0
27348,1,65.12,7.34,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.05,0.05,5.582,4.911,5.604,4.932,0.00,0.00,0
27367,1,65.04,8.04,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.05,0.05,5.591,4.917,5.613,4.938,0.00,0.00,0
27387,1,64.96,8.63,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.05,0.05,5.599,4.923,5.623,4.943,0.00,0.00,0
27407,1,64.89,9.30,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.05,0.05,5.609,4.929,5.632,4.949,0.00,0.00,0
27428,1,64.88,10.54,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.05,0.05,5.618,4.934,5.641,4.954,0.00,0.00,0
27447,1,64.93,12.02,0.00,0.00,0.00,0.0000,0.0000,30.88,38.10,0.05,0.05,5.627,4.940,5.650,4.960,0.00,0.00,0
27468,1,65.01,13.37,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.05,-0.03,5.635,4.945,5.659,4.965,0.00,0.00,0
27487,1,65.11,14.28,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.03,5.643,4.951,5.667,4.970,0.00,0.00,0
27508,1,65.20,14.75,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.03,5.652,4.957,5.676,4.976,0.00,0.00,0
27525,1,65.26,14.86,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.03,5.661,4.963,5.685,4.981,0.00,0.00,0
27549,1,65.35,14.72,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.03,5.669,4.968,5.693,4.986,0.00,0.00,0
27567,1,65.41,14.44,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.03,5.678,4.975,5.702,4.991,0.00,0.00,0
27588,1,65.45,13.95,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.03,5.686,4.979,5.710,4.996,0.00,0.00,0
27607,1,65.48,13.37,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.03,5.695,4.984,5.719,5.001,0.00,0.00,0
27627,1,65.50,12.87,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,0.01,-0.01,5.703,4.989,5.727,5.006,0.00,0.00,0
27647,1,65.52,12.53,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.01,5.712,4.994,5.735,5.011,0.00,0.00,0
27667,1,65.55,12.43,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.01,5.719,4.999,5.743,5.016,0.00,0.00,0
27688,1,65.59,12.45,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.01,5.727,5.004,5.751,5.021,0.00,0.00,0
27706,1,65.65,12.75,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.01,5.735,5.010,5.759,5.026,0.00,0.00,0
27728,1,65.72,13.04,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.01,5.743,5.014,5.767,5.030,0.00,0.00,0
27747,1,65.81,13.40,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.01,5.753,5.020,5.775,5.035,0.00,0.00,0
27768,1,65.90,13.63,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.01,5.760,5.024,5.782,5.040,0.00,0.00,0
27786,1,66.00,13.50,0.00,0.00,0.00,0.0000,0.0000,30.88,38.11,-0.02,-0.05,5.767,5.029,5.790,5.044,0.00,0.00,0
