[Balance] --- Log dump (141938 bytes, 1500 samples) ---
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
18,1,-0.46,-0.03,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,0.01,3.91,3.55,0.00,0.00,0.00,0
39,1,-0.46,-0.07,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,0.01,3.91,3.55,0.00,0.00,0.00,0
59,1,-0.47,-0.14,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,0.01,3.92,3.55,0.00,0.00,0.00,0
78,1,-0.47,-0.12,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,0.01,3.93,3.56,0.00,0.00,0.00,0
99,1,-0.44,0.31,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,3.94,3.57,0.00,0.00,0.00,0
118,1,-0.33,2.03,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,3.96,3.58,0.00,0.00,0.00,0
139,1,-0.21,3.16,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,3.97,3.59,0.00,0.00,0.00,0
158,1,-0.10,3.61,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,3.98,3.60,0.00,0.00,0.00,0
179,1,0.00,4.12,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,3.99,3.61,0.00,0.00,0.00,0
199,1,0.12,4.71,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,4.01,3.62,0.00,0.00,0.00,0
218,1,0.26,5.38,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,4.02,3.63,0.00,0.00,0.00,0
237,1,0.44,6.38,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,-0.03,4.04,3.64,0.00,0.00,0.00,0
259,1,0.70,8.54,0.00,0.00,0.00,0.00,136.37,141.59,-0.00,0.08,4.05,3.65,0.00,0.00,0.00,0
278,1,1.10,12.14,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.08,4.06,3.66,0.00,0.00,0.00,0
299,1,1.54,15.18,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.08,4.08,3.67,0.00,0.00,0.00,0
318,1,2.01,17.55,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.08,4.09,3.69,0.00,0.00,0.00,0
339,1,2.46,18.96,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.08,4.10,3.70,0.00,0.00,0.00,0
357,1,2.87,19.29,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.08,4.12,3.71,0.00,0.00,0.00,0
379,1,3.29,19.70,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.08,4.13,3.72,0.00,0.00,0.00,0
399,1,3.73,20.33,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.08,4.15,3.73,0.00,0.00,0.00,0
418,1,4.17,20.93,0.00,0.00,0.00,0.00,136.37,141.59,0.05,0.04,4.16,3.74,0.00,0.00,0.00,0
439,1,4.63,21.46,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.04,4.17,3.76,0.00,0.00,0.00,0
459,1,5.09,22.03,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.04,4.19,3.77,0.00,0.00,0.00,0
477,1,5.58,22.61,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.04,4.20,3.78,0.00,0.00,0.00,0
499,1,6.07,23.14,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.04,4.21,3.79,0.00,0.00,0.00,0
518,1,6.58,23.81,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.04,4.23,3.81,0.00,0.00,0.00,0
539,1,7.08,24.19,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.04,4.24,3.82,0.00,0.00,0.00,0
558,1,7.57,24.34,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.04,4.26,3.83,0.00,0.00,0.00,0
579,1,8.07,24.54,0.00,0.00,0.00,0.00,136.37,141.59,-0.07,0.01,4.27,3.84,0.00,0.00,0.00,0
599,1,8.59,24.95,0.00,0.00,0.00,0.00,136.37,141.59,0.01,0.01,4.29,3.86,0.00,0.00,0.00,0
617,1,9.11,25.16,0.00,0.00,0.00,0.00,136.37,141.59,0.01,0.01,4.30,3.87,0.00,0.00,0.00,0
639,1,9.62,25.39,0.00,0.00,0.00,0.00,136.37,141.59,0.01,0.01,4.31,3.88,0.00,0.00,0.00,0
659,1,10.15,25.69,0.00,0.00,0.00,0.00,136.37,141.59,0.01,0.01,4.33,3.90,0.00,0.00,0.00,0
