# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=1023
# standing_drive=ch1_ch2_damped_acceleration_arms_v4
# standing_drive_limits=velocity_rad_s:20 turn_rad_s:4.5 accel:6 decel:8 turn_accel:18
# standing_drive_acceleration=angle_k:8.8 rate_k:1.5 speed_k:3 speed_error_limit:8 accel_limit:100 handoff_rate:30
# standing_drive_rate_filter=tau_s:0.006 fresh_sample_dt:1 stationary_filter_unchanged:1
# standing_drive_learning=max_abs_velocity_error:1 velocity_p:0
# standing_drive_arms=gain:0.008333333 limit_fraction:0.1 tau_s:0.08 recovery_priority:1
# standing_drive_arm_ordinary=scale:0.3 limit_fraction:0.12
# standing_drive_arm_emergency=headroom_rad_s:3 min_error_deg:2 outward_rate_dps:8 confirm_ms:60 severe_error_deg:8 severe_outward_rate_dps:20 requires_velocity_disturbance:1
# standing_drive_arm_error=measured_minus_projection_onto_zero_to_target_interval
# standing_drive_active_flag=16 includes_pd_handoff:1
# pilot_arm_units=planned_center_fraction_after_recovery_priority_before_output_filter
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=4
# sample_size_bytes=240
# sample_count=2981
# checksum=0xEAFD0F41
# checksum_valid=1
# build_date=Sep 19 2026
# build_time=22:16:44
# run_start_uptime_ms=45624
# run_end_uptime_ms=105235
# run_duration_ms=59611
# end_reason=drive disarmed
# test_note=none
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.3265
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0xCB02414A
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags,pilot_arm
10785,20,5002,4,0,2,48,0,0,85.360,1.114,85.294,0.610,0.9792,85.419,0.043,85.402,85.402,0.000,-1.582,-0.003,-0.003,-0.009,0.004,0.0171,0.0171,-0.0048,0.0323,0.0372,0.0000,0.0172,0.9946,1.0000,-4.596,5.899,0.033,-0.013,0.014,0.086,1,1,4.364,3.840,4.238,3.770,-1.449,-0.912,0.015,-0.128,0.1605,0.0000,0.0000,0.0000,0.0,3,0.106,0.010,0.006,0.006,19,24.60,0.40,5,0.0000,0.0000,0.0000,8,0.00000
10805,20,5002,4,0,2,48,0,0,85.386,1.056,86.146,0.854,0.9772,85.432,0.033,85.423,85.423,0.000,-1.582,-0.018,-0.018,-0.024,-0.012,0.0096,0.0096,-0.0048,0.0159,0.0208,0.0000,0.0096,0.9959,1.0000,-4.595,5.900,0.008,-0.037,0.020,0.098,1,1,4.334,3.818,4.208,3.748,-1.570,-0.862,-0.070,-0.136,0.1495,0.0000,0.0000,0.0000,0.0,3,0.107,-0.014,0.006,0.006,20,24.60,0.40,5,0.0000,0.0000,0.0000,8,0.00000
10825,20,5005,4,0,2,48,0,0,85.401,1.004,85.906,0.732,0.9816,85.444,0.031,85.443,85.443,0.000,-1.582,-0.018,-0.018,-0.024,-0.012,0.0015,0.0015,-0.0048,-0.0016,0.0032,0.0000,0.0015,0.9961,1.0000,-4.596,5.900,-0.001,-0.068,0.017,0.087,1,1,4.304,3.796,4.178,3.726,-1.482,-0.886,-0.230,-0.142,0.1384,0.0000,0.0000,0.0000,0.0,3,0.106,-0.034,0.006,0.006,20,24.60,0.40,5,0.0000,0.0000,0.0000,8,0.00000
10845,20,5002,4,0,2,48,0,0,85.421,0.963,85.824,0.916,0.9790,85.461,0.023,85.463,85.463,0.000,-1.582,-0.030,-0.030,-0.036,-0.024,-0.0026,-0.0026,-0.0048,-0.0104,-0.0056,0.0000,-0.0026,0.9971,1.0000,-4.596,5.900,-0.057,0.004,0.020,0.099,1,1,4.274,3.774,4.148,3.704,-1.437,-0.977,0.004,-0.029,0.1273,0.0000,0.0000,0.0000,0.0,3,0.106,-0.027,0.006,0.006,20,24.60,0.40,5,0.0000,0.0000,0.0000,8,0.00000
10865,20,5002,4,0,2,48,0,0,85.437,1.029,86.066,0.793,0.9750,85.468,0.024,85.484,85.484,0.000,-1.582,-0.034,-0.034,-0.040,-0.029,-0.0157,-0.0157,-0.0048,-0.0388,-0.0340,0.0000,-0.0157,0.9970,1.0000,-4.596,5.899,-0.117,-0.066,0.005,0.098,1,1,4.244,3.752,4.118,3.682,-1.449,-0.883,-0.130,-0.085,0.1162,0.0000,0.0000,0.0000,0.0,3,0.106,-0.092,0.006,0.006,20,24.60,0.40,5,0.0000,0.0000,0.0000,8,0.00000
10885,20,5009,4,0,2,48,0,0,85.455,0.954,85.780,0.793,0.9754,85.493,0.013,85.505,85.505,0.000,-1.582,-0.050,-0.050,-0.056,-0.044,-0.0120,-0.0120,-0.0048,-0.0308,-0.0260,0.0000,-0.0120,0.9983,1.0000,-4.596,5.899,-0.050,0.018,-0.008,0.084,1,1,4.213,3.730,4.088,3.660,-1.424,-0.961,-0.245,-0.076,0.1049,0.0000,0.0000,0.0000,0.0,3,0.106,-0.016,0.006,0.006,20,24.60,0.40,5,0.0000,0.0000,0.0000,8,0.00000
10905,20,5002,4,0,2,48,0,0,85.468,0.965,85.139,1.160,0.9767,85.510,0.025,85.525,85.525,0.000,-1.582,-0.027,-0.027,-0.033,-0.021,-0.0153,-0.0153,-0.0048,-0.0379,-0.0331,0.0000,-0.0153,0.9969,1.0000,-4.596,5.899,-0.085,-0.018,-0.009,0.072,1,1,4.184,3.708,4.058,3.638,-1.479,-0.853,-0.016,-0.063,0.0939,0.0000,0.0000,0.0000,0.0,3,0.106,-0.051,0.005,0.005,20,24.60,0.40,4,0.0000,0.0000,0.0000,8,0.00000
10925,20,5002,4,0,2,48,0,0,85.484,0.792,85.671,0.549,0.9802,85.534,0.026,85.547,85.547,0.000,-1.582,-0.010,-0.010,-0.016,-0.005,-0.0132,-0.0132,-0.0048,-0.0335,-0.0287,0.0000,-0.0132,0.9967,1.0000,-4.597,5.899,-0.031,-0.019,-0.010,0.079,1,1,4.153,3.686,4.028,3.616,-1.472,-0.885,-0.060,-0.120,0.0826,0.0000,0.0000,0.0000,0.0,3,0.106,-0.025,0.005,0.005,20,24.60,0.43,5,0.0000,0.0000,0.0000,8,0.00000
10945,20,5002,4,0,2,48,0,0,85.497,0.795,85.259,0.916,0.9778,85.567,0.037,85.568,85.568,0.000,-1.582,0.011,0.011,0.006,0.016,-0.0008,-0.0008,-0.0048,-0.0065,-0.0017,0.0000,-0.0008,0.9953,1.0000,-4.597,5.899,0.088,-0.001,-0.001,0.083,1,1,4.123,3.664,3.998,3.594,-1.406,-0.854,-0.133,-0.091,0.0714,0.0000,0.0000,0.0000,0.0,3,0.106,0.043,0.005,0.005,20,24.60,0.43,5,0.0000,0.0000,0.0000,8,0.00000
10965,20,5002,4,0,2,48,0,0,85.515,0.731,85.769,0.793,0.9795,85.593,0.053,85.589,85.589,0.000,-1.582,0.047,0.047,0.042,0.052,0.0041,0.0041,-0.0048,0.0040,0.0088,0.0000,0.0041,0.9934,1.0000,-4.597,5.900,0.004,0.043,-0.002,0.102,1,1,4.093,3.642,3.968,3.572,-1.512,-0.989,-0.014,0.017,0.0603,0.0000,0.0000,0.0000,0.0,3,0.106,0.024,0.005,0.005,20,24.60,0.43,5,0.0000,0.0000,0.0000,8,0.00000
10985,20,5003,4,0,2,48,0,0,85.530,0.731,85.441,0.732,0.9768,85.622,0.063,85.610,85.610,0.000,-1.582,0.068,0.068,0.063,0.072,0.0124,0.0124,-0.0048,0.0221,0.0269,0.0000,0.0125,0.9921,1.0000,-4.596,5.900,0.039,0.072,0.027,0.096,1,1,4.063,3.620,3.938,3.550,-1.476,-0.909,-0.095,-0.113,0.0491,0.0000,0.0000,0.0000,0.0,3,0.106,0.056,0.004,0.004,20,24.60,0.43,5,0.0000,0.0000,0.0000,8,0.00000
11005,20,4999,4,0,2,112,0,0,85.555,0.923,85.076,1.892,0.9785,85.657,0.068,85.632,85.632,0.000,-1.582,0.062,0.062,0.057,0.066,0.0253,0.0253,-0.0082,0.0464,0.0546,0.0003,0.0252,0.9915,1.0000,-4.595,5.902,0.089,0.094,0.018,0.079,1,1,4.031,3.598,3.918,3.536,-1.533,-0.965,-0.189,0.029,0.0376,0.0000,0.0546,0.0000,20.0,3,0.108,0.092,0.003,0.003,20,24.60,0.43,5,0.0000,0.0000,0.0000,8,0.00000
11025,20,5003,4,0,2,112,0,0,85.586,1.183,84.616,2.258,0.9837,85.696,0.070,85.653,85.653,0.000,-1.582,0.046,0.046,0.043,0.050,0.0426,0.0426,-0.0083,0.0833,0.0916,0.0007,0.0423,0.9912,1.0000,-4.594,5.905,0.149,0.155,0.016,0.073,1,1,4.002,3.577,3.918,3.536,-1.569,-0.811,0.001,-0.152,0.0267,0.0000,0.0916,0.0000,40.0,3,0.110,0.152,0.003,0.003,20,24.60,0.43,5,0.0000,0.0000,0.0000,8,0.00000
11045,20,5001,4,0,2,112,0,0,85.654,2.007,85.366,4.089,0.9762,85.742,0.042,85.694,85.694,0.000,-1.582,-0.077,-0.077,-0.080,-0.075,0.0481,0.0481,-0.0085,0.0937,0.1022,0.0011,0.0472,0.9948,1.0000,-4.591,5.908,0.117,0.109,0.003,0.033,1,1,3.964,3.558,3.918,3.536,-1.551,-0.693,0.072,-0.097,0.0147,0.0000,0.1022,0.0000,60.0,3,0.113,0.113,0.002,0.002,20,24.60,0.43,4,0.0000,0.0000,0.0000,8,0.00000
11065,20,5001,4,0,2,112,0,0,85.706,1.467,87.837,-1.160,0.9769,85.755,0.036,85.720,85.720,0.000,-1.582,-0.045,-0.045,-0.046,-0.043,0.0343,0.0343,-0.0085,0.0628,0.0713,0.0015,0.0329,0.9955,1.0000,-4.590,5.907,0.008,0.002,-0.037,0.051,1,1,3.941,3.547,3.918,3.536,-0.809,-0.401,-0.031,-0.040,0.0075,0.0000,0.0713,0.0000,80.0,3,0.113,0.005,0.004,0.004,20,24.60,0.43,4,0.0000,0.0000,0.0000,8,0.00000
11085,20,5002,4,0,2,112,0,0,85.686,0.925,84.624,-0.610,0.9745,85.746,0.069,85.730,85.730,0.000,-1.582,0.063,0.063,0.060,0.067,0.0155,0.0155,-0.0085,0.0218,0.0304,0.0016,0.0140,0.9914,1.0000,-4.591,5.908,-0.103,-0.005,-0.034,0.013,1,1,3.931,3.542,3.918,3.536,-0.303,-0.213,-0.106,-0.092,0.0042,0.0000,0.0304,0.0000,100.0,3,0.113,-0.054,0.002,0.002,20,24.60,0.37,4,0.0000,0.0000,0.0000,8,0.00000
11105,20,5001,4,0,2,112,0,0,85.690,0.470,86.812,-0.793,0.9755,85.753,0.056,85.737,85.737,0.000,-1.582,0.074,0.074,0.072,0.076,0.0165,0.0165,-0.0086,0.0235,0.0321,0.0018,0.0148,0.9930,1.0000,-4.591,5.909,0.047,0.007,-0.001,0.041,1,1,3.925,3.539,3.918,3.536,-0.313,-0.102,0.021,-0.183,0.0022,0.0000,0.0321,0.0000,120.0,3,0.113,0.027,0.001,0.001,20,24.60,0.37,4,0.0000,0.0000,0.0000,8,0.00000
11125,20,5004,4,0,2,112,0,0,85.682,0.307,85.100,0.122,0.9804,85.771,0.071,85.739,85.739,0.000,-1.582,0.117,0.117,0.116,0.118,0.0311,0.0311,-0.0087,0.0548,0.0635,0.0020,0.0293,0.9911,1.0000,-4.590,5.910,0.115,0.111,0.008,0.029,1,1,3.922,3.538,3.918,3.536,-0.175,-0.011,-0.074,-0.095,0.0013,0.0000,0.0635,0.0000,140.0,3,0.115,0.113,0.001,0.001,20,24.60,0.37,5,0.0000,0.0000,0.0000,8,0.00000
11145,20,5002,4,0,2,112,0,0,85.696,0.351,85.803,0.854,0.9807,85.785,0.075,85.742,85.742,0.000,-1.582,0.122,0.122,0.121,0.123,0.0427,0.0427,-0.0089,0.0792,0.0880,0.0024,0.0407,0.9906,1.0000,-4.588,5.914,0.080,0.169,-0.025,-0.007,1,1,3.920,3.537,3.918,3.536,-0.097,-0.042,0.094,-0.093,0.0007,0.0000,0.0880,0.0000,160.0,3,0.117,0.124,-0.001,-0.001,20,24.60,0.37,4,0.0000,0.0000,0.0000,8,0.00000
11165,20,5003,4,0,2,112,0,0,85.722,0.623,85.393,1.282,0.9790,85.789,0.062,85.743,85.743,0.000,-1.582,0.075,0.075,0.076,0.074,0.0452,0.0452,-0.0091,0.0832,0.0923,0.0029,0.0427,0.9922,1.0000,-4.585,5.917,0.088,0.094,-0.001,0.002,1,1,3.919,3.536,3.918,3.536,-0.147,0.034,0.069,-0.068,0.0004,0.0000,0.0923,0.0000,180.0,3,0.120,0.091,-0.000,-0.000,20,24.60,0.37,4,0.0000,0.0000,0.0000,8,0.00000
11185,20,5003,4,0,2,112,0,0,85.719,0.393,85.911,-0.732,0.9760,85.784,0.069,85.744,85.744,0.000,-1.582,0.107,0.107,0.108,0.107,0.0394,0.0394,-0.0092,0.0699,0.0790,0.0032,0.0365,0.9913,1.0000,-4.584,5.917,0.050,0.040,0.005,0.031,1,1,3.918,3.536,3.918,3.536,-0.008,-0.054,0.063,-0.180,0.0002,0.0000,0.0790,0.0000,200.0,3,0.121,0.045,0.000,0.000,20,24.60,0.37,4,0.0000,0.0000,0.0000,8,0.00000
11205,20,5002,4,0,2,112,0,0,85.726,0.382,85.824,0.427,0.9790,85.783,0.057,85.744,85.744,0.000,-1.582,0.084,0.084,0.084,0.084,0.0388,0.0388,-0.0093,0.0676,0.0769,0.0036,0.0355,0.9928,1.0000,-4.582,5.919,0.083,0.043,0.020,0.022,1,1,3.918,3.536,3.918,3.536,-0.082,-0.006,0.126,-0.163,0.0002,0.0000,0.0769,0.0000,220.0,3,0.123,0.063,-0.000,-0.000,20,24.60,0.37,4,0.0000,0.0000,0.0000,8,0.00000
11225,20,5000,4,0,2,112,0,0,85.724,0.252,85.619,-0.244,0.9781,85.788,0.059,85.746,85.746,0.000,-1.582,0.098,0.098,0.099,0.098,0.0424,0.0424,-0.0094,0.0744,0.0838,0.0040,0.0387,0.9926,1.0000,-4.582,5.921,0.108,0.066,0.031,0.046,1,1,3.918,3.536,3.918,3.536,-0.028,0.024,0.163,-0.215,0.0002,0.0000,0.0838,0.0000,240.0,3,0.124,0.087,-0.001,-0.001,19,24.60,0.37,4,0.0000,0.0000,0.0000,8,0.00000
11245,20,5002,4,0,2,112,0,0,85.734,0.314,85.842,0.610,0.9799,85.787,0.054,85.745,85.745,0.000,-1.582,0.083,0.083,0.084,0.082,0.0425,0.0425,-0.0095,0.0737,0.0832,0.0044,0.0384,0.9932,1.0000,-4.580,5.922,0.056,0.089,0.046,0.034,1,1,3.918,3.536,3.918,3.536,-0.038,0.021,0.136,-0.119,0.0001,0.0000,0.0832,0.0000,260.0,3,0.125,0.072,-0.002,-0.002,20,24.60,0.33,5,0.0000,0.0000,0.0000,8,0.00000
11265,20,5005,4,0,2,112,0,0,85.745,0.390,85.686,0.244,0.9770,85.779,0.043,85.745,85.745,0.000,-1.582,0.054,0.054,0.056,0.053,0.0341,0.0341,-0.0096,0.0546,0.0642,0.0046,0.0297,0.9947,1.0000,-4.579,5.924,0.013,0.025,0.046,0.039,1,1,3.918,3.536,3.918,3.536,-0.015,-0.051,-0.006,-0.159,0.0001,0.0000,0.0642,0.0000,280.0,3,0.127,0.019,-0.002,-0.002,20,24.60,0.33,5,0.0000,0.0000,0.0000,8,0.00000
11285,20,5002,4,0,2,112,0,0,85.747,0.335,85.732,0.366,0.9777,85.776,0.032,85.745,85.745,0.000,-1.582,0.037,0.037,0.039,0.036,0.0312,0.0312,-0.0097,0.0475,0.0572,0.0049,0.0264,0.9960,1.0000,-4.578,5.925,-0.018,0.086,0.044,0.057,1,1,3.918,3.536,3.918,3.536,-0.113,0.023,0.063,-0.116,0.0001,0.0000,0.0572,0.0000,300.0,3,0.128,0.034,-0.002,-0.002,20,24.60,0.33,5,0.0000,0.0000,0.0000,8,0.00000
11305,20,5006,4,0,2,112,0,0,85.753,0.331,85.664,0.488,0.9785,85.776,0.024,85.745,85.745,0.000,-1.582,0.021,0.021,0.023,0.018,0.0306,0.0306,-0.0097,0.0456,0.0553,0.0052,0.0255,0.9971,1.0000,-4.578,5.926,0.021,0.063,0.054,0.046,1,1,3.918,3.536,3.918,3.536,-0.036,0.041,0.056,-0.154,0.0001,0.0000,0.0553,0.0000,320.0,0,0.128,0.042,-0.003,-0.003,20,24.60,0.33,5,0.0000,0.0000,0.0000,8,0.00000
11325,20,5003,4,0,2,112,0,0,85.755,0.273,85.848,0.183,0.9780,85.777,0.021,85.745,85.745,0.000,-1.582,0.020,0.020,0.024,0.017,0.0317,0.0317,-0.0098,0.0472,0.0570,0.0054,0.0263,0.9974,1.0000,-4.578,5.927,0.022,0.079,0.055,0.040,1,1,3.918,3.536,3.918,3.536,-0.096,0.063,0.157,-0.007,0.0001,0.0000,0.0570,0.0000,340.0,0,0.129,0.050,-0.004,-0.004,20,24.60,0.33,5,0.0000,0.0000,0.0000,8,0.00000
11345,20,5000,4,0,2,112,0,0,85.756,0.265,85.565,0.244,0.9789,85.765,0.021,85.744,85.744,0.000,-1.582,0.020,0.020,0.024,0.016,0.0212,0.0212,-0.0098,0.0240,0.0338,0.0056,0.0156,0.9974,1.0000,-4.578,5.927,0.005,-0.043,0.065,0.040,1,1,3.918,3.536,3.918,3.536,0.063,0.006,0.044,-0.106,0.0002,0.0000,0.0338,0.0000,360.0,0,0.129,-0.019,-0.004,-0.004,20,24.60,0.33,5,0.0000,0.0000,0.0000,8,0.00000
11365,20,5002,4,0,2,112,0,0,85.766,0.312,85.888,0.488,0.9772,85.762,-0.001,85.745,85.745,0.000,-1.582,-0.026,-0.026,-0.022,-0.031,0.0171,0.0171,-0.0098,0.0148,0.0246,0.0057,0.0114,0.9999,1.0000,-4.578,5.928,0.022,-0.027,0.047,0.014,1,1,3.918,3.536,3.918,3.536,-0.072,-0.046,0.143,-0.164,0.0001,0.0000,0.0246,0.0000,380.0,0,0.129,-0.002,-0.004,-0.004,20,24.60,0.33,5,0.0000,0.0000,0.0000,8,0.00000
11385,20,5003,4,0,2,112,0,0,85.768,0.289,85.889,0.427,0.9775,85.758,-0.006,85.745,85.745,0.000,-1.582,-0.036,-0.036,-0.032,-0.040,0.0130,0.0130,-0.0098,0.0059,0.0157,0.0058,0.0073,0.9992,1.0000,-4.578,5.928,-0.036,0.014,0.050,0.016,1,1,3.918,3.536,3.918,3.536,-0.012,0.020,0.031,-0.138,0.0001,0.0000,0.0157,0.0000,400.0,0,0.129,-0.011,-0.004,-0.004,20,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11405,20,5010,4,0,2,112,0,0,85.773,0.269,85.802,0.244,0.9805,85.754,-0.015,85.745,85.745,0.000,-1.582,-0.051,-0.051,-0.047,-0.055,0.0091,0.0091,-0.0098,-0.0026,0.0072,0.0058,0.0033,0.9982,1.0000,-4.578,5.927,0.013,-0.050,0.041,0.006,1,1,3.918,3.536,3.918,3.536,0.061,0.022,0.084,-0.236,0.0001,0.0000,0.0072,0.0000,420.0,0,0.129,-0.018,-0.004,-0.004,19,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11425,20,5001,4,0,2,112,0,0,85.779,0.304,85.718,0.366,0.9776,85.747,-0.025,85.745,85.745,0.000,-1.582,-0.074,-0.074,-0.070,-0.077,0.0020,0.0020,-0.0098,-0.0180,-0.0082,0.0058,-0.0038,0.9969,1.0000,-4.578,5.927,-0.031,-0.062,0.021,-0.016,1,1,3.918,3.536,3.918,3.536,0.026,0.090,0.053,-0.181,0.0001,0.0000,-0.0082,0.0000,440.0,0,0.129,-0.047,-0.004,-0.004,20,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11445,20,5003,4,0,2,112,0,0,85.781,0.281,85.772,0.427,0.9769,85.740,-0.034,85.744,85.744,0.000,-1.582,-0.090,-0.090,-0.086,-0.094,-0.0039,-0.0039,-0.0097,-0.0306,-0.0209,0.0057,-0.0097,0.9958,1.0000,-4.578,5.927,-0.008,-0.100,0.008,-0.016,1,1,3.918,3.536,3.918,3.536,0.019,-0.021,0.067,-0.079,0.0000,0.0000,-0.0209,0.0000,460.0,0,0.128,-0.054,-0.004,-0.004,20,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11465,20,5002,4,0,2,112,0,0,85.784,0.230,85.845,-0.122,0.9773,85.726,-0.044,85.745,85.745,0.000,-1.582,-0.106,-0.106,-0.102,-0.110,-0.0188,-0.0188,-0.0097,-0.0624,-0.0527,0.0054,-0.0244,0.9945,1.0000,-4.579,5.925,-0.098,-0.144,-0.008,-0.010,1,1,3.918,3.536,3.918,3.536,-0.011,-0.012,0.128,-0.192,0.0001,0.0000,-0.0527,0.0000,480.0,0,0.128,-0.121,-0.003,-0.003,20,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11485,20,5003,4,0,2,112,0,0,85.776,0.045,85.814,-0.366,0.9768,85.723,-0.050,85.745,85.745,0.000,-1.582,-0.104,-0.104,-0.101,-0.108,-0.0217,-0.0217,-0.0095,-0.0680,-0.0585,0.0052,-0.0270,0.9937,1.0000,-4.581,5.924,-0.050,-0.108,-0.021,-0.018,1,1,3.918,3.536,3.918,3.536,0.001,-0.025,0.067,-0.025,0.0001,0.0000,-0.0585,0.0000,500.0,0,0.126,-0.079,-0.003,-0.003,20,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11505,20,5004,4,0,2,112,0,0,85.766,-0.138,85.799,-0.488,0.9766,85.722,-0.042,85.745,85.745,0.000,-1.582,-0.074,-0.074,-0.071,-0.077,-0.0233,-0.0233,-0.0094,-0.0707,-0.0613,0.0049,-0.0283,0.9947,1.0000,-4.582,5.921,-0.098,-0.053,-0.035,-0.016,1,1,3.918,3.536,3.918,3.536,0.023,-0.057,0.099,-0.169,0.0001,0.0000,-0.0613,0.0000,520.0,0,0.124,-0.076,-0.002,-0.002,20,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11525,20,5003,4,0,2,112,0,0,85.764,-0.140,85.946,-0.061,0.9774,85.720,-0.042,85.745,85.745,0.000,-1.582,-0.073,-0.073,-0.071,-0.075,-0.0248,-0.0248,-0.0093,-0.0732,-0.0639,0.0046,-0.0295,0.9947,1.0000,-4.583,5.920,-0.103,-0.053,-0.049,-0.022,1,1,3.918,3.536,3.918,3.536,-0.053,-0.071,0.027,-0.075,0.0001,0.0000,-0.0639,0.0000,540.0,0,0.123,-0.078,-0.001,-0.001,19,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11545,20,5006,4,0,2,112,0,0,85.767,-0.087,85.603,0.061,0.9778,85.718,-0.047,85.744,85.744,0.000,-1.582,-0.086,-0.086,-0.085,-0.087,-0.0263,-0.0263,-0.0093,-0.0759,-0.0666,0.0043,-0.0308,0.9942,1.0000,-4.583,5.919,-0.089,-0.072,-0.032,-0.042,1,1,3.918,3.536,3.918,3.536,-0.137,-0.043,0.148,-0.078,0.0000,0.0000,-0.0666,0.0000,560.0,0,0.122,-0.081,-0.001,-0.001,19,24.60,0.33,5,0.0000,0.0000,0.0000,9,0.00000
11565,20,5003,4,0,2,112,0,0,85.764,-0.149,85.899,-0.305,0.9800,85.722,-0.046,85.745,85.745,0.000,-1.582,-0.079,-0.079,-0.078,-0.080,-0.0231,-0.0231,-0.0092,-0.0683,-0.0591,0.0040,-0.0273,0.9943,1.0000,-4.585,5.918,-0.054,-0.054,-0.056,-0.044,1,1,3.918,3.536,3.918,3.536,0.023,-0.001,0.024,-0.058,0.0001,0.0000,-0.0591,0.0000,580.0,0,0.121,-0.054,-0.001,-0.001,20,24.60,0.36,4,0.0000,0.0000,0.0000,9,0.00000
11585,20,5002,4,0,2,112,0,0,85.763,-0.140,85.868,-0.061,0.9760,85.722,-0.042,85.745,85.745,0.000,-1.582,-0.072,-0.072,-0.071,-0.073,-0.0233,-0.0233,-0.0091,-0.0679,-0.0588,0.0037,-0.0272,0.9948,1.0000,-4.586,5.917,-0.077,-0.057,-0.062,-0.052,1,1,3.918,3.536,3.918,3.536,-0.002,0.034,0.091,-0.127,0.0001,0.0000,-0.0588,0.0000,600.0,0,0.120,-0.067,-0.001,-0.001,20,24.60,0.36,4,0.0000,0.0000,0.0000,9,0.00000
11606,21,5002,4,0,2,112,0,0,85.765,-0.120,85.867,-0.183,0.9757,85.724,-0.043,85.744,85.744,0.000,-1.582,-0.076,-0.076,-0.075,-0.077,-0.0200,-0.0200,-0.0090,-0.0601,-0.0511,0.0035,-0.0236,0.9946,1.0000,-4.586,5.916,-0.048,-0.043,-0.082,-0.067,2,2,3.918,3.536,3.918,3.536,-0.038,0.018,0.088,-0.037,0.0000,0.0000,-0.0511,0.0000,620.0,0,0.119,-0.046,-0.001,-0.001,20,24.60,0.36,5,0.0000,0.0000,0.0000,9,0.00000
