[Balance] --- Log dump (138017 bytes, 1437 samples) ---
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
519,1,5.93,20.88,0.00,0.00,0.00,0.00,-10.91,-30.01,0.06,0.03,4.22,3.75,0.00,0.00,0.00,0
541,1,6.51,21.71,0.00,0.00,0.00,0.00,-10.91,-30.01,0.06,0.04,4.24,3.76,0.00,0.00,0.00,0
560,1,6.87,22.22,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,0.04,4.25,3.77,0.00,0.00,0.00,0
581,1,7.48,22.89,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,0.04,4.27,3.79,0.00,0.00,0.00,0
600,1,7.85,23.29,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,0.04,4.28,3.80,0.00,0.00,0.00,0
621,1,8.46,23.63,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,0.04,4.29,3.81,0.00,0.00,0.00,0
639,1,8.83,23.75,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,0.04,4.31,3.82,0.00,0.00,0.00,0
661,1,9.44,24.02,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,0.04,4.32,3.84,0.00,0.00,0.00,0
680,1,9.83,24.33,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,0.04,4.34,3.85,0.00,0.00,0.00,0
701,1,10.46,24.66,0.00,0.00,0.00,0.00,-10.91,-30.01,-0.03,-0.00,4.35,3.86,0.00,0.00,0.00,0
720,1,10.86,25.03,0.00,0.00,0.00,0.00,-10.92,-30.01,-0.02,-0.00,4.36,3.88,0.00,0.00,0.00,0
741,1,11.51,25.40,0.00,0.00,0.00,0.00,-10.92,-30.01,-0.02,-0.00,4.38,3.89,0.00,0.00,0.00,0
759,1,11.90,25.55,0.00,0.00,0.00,0.00,-10.92,-30.01,-0.02,-0.00,4.39,3.90,0.00,0.00,0.00,0
781,1,12.55,25.82,0.00,0.00,0.00,0.00,-10.92,-30.01,-0.02,-0.00,4.40,3.92,0.00,0.00,0.00,0
800,1,12.96,26.09,0.00,0.00,0.00,0.00,-10.92,-30.01,-0.02,-0.00,4.42,3.93,0.00,0.00,0.00,0
821,1,13.63,26.35,0.00,0.00,0.00,0.00,-10.92,-30.01,-0.02,-0.00,4.43,3.94,0.00,0.00,0.00,0
840,1,14.18,26.65,0.00,0.00,0.00,0.00,-10.92,-30.01,-0.02,-0.00,4.45,3.96,0.00,0.00,0.00,0
861,1,14.73,26.85,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,0.04,4.46,3.97,0.00,0.00,0.00,0
880,1,15.15,27.02,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.04,4.47,3.98,0.00,0.00,0.00,0
900,1,15.69,27.06,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.04,4.49,4.00,0.00,0.00,0.00,0
921,1,16.37,27.20,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.04,4.50,4.01,0.00,0.00,0.00,0
941,1,16.93,27.41,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.04,4.52,4.03,0.00,0.00,0.00,0
960,1,17.35,27.44,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.04,4.53,4.04,0.00,0.00,0.00,0
981,1,18.04,27.51,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.04,4.55,4.05,0.00,0.00,0.00,0
1000,1,18.46,27.49,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.04,4.56,4.07,0.00,0.00,0.00,0
1020,1,19.02,27.54,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.04,0.02,4.57,4.08,0.00,0.00,0.00,0
1041,1,19.72,27.81,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.02,4.59,4.09,0.00,0.00,0.00,0
1061,1,20.29,27.97,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.02,4.60,4.11,0.00,0.00,0.00,0
1080,1,20.71,27.90,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.02,4.62,4.12,0.00,0.00,0.00,0
1101,1,21.42,28.07,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.02,4.63,4.14,0.00,0.00,0.00,0
1120,1,21.85,28.15,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.02,4.65,4.15,0.00,0.00,0.00,0
1141,1,22.57,28.24,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.02,4.66,4.16,0.00,0.00,0.00,0
1159,1,22.99,28.20,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.02,4.67,4.18,0.00,0.00,0.00,0
1181,1,23.70,28.31,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.01,4.69,4.19,0.00,0.00,0.00,0
1200,1,24.14,28.47,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.70,4.21,0.00,0.00,0.00,0
1221,1,24.86,28.57,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.71,4.22,0.00,0.00,0.00,0
1240,1,25.45,28.72,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.73,4.23,0.00,0.00,0.00,0
1261,1,26.04,28.88,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.74,4.25,0.00,0.00,0.00,0
1279,1,26.49,29.11,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.76,4.26,0.00,0.00,0.00,0
1301,1,27.24,29.41,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.77,4.28,0.00,0.00,0.00,0
1320,1,27.70,29.57,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.79,4.29,0.00,0.00,0.00,0
1341,1,28.45,29.48,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.00,0.01,4.80,4.30,0.00,0.00,0.00,0
1360,1,28.88,29.30,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,0.01,4.81,4.32,0.00,0.00,0.00,0
1381,1,29.56,28.24,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,0.01,4.83,4.33,0.00,0.00,0.00,0
1399,1,29.93,27.17,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,0.01,4.84,4.34,0.00,0.00,0.00,0
1421,1,30.48,25.16,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,0.01,4.86,4.35,0.00,0.00,0.00,0
1440,1,30.89,23.63,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,0.01,4.87,4.36,0.00,0.00,0.00,0
1461,1,31.28,22.25,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,0.01,4.88,4.37,0.00,0.00,0.00,0
1480,1,31.58,21.55,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,0.01,4.90,4.38,0.00,0.00,0.00,0
1501,1,32.04,20.62,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.03,-0.00,4.91,4.39,0.00,0.00,0.00,0
1520,1,32.34,20.42,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.00,4.93,4.40,0.00,0.00,0.00,0
1540,1,32.83,20.18,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.00,4.94,4.41,0.00,0.00,0.00,0
1561,1,33.24,20.30,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.00,4.96,4.42,0.00,0.00,0.00,0
1580,1,33.66,20.24,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.00,4.97,4.43,0.00,0.00,0.00,0
1601,1,34.07,20.01,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.00,4.98,4.44,0.00,0.00,0.00,0
1621,1,34.46,19.68,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.00,5.00,4.44,0.00,0.00,0.00,0
1640,1,34.83,18.98,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.00,5.01,4.45,0.00,0.00,0.00,0
1660,1,35.09,18.44,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.03,5.03,4.46,0.00,0.00,0.00,0
1681,1,35.52,18.01,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.03,5.04,4.47,0.00,0.00,0.00,0
1700,1,35.87,17.95,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.03,5.05,4.48,0.00,0.00,0.00,0
1721,1,36.25,18.22,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.03,5.07,4.49,0.00,0.00,0.00,0
1741,1,36.63,18.33,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.03,5.08,4.50,0.00,0.00,0.00,0
1760,1,36.92,18.25,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.03,5.10,4.50,0.00,0.00,0.00,0
1781,1,37.37,17.61,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.03,5.11,4.51,0.00,0.00,0.00,0
1799,1,37.61,17.10,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.03,5.12,4.52,0.00,0.00,0.00,0
1821,1,38.00,16.53,0.00,0.00,0.00,0.00,-10.92,-30.00,0.01,0.02,5.13,4.53,0.00,0.00,0.00,0
1840,1,38.31,16.48,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.02,5.15,4.54,0.00,0.00,0.00,0
1861,1,38.66,16.75,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.02,5.16,4.54,0.00,0.00,0.00,0
1880,1,38.94,17.32,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.02,5.17,4.55,0.00,0.00,0.00,0
1901,1,39.42,17.95,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.02,5.18,4.56,0.00,0.00,0.00,0
1919,1,39.72,18.15,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.02,5.20,4.57,0.00,0.00,0.00,0
1941,1,40.18,17.95,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.02,5.21,4.57,0.00,0.00,0.00,0
1960,1,40.44,17.61,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.02,5.22,4.58,0.00,0.00,0.00,0
1981,1,40.85,16.74,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.07,0.03,5.23,4.59,0.00,0.00,0.00,0
2000,1,41.07,16.12,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.03,5.25,4.60,0.00,0.00,0.00,0
2021,1,41.44,15.65,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.03,5.26,4.60,0.00,0.00,0.00,0
2039,1,41.68,15.76,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.03,5.27,4.61,0.00,0.00,0.00,0
2061,1,42.08,15.95,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.03,5.28,4.62,0.00,0.00,0.00,0
2080,1,42.34,16.05,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.03,5.29,4.63,0.00,0.00,0.00,0
2101,1,42.74,15.87,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.03,5.30,4.63,0.00,0.00,0.00,0
2120,1,42.98,15.80,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,0.03,5.32,4.64,0.00,0.00,0.00,0
2140,1,43.37,15.54,0.00,0.00,0.00,0.00,-10.92,-30.00,0.05,-0.02,5.33,4.65,0.00,0.00,0.00,0
2160,1,43.68,15.62,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.02,5.34,4.65,0.00,0.00,0.00,0
2180,1,43.92,15.69,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.02,5.35,4.66,0.00,0.00,0.00,0
2201,1,44.34,15.94,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.02,5.36,4.67,0.00,0.00,0.00,0
2221,1,44.67,15.98,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.02,5.37,4.67,0.00,0.00,0.00,0
2240,1,44.91,15.75,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.02,5.38,4.68,0.00,0.00,0.00,0
2261,1,45.29,15.35,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.02,5.39,4.69,0.00,0.00,0.00,0
2280,1,45.52,15.14,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,-0.02,5.40,4.69,0.00,0.00,0.00,0
2300,1,45.81,14.90,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.41,4.70,0.00,0.00,0.00,0
2321,1,46.19,14.81,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.42,4.71,0.00,0.00,0.00,0
2340,1,46.41,14.75,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.44,4.71,0.00,0.00,0.00,0
2361,1,46.79,14.65,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.44,4.72,0.00,0.00,0.00,0
2381,1,47.08,14.45,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.45,4.73,0.00,0.00,0.00,0
2400,1,47.30,14.30,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.46,4.73,0.00,0.00,0.00,0
2421,1,47.64,13.87,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.47,4.74,0.00,0.00,0.00,0
2439,1,47.85,13.70,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.49,4.74,0.00,0.00,0.00,0
2461,1,48.19,13.38,0.00,0.00,0.00,0.00,-10.92,-30.00,0.02,0.01,5.49,4.75,0.00,0.00,0.00,0
2480,1,48.38,13.16,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,0.01,5.50,4.76,0.00,0.00,0.00,0
2501,1,48.70,12.56,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,0.01,5.51,4.76,0.00,0.00,0.00,0
2520,1,48.87,12.27,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,0.01,5.52,4.77,0.00,0.00,0.00,0
2541,1,49.16,11.84,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,0.01,5.53,4.77,0.00,0.00,0.00,0
2560,1,49.33,11.79,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,0.01,5.54,4.78,0.00,0.00,0.00,0
2581,1,49.63,11.81,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,0.01,5.55,4.78,0.00,0.00,0.00,0
2600,1,49.82,11.94,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,0.01,5.56,4.79,0.00,0.00,0.00,0
2621,1,50.14,12.02,0.00,0.00,0.00,0.00,-10.91,-30.00,0.05,-0.06,5.57,4.79,0.00,0.00,0.00,0
2640,1,50.33,12.13,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.06,5.58,4.80,0.00,0.00,0.00,0
2661,1,50.64,12.26,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.06,5.59,4.81,0.00,0.00,0.00,0
2679,1,50.84,12.50,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.06,5.60,4.81,0.00,0.00,0.00,0
2701,1,51.18,12.94,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.06,5.60,4.82,0.00,0.00,0.00,0
2720,1,51.41,13.36,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.06,5.61,4.82,0.00,0.00,0.00,0
2741,1,51.78,13.99,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.06,5.62,4.83,0.00,0.00,0.00,0
2760,1,52.10,14.27,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.06,5.63,4.83,0.00,0.00,0.00,0
2781,1,52.40,14.29,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.64,4.84,0.00,0.00,0.00,0
2800,1,52.62,14.15,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.64,4.84,0.00,0.00,0.00,0
2820,1,52.89,13.75,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.65,4.85,0.00,0.00,0.00,0
2841,1,53.22,13.32,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.66,4.85,0.00,0.00,0.00,0
2861,1,53.47,13.00,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.67,4.86,0.00,0.00,0.00,0
2880,1,53.66,12.81,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.68,4.86,0.00,0.00,0.00,0
2901,1,53.97,12.46,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.68,4.87,0.00,0.00,0.00,0
2920,1,54.16,12.25,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,0.04,5.69,4.87,0.00,0.00,0.00,0
2940,1,54.39,11.95,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.03,-0.02,5.70,4.88,0.00,0.00,0.00,0
2960,1,54.68,11.82,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.71,4.88,0.00,0.00,0.00,0
2981,1,54.92,11.70,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.72,4.89,0.00,0.00,0.00,0
3000,1,55.10,11.70,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.72,4.89,0.00,0.00,0.00,0
3021,1,55.40,11.40,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.73,4.90,0.00,0.00,0.00,0
3040,1,55.56,11.02,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.74,4.90,0.00,0.00,0.00,0
3061,1,55.81,10.36,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.75,4.90,0.00,0.00,0.00,0
3079,1,55.95,10.05,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.75,4.91,0.00,0.00,0.00,0
3101,1,56.19,9.82,0.00,0.00,0.00,0.00,-10.92,-30.00,-0.02,-0.02,5.76,4.91,0.00,0.00,0.00,0
3120,1,56.34,9.86,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.02,5.77,4.92,0.00,0.00,0.00,0
3141,1,56.61,10.12,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.02,5.77,4.92,0.00,0.00,0.00,0
3160,1,56.83,10.19,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.02,5.78,4.93,0.00,0.00,0.00,0
3181,1,57.05,10.28,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.02,5.79,4.93,0.00,0.00,0.00,0
3199,1,57.21,10.15,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.02,5.80,4.94,0.00,0.00,0.00,0
3221,1,57.46,10.02,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.02,5.80,4.94,0.00,0.00,0.00,0
3240,1,57.62,10.05,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.02,5.81,4.94,0.00,0.00,0.00,0
3261,1,57.88,10.00,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.04,-0.00,5.82,4.95,0.00,0.00,0.00,0
3279,1,58.04,10.14,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.00,5.82,4.95,0.00,0.00,0.00,0
3301,1,58.30,10.11,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.00,5.83,4.96,0.00,0.00,0.00,0
3319,1,58.47,10.27,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.00,5.84,4.96,0.00,0.00,0.00,0
3341,1,58.74,10.30,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.00,5.84,4.96,0.00,0.00,0.00,0
3360,1,58.96,10.36,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.00,5.85,4.97,0.00,0.00,0.00,0
3381,1,59.17,10.27,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.00,5.86,4.97,0.00,0.00,0.00,0
3400,1,59.32,10.05,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.00,5.86,4.98,0.00,0.00,0.00,0
3421,1,59.56,9.59,0.00,0.00,0.00,0.00,-10.91,-30.00,0.02,-0.03,5.87,4.98,0.00,0.00,0.00,0
3440,1,59.69,9.33,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,-0.03,5.87,4.98,0.00,0.00,0.00,0
3460,1,59.91,9.08,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,-0.03,5.88,4.99,0.00,0.00,0.00,0
3481,1,60.10,9.21,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,-0.03,5.89,4.99,0.00,0.00,0.00,0
3500,1,60.30,9.33,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,-0.03,5.89,4.99,0.00,0.00,0.00,0
3521,1,60.51,9.46,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,-0.03,5.90,5.00,0.00,0.00,0.00,0
3540,1,60.70,9.40,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,-0.03,5.90,5.00,0.00,0.00,0.00,0
3561,1,60.90,9.25,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,-0.03,5.91,5.00,0.00,0.00,0.00,0
3580,1,61.04,9.14,0.00,0.00,0.00,0.00,-10.91,-30.00,0.01,0.02,5.92,5.01,0.00,0.00,0.00,0
3601,1,61.27,9.13,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.02,5.92,5.01,0.00,0.00,0.00,0
3621,1,61.46,9.17,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.02,5.93,5.02,0.00,0.00,0.00,0
3640,1,61.61,9.29,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.02,5.93,5.02,0.00,0.00,0.00,0
3661,1,61.86,9.21,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.02,5.94,5.02,0.00,0.00,0.00,0
3680,1,62.00,9.06,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.02,5.94,5.03,0.00,0.00,0.00,0
3701,1,62.21,8.48,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.02,5.95,5.03,0.00,0.00,0.00,0
3719,1,62.33,8.18,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.02,5.95,5.03,0.00,0.00,0.00,0
3741,1,62.51,7.81,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,5.96,5.03,0.00,0.00,0.00,0
3760,1,62.67,7.65,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,5.96,5.04,0.00,0.00,0.00,0
3781,1,62.82,7.44,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,5.97,5.04,0.00,0.00,0.00,0
3800,1,62.93,7.37,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,5.98,5.04,0.00,0.00,0.00,0
3821,1,63.11,7.13,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,5.98,5.05,0.00,0.00,0.00,0
3839,1,63.22,7.15,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,5.99,5.05,0.00,0.00,0.00,0
3861,1,63.41,7.25,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,5.99,5.05,0.00,0.00,0.00,0
3880,1,63.54,7.53,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,-0.02,6.00,5.06,0.00,0.00,0.00,0
3901,1,63.75,7.69,0.00,0.00,0.00,0.00,-10.91,-30.00,0.03,0.00,6.00,5.06,0.00,0.00,0.00,0
3920,1,63.88,7.66,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.01,0.00,6.01,5.06,0.00,0.00,0.00,0
3941,1,64.07,7.52,0.00,0.00,0.00,0.00,-10.91,-30.00,-0.01,0.00,6.01,5.07,0.00,0.00,0.00,0
