# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_vel_gain=0.0500
# arm_drift_gain=0.0800
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# vel_trim_gain=0.1500
# vel_trim_max=4.00
# vel_trim_filter=0.0100
# vel_trim_gate=1.50
# odo_kp=0.1000
# odo_kd=0.0500
# odo_max_vel=0.50
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
220,1,1.58,4.64,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,0.04,4.02,3.63,4.07,3.70,0.00,0.00,0
240,1,1.70,5.16,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,0.04,4.03,3.64,4.08,3.71,0.00,0.00,0
259,1,1.87,6.17,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,0.04,4.05,3.65,4.10,3.72,0.00,0.00,0
281,1,2.13,8.24,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,0.04,4.06,3.66,4.11,3.74,0.00,0.00,0
301,1,2.46,10.88,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,0.04,4.07,3.67,4.13,3.75,0.00,0.00,0
320,1,2.90,14.18,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,0.04,4.09,3.68,4.14,3.77,0.00,0.00,0
339,1,3.35,16.73,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.10,3.69,4.15,3.78,0.00,0.00,0
361,1,3.80,18.33,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.11,3.70,4.17,3.79,0.00,0.00,0
379,1,4.24,19.32,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.13,3.71,4.18,3.81,0.00,0.00,0
401,1,4.68,19.84,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.14,3.72,4.20,3.82,0.00,0.00,0
421,1,5.11,20.35,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.16,3.74,4.21,3.84,0.00,0.00,0
440,1,5.55,20.84,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.17,3.75,4.22,3.85,0.00,0.00,0
460,1,5.99,21.30,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.18,3.76,4.24,3.86,0.00,0.00,0
481,1,6.45,21.84,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,-0.02,4.20,3.77,4.25,3.88,0.00,0.00,0
500,1,6.93,22.38,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.02,0.04,4.21,3.79,4.27,3.89,0.00,0.00,0
520,1,7.42,22.99,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.04,4.23,3.80,4.28,3.91,0.00,0.00,0
540,1,7.91,23.46,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.04,4.24,3.81,4.29,3.92,0.00,0.00,0
560,1,8.41,23.92,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.04,4.25,3.82,4.31,3.93,0.00,0.00,0
581,1,8.91,24.22,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.04,4.27,3.84,4.32,3.95,0.00,0.00,0
600,1,9.41,24.55,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.04,4.28,3.85,4.34,3.96,0.00,0.00,0
620,1,9.92,24.83,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.04,4.30,3.86,4.35,3.98,0.00,0.00,0
639,1,10.45,25.15,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.04,4.31,3.87,4.36,3.99,0.00,0.00,0
660,1,10.97,25.41,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.02,4.32,3.89,4.38,4.00,0.00,0.00,0
681,1,11.51,25.92,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.02,4.34,3.90,4.39,4.02,0.00,0.00,0
700,1,12.05,26.21,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.02,4.35,3.91,4.41,4.03,0.00,0.00,0
720,1,12.60,26.51,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.02,4.37,3.93,4.42,4.05,0.00,0.00,0
740,1,13.14,26.64,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.02,4.38,3.94,4.43,4.06,0.00,0.00,0
759,1,13.69,26.79,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.02,4.39,3.96,4.45,4.07,0.00,0.00,0
781,1,14.24,26.98,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.02,4.41,3.97,4.46,4.09,0.00,0.00,0
800,1,14.79,27.15,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.02,4.42,3.98,4.48,4.10,0.00,0.00,0
820,1,15.34,27.16,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.01,-0.00,4.44,4.00,4.49,4.11,0.00,0.00,0
840,1,15.88,27.16,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.00,4.45,4.01,4.50,4.13,0.00,0.00,0
860,1,16.43,27.22,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.00,4.47,4.02,4.52,4.14,0.00,0.00,0
881,1,16.99,27.40,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.00,4.48,4.04,4.53,4.15,0.00,0.00,0
899,1,17.54,27.52,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.00,4.49,4.05,4.55,4.16,0.00,0.00,0
921,1,18.10,27.68,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.00,4.51,4.06,4.56,4.18,0.00,0.00,0
941,1,18.67,27.91,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.00,4.52,4.08,4.57,4.19,0.00,0.00,0
960,1,19.24,27.95,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.00,4.54,4.09,4.59,4.20,0.00,0.00,0
981,1,19.80,28.07,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.03,4.55,4.11,4.60,4.21,0.00,0.00,0
1000,1,20.37,28.01,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.03,4.56,4.12,4.62,4.22,0.00,0.00,0
1019,1,20.93,28.03,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.03,4.58,4.13,4.63,4.24,0.00,0.00,0
1041,1,21.50,28.13,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.03,4.59,4.15,4.64,4.25,0.00,0.00,0
1061,1,22.07,28.27,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.03,4.61,4.16,4.66,4.26,0.00,0.00,0
1081,1,22.64,28.24,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.03,4.62,4.18,4.67,4.27,0.00,0.00,0
1100,1,23.21,28.33,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.03,4.64,4.19,4.69,4.28,0.00,0.00,0
1120,1,23.80,28.61,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.03,4.65,4.20,4.70,4.29,0.00,0.00,0
1140,1,24.38,28.76,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,0.02,4.66,4.22,4.71,4.31,0.00,0.00,0
1160,1,24.97,28.99,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.02,4.68,4.23,4.73,4.32,0.00,0.00,0
1181,1,25.56,29.13,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.02,4.69,4.25,4.74,4.33,0.00,0.00,0
1200,1,26.16,29.30,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.02,4.71,4.26,4.76,4.34,0.00,0.00,0
1220,1,26.75,29.38,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.02,4.72,4.27,4.77,4.35,0.00,0.00,0
1240,1,27.35,29.40,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.02,4.74,4.29,4.78,4.36,0.00,0.00,0
1260,1,27.94,29.36,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.02,4.75,4.30,4.80,4.37,0.00,0.00,0
1280,1,28.53,29.42,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.02,4.76,4.32,4.81,4.38,0.00,0.00,0
1301,1,29.12,29.47,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,-0.00,0.01,4.78,4.33,4.83,4.39,0.00,0.00,0
1320,1,29.73,29.62,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.01,4.79,4.35,4.84,4.40,0.00,0.00,0
1340,1,30.33,29.72,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.01,4.81,4.36,4.85,4.41,0.00,0.00,0
1360,1,30.95,30.08,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.01,4.82,4.37,4.87,4.42,0.00,0.00,0
1381,1,31.56,30.22,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.01,4.83,4.39,4.88,4.43,0.00,0.00,0
1399,1,32.18,30.15,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.01,4.85,4.40,4.90,4.44,0.00,0.00,0
1421,1,32.79,30.19,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.01,4.86,4.41,4.91,4.45,0.00,0.00,0
1440,1,33.38,29.62,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.01,4.88,4.43,4.92,4.46,0.00,0.00,0
1461,1,33.92,28.62,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.89,4.44,4.94,4.47,0.00,0.00,0
1480,1,34.43,27.15,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.90,4.45,4.95,4.48,0.00,0.00,0
1501,1,34.89,25.49,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.92,4.46,4.97,4.49,0.00,0.00,0
1520,1,35.30,23.64,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.93,4.47,4.98,4.50,0.00,0.00,0
1539,1,35.67,21.97,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.95,4.48,4.99,4.51,0.00,0.00,0
1561,1,36.03,20.86,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.96,4.49,5.01,4.52,0.00,0.00,0
1581,1,36.39,20.25,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.98,4.50,5.02,4.53,0.00,0.00,0
1600,1,36.80,20.35,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,0.02,4.99,4.51,5.04,4.54,0.00,0.00,0
1620,1,37.20,20.38,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.02,-0.03,5.00,4.52,5.05,4.55,0.00,0.00,0
1640,1,37.65,20.83,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.03,5.02,4.53,5.06,4.56,0.00,0.00,0
1659,1,38.08,20.98,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.03,5.03,4.54,5.08,4.56,0.00,0.00,0
1680,1,38.52,21.06,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.03,5.05,4.55,5.09,4.57,0.00,0.00,0
1701,1,38.93,20.76,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.03,5.06,4.55,5.11,4.58,0.00,0.00,0
1720,1,39.31,19.92,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.03,5.07,4.56,5.12,4.59,0.00,0.00,0
1740,1,39.67,19.13,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.03,5.09,4.57,5.13,4.60,0.00,0.00,0
1760,1,40.03,18.78,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.22,0.03,-0.03,5.10,4.58,5.15,4.61,0.00,0.00,0
1780,1,40.39,18.55,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.03,0.04,5.12,4.59,5.16,4.62,0.00,0.00,0
1801,1,40.77,18.81,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,0.04,5.13,4.60,5.17,4.62,0.00,0.00,0
1820,1,41.16,19.04,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,0.04,5.14,4.61,5.19,4.63,0.00,0.00,0
1840,1,41.55,19.17,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,0.04,5.16,4.61,5.20,4.64,0.00,0.00,0
1860,1,41.94,19.14,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,0.04,5.17,4.62,5.21,4.65,0.00,0.00,0
1880,1,42.33,19.05,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,0.04,5.18,4.63,5.23,4.66,0.00,0.00,0
1901,1,42.70,18.80,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,0.04,5.20,4.64,5.24,4.66,0.00,0.00,0
1919,1,43.08,18.60,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,0.04,5.21,4.65,5.25,4.67,0.00,0.00,0
1941,1,43.43,18.11,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.01,-0.01,5.22,4.66,5.27,4.68,0.00,0.00,0
1960,1,43.78,17.86,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,-0.01,5.24,4.66,5.28,4.69,0.00,0.00,0
1980,1,44.12,17.53,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,-0.01,5.25,4.67,5.29,4.70,0.00,0.00,0
2001,1,44.48,17.55,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,-0.01,5.26,4.68,5.30,4.70,0.00,0.00,0
2020,1,44.84,17.44,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,-0.01,5.28,4.69,5.32,4.71,0.00,0.00,0
2039,1,45.19,17.38,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,-0.01,5.29,4.69,5.33,4.72,0.00,0.00,0
2061,1,45.54,17.22,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,-0.01,5.30,4.70,5.34,4.72,0.00,0.00,0
2080,1,45.89,17.23,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,-0.01,5.31,4.71,5.35,4.73,0.00,0.00,0
2101,1,46.24,17.13,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.33,4.72,5.36,4.74,0.00,0.00,0
2120,1,46.59,17.12,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.01,5.34,4.72,5.38,4.75,0.00,0.00,0
2140,1,46.93,16.96,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.01,5.35,4.73,5.39,4.75,0.00,0.00,0
2160,1,47.28,16.87,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.01,5.36,4.74,5.40,4.76,0.00,0.00,0
2179,1,47.61,16.57,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.01,5.37,4.74,5.41,4.77,0.00,0.00,0
2201,1,47.94,16.32,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.01,5.38,4.75,5.42,4.77,0.00,0.00,0
2221,1,48.25,16.11,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.01,5.40,4.76,5.43,4.78,0.00,0.00,0
2240,1,48.59,16.16,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.01,5.41,4.77,5.44,4.79,0.00,0.00,0
2260,1,48.92,16.25,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.00,0.06,5.42,4.77,5.46,4.79,0.00,0.00,0
2280,1,49.26,16.24,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.06,5.43,4.78,5.47,4.80,0.00,0.00,0
2300,1,49.60,16.21,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.06,5.44,4.79,5.48,4.81,0.00,0.00,0
2321,1,49.93,16.09,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.06,5.45,4.79,5.49,4.81,0.00,0.00,0
2341,1,50.25,15.90,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.06,5.46,4.80,5.50,4.82,0.00,0.00,0
2360,1,50.57,15.61,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.06,5.47,4.81,5.51,4.83,0.00,0.00,0
2380,1,50.87,15.40,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.06,5.48,4.81,5.52,4.83,0.00,0.00,0
2401,1,51.19,15.42,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.06,5.50,4.82,5.53,4.84,0.00,0.00,0
2420,1,51.50,15.35,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.02,5.51,4.83,5.54,4.85,0.00,0.00,0
2440,1,51.81,15.27,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.02,5.52,4.83,5.55,4.85,0.00,0.00,0
2460,1,52.11,15.18,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.02,5.53,4.84,5.56,4.86,0.00,0.00,0
2480,1,52.43,15.18,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.02,5.54,4.84,5.57,4.86,0.00,0.00,0
2501,1,52.73,15.09,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.02,5.55,4.85,5.58,4.87,0.00,0.00,0
2520,1,53.04,14.98,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.02,5.56,4.86,5.59,4.88,0.00,0.00,0
2540,1,53.33,14.80,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.02,5.57,4.86,5.60,4.88,0.00,0.00,0
2559,1,53.63,14.57,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.02,5.58,4.87,5.61,4.89,0.00,0.00,0
2581,1,53.91,14.30,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.06,0.01,5.59,4.87,5.62,4.89,0.00,0.00,0
2601,1,54.19,14.17,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.60,4.88,5.63,4.90,0.00,0.00,0
2621,1,54.47,13.99,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.60,4.89,5.64,4.90,0.00,0.00,0
2640,1,54.75,14.02,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.61,4.89,5.65,4.91,0.00,0.00,0
2660,1,55.04,14.09,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.62,4.90,5.66,4.92,0.00,0.00,0
2679,1,55.34,14.17,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.63,4.90,5.66,4.92,0.00,0.00,0
2701,1,55.63,14.18,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.64,4.91,5.67,4.93,0.00,0.00,0
2720,1,55.93,14.14,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.65,4.92,5.68,4.93,0.00,0.00,0
2740,1,56.22,13.98,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.66,4.92,5.69,4.94,0.00,0.00,0
2760,1,56.49,13.60,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.67,4.93,5.70,4.94,0.00,0.00,0
2780,1,56.76,13.30,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.68,4.93,5.71,4.95,0.00,0.00,0
2801,1,57.02,13.19,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.69,4.94,5.72,4.95,0.00,0.00,0
2819,1,57.28,13.01,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.70,4.94,5.73,4.96,0.00,0.00,0
2841,1,57.54,12.91,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.70,4.95,5.73,4.96,0.00,0.00,0
2861,1,57.79,12.69,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.71,4.95,5.74,4.97,0.00,0.00,0
2880,1,58.03,12.49,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.01,5.72,4.96,5.75,4.97,0.00,0.00,0
2901,1,58.29,12.55,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.02,0.02,5.73,4.96,5.76,4.98,0.00,0.00,0
2920,1,58.57,12.71,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,0.02,5.74,4.97,5.77,4.98,0.00,0.00,0
2939,1,58.82,12.60,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,0.02,5.75,4.97,5.78,4.99,0.00,0.00,0
2961,1,59.08,12.56,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,0.02,5.75,4.98,5.78,4.99,0.00,0.00,0
2981,1,59.35,12.59,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,0.02,5.76,4.98,5.79,5.00,0.00,0.00,0
3001,1,59.58,12.13,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,0.02,5.77,4.99,5.80,5.00,0.00,0.00,0
3021,1,59.81,11.75,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,0.02,5.78,4.99,5.81,5.01,0.00,0.00,0
3040,1,60.01,11.29,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,0.02,5.79,5.00,5.81,5.01,0.00,0.00,0
3060,1,60.23,11.04,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,0.00,-0.01,5.79,5.00,5.82,5.02,0.00,0.00,0
3080,1,60.48,11.35,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,-0.01,5.80,5.01,5.83,5.02,0.00,0.00,0
3101,1,60.70,11.29,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,-0.01,5.81,5.01,5.84,5.02,0.00,0.00,0
3120,1,60.95,11.57,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,-0.01,5.82,5.01,5.84,5.03,0.00,0.00,0
3141,1,61.19,11.72,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,-0.01,5.82,5.02,5.85,5.03,0.00,0.00,0
3160,1,61.43,11.66,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,-0.01,5.83,5.02,5.86,5.04,0.00,0.00,0
3180,1,61.68,11.74,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,-0.01,5.84,5.03,5.87,5.04,0.00,0.00,0
3200,1,61.92,11.60,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,-0.01,5.85,5.03,5.87,5.05,0.00,0.00,0
3220,1,62.16,11.47,0.00,0.00,0.00,0.0000,0.0000,-18.83,-14.23,-0.03,0.04,5.85,5.04,5.88,5.05,0.00,0.00,0
