[Balance] --- Log dump (156956 bytes, 1621 samples) ---
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
1180,1,20.32,28.85,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,-0.04,4.69,4.26,0.00,0.00,0.00,0
1201,1,20.91,29.03,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.04,4.71,4.28,0.00,0.00,0.00,0
1220,1,21.50,29.18,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.04,4.72,4.29,0.00,0.00,0.00,0
1240,1,22.09,29.37,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.04,4.73,4.31,0.00,0.00,0.00,0
1261,1,22.69,29.33,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.04,4.75,4.32,0.00,0.00,0.00,0
1281,1,23.27,29.28,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.04,4.76,4.33,0.00,0.00,0.00,0
1301,1,23.85,29.20,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.04,4.78,4.35,0.00,0.00,0.00,0
1320,1,24.41,28.63,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.04,4.79,4.36,0.00,0.00,0.00,0
1341,1,24.91,27.31,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.00,-0.00,4.81,4.37,0.00,0.00,0.00,0
1361,1,25.39,26.03,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,-0.00,4.82,4.38,0.00,0.00,0.00,0
1379,1,25.82,24.49,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,-0.00,4.83,4.39,0.00,0.00,0.00,0
1401,1,26.22,22.95,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,-0.00,4.85,4.40,0.00,0.00,0.00,0
1420,1,26.60,21.86,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,-0.00,4.86,4.41,0.00,0.00,0.00,0
1441,1,26.99,21.18,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,-0.00,4.88,4.42,0.00,0.00,0.00,0
1460,1,27.41,21.07,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,-0.00,4.89,4.43,0.00,0.00,0.00,0
1481,1,27.81,20.96,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,-0.00,4.90,4.44,0.00,0.00,0.00,0
1500,1,28.24,20.87,0.00,0.00,0.00,0.00,-1.99,-18.97,0.01,0.04,4.92,4.45,0.00,0.00,0.00,0
1521,1,28.64,20.49,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,4.93,4.46,0.00,0.00,0.00,0
1540,1,29.04,20.33,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,4.95,4.47,0.00,0.00,0.00,0
1561,1,29.44,20.13,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,4.96,4.48,0.00,0.00,0.00,0
1580,1,29.84,20.04,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,4.97,4.49,0.00,0.00,0.00,0
1601,1,30.24,19.79,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,4.99,4.49,0.00,0.00,0.00,0
1619,1,30.63,19.51,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,5.00,4.50,0.00,0.00,0.00,0
1641,1,31.01,19.19,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,5.02,4.51,0.00,0.00,0.00,0
1660,1,31.39,19.20,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,-0.04,5.03,4.52,0.00,0.00,0.00,0
1681,1,31.78,19.31,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.05,4.53,0.00,0.00,0.00,0
1701,1,32.17,19.31,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.06,4.54,0.00,0.00,0.00,0
1720,1,32.56,19.08,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.07,4.55,0.00,0.00,0.00,0
1741,1,32.93,18.61,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.09,4.55,0.00,0.00,0.00,0
1760,1,33.28,18.16,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.10,4.56,0.00,0.00,0.00,0
1781,1,33.63,17.78,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.11,4.57,0.00,0.00,0.00,0
1801,1,33.98,17.70,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.13,4.58,0.00,0.00,0.00,0
1820,1,34.33,17.59,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.14,4.59,0.00,0.00,0.00,0
1841,1,34.68,17.57,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,-0.04,5.15,4.60,0.00,0.00,0.00,0
1860,1,35.06,17.93,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,-0.04,5.17,4.60,0.00,0.00,0.00,0
1880,1,35.44,18.28,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,-0.04,5.18,4.61,0.00,0.00,0.00,0
1901,1,35.82,18.38,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,-0.04,5.19,4.62,0.00,0.00,0.00,0
1921,1,36.19,18.24,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,-0.04,5.20,4.63,0.00,0.00,0.00,0
1940,1,36.55,17.80,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,-0.04,5.22,4.63,0.00,0.00,0.00,0
1961,1,36.88,17.37,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,-0.04,5.23,4.64,0.00,0.00,0.00,0
1980,1,37.22,17.01,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.02,0.02,5.24,4.65,0.00,0.00,0.00,0
2001,1,37.54,16.70,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.25,4.66,0.00,0.00,0.00,0
2019,1,37.87,16.59,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.26,4.66,0.00,0.00,0.00,0
2041,1,38.18,16.29,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.27,4.67,0.00,0.00,0.00,0
2060,1,38.50,16.06,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.29,4.68,0.00,0.00,0.00,0
2081,1,38.81,15.78,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.30,4.69,0.00,0.00,0.00,0
2101,1,39.12,15.71,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.31,4.69,0.00,0.00,0.00,0
2120,1,39.44,15.80,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.32,4.70,0.00,0.00,0.00,0
2140,1,39.77,15.92,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.33,4.71,0.00,0.00,0.00,0
2161,1,40.10,16.09,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.02,5.34,4.71,0.00,0.00,0.00,0
2180,1,40.44,16.38,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.02,5.36,4.72,0.00,0.00,0.00,0
2201,1,40.78,16.49,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.02,5.37,4.73,0.00,0.00,0.00,0
2220,1,41.12,16.39,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.02,5.38,4.73,0.00,0.00,0.00,0
2241,1,41.45,16.18,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.02,5.39,4.74,0.00,0.00,0.00,0
2259,1,41.78,15.97,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.02,5.40,4.75,0.00,0.00,0.00,0
2281,1,42.09,15.75,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.02,5.41,4.75,0.00,0.00,0.00,0
2301,1,42.40,15.44,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.01,5.42,4.76,0.00,0.00,0.00,0
2321,1,42.70,15.02,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,0.01,5.43,4.77,0.00,0.00,0.00,0
2340,1,42.98,14.47,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,0.01,5.44,4.77,0.00,0.00,0.00,0
2361,1,43.25,14.06,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,0.01,5.45,4.78,0.00,0.00,0.00,0
2380,1,43.51,13.93,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,0.01,5.46,4.79,0.00,0.00,0.00,0
2401,1,43.79,14.05,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,0.01,5.47,4.79,0.00,0.00,0.00,0
2420,1,44.11,14.67,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,0.01,5.48,4.80,0.00,0.00,0.00,0
2441,1,44.44,15.23,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,0.01,5.49,4.80,0.00,0.00,0.00,0
2460,1,44.79,15.58,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.03,5.50,4.81,0.00,0.00,0.00,0
2481,1,45.11,15.46,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.03,5.51,4.82,0.00,0.00,0.00,0
2501,1,45.42,14.99,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.03,5.52,4.82,0.00,0.00,0.00,0
2519,1,45.69,14.43,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.03,5.53,4.83,0.00,0.00,0.00,0
2541,1,45.95,13.83,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.03,5.54,4.83,0.00,0.00,0.00,0
2561,1,46.20,13.49,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.03,5.54,4.84,0.00,0.00,0.00,0
2580,1,46.47,13.43,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.03,5.55,4.84,0.00,0.00,0.00,0
2601,1,46.74,13.32,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.03,5.56,4.85,0.00,0.00,0.00,0
2620,1,47.01,13.32,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,0.02,5.57,4.86,0.00,0.00,0.00,0
2641,1,47.28,13.33,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.58,4.86,0.00,0.00,0.00,0
2659,1,47.55,13.29,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.59,4.87,0.00,0.00,0.00,0
2681,1,47.82,13.25,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.60,4.87,0.00,0.00,0.00,0
2700,1,48.10,13.28,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.61,4.88,0.00,0.00,0.00,0
2721,1,48.37,13.29,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.62,4.88,0.00,0.00,0.00,0
2740,1,48.64,13.38,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.62,4.89,0.00,0.00,0.00,0
2761,1,48.92,13.45,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.63,4.89,0.00,0.00,0.00,0
2779,1,49.19,13.25,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.06,5.64,4.90,0.00,0.00,0.00,0
2801,1,49.44,12.91,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.06,5.65,4.90,0.00,0.00,0.00,0
2820,1,49.68,12.51,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.06,5.66,4.91,0.00,0.00,0.00,0
2841,1,49.91,12.15,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.06,5.66,4.91,0.00,0.00,0.00,0
2860,1,50.14,11.98,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.06,5.67,4.92,0.00,0.00,0.00,0
2881,1,50.38,11.88,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.06,5.68,4.92,0.00,0.00,0.00,0
2899,1,50.62,11.78,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.06,5.69,4.93,0.00,0.00,0.00,0
2921,1,50.86,11.79,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.06,5.70,4.93,0.00,0.00,0.00,0
2940,1,51.11,11.95,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,-0.01,5.71,4.94,0.00,0.00,0.00,0
2961,1,51.36,12.05,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.71,4.94,0.00,0.00,0.00,0
2980,1,51.62,12.17,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.72,4.95,0.00,0.00,0.00,0
3001,1,51.88,12.20,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.73,4.95,0.00,0.00,0.00,0
3021,1,52.12,12.04,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.73,4.96,0.00,0.00,0.00,0
3039,1,52.36,11.75,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.74,4.96,0.00,0.00,0.00,0
3061,1,52.59,11.50,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.75,4.96,0.00,0.00,0.00,0
3081,1,52.81,11.31,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.76,4.97,0.00,0.00,0.00,0
3100,1,53.04,11.18,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.76,4.97,0.00,0.00,0.00,0
3121,1,53.26,11.03,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.77,4.98,0.00,0.00,0.00,0
3140,1,53.48,10.82,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.78,4.98,0.00,0.00,0.00,0
3160,1,53.69,10.56,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.78,4.99,0.00,0.00,0.00,0
3181,1,53.90,10.53,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.79,4.99,0.00,0.00,0.00,0
3201,1,54.11,10.45,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.80,5.00,0.00,0.00,0.00,0
3221,1,54.32,10.35,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.81,5.00,0.00,0.00,0.00,0
3240,1,54.53,10.27,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.01,5.81,5.00,0.00,0.00,0.00,0
3261,1,54.74,10.25,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.03,-0.07,5.82,5.01,0.00,0.00,0.00,0
3281,1,54.95,10.22,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.07,5.82,5.01,0.00,0.00,0.00,0
3299,1,55.16,10.13,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.07,5.83,5.02,0.00,0.00,0.00,0
3321,1,55.36,10.09,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.07,5.84,5.02,0.00,0.00,0.00,0
3340,1,55.57,9.99,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.07,5.85,5.02,0.00,0.00,0.00,0
3361,1,55.77,9.86,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.07,5.85,5.03,0.00,0.00,0.00,0
3380,1,55.96,9.51,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.07,5.86,5.03,0.00,0.00,0.00,0
3401,1,56.15,9.34,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.07,5.86,5.03,0.00,0.00,0.00,0
3420,1,56.33,9.28,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,-0.04,5.87,5.04,0.00,0.00,0.00,0
3441,1,56.52,9.30,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.88,5.04,0.00,0.00,0.00,0
3460,1,56.72,9.71,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.88,5.05,0.00,0.00,0.00,0
3481,1,56.94,10.13,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.89,5.05,0.00,0.00,0.00,0
3500,1,57.19,10.76,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.89,5.05,0.00,0.00,0.00,0
3521,1,57.44,11.21,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.90,5.06,0.00,0.00,0.00,0
3539,1,57.68,11.28,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.91,5.06,0.00,0.00,0.00,0
3561,1,57.91,11.10,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,-0.04,5.91,5.07,0.00,0.00,0.00,0
3580,1,58.12,10.63,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.05,0.01,5.92,5.07,0.00,0.00,0.00,0
3601,1,58.31,10.02,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.01,5.92,5.07,0.00,0.00,0.00,0
3621,1,58.47,9.27,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.01,5.93,5.08,0.00,0.00,0.00,0
3640,1,58.62,8.61,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.01,5.94,5.08,0.00,0.00,0.00,0
3661,1,58.77,8.22,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.01,5.94,5.08,0.00,0.00,0.00,0
3680,1,58.92,7.98,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.01,5.95,5.08,0.00,0.00,0.00,0
3701,1,59.08,8.10,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.01,5.95,5.09,0.00,0.00,0.00,0
3721,1,59.25,8.36,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.01,5.96,5.09,0.00,0.00,0.00,0
3740,1,59.45,8.76,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.01,0.02,5.96,5.10,0.00,0.00,0.00,0
3761,1,59.66,9.13,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.02,5.97,5.10,0.00,0.00,0.00,0
3780,1,59.88,9.52,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.02,5.97,5.10,0.00,0.00,0.00,0
3800,1,60.09,9.67,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.02,5.98,5.11,0.00,0.00,0.00,0
3821,1,60.29,9.49,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.02,5.98,5.11,0.00,0.00,0.00,0
3841,1,60.48,9.12,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.02,5.99,5.11,0.00,0.00,0.00,0
3860,1,60.64,8.56,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.02,5.99,5.11,0.00,0.00,0.00,0
3881,1,60.79,8.10,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.02,6.00,5.12,0.00,0.00,0.00,0
3900,1,60.92,7.65,0.00,0.00,0.00,0.00,-1.99,-18.97,-0.04,0.04,6.00,5.12,0.00,0.00,0.00,0
3921,1,61.06,7.39,0.00,0.00,0.00,0.00,-1.99,-18.97,0.00,0.04,6.01,5.12,0.00,0.00,0.00,0
