# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.1500
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.15
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
8619,1,85.13,2.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,2.47,9.62,-0.05,0.00,6.49,5.41,6.50,5.42,0.00,0.00,0
8641,1,85.18,2.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,2.47,9.62,-0.05,0.00,6.49,5.41,6.50,5.42,0.00,0.00,0
8660,1,85.23,2.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,2.47,9.62,-0.05,0.00,6.49,5.42,6.50,5.42,0.00,0.00,0
8681,1,85.27,2.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2.47,9.62,-0.05,0.00,6.50,5.42,6.50,5.42,0.00,0.00,0
8700,2,85.31,2.04,85.31,0.00,0.00,0.0000,0.0000,0.0000,2.47,9.62,-0.05,0.00,6.50,5.42,6.50,5.42,0.00,0.00,0
8721,2,85.35,1.99,85.31,-0.04,-0.24,0.0000,0.0000,0.0000,2.47,9.62,0.01,-0.00,6.50,5.42,6.50,5.42,0.00,0.00,16
8740,2,85.38,1.81,85.31,-0.06,-0.28,0.0000,0.0000,0.0000,2.47,9.62,-0.05,-0.01,6.50,5.42,6.50,5.42,-0.00,-0.03,16
8760,2,85.38,1.23,85.30,-0.08,-0.27,0.0000,0.0000,0.0000,2.47,9.62,-0.01,-0.06,6.50,5.42,6.50,5.42,-0.00,-0.04,16
8781,2,85.35,0.50,85.30,-0.05,-0.13,0.0000,0.0000,0.0000,2.47,9.62,-0.11,-0.15,6.50,5.42,6.50,5.42,-0.00,-0.13,16
8801,2,85.33,0.16,85.30,-0.03,-0.07,0.0000,0.0000,0.0000,2.47,9.61,-0.15,-0.14,6.50,5.42,6.50,5.42,-0.01,-0.15,16
8820,2,85.35,0.47,85.30,-0.04,-0.11,0.0000,0.0000,0.0000,2.46,9.61,-0.18,-0.08,6.50,5.42,6.50,5.42,-0.01,-0.13,16
8842,2,85.38,0.83,85.30,-0.07,-0.21,0.0000,0.0000,0.0000,2.46,9.61,-0.11,-0.00,6.50,5.42,6.50,5.42,-0.01,-0.06,16
8860,2,85.42,1.19,85.30,-0.11,-0.31,0.0000,0.0000,0.0000,2.45,9.60,-0.12,-0.04,6.50,5.42,6.50,5.42,-0.02,-0.08,16
8880,2,85.45,1.14,85.30,-0.14,-0.38,0.0000,0.0000,0.0000,2.45,9.60,-0.05,-0.14,6.50,5.42,6.50,5.42,-0.02,-0.10,16
8901,2,85.43,0.39,85.30,-0.13,-0.29,0.0000,0.0000,0.0000,2.45,9.60,-0.11,-0.14,6.50,5.42,6.50,5.42,-0.02,-0.12,16
8921,2,85.41,-0.13,85.30,-0.10,-0.19,0.0000,0.0000,0.0000,2.44,9.59,-0.21,-0.23,6.50,5.42,6.50,5.42,-0.03,-0.22,16
8940,2,85.41,0.04,85.30,-0.11,-0.21,0.0000,0.0000,0.0000,2.44,9.58,-0.19,-0.24,6.50,5.42,6.50,5.42,-0.04,-0.22,16
8961,2,85.42,0.05,85.30,-0.11,-0.23,0.0000,0.0000,0.0000,2.43,9.58,-0.13,-0.22,6.50,5.42,6.50,5.42,-0.04,-0.17,16
8980,2,85.43,0.16,85.30,-0.12,-0.25,0.0000,0.0000,0.0000,2.43,9.57,-0.11,-0.23,6.50,5.42,6.50,5.42,-0.05,-0.17,16
9001,2,85.43,0.11,85.30,-0.13,-0.26,0.0000,0.0000,0.0000,2.43,9.57,-0.10,-0.10,6.50,5.42,6.50,5.42,-0.05,-0.10,16
9019,2,85.40,-0.33,85.30,-0.10,-0.18,0.0000,0.0000,0.0000,2.42,9.56,-0.22,-0.12,6.50,5.42,6.50,5.42,-0.05,-0.17,16
9042,2,85.39,-0.36,85.30,-0.09,-0.16,0.0000,0.0000,0.0000,2.41,9.56,-0.30,-0.15,6.50,5.42,6.50,5.42,-0.06,-0.23,16
9060,2,85.38,-0.41,85.30,-0.08,-0.14,0.0000,0.0000,0.0000,2.41,9.55,-0.15,-0.24,6.50,5.42,6.50,5.42,-0.07,-0.20,16
9081,2,85.41,0.06,85.30,-0.11,-0.22,0.0000,0.0000,0.0000,2.40,9.55,-0.11,-0.24,6.50,5.42,6.50,5.42,-0.07,-0.18,16
9100,2,85.47,0.85,85.30,-0.16,-0.37,0.0000,0.0000,0.0000,2.40,9.54,-0.14,-0.16,6.50,5.42,6.50,5.42,-0.08,-0.15,16
9121,2,85.50,0.83,85.30,-0.20,-0.47,0.0000,0.0000,0.0000,2.40,9.54,-0.03,-0.01,6.50,5.42,6.30,5.22,-0.08,-0.02,48
9139,2,85.49,0.31,85.30,-0.19,-0.40,0.0000,0.0000,0.0000,2.39,9.54,-0.16,-0.14,6.50,5.42,6.10,5.02,-0.08,-0.15,48
9161,2,85.42,-1.16,85.30,-0.12,-0.15,0.0000,0.0000,0.0000,2.39,9.53,-0.14,-0.14,6.50,5.42,5.90,4.82,-0.09,-0.14,48
9180,2,85.35,-2.43,85.36,-0.07,0.03,0.0000,0.0000,0.0000,2.38,9.52,-0.32,-0.17,6.45,5.35,5.70,4.62,-0.09,-0.25,48
9201,2,85.22,-3.93,85.42,0.14,0.59,0.0000,0.0000,0.0000,2.37,9.52,-0.73,0.03,6.28,5.19,5.50,4.42,-0.10,-0.35,48
9220,2,85.11,-4.77,85.48,0.28,0.93,0.0000,0.0000,0.0000,2.36,9.52,-0.19,-0.15,6.12,5.02,5.30,4.22,-0.11,-0.17,32
9242,2,85.02,-5.03,85.54,0.46,1.32,0.0000,0.0000,0.0000,2.36,9.51,0.04,0.11,5.94,4.84,5.10,4.02,-0.11,0.07,32
9259,2,85.04,-4.04,85.60,0.49,1.31,0.0000,0.0000,0.0000,2.37,9.52,0.49,0.18,5.75,4.65,4.90,3.82,-0.10,0.33,32
9281,2,84.99,-3.77,85.66,0.60,1.51,0.0000,0.0000,0.0000,2.39,9.53,0.70,0.44,5.56,4.47,4.70,3.62,-0.09,0.57,32
9300,2,85.09,-1.69,85.72,0.60,1.37,0.0000,0.0000,0.0000,2.41,9.55,0.59,0.74,5.38,4.29,4.50,3.54,-0.07,0.66,32
9321,2,85.16,-0.15,85.78,0.56,1.12,0.0000,0.0000,0.0000,2.43,9.57,0.94,0.95,5.16,4.08,4.30,3.54,-0.04,0.94,32
9341,2,85.23,2.56,85.84,0.55,0.90,0.0000,0.0000,0.0000,2.46,9.60,0.96,1.10,4.97,3.89,4.10,3.54,-0.01,1.03,48
9361,2,85.36,5.25,85.90,0.48,0.53,0.0000,0.0000,0.0000,2.49,9.63,0.88,1.02,4.77,3.72,3.94,3.54,0.01,0.95,32
9380,2,85.51,6.25,85.96,0.43,0.38,0.0000,0.0000,0.0000,2.52,9.66,0.82,0.39,4.57,3.64,3.94,3.54,0.04,0.61,32
9400,2,85.76,7.65,86.02,0.26,-0.08,0.0000,0.0000,0.0000,2.53,9.67,0.31,0.60,4.37,3.59,3.94,3.54,0.05,0.46,32
9421,2,85.85,2.54,86.08,0.17,0.13,0.0000,0.0000,0.0000,2.54,9.69,0.49,0.65,4.19,3.57,3.94,3.54,0.07,0.57,48
9441,2,85.64,-2.86,86.14,0.44,1.11,0.0000,0.0000,0.0000,2.56,9.70,0.36,-0.03,4.06,3.56,3.94,3.54,0.08,0.17,32
9460,2,85.25,-8.48,86.20,0.80,2.19,0.0000,0.0000,0.0000,2.56,9.70,0.04,0.14,4.00,3.55,3.94,3.54,0.09,0.09,32
9481,2,84.96,-10.22,86.26,1.24,3.29,0.0000,0.0000,0.0000,2.56,9.71,0.13,0.24,3.97,3.55,3.94,3.54,0.09,0.18,32
9500,2,84.98,-7.21,86.32,1.29,3.23,0.0000,0.0000,0.0000,2.57,9.72,0.75,0.70,3.96,3.55,3.94,3.54,0.10,0.72,32
9520,2,85.18,-2.27,86.38,1.20,2.68,0.0000,0.0000,0.0000,2.61,9.75,1.41,1.37,3.95,3.54,3.94,3.54,0.13,1.39,32
9542,2,85.51,3.13,86.44,0.87,1.49,0.0000,0.0000,0.0000,2.66,9.81,1.97,2.04,3.95,3.54,3.94,3.54,0.19,2.00,32
9560,2,85.76,5.87,86.50,0.72,1.00,0.0000,0.0000,0.0000,2.73,9.87,2.00,2.02,3.94,3.54,3.94,3.54,0.25,2.01,32
9581,2,85.71,3.86,86.56,0.78,1.26,0.0000,0.0000,0.0000,2.78,9.93,1.72,1.91,3.94,3.54,3.94,3.54,0.31,1.82,32
9602,2,85.54,0.65,86.62,1.02,1.99,0.0000,0.0000,0.0000,2.82,9.97,1.15,1.22,3.94,3.54,3.94,3.54,0.35,1.18,32
9620,2,85.29,-2.42,86.68,1.28,2.72,0.0000,0.0000,0.0000,2.85,9.99,0.47,0.52,3.94,3.54,3.94,3.54,0.37,0.50,32
9641,2,85.28,-1.36,86.74,1.39,2.90,0.0000,0.0000,0.0000,2.88,10.01,0.92,0.76,3.94,3.54,3.94,3.54,0.40,0.84,32
9660,2,85.57,3.28,86.80,1.25,2.32,0.0000,0.0000,0.0000,2.90,10.04,1.17,1.30,3.94,3.54,3.94,3.54,0.42,1.24,32
9681,2,85.94,7.83,86.86,0.86,1.09,0.0000,0.0000,0.0000,2.95,10.09,1.83,1.98,3.94,3.54,3.94,3.54,0.47,1.90,32
9700,2,86.25,10.08,86.92,0.68,0.58,0.0000,0.0000,0.0000,3.01,10.15,1.97,1.94,3.94,3.54,3.94,3.54,0.53,1.96,32
9721,2,86.28,7.88,86.98,0.63,0.64,0.0000,0.0000,0.0000,3.06,10.20,1.51,1.58,3.94,3.54,3.94,3.54,0.58,1.55,32
9740,2,86.06,2.43,87.04,0.85,1.37,0.0000,0.0000,0.0000,3.10,10.24,0.92,0.89,3.94,3.54,3.94,3.54,0.62,0.91,32
9762,2,85.80,-1.93,87.10,1.24,2.64,0.0000,0.0000,0.0000,3.11,10.26,0.35,0.23,3.94,3.54,3.94,3.54,0.64,0.29,32
9779,2,85.82,-1.22,87.16,1.28,2.66,0.0000,0.0000,0.0000,3.12,10.26,0.30,0.27,3.94,3.54,3.94,3.54,0.64,0.28,32
9801,2,86.15,4.00,87.22,1.00,1.69,0.0000,0.0000,0.0000,3.14,10.28,1.05,1.12,3.94,3.54,3.94,3.54,0.67,1.09,32
9820,2,86.53,8.29,87.28,0.78,0.96,0.0000,0.0000,0.0000,3.18,10.33,1.69,1.77,3.94,3.54,3.94,3.54,0.71,1.73,32
9841,2,86.78,9.54,87.34,0.50,0.24,0.0000,0.0000,0.0000,3.24,10.39,1.88,1.72,3.94,3.54,3.94,3.54,0.77,1.80,32
9860,2,86.74,6.50,87.40,0.58,0.57,0.0000,0.0000,0.0000,3.29,10.43,1.45,1.19,3.94,3.54,3.94,3.54,0.81,1.32,32
9881,2,86.46,0.88,87.46,0.94,1.80,0.0000,0.0000,0.0000,3.32,10.46,0.59,0.66,3.94,3.54,3.94,3.54,0.84,0.62,32
9899,2,86.31,-1.58,87.52,1.15,2.42,0.0000,0.0000,0.0000,3.32,10.47,0.04,0.13,3.94,3.54,3.94,3.54,0.85,0.09,32
9921,2,86.36,-0.26,87.58,1.15,2.33,0.0000,0.0000,0.0000,3.33,10.48,0.32,0.61,3.94,3.54,3.94,3.54,0.86,0.47,32
9940,2,86.66,3.85,87.64,1.00,1.78,0.0000,0.0000,0.0000,3.35,10.50,1.21,1.12,3.94,3.54,3.94,3.54,0.88,1.16,32
9962,2,87.00,7.34,87.70,0.64,0.69,0.0000,0.0000,0.0000,3.40,10.55,1.67,1.48,3.94,3.54,3.94,3.54,0.93,1.58,32
9980,2,87.17,7.43,87.76,0.56,0.52,0.0000,0.0000,0.0000,3.45,10.59,1.68,1.54,3.94,3.54,3.94,3.54,0.97,1.61,32
10001,2,87.08,3.35,87.82,0.68,1.10,0.0000,0.0000,0.0000,3.49,10.64,1.18,1.11,3.94,3.54,3.94,3.54,1.02,1.14,32
10020,2,86.59,-4.80,87.88,1.09,2.40,0.0000,0.0000,0.0000,3.52,10.66,0.63,0.53,3.94,3.54,3.94,3.54,1.04,0.58,32
10040,2,86.29,-8.14,87.94,1.54,3.70,0.0000,0.0000,0.0000,3.53,10.67,0.13,0.21,3.94,3.54,3.94,3.54,1.05,0.17,32
10061,2,86.34,-5.69,88.00,1.60,3.66,0.0000,0.0000,0.0000,3.54,10.68,0.73,0.72,3.94,3.54,3.94,3.54,1.06,0.73,32
10080,2,86.55,-1.45,88.06,1.52,3.27,0.0000,0.0000,0.0000,3.58,10.72,1.68,1.72,3.94,3.54,3.94,3.54,1.11,1.70,32
10101,2,86.89,3.40,88.12,1.17,2.06,0.0000,0.0000,0.0000,3.65,10.79,2.48,2.37,3.94,3.54,3.94,3.54,1.17,2.42,32
10121,2,87.10,5.04,88.18,1.01,1.62,0.0000,0.0000,0.0000,3.72,10.86,2.46,2.50,3.94,3.54,3.94,3.54,1.25,2.48,32
10140,2,86.93,0.84,88.24,1.19,2.22,0.0000,0.0000,0.0000,3.79,10.93,1.99,2.11,3.94,3.54,3.94,3.54,1.32,2.05,32
10161,2,86.50,-5.90,88.30,1.73,3.94,0.0000,0.0000,0.0000,3.84,10.99,1.48,1.55,3.94,3.54,3.94,3.54,1.37,1.52,32
10180,2,86.08,-10.45,88.36,2.13,5.03,0.0000,0.0000,0.0000,3.88,11.02,1.00,1.08,3.94,3.54,3.94,3.54,1.40,1.04,32
10201,2,86.03,-8.23,88.42,2.33,5.31,0.0000,0.0000,0.0000,3.91,11.06,1.38,1.42,3.94,3.54,3.94,3.54,1.44,1.40,32
10220,2,86.40,-0.67,88.48,2.12,4.45,0.0000,0.0000,0.0000,3.98,11.12,2.61,2.41,3.94,3.54,3.94,3.54,1.50,2.51,32
10241,2,86.84,5.89,88.54,1.64,2.81,0.0000,0.0000,0.0000,4.07,11.21,3.34,3.31,3.94,3.54,3.94,3.54,1.59,3.32,32
10260,2,87.17,9.00,88.60,1.44,2.19,0.0000,0.0000,0.0000,4.17,11.31,3.49,3.55,3.94,3.54,3.94,3.54,1.70,3.52,32
10281,2,87.14,6.12,88.66,1.45,2.42,0.0000,0.0000,0.0000,4.27,11.42,2.93,3.06,3.94,3.54,3.94,3.54,1.80,3.00,32
10299,2,86.79,-0.19,88.72,1.87,3.75,0.0000,0.0000,0.0000,4.34,11.49,2.09,2.00,3.94,3.54,3.94,3.54,1.87,2.04,32
10321,2,86.23,-7.64,88.78,2.49,5.59,0.0000,0.0000,0.0000,4.39,11.54,1.22,1.16,3.94,3.54,3.94,3.54,1.92,1.19,32
10340,2,86.15,-6.30,88.84,2.64,5.85,0.0000,0.0000,0.0000,4.43,11.57,1.50,1.26,3.94,3.54,3.94,3.54,1.95,1.38,32
10362,2,86.56,1.76,88.90,2.28,4.41,0.0000,0.0000,0.0000,4.50,11.63,2.65,2.62,3.94,3.54,3.94,3.54,2.02,2.64,32
10380,2,87.17,10.22,88.96,1.88,3.10,0.0000,0.0000,0.0000,4.59,11.73,3.48,3.69,3.94,3.54,3.94,3.54,2.11,3.59,32
10401,2,87.61,13.60,89.02,1.35,1.62,0.0000,0.0000,0.0000,4.71,11.85,3.73,3.97,3.94,3.54,3.94,3.54,2.23,3.85,32
10419,2,87.64,11.18,89.08,1.38,1.86,0.0000,0.0000,0.0000,4.81,11.96,3.20,3.36,3.94,3.54,3.94,3.54,2.34,3.28,32
10441,2,87.12,-0.03,89.14,1.96,3.93,0.0000,0.0000,0.0000,4.89,12.04,2.09,1.90,3.94,3.54,3.94,3.54,2.42,2.00,32
10460,2,86.57,-8.00,89.20,2.45,5.41,0.0000,0.0000,0.0000,4.94,12.07,1.18,0.94,3.94,3.54,3.94,3.54,2.46,1.06,32
10481,2,86.47,-7.22,89.26,2.72,6.02,0.0000,0.0000,0.0000,4.97,12.10,1.29,1.28,3.94,3.54,3.94,3.54,2.49,1.29,32
10500,2,86.91,0.90,89.32,2.47,5.04,0.0000,0.0000,0.0000,5.02,12.16,2.48,2.75,3.94,3.54,3.94,3.54,2.55,2.61,32
10521,2,87.49,8.90,89.38,1.83,2.95,0.0000,0.0000,0.0000,5.12,12.27,3.59,3.74,3.94,3.54,3.94,3.54,2.64,3.67,32
10539,2,87.80,11.77,89.44,1.57,2.20,0.0000,0.0000,0.0000,5.24,12.38,4.00,4.02,3.94,3.54,3.94,3.54,2.76,4.01,32
10562,2,87.86,8.59,89.50,1.57,2.46,0.0000,0.0000,0.0000,5.35,12.50,3.45,3.31,3.94,3.54,3.94,3.54,2.88,3.38,32
10580,2,87.31,-1.19,89.56,2.04,3.99,0.0000,0.0000,0.0000,5.44,12.58,2.36,2.06,3.94,3.54,3.94,3.54,2.96,2.21,32
10601,2,86.82,-7.22,89.62,2.74,6.06,0.0000,0.0000,0.0000,5.48,12.63,1.06,1.06,3.94,3.54,3.94,3.54,3.01,1.06,32
10620,2,86.98,-2.48,89.68,2.71,5.74,0.0000,0.0000,0.0000,5.52,12.67,1.48,1.37,3.94,3.54,3.94,3.54,3.04,1.43,32
10641,2,87.57,7.07,89.74,2.11,3.64,0.0000,0.0000,0.0000,5.59,12.74,2.84,3.06,3.94,3.54,3.94,3.54,3.11,2.95,32
10660,2,88.31,15.97,89.80,1.60,2.08,0.0000,0.0000,0.0000,5.69,12.84,3.91,3.82,3.94,3.54,3.94,3.54,3.22,3.86,32
10680,2,88.84,19.46,89.86,1.06,0.60,0.0000,0.0000,0.0000,5.81,12.96,3.85,3.76,3.94,3.54,3.94,3.54,3.34,3.81,32
10701,2,88.68,12.12,89.92,1.18,1.39,0.0000,0.0000,0.0000,5.91,13.06,2.82,2.85,3.94,3.54,3.94,3.54,3.44,2.83,32
10720,2,88.18,1.77,89.98,1.56,2.73,0.0000,0.0000,0.0000,5.97,13.12,0.98,1.12,3.94,3.54,3.94,3.54,3.50,1.05,32
10741,2,87.74,-5.08,90.04,2.24,4.88,0.0000,0.0000,0.0000,5.98,13.14,0.37,0.30,3.94,3.54,3.94,3.54,3.51,0.34,32
10762,2,87.65,-4.86,90.10,2.38,5.16,0.0000,0.0000,0.0000,6.00,13.15,0.94,0.85,3.94,3.54,3.94,3.54,3.53,0.89,32
10780,2,88.17,3.75,90.16,2.07,4.00,0.0000,0.0000,0.0000,6.05,13.20,2.08,2.19,3.94,3.54,3.94,3.54,3.58,2.13,32
10800,2,88.77,11.16,90.22,1.54,2.31,0.0000,0.0000,0.0000,6.13,13.29,3.14,3.11,3.94,3.54,3.94,3.54,3.66,3.13,32
10821,2,89.27,15.13,90.28,0.95,0.69,0.0000,0.0000,0.0000,6.23,13.38,3.28,3.33,3.94,3.54,3.94,3.54,3.76,3.31,32
10842,2,89.41,12.67,90.34,0.87,0.73,0.0000,0.0000,0.0000,6.33,13.48,2.88,2.77,3.94,3.54,3.94,3.54,3.85,2.82,32
10861,2,88.63,-1.78,90.40,1.71,3.55,0.0000,0.0000,0.0000,6.39,13.54,1.49,1.57,3.94,3.54,3.94,3.54,3.92,1.53,32
10881,2,87.94,-11.04,90.46,2.46,5.80,0.0000,0.0000,0.0000,6.41,13.56,0.09,0.27,3.94,3.54,3.94,3.54,3.94,0.18,32
10900,2,87.93,-8.20,90.52,2.54,5.82,0.0000,0.0000,0.0000,6.42,13.57,0.64,0.74,3.94,3.54,3.94,3.54,3.95,0.69,32
10921,2,88.38,0.32,90.58,2.13,4.24,0.0000,0.0000,0.0000,6.47,13.62,2.18,2.21,3.94,3.54,3.94,3.54,4.00,2.19,32
10939,2,88.91,8.06,90.64,1.67,2.69,0.0000,0.0000,0.0000,6.56,13.70,3.49,3.43,3.94,3.54,3.94,3.54,4.08,3.46,32
10962,2,89.66,15.43,90.70,0.98,0.72,0.0000,0.0000,0.0000,6.67,13.82,3.83,3.74,3.94,3.54,3.94,3.54,4.20,3.79,32
10980,2,89.59,10.35,90.76,1.06,1.15,0.0000,0.0000,0.0000,6.78,13.93,3.15,3.27,3.94,3.54,3.94,3.54,4.30,3.21,32
11001,2,88.92,-1.81,90.82,1.83,3.81,0.0000,0.0000,0.0000,6.85,14.00,1.73,1.63,3.94,3.54,3.94,3.54,4.38,1.68,32
11020,2,88.33,-9.74,90.88,2.36,5.38,0.0000,0.0000,0.0000,6.87,14.03,0.46,0.49,3.94,3.54,3.94,3.54,4.40,0.47,32
11041,2,88.20,-8.47,90.94,2.67,6.03,0.0000,0.0000,0.0000,6.89,14.04,0.99,0.81,3.94,3.54,3.94,3.54,4.42,0.90,32
11060,2,88.73,1.52,91.00,2.36,4.80,0.0000,0.0000,0.0000,6.94,14.09,2.39,2.24,3.94,3.54,3.94,3.54,4.47,2.31,32
11081,2,89.48,12.03,91.06,1.52,2.08,0.0000,0.0000,0.0000,7.04,14.19,3.56,3.67,3.94,3.54,3.94,3.54,4.56,3.61,32
11100,2,90.12,18.24,91.12,1.09,0.81,0.0000,0.0000,0.0000,7.15,14.30,3.91,3.98,3.94,3.54,3.94,3.54,4.68,3.94,32
11121,2,90.12,13.44,91.18,1.00,0.92,0.0000,0.0000,0.0000,7.26,14.42,3.35,3.24,3.94,3.54,3.94,3.54,4.79,3.30,32
11140,2,89.41,0.24,91.24,1.56,2.84,0.0000,0.0000,0.0000,7.34,14.49,1.68,1.65,3.94,3.54,3.94,3.54,4.87,1.67,32
11162,2,88.96,-5.62,91.30,2.28,5.01,0.0000,0.0000,0.0000,7.35,14.51,0.16,0.25,3.94,3.54,3.94,3.54,4.88,0.21,32
11179,2,89.08,-2.00,91.36,2.22,4.60,0.0000,0.0000,0.0000,7.37,14.52,0.92,0.69,3.94,3.54,3.94,3.54,4.90,0.80,32
11201,2,89.81,9.74,91.42,1.55,2.33,0.0000,0.0000,0.0000,7.41,14.56,2.22,2.19,3.94,3.54,3.94,3.54,4.94,2.21,32
11220,2,90.62,19.35,91.48,1.00,0.62,0.0000,0.0000,0.0000,7.50,14.65,3.06,3.15,3.94,3.54,3.94,3.54,5.02,3.10,32
11241,2,91.22,22.92,91.54,0.26,-1.32,0.0000,0.0000,0.0000,7.59,14.74,3.02,3.10,3.94,3.54,3.94,3.54,5.12,3.06,32
11260,2,90.86,12.11,91.60,0.53,-0.16,0.0000,0.0000,0.0000,7.67,14.82,2.01,2.05,3.94,3.54,3.94,3.54,5.20,2.03,32
11281,2,90.42,2.75,91.66,1.18,2.14,0.0000,0.0000,0.0000,7.70,14.85,-0.01,-0.21,3.94,3.54,3.94,3.54,5.22,-0.11,32
11300,2,90.28,0.70,91.72,1.36,2.67,0.0000,0.0000,0.0000,7.68,14.84,-0.48,-0.33,3.94,3.54,3.94,3.54,5.21,-0.40,32
11319,2,90.39,2.48,91.78,1.33,2.47,0.0000,0.0000,0.0000,7.68,14.84,0.44,0.38,3.94,3.54,3.94,3.54,5.21,0.41,32
11341,2,91.02,11.03,91.84,0.76,0.63,0.0000,0.0000,0.0000,7.71,14.86,1.01,0.89,3.94,3.54,3.94,3.54,5.24,0.95,32
11362,2,91.69,17.81,91.90,0.15,-1.13,0.0000,0.0000,0.0000,7.75,14.90,1.70,1.57,3.94,3.54,3.94,3.54,5.28,1.63,32
11380,2,92.19,20.24,91.93,-0.19,-1.98,0.0060,0.0030,0.0000,7.80,14.95,1.66,1.69,3.94,3.54,3.95,3.53,0.00,1.68,96
11401,2,92.17,14.51,91.95,-0.23,-1.63,0.0094,0.0060,0.0000,7.84,14.99,0.48,0.81,3.94,3.54,3.96,3.53,0.04,0.65,96
11420,2,91.92,6.75,91.97,-0.04,-0.76,0.0034,0.0034,0.0000,7.83,14.99,-0.68,-0.48,3.94,3.54,3.95,3.54,0.03,-0.58,96
11440,2,91.67,1.77,92.00,0.25,0.27,-0.0026,0.0004,0.0000,7.81,14.96,-0.89,-1.16,3.94,3.54,3.94,3.55,0.01,-1.03,112
11462,2,91.68,1.89,92.02,0.31,0.47,-0.0086,-0.0026,0.0000,7.78,14.93,-0.88,-1.13,3.95,3.53,3.93,3.56,-0.02,-1.00,112
11480,2,91.92,4.81,92.04,0.19,0.09,-0.0050,-0.0050,0.0000,7.76,14.91,-0.43,-0.24,3.95,3.53,3.93,3.55,-0.04,-0.34,96
11501,2,92.33,9.44,92.02,-0.29,-1.33,0.0010,-0.0020,0.0000,7.76,14.91,0.09,0.27,3.94,3.54,3.94,3.54,-0.04,0.18,96
11522,2,92.67,11.41,91.99,-0.65,-2.21,0.0028,0.0010,0.0000,7.76,14.92,0.24,0.17,3.94,3.55,3.95,3.54,-0.04,0.20,96
11540,2,92.74,9.41,92.01,-0.75,-2.29,-0.0013,-0.0013,0.0000,7.77,14.92,-0.07,-0.12,3.93,3.55,3.94,3.54,-0.03,-0.10,96
11562,2,92.59,4.97,92.04,-0.58,-1.56,-0.0073,-0.0043,0.0000,7.76,14.91,-0.62,-0.68,3.94,3.55,3.93,3.56,-0.05,-0.65,96
11579,2,92.41,1.42,92.07,-0.38,-0.86,-0.0133,-0.0073,0.0000,7.73,14.88,-1.25,-1.26,3.94,3.54,3.92,3.57,-0.08,-1.25,240
11601,2,92.19,-1.68,92.09,-0.13,-0.12,-0.0193,-0.0103,0.0000,7.68,14.83,-1.39,-1.43,3.94,3.54,3.91,3.58,-0.12,-1.41,240
11620,2,92.39,1.64,92.12,-0.23,-0.53,-0.0171,-0.0133,-0.0002,7.64,14.80,-1.09,-1.21,3.94,3.55,3.91,3.57,-0.16,-1.15,240
11640,2,92.90,8.17,92.10,-0.63,-1.78,-0.0111,-0.0111,-0.0008,7.62,14.77,-0.32,-0.68,3.93,3.56,3.92,3.56,-0.18,-0.50,224
11661,2,93.26,11.09,92.07,-1.16,-3.20,-0.0051,-0.0081,-0.0014,7.62,14.76,0.03,0.03,3.92,3.57,3.93,3.55,-0.19,0.03,96
11682,2,93.42,10.23,92.06,-1.34,-3.50,-0.0068,-0.0068,-0.0022,7.61,14.76,-0.48,-0.30,3.91,3.57,3.93,3.55,-0.19,-0.39,96
11699,2,93.22,5.45,92.09,-1.16,-2.76,-0.0128,-0.0098,-0.0034,7.58,14.73,-1.44,-1.24,3.91,3.57,3.92,3.57,-0.22,-1.34,224
11721,2,92.84,-1.13,92.11,-0.75,-1.42,-0.0188,-0.0128,-0.0056,7.53,14.68,-1.96,-2.02,3.92,3.56,3.91,3.58,-0.27,-1.99,224
11740,2,92.70,-2.48,92.14,-0.61,-1.03,-0.0248,-0.0158,-0.0091,7.46,14.62,-2.17,-2.23,3.92,3.56,3.90,3.59,-0.34,-2.20,224
11762,2,92.82,0.41,92.17,-0.68,-1.39,-0.0308,-0.0188,-0.0136,7.40,14.55,-1.69,-1.93,3.92,3.56,3.89,3.60,-0.40,-1.81,224
11780,2,93.40,8.39,92.20,-1.08,-2.70,-0.0255,-0.0218,-0.0185,7.36,14.51,-0.99,-1.01,3.91,3.57,3.90,3.59,-0.44,-1.00,224
