# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=-1.0237
# glide_vel_err=0.40
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:89.30
# sp_curve_1=0.15:86.90
# sp_curve_2=0.50:87.30
# sp_curve_3=1.00:86.40
# base_sp_fwd=89.30
# base_sp_tip=86.40
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
20,1,-1.57,-0.03,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,-0.01,-0.01,3.92,3.54,3.93,3.55,0.00,0.00,0
39,1,-1.56,-0.04,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,-0.01,-0.01,3.92,3.54,3.95,3.56,0.00,0.00,0
60,1,-1.57,-0.09,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,-0.01,-0.01,3.92,3.54,3.96,3.58,0.00,0.00,0
79,1,-1.56,0.13,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,-0.01,0.06,3.93,3.55,3.97,3.59,0.00,0.00,0
99,1,-1.54,0.35,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,0.03,0.06,3.94,3.56,3.99,3.61,0.00,0.00,0
119,1,-1.52,0.61,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,0.03,0.06,3.96,3.57,4.00,3.62,0.00,0.00,0
139,1,-1.46,1.40,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,0.03,0.06,3.97,3.58,4.02,3.63,0.00,0.00,0
160,1,-1.36,2.69,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,0.03,0.06,3.98,3.59,4.03,3.65,0.00,0.00,0
180,1,-1.24,3.57,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,0.03,0.06,4.00,3.60,4.04,3.66,0.00,0.00,0
199,1,-1.13,4.03,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,0.03,0.06,4.01,3.61,4.06,3.68,0.00,0.00,0
219,1,-1.02,4.49,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.44,0.03,0.06,4.02,3.62,4.07,3.69,0.00,0.00,0
239,1,-0.90,4.91,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.03,0.01,4.04,3.63,4.09,3.70,0.00,0.00,0
259,1,-0.75,5.55,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.01,4.05,3.64,4.10,3.72,0.00,0.00,0
280,1,-0.54,7.01,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.01,4.06,3.65,4.11,3.73,0.00,0.00,0
300,1,-0.25,9.30,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.01,4.08,3.66,4.13,3.75,0.00,0.00,0
319,1,0.16,12.72,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.01,4.09,3.67,4.14,3.76,0.00,0.00,0
339,1,0.61,15.76,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.01,4.10,3.68,4.16,3.77,0.00,0.00,0
359,1,1.06,17.98,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.01,4.12,3.70,4.17,3.79,0.00,0.00,0
380,1,1.49,19.26,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.01,4.13,3.71,4.18,3.80,0.00,0.00,0
399,1,1.91,19.77,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.07,0.00,4.15,3.72,4.20,3.82,0.00,0.00,0
419,1,2.34,20.23,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.01,0.00,4.16,3.73,4.21,3.83,0.00,0.00,0
439,1,2.79,20.79,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.01,0.00,4.18,3.74,4.23,3.84,0.00,0.00,0
458,1,3.24,21.38,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.01,0.00,4.19,3.76,4.24,3.86,0.00,0.00,0
481,1,3.72,22.11,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.01,0.00,4.20,3.77,4.25,3.87,0.00,0.00,0
499,1,4.21,22.75,0.00,0.00,0.00,0.0000,0.0000,-1.66,6.45,0.01,0.00,4.22,3.78,4.27,3.89,0.00,0.00,0
