# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0250
# arm_bal_ki=0.0400
# arm_bal_kd=0.0000
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.5000
# arm_bal_motor_speed=2.00
# arm_bal_vel_deadband=0.10
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.4000
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.50
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
241,1,0.46,10.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.39,-0.02,-0.02,3.99,3.67,4.04,3.75,0.00,0.00,0
260,1,0.90,14.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.39,-0.02,-0.02,4.00,3.68,4.05,3.76,0.00,0.00,0
280,1,1.37,17.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.39,-0.02,-0.02,4.01,3.69,4.07,3.77,0.00,0.00,0
301,1,1.84,18.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.39,-0.02,-0.02,4.03,3.71,4.08,3.79,0.00,0.00,0
320,1,2.29,19.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.02,-0.00,4.04,3.72,4.10,3.80,0.00,0.00,0
341,1,2.74,20.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,4.05,3.73,4.11,3.82,0.00,0.00,0
360,1,3.18,20.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,4.07,3.74,4.12,3.83,0.00,0.00,0
381,1,3.62,21.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,4.08,3.75,4.14,3.84,0.00,0.00,0
400,1,4.09,21.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,4.10,3.77,4.15,3.86,0.00,0.00,0
420,1,4.57,22.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,4.11,3.78,4.17,3.87,0.00,0.00,0
441,1,5.07,23.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,4.12,3.79,4.18,3.89,0.00,0.00,0
461,1,5.57,23.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,4.14,3.80,4.19,3.90,0.00,0.00,0
480,1,6.07,24.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.03,4.15,3.82,4.21,3.91,0.00,0.00,0
501,1,6.56,24.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.03,4.16,3.83,4.22,3.93,0.00,0.00,0
520,1,7.06,24.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.03,4.18,3.84,4.24,3.94,0.00,0.00,0
540,1,7.57,24.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.03,4.19,3.86,4.25,3.96,0.00,0.00,0
561,1,8.09,25.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.03,4.20,3.87,4.26,3.97,0.00,0.00,0
581,1,8.60,25.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.03,4.22,3.88,4.28,3.98,0.00,0.00,0
600,1,9.13,25.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.03,4.23,3.90,4.29,4.00,0.00,0.00,0
621,1,9.66,25.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.03,4.25,3.91,4.31,4.01,0.00,0.00,0
640,1,10.20,26.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,-0.01,4.26,3.92,4.32,4.03,0.00,0.00,0
661,1,10.73,26.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.01,4.27,3.93,4.33,4.04,0.00,0.00,0
680,1,11.28,26.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.01,4.29,3.95,4.35,4.05,0.00,0.00,0
701,1,11.82,26.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.01,4.30,3.96,4.36,4.07,0.00,0.00,0
720,1,12.37,26.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.01,4.32,3.98,4.38,4.08,0.00,0.00,0
741,1,12.92,26.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.01,4.33,3.99,4.39,4.09,0.00,0.00,0
760,1,13.46,26.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.01,4.34,4.00,4.40,4.10,0.00,0.00,0
781,1,14.00,26.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.01,4.36,4.02,4.42,4.12,0.00,0.00,0
799,1,14.56,27.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.03,4.37,4.03,4.43,4.13,0.00,0.00,0
821,1,15.11,27.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.03,4.39,4.04,4.45,4.14,0.00,0.00,0
840,1,15.67,27.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.03,4.40,4.06,4.46,4.15,0.00,0.00,0
861,1,16.23,27.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.03,4.41,4.07,4.47,4.17,0.00,0.00,0
880,1,16.79,27.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.03,4.43,4.09,4.49,4.18,0.00,0.00,0
901,1,17.36,27.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.03,4.44,4.10,4.50,4.19,0.00,0.00,0
919,1,17.92,27.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.03,4.46,4.11,4.52,4.20,0.00,0.00,0
941,1,18.49,28.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.03,4.47,4.13,4.53,4.22,0.00,0.00,0
961,1,19.05,28.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.03,-0.02,4.49,4.14,4.54,4.23,0.00,0.00,0
981,1,19.62,28.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,-0.02,4.50,4.16,4.56,4.24,0.00,0.00,0
1000,1,20.19,28.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,-0.02,4.51,4.17,4.57,4.25,0.00,0.00,0
1021,1,20.76,28.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,-0.02,4.53,4.18,4.59,4.26,0.00,0.00,0
1040,1,21.34,28.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,-0.02,4.54,4.20,4.60,4.27,0.00,0.00,0
1061,1,21.92,28.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,-0.02,4.55,4.21,4.61,4.28,0.00,0.00,0
1080,1,22.50,28.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,-0.02,4.57,4.22,4.63,4.29,0.00,0.00,0
1101,1,23.08,28.75,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,-0.02,4.58,4.24,4.64,4.31,0.00,0.00,0
1120,1,23.67,28.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.06,0.04,4.60,4.25,4.66,4.32,0.00,0.00,0
1141,1,24.26,29.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.04,4.61,4.27,4.67,4.33,0.00,0.00,0
1160,1,24.86,29.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.04,4.63,4.28,4.68,4.34,0.00,0.00,0
1180,1,25.45,29.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.04,4.64,4.29,4.70,4.35,0.00,0.00,0
1201,1,26.04,29.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.04,4.65,4.31,4.71,4.36,0.00,0.00,0
1220,1,26.63,29.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.04,4.67,4.32,4.73,4.37,0.00,0.00,0
1241,1,27.22,29.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.04,4.68,4.34,4.74,4.38,0.00,0.00,0
1261,1,27.81,29.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.04,4.70,4.35,4.75,4.39,0.00,0.00,0
1280,1,28.41,29.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.00,0.01,4.71,4.36,4.77,4.40,0.00,0.00,0
1300,1,28.97,28.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.01,4.72,4.38,4.78,4.41,0.00,0.00,0
1320,1,29.50,27.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.01,4.74,4.39,4.80,4.42,0.00,0.00,0
1341,1,29.98,26.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.01,4.75,4.40,4.81,4.43,0.00,0.00,0
1360,1,30.39,24.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.01,4.77,4.41,4.82,4.44,0.00,0.00,0
1381,1,30.77,22.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.01,4.78,4.42,4.84,4.45,0.00,0.00,0
1400,1,31.17,21.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.01,4.79,4.43,4.85,4.46,0.00,0.00,0
1421,1,31.58,21.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.01,4.81,4.44,4.87,4.47,0.00,0.00,0
1439,1,31.99,21.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,4.82,4.45,4.88,4.48,0.00,0.00,0
1461,1,32.40,20.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.84,4.45,4.89,4.49,0.00,0.00,0
1480,1,32.84,20.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.85,4.47,4.91,4.50,0.00,0.00,0
1501,1,33.27,21.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.86,4.48,4.92,4.50,0.00,0.00,0
1520,1,33.69,20.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.88,4.48,4.94,4.51,0.00,0.00,0
1541,1,34.11,20.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.89,4.49,4.95,4.52,0.00,0.00,0
1560,1,34.51,20.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.91,4.50,4.96,4.53,0.00,0.00,0
1581,1,34.90,19.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.92,4.51,4.98,4.54,0.00,0.00,0
1600,1,35.28,19.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.00,-0.03,4.94,4.52,4.99,4.55,0.00,0.00,0
1621,1,35.66,19.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,4.95,4.53,5.00,4.56,0.00,0.00,0
1640,1,36.04,19.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,4.96,4.54,5.02,4.57,0.00,0.00,0
1661,1,36.43,19.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,4.98,4.55,5.03,4.57,0.00,0.00,0
1680,1,36.82,19.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,4.99,4.56,5.05,4.58,0.00,0.00,0
1700,1,37.21,19.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,5.01,4.56,5.06,4.59,0.00,0.00,0
1721,1,37.60,19.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,5.02,4.57,5.07,4.60,0.00,0.00,0
1741,1,37.98,19.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,5.03,4.58,5.09,4.61,0.00,0.00,0
1760,1,38.35,18.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.02,5.05,4.59,5.10,4.62,0.00,0.00,0
1781,1,38.72,18.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.02,5.06,4.60,5.11,4.62,0.00,0.00,0
1800,1,39.08,18.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.02,5.07,4.61,5.12,4.63,0.00,0.00,0
1820,1,39.44,18.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.02,5.09,4.61,5.14,4.64,0.00,0.00,0
1841,1,39.81,18.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.02,5.10,4.62,5.15,4.65,0.00,0.00,0
1861,1,40.17,18.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.02,5.11,4.63,5.16,4.65,0.00,0.00,0
1880,1,40.53,17.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.02,5.13,4.64,5.17,4.66,0.00,0.00,0
1901,1,40.88,17.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.02,5.14,4.65,5.19,4.67,0.00,0.00,0
1920,1,41.23,17.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,5.15,4.65,5.20,4.68,0.00,0.00,0
1940,1,41.57,17.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.00,5.16,4.66,5.21,4.68,0.00,0.00,0
1960,1,41.92,17.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.00,5.17,4.67,5.22,4.69,0.00,0.00,0
1981,1,42.26,17.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.00,5.19,4.68,5.23,4.70,0.00,0.00,0
2000,1,42.61,17.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.00,5.20,4.68,5.25,4.71,0.00,0.00,0
2021,1,42.95,16.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.00,5.21,4.69,5.26,4.71,0.00,0.00,0
2040,1,43.29,16.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.00,5.22,4.70,5.27,4.72,0.00,0.00,0
2061,1,43.63,16.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.00,5.23,4.70,5.28,4.73,0.00,0.00,0
2079,1,43.98,16.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.01,-0.03,5.24,4.71,5.29,4.73,0.00,0.00,0
2101,1,44.31,16.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.26,4.72,5.30,4.74,0.00,0.00,0
2120,1,44.64,16.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.27,4.73,5.31,4.75,0.00,0.00,0
2141,1,44.96,16.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.28,4.73,5.32,4.75,0.00,0.00,0
2160,1,45.28,15.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.29,4.74,5.34,4.76,0.00,0.00,0
2181,1,45.59,15.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.30,4.75,5.35,4.77,0.00,0.00,0
2199,1,45.90,15.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.31,4.75,5.36,4.77,0.00,0.00,0
2221,1,46.21,15.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.32,4.76,5.37,4.78,0.00,0.00,0
2240,1,46.51,15.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,0.04,5.33,4.77,5.38,4.79,0.00,0.00,0
2261,1,46.81,14.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,0.04,5.34,4.77,5.39,4.79,0.00,0.00,0
2280,1,47.11,14.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,0.04,5.36,4.78,5.40,4.80,0.00,0.00,0
2301,1,47.42,15.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,0.04,5.37,4.79,5.41,4.81,0.00,0.00,0
2320,1,47.76,15.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,0.04,5.38,4.79,5.42,4.81,0.00,0.00,0
2340,1,48.10,15.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,0.04,5.39,4.80,5.43,4.82,0.00,0.00,0
2361,1,48.43,15.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,0.04,5.40,4.81,5.44,4.82,0.00,0.00,0
2381,1,48.75,15.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,0.04,5.41,4.81,5.45,4.83,0.00,0.00,0
2400,1,49.05,15.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.05,-0.04,5.42,4.82,5.46,4.84,0.00,0.00,0
2421,1,49.34,14.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.04,5.43,4.82,5.47,4.84,0.00,0.00,0
2440,1,49.63,14.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.04,5.44,4.83,5.48,4.85,0.00,0.00,0
2460,1,49.91,14.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.04,5.45,4.84,5.49,4.85,0.00,0.00,0
2481,1,50.20,14.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.04,5.45,4.84,5.49,4.86,0.00,0.00,0
2501,1,50.49,14.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.04,5.46,4.85,5.50,4.87,0.00,0.00,0
2520,1,50.79,14.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.04,5.47,4.85,5.51,4.87,0.00,0.00,0
2541,1,51.08,14.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.04,5.48,4.86,5.52,4.88,0.00,0.00,0
2560,1,51.36,14.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.49,4.86,5.53,4.88,0.00,0.00,0
2580,1,51.64,13.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.50,4.87,5.54,4.89,0.00,0.00,0
2600,1,51.91,13.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.51,4.88,5.55,4.89,0.00,0.00,0
2621,1,52.18,13.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.52,4.88,5.56,4.90,0.00,0.00,0
2640,1,52.45,13.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.53,4.89,5.57,4.90,0.00,0.00,0
2660,1,52.72,13.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.54,4.89,5.57,4.91,0.00,0.00,0
2681,1,53.01,13.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.55,4.90,5.58,4.91,0.00,0.00,0
2701,1,53.29,13.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,0.01,5.55,4.90,5.59,4.92,0.00,0.00,0
2719,1,53.55,13.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.01,-0.00,5.56,4.91,5.60,4.92,0.00,0.00,0
2741,1,53.81,12.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.00,5.57,4.91,5.61,4.93,0.00,0.00,0
2760,1,54.08,12.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.00,5.58,4.92,5.62,4.93,0.00,0.00,0
2781,1,54.34,12.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.00,5.59,4.92,5.62,4.94,0.00,0.00,0
2800,1,54.60,12.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.00,5.60,4.93,5.63,4.94,0.00,0.00,0
2821,1,54.86,12.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.00,5.60,4.93,5.64,4.95,0.00,0.00,0
2839,1,55.12,12.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.00,5.61,4.94,5.65,4.95,0.00,0.00,0
2861,1,55.37,12.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.00,5.62,4.94,5.66,4.96,0.00,0.00,0
2880,1,55.63,12.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,-0.03,-0.03,5.63,4.95,5.66,4.96,0.00,0.00,0
2901,1,55.88,12.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.04,-0.03,5.64,4.95,5.67,4.97,0.00,0.00,0
2920,1,56.13,12.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.04,-0.03,5.65,4.96,5.68,4.97,0.00,0.00,0
2941,1,56.38,12.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.04,-0.03,5.65,4.96,5.69,4.98,0.00,0.00,0
2960,1,56.64,12.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.04,-0.03,5.66,4.97,5.69,4.98,0.00,0.00,0
2980,1,56.89,12.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.04,-0.03,5.67,4.97,5.70,4.99,0.00,0.00,0
3001,1,57.15,12.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.04,-0.03,5.68,4.98,5.71,4.99,0.00,0.00,0
3021,1,57.40,12.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-265.87,-259.38,0.04,-0.03,5.68,4.98,5.72,5.00,0.00,0.00,0
