# prof_imu_max_us=1871
# prof_ctl_max_us=6452175
# prof_disp_max_us=69372
# prof_ws_max_us=57
# prof_tel_max_us=381
# prof_crsf_max_us=6451892
# prof_can_max_us=557
# prof_bal_max_us=1338050
# prof_adrv_max_us=1713
# prof_loopgap_max_us=6483133
# prof_ctlgap_max_us=6452990
# stall_events=15
# stall_0=t:51866,gap_us:834938,sentinel_us:10497,sec:none,state:1
# stall_1=t:70138,gap_us:5096369,sentinel_us:10502,sec:none,state:2
# stall_2=t:73433,gap_us:3271940,sentinel_us:47257,sec:none,state:0
# stall_3=t:73729,gap_us:295685,sentinel_us:10304,sec:none,state:0
# stall_4=t:73960,gap_us:209442,sentinel_us:10483,sec:none,state:0
# stall_5=t:74874,gap_us:893403,sentinel_us:10344,sec:none,state:0
# stall_6=t:76566,gap_us:1670342,sentinel_us:10373,sec:none,state:0
# stall_7=t:51007,gap_us:1495949,sentinel_us:10488,sec:none,state:1
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# ramp_drift_kp=0.0300
# ramp_drift_max_vel=0.60
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=0.8448
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_rate_max=4.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
139,1,-4.89,0.11,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,0.03,-0.02,3.927,3.531,3.941,3.545,0.00,0.00,0
141,1,-4.89,0.11,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,0.03,-0.02,3.927,3.531,3.955,3.559,0.00,0.00,0
1658,1,-4.65,0.06,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,0.03,0.03,3.928,3.532,3.969,3.573,0.00,0.00,0
1661,1,-4.65,0.06,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,-0.02,-0.02,3.956,3.559,3.983,3.587,0.00,0.00,0
2517,1,-3.95,0.85,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,-0.02,-0.02,3.956,3.559,3.997,3.601,0.00,0.00,0
2520,1,-3.94,0.85,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,-0.03,0.02,3.984,3.587,4.011,3.615,0.00,0.00,0
2547,1,-3.94,0.88,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,-0.03,0.02,3.984,3.587,4.025,3.629,0.00,0.00,0
2563,1,-3.82,2.70,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,-0.03,0.02,3.999,3.601,4.039,3.643,0.00,0.00,0
2585,1,-3.72,3.65,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,-0.03,0.02,4.009,3.611,4.053,3.657,0.00,0.00,0
2605,1,-3.62,3.86,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.09,-0.03,0.02,4.023,3.623,4.067,3.671,0.00,0.00,0
2625,1,-3.52,4.56,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,-0.03,0.03,4.036,3.634,4.081,3.685,0.00,0.00,0
2645,1,-3.35,5.67,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,0.03,4.049,3.646,4.095,3.699,0.00,0.00,0
2665,1,-3.13,7.27,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,0.03,4.062,3.658,4.109,3.713,0.00,0.00,0
2684,1,-2.83,10.01,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,0.03,4.076,3.669,4.123,3.727,0.00,0.00,0
2705,1,-2.44,13.24,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,0.03,4.089,3.679,4.137,3.741,0.00,0.00,0
2725,1,-1.96,16.64,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,0.03,4.104,3.693,4.151,3.755,0.00,0.00,0
2745,1,-1.48,19.18,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,0.03,4.118,3.705,4.165,3.769,0.00,0.00,0
2765,1,-1.01,20.81,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,0.03,4.131,3.718,4.179,3.783,0.00,0.00,0
2785,1,-0.54,21.76,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.01,-0.01,4.146,3.730,4.193,3.797,0.00,0.00,0
2805,1,-0.05,22.62,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.03,4.160,3.744,4.207,3.811,0.00,0.00,0
2824,1,0.42,23.11,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.03,4.173,3.756,4.221,3.825,0.00,0.00,0
2845,1,0.89,23.53,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.03,4.187,3.769,4.235,3.839,0.00,0.00,0
2865,1,1.37,23.89,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.03,4.201,3.782,4.249,3.853,0.00,0.00,0
2885,1,1.85,24.29,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.03,4.215,3.795,4.263,3.867,0.00,0.00,0
2905,1,2.35,24.74,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.03,4.229,3.808,4.277,3.881,0.00,0.00,0
2925,1,2.86,25.17,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.03,4.243,3.821,4.291,3.895,0.00,0.00,0
2944,1,3.37,25.51,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.00,0.00,4.257,3.835,4.305,3.909,0.00,0.00,0
2965,1,3.89,25.81,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.03,0.00,4.270,3.847,4.319,3.923,0.00,0.00,0
2984,1,4.41,26.02,0.00,0.00,0.00,0.0000,0.0000,-0.32,1.10,0.03,0.00,4.285,3.861,4.333,3.937,0.00,0.00,0
