# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0250
# arm_bal_ki=0.0200
# arm_bal_kd=0.0000
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.5000
# arm_bal_motor_speed=2.00
# arm_bal_vel_deadband=0.10
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.2500
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.50
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
20,1,-0.91,-0.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.74,0.03,0.03,3.90,3.56,3.92,3.57,0.00,0.00,0
41,1,-0.91,-0.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.74,0.03,0.03,3.90,3.56,3.93,3.59,0.00,0.00,0
60,1,-0.91,-0.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.74,0.03,0.03,3.91,3.56,3.94,3.60,0.00,0.00,0
81,1,-0.90,0.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.74,0.03,0.03,3.92,3.57,3.96,3.61,0.00,0.00,0
100,1,-0.87,0.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.74,0.03,0.03,3.93,3.58,3.97,3.63,0.00,0.00,0
121,1,-0.78,1.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,0.06,3.94,3.59,3.99,3.64,0.00,0.00,0
139,1,-0.69,2.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.06,3.95,3.60,4.00,3.66,0.00,0.00,0
161,1,-0.52,3.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.06,3.97,3.61,4.01,3.67,0.00,0.00,0
181,1,-0.43,4.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.06,3.98,3.62,4.03,3.68,0.00,0.00,0
201,1,-0.27,5.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.06,3.99,3.63,4.04,3.70,0.00,0.00,0
220,1,-0.11,6.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.06,4.01,3.64,4.06,3.71,0.00,0.00,0
241,1,0.24,9.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.06,4.02,3.65,4.07,3.73,0.00,0.00,0
259,1,0.52,11.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.06,4.04,3.66,4.08,3.74,0.00,0.00,0
281,1,1.06,15.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.00,0.03,4.05,3.67,4.10,3.75,0.00,0.00,0
300,1,1.42,16.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.06,3.69,4.11,3.77,0.00,0.00,0
321,1,1.97,18.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.07,3.70,4.13,3.78,0.00,0.00,0
340,1,2.27,19.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.09,3.71,4.14,3.80,0.00,0.00,0
361,1,2.78,19.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.10,3.72,4.15,3.81,0.00,0.00,0
381,1,3.20,20.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.12,3.73,4.17,3.82,0.00,0.00,0
399,1,3.52,20.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.13,3.74,4.18,3.84,0.00,0.00,0
422,1,4.10,21.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.14,3.75,4.20,3.85,0.00,0.00,0
440,1,4.45,22.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,-0.01,4.16,3.77,4.21,3.87,0.00,0.00,0
461,1,5.05,22.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.01,4.17,3.78,4.22,3.88,0.00,0.00,0
481,1,5.55,23.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.01,4.19,3.79,4.24,3.89,0.00,0.00,0
500,1,5.92,23.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.01,4.20,3.81,4.25,3.91,0.00,0.00,0
520,1,6.41,23.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.01,4.21,3.82,4.27,3.92,0.00,0.00,0
541,1,7.02,24.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.01,4.23,3.83,4.28,3.94,0.00,0.00,0
561,1,7.53,24.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.01,4.24,3.84,4.29,3.95,0.00,0.00,0
581,1,8.05,24.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.01,4.25,3.86,4.31,3.96,0.00,0.00,0
600,1,8.45,25.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.00,-0.05,4.27,3.87,4.32,3.98,0.00,0.00,0
621,1,9.11,25.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.05,4.28,3.88,4.34,3.99,0.00,0.00,0
640,1,9.63,25.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.05,4.30,3.90,4.35,4.01,0.00,0.00,0
660,1,10.03,26.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.05,4.31,3.91,4.36,4.02,0.00,0.00,0
681,1,10.69,26.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.05,4.32,3.92,4.38,4.03,0.00,0.00,0
700,1,11.09,26.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.05,4.34,3.94,4.39,4.05,0.00,0.00,0
721,1,11.76,26.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.05,4.35,3.95,4.41,4.06,0.00,0.00,0
740,1,12.16,26.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.05,4.37,3.96,4.42,4.07,0.00,0.00,0
761,1,12.84,26.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,0.03,4.38,3.98,4.43,4.08,0.00,0.00,0
780,1,13.25,26.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.40,3.99,4.45,4.10,0.00,0.00,0
801,1,13.94,27.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.41,4.00,4.46,4.11,0.00,0.00,0
820,1,14.36,27.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.42,4.02,4.48,4.12,0.00,0.00,0
841,1,15.06,27.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.44,4.03,4.49,4.13,0.00,0.00,0
860,1,15.49,27.75,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.45,4.05,4.50,4.15,0.00,0.00,0
881,1,16.19,27.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.47,4.06,4.52,4.16,0.00,0.00,0
899,1,16.62,28.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.48,4.07,4.53,4.17,0.00,0.00,0
921,1,17.33,28.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.06,4.49,4.09,4.55,4.18,0.00,0.00,0
940,1,17.76,28.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.06,4.51,4.10,4.56,4.19,0.00,0.00,0
961,1,18.46,28.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.06,4.52,4.11,4.57,4.21,0.00,0.00,0
981,1,19.04,28.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.06,4.54,4.13,4.59,4.22,0.00,0.00,0
1000,1,19.47,28.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.06,4.55,4.14,4.60,4.23,0.00,0.00,0
1021,1,20.20,28.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.06,4.56,4.16,4.62,4.24,0.00,0.00,0
1040,1,20.63,28.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.06,4.58,4.17,4.63,4.25,0.00,0.00,0
1061,1,21.36,28.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.06,4.59,4.18,4.64,4.26,0.00,0.00,0
1081,1,21.95,29.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.01,4.61,4.20,4.66,4.27,0.00,0.00,0
1100,1,22.38,28.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.01,4.62,4.21,4.67,4.29,0.00,0.00,0
1121,1,23.11,28.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.01,4.64,4.23,4.69,4.30,0.00,0.00,0
1140,1,23.55,29.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.01,4.65,4.24,4.70,4.31,0.00,0.00,0
1160,1,24.14,29.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.01,4.66,4.26,4.71,4.32,0.00,0.00,0
1181,1,24.87,29.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.01,4.68,4.27,4.73,4.33,0.00,0.00,0
1201,1,25.46,29.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.01,4.69,4.28,4.74,4.34,0.00,0.00,0
1220,1,25.91,29.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.01,4.71,4.30,4.76,4.35,0.00,0.00,0
1241,1,26.65,29.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,0.00,4.72,4.31,4.77,4.36,0.00,0.00,0
1260,1,27.11,29.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.00,4.74,4.33,4.78,4.37,0.00,0.00,0
1280,1,27.85,29.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.00,4.75,4.34,4.80,4.38,0.00,0.00,0
1301,1,28.43,29.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.00,4.76,4.35,4.81,4.39,0.00,0.00,0
1321,1,28.98,28.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.00,4.78,4.37,4.83,4.40,0.00,0.00,0
1340,1,29.35,27.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.00,4.79,4.38,4.84,4.41,0.00,0.00,0
1361,1,29.93,25.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.00,4.80,4.39,4.85,4.42,0.00,0.00,0
1380,1,30.25,24.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.00,4.82,4.40,4.87,4.43,0.00,0.00,0
1401,1,30.74,22.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.04,4.83,4.41,4.88,4.44,0.00,0.00,0
1419,1,31.05,22.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.04,4.85,4.42,4.90,4.45,0.00,0.00,0
1440,1,31.45,21.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.04,4.86,4.43,4.91,4.46,0.00,0.00,0
1461,1,31.97,21.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.04,4.88,4.44,4.92,4.47,0.00,0.00,0
1481,1,32.38,20.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.04,4.89,4.45,4.94,4.48,0.00,0.00,0
1501,1,32.78,20.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.04,4.90,4.45,4.95,4.48,0.00,0.00,0
1521,1,33.17,20.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.04,4.92,4.46,4.97,4.49,0.00,0.00,0
1539,1,33.47,20.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,-0.04,4.93,4.47,4.98,4.50,0.00,0.00,0
1561,1,33.97,20.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.02,0.03,4.95,4.48,4.99,4.51,0.00,0.00,0
1580,1,34.28,20.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.96,4.49,5.01,4.52,0.00,0.00,0
1601,1,34.79,20.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.97,4.50,5.02,4.53,0.00,0.00,0
1620,1,35.09,19.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,4.99,4.51,5.04,4.54,0.00,0.00,0
1641,1,35.58,19.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,5.00,4.52,5.05,4.55,0.00,0.00,0
1660,1,35.86,19.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,5.02,4.53,5.06,4.55,0.00,0.00,0
1680,1,36.25,19.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,5.03,4.54,5.08,4.56,0.00,0.00,0
1701,1,36.72,19.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,0.03,5.04,4.54,5.09,4.57,0.00,0.00,0
1721,1,37.09,18.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.04,-0.03,5.06,4.55,5.10,4.58,0.00,0.00,0
1740,1,37.37,18.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.03,5.07,4.56,5.12,4.59,0.00,0.00,0
1761,1,37.82,18.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.03,5.08,4.57,5.13,4.59,0.00,0.00,0
1780,1,38.09,18.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.03,5.10,4.58,5.14,4.60,0.00,0.00,0
1801,1,38.55,18.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.03,5.11,4.58,5.16,4.61,0.00,0.00,0
1820,1,38.83,18.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.03,5.13,4.59,5.17,4.62,0.00,0.00,0
1841,1,39.28,18.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.03,5.14,4.60,5.18,4.63,0.00,0.00,0
1860,1,39.56,18.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.03,5.15,4.61,5.19,4.63,0.00,0.00,0
1881,1,40.02,18.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,-0.04,5.16,4.62,5.21,4.64,0.00,0.00,0
1901,1,40.38,17.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.04,5.18,4.63,5.22,4.65,0.00,0.00,0
1920,1,40.64,17.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.04,5.19,4.63,5.23,4.66,0.00,0.00,0
1940,1,40.97,17.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.04,5.20,4.64,5.24,4.66,0.00,0.00,0
1961,1,41.38,16.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.04,5.21,4.65,5.25,4.67,0.00,0.00,0
1980,1,41.64,16.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.04,5.23,4.66,5.27,4.68,0.00,0.00,0
2001,1,42.07,17.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.04,5.24,4.66,5.28,4.69,0.00,0.00,0
2020,1,42.33,17.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.04,5.25,4.67,5.29,4.69,0.00,0.00,0
2041,1,42.76,16.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.02,5.26,4.68,5.30,4.70,0.00,0.00,0
2059,1,43.01,16.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.02,5.27,4.68,5.31,4.71,0.00,0.00,0
2081,1,43.43,16.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.02,5.28,4.69,5.32,4.71,0.00,0.00,0
2101,1,43.76,16.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.02,5.30,4.70,5.33,4.72,0.00,0.00,0
2120,1,44.00,16.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.02,5.31,4.71,5.34,4.73,0.00,0.00,0
2141,1,44.41,16.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.02,5.32,4.71,5.36,4.73,0.00,0.00,0
2161,1,44.73,16.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.02,5.33,4.72,5.37,4.74,0.00,0.00,0
2179,1,44.97,16.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.02,5.34,4.73,5.38,4.75,0.00,0.00,0
2201,1,45.37,15.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.03,-0.00,5.35,4.73,5.39,4.75,0.00,0.00,0
2220,1,45.61,15.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.00,5.36,4.74,5.40,4.76,0.00,0.00,0
2241,1,45.99,15.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.00,5.37,4.75,5.41,4.77,0.00,0.00,0
2260,1,46.22,15.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.00,5.38,4.75,5.42,4.77,0.00,0.00,0
2281,1,46.61,15.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.00,5.39,4.76,5.43,4.78,0.00,0.00,0
2301,1,46.92,15.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.00,5.41,4.77,5.44,4.79,0.00,0.00,0
2319,1,47.16,15.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.00,5.41,4.77,5.45,4.79,0.00,0.00,0
2341,1,47.54,15.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.00,5.42,4.78,5.46,4.80,0.00,0.00,0
2361,1,47.84,14.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.44,4.78,5.47,4.80,0.00,0.00,0
2380,1,48.06,14.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.45,4.79,5.48,4.81,0.00,0.00,0
2401,1,48.45,14.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.45,4.80,5.49,4.82,0.00,0.00,0
2420,1,48.67,14.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.47,4.80,5.50,4.82,0.00,0.00,0
2440,1,48.96,14.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.47,4.81,5.51,4.83,0.00,0.00,0
2461,1,49.32,14.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.48,4.81,5.52,4.83,0.00,0.00,0
2481,1,49.61,14.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.49,4.82,5.53,4.84,0.00,0.00,0
2501,1,49.90,14.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,-0.03,5.50,4.83,5.54,4.85,0.00,0.00,0
2520,1,50.12,14.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.02,0.02,5.51,4.83,5.54,4.85,0.00,0.00,0
2541,1,50.47,14.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.02,5.52,4.84,5.55,4.86,0.00,0.00,0
2560,1,50.75,13.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.02,5.53,4.84,5.56,4.86,0.00,0.00,0
2580,1,50.95,13.78,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.02,5.54,4.85,5.57,4.87,0.00,0.00,0
2601,1,51.30,13.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.02,5.55,4.85,5.58,4.87,0.00,0.00,0
2620,1,51.51,13.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.02,5.56,4.86,5.59,4.88,0.00,0.00,0
2641,1,51.84,13.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.02,5.57,4.87,5.60,4.88,0.00,0.00,0
2660,1,52.05,13.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.02,5.58,4.87,5.61,4.89,0.00,0.00,0
2681,1,52.38,13.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.58,4.88,5.61,4.89,0.00,0.00,0
2700,1,52.58,13.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.59,4.88,5.62,4.90,0.00,0.00,0
2721,1,52.92,13.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.60,4.89,5.63,4.90,0.00,0.00,0
2740,1,53.12,13.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.61,4.89,5.64,4.91,0.00,0.00,0
2761,1,53.44,12.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.62,4.90,5.65,4.91,0.00,0.00,0
2780,1,53.64,12.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.63,4.90,5.66,4.92,0.00,0.00,0
2801,1,53.95,12.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.63,4.91,5.66,4.92,0.00,0.00,0
2819,1,54.14,12.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.03,5.64,4.91,5.67,4.93,0.00,0.00,0
2841,1,54.45,12.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.05,0.01,5.65,4.92,5.68,4.93,0.00,0.00,0
2860,1,54.64,12.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.01,5.66,4.92,5.69,4.94,0.00,0.00,0
2881,1,54.95,12.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.01,5.67,4.93,5.70,4.94,0.00,0.00,0
2901,1,55.20,12.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.01,5.68,4.93,5.70,4.95,0.00,0.00,0
2921,1,55.46,12.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.01,5.68,4.94,5.71,4.95,0.00,0.00,0
2940,1,55.66,12.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.01,5.69,4.94,5.72,4.96,0.00,0.00,0
2960,1,55.91,12.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.01,5.70,4.95,5.73,4.96,0.00,0.00,0
2981,1,56.22,12.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,0.01,5.71,4.95,5.73,4.97,0.00,0.00,0
3001,1,56.46,11.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,-0.03,-0.01,5.71,4.96,5.74,4.97,0.00,0.00,0
3020,1,56.64,11.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,-0.01,5.72,4.96,5.75,4.98,0.00,0.00,0
3041,1,56.93,11.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,-0.01,5.73,4.97,5.75,4.98,0.00,0.00,0
3060,1,57.10,11.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,-0.01,5.74,4.97,5.76,4.98,0.00,0.00,0
3080,1,57.33,11.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,-0.01,5.74,4.97,5.77,4.99,0.00,0.00,0
3101,1,57.62,11.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,-0.01,5.75,4.98,5.78,4.99,0.00,0.00,0
3121,1,57.85,11.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,-0.01,5.76,4.98,5.78,5.00,0.00,0.00,0
3140,1,58.02,11.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,-0.01,5.77,4.99,5.79,5.00,0.00,0.00,0
3161,1,58.30,11.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-261.21,-254.73,0.04,0.00,5.77,4.99,5.80,5.01,0.00,0.00,0
