# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_vel_gain=0.0200
# arm_drift_gain=0.0300
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# vel_trim_gain=0.2000
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# vel_trim_gate=2.00
# vel_trim_stuck_rate=0.50
# stuck_cmd_threshold=2.00
# stuck_vel_threshold=0.50
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
879,1,14.15,27.25,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.01,-0.03,4.49,4.06,4.54,4.16,0.00,0.00,0
900,1,14.72,27.56,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.01,-0.03,4.50,4.07,4.55,4.17,0.00,0.00,0
919,1,15.29,27.95,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.01,-0.03,4.52,4.09,4.56,4.18,0.00,0.00,0
940,1,15.87,28.09,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.01,-0.03,4.53,4.10,4.58,4.19,0.00,0.00,0
959,1,16.43,28.10,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.01,-0.03,4.55,4.12,4.59,4.20,0.00,0.00,0
980,1,17.00,28.15,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.01,-0.03,4.56,4.13,4.61,4.21,0.00,0.00,0
999,1,17.56,28.13,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.01,-0.03,4.57,4.14,4.62,4.23,0.00,0.00,0
1020,1,18.14,28.31,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.03,4.59,4.16,4.63,4.24,0.00,0.00,0
1039,1,18.72,28.49,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.03,4.60,4.17,4.65,4.25,0.00,0.00,0
1060,1,19.29,28.51,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.03,4.62,4.18,4.66,4.26,0.00,0.00,0
1078,1,19.87,28.61,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.03,4.63,4.20,4.68,4.27,0.00,0.00,0
1100,1,20.45,28.74,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.03,4.64,4.21,4.69,4.28,0.00,0.00,0
1119,1,21.03,28.75,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.03,4.66,4.23,4.70,4.29,0.00,0.00,0
1140,1,21.61,28.82,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.03,4.67,4.24,4.72,4.30,0.00,0.00,0
1160,1,22.19,29.07,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.01,4.69,4.26,4.73,4.31,0.00,0.00,0
1179,1,22.80,29.39,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.01,4.70,4.27,4.75,4.32,0.00,0.00,0
1199,1,23.40,29.56,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.01,4.72,4.28,4.76,4.34,0.00,0.00,0
1219,1,24.01,29.76,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.01,4.73,4.30,4.77,4.35,0.00,0.00,0
1239,1,24.62,29.85,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.01,4.74,4.31,4.79,4.36,0.00,0.00,0
1260,1,25.22,29.77,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.01,4.76,4.33,4.80,4.37,0.00,0.00,0
1279,1,25.80,29.48,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.01,4.77,4.34,4.82,4.38,0.00,0.00,0
1300,1,26.36,28.79,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.01,4.78,4.35,4.83,4.39,0.00,0.00,0
1319,1,26.87,27.39,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.01,-0.02,4.80,4.36,4.84,4.40,0.00,0.00,0
1339,1,27.33,25.89,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.02,4.81,4.37,4.86,4.41,0.00,0.00,0
1360,1,27.76,24.27,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.02,4.83,4.38,4.87,4.42,0.00,0.00,0
1380,1,28.16,22.95,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.02,4.84,4.39,4.89,4.42,0.00,0.00,0
1399,1,28.57,22.03,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.02,4.86,4.40,4.90,4.43,0.00,0.00,0
1420,1,28.97,21.50,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.02,4.87,4.41,4.91,4.44,0.00,0.00,0
1439,1,29.39,21.20,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.02,4.88,4.42,4.93,4.45,0.00,0.00,0
1460,1,29.80,21.07,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,-0.02,4.90,4.43,4.94,4.46,0.00,0.00,0
1478,1,30.23,21.09,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.04,0.00,4.91,4.44,4.96,4.47,0.00,0.00,0
1500,1,30.64,20.84,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,0.00,4.92,4.45,4.97,4.48,0.00,0.00,0
1519,1,31.03,20.36,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,0.00,4.94,4.46,4.98,4.49,0.00,0.00,0
1540,1,31.42,20.08,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,0.00,4.95,4.47,5.00,4.50,0.00,0.00,0
1560,1,31.83,20.10,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,0.00,4.97,4.48,5.01,4.51,0.00,0.00,0
1580,1,32.23,20.03,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,0.00,4.98,4.49,5.03,4.52,0.00,0.00,0
1598,1,32.63,19.87,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,0.00,5.00,4.50,5.04,4.52,0.00,0.00,0
1620,1,33.02,19.53,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,0.00,5.01,4.51,5.05,4.53,0.00,0.00,0
1639,1,33.39,19.05,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.02,4.51,5.07,4.54,0.00,0.00,0
1660,1,33.75,18.81,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.04,4.52,5.08,4.55,0.00,0.00,0
1679,1,34.14,18.98,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.05,4.53,5.09,4.56,0.00,0.00,0
1700,1,34.52,18.97,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.06,4.54,5.11,4.57,0.00,0.00,0
1718,1,34.89,18.96,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.08,4.55,5.12,4.58,0.00,0.00,0
1740,1,35.27,18.94,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.09,4.56,5.13,4.58,0.00,0.00,0
1760,1,35.66,19.00,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.10,4.57,5.15,4.59,0.00,0.00,0
1780,1,36.04,18.99,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.04,5.12,4.57,5.16,4.60,0.00,0.00,0
1799,1,36.42,19.03,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.00,-0.01,5.13,4.58,5.17,4.61,0.00,0.00,0
1820,1,36.79,18.75,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.01,5.14,4.59,5.19,4.61,0.00,0.00,0
1839,1,37.15,18.37,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.01,5.16,4.60,5.20,4.62,0.00,0.00,0
1860,1,37.50,18.03,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.01,5.17,4.61,5.21,4.63,0.00,0.00,0
1879,1,37.85,17.89,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.01,5.18,4.61,5.22,4.64,0.00,0.00,0
1900,1,38.20,17.69,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.01,5.20,4.62,5.24,4.65,0.00,0.00,0
1919,1,38.55,17.64,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.01,5.21,4.63,5.25,4.65,0.00,0.00,0
1940,1,38.90,17.55,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.01,5.22,4.64,5.26,4.66,0.00,0.00,0
1960,1,39.26,17.55,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.23,4.64,5.27,4.67,0.00,0.00,0
1978,1,39.62,17.42,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.25,4.65,5.28,4.67,0.00,0.00,0
2000,1,39.96,17.28,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.26,4.66,5.29,4.68,0.00,0.00,0
2020,1,40.30,17.15,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.27,4.67,5.31,4.69,0.00,0.00,0
2039,1,40.64,16.93,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.28,4.67,5.32,4.70,0.00,0.00,0
2060,1,40.98,16.61,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.29,4.68,5.33,4.70,0.00,0.00,0
2079,1,41.30,16.25,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.30,4.69,5.34,4.71,0.00,0.00,0
2100,1,41.61,16.11,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.31,4.69,5.35,4.72,0.00,0.00,0
2118,1,41.95,16.21,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.02,-0.02,5.33,4.70,5.36,4.72,0.00,0.00,0
2140,1,42.29,16.19,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,-0.02,5.34,4.71,5.37,4.73,0.00,0.00,0
2159,1,42.61,16.17,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,-0.02,5.35,4.72,5.38,4.74,0.00,0.00,0
2180,1,42.94,16.13,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,-0.02,5.36,4.72,5.39,4.74,0.00,0.00,0
2199,1,43.26,15.87,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,-0.02,5.37,4.73,5.41,4.75,0.00,0.00,0
2220,1,43.57,15.57,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,-0.02,5.38,4.74,5.42,4.76,0.00,0.00,0
2238,1,43.88,15.38,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,-0.02,5.39,4.74,5.43,4.76,0.00,0.00,0
2260,1,44.18,15.20,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,-0.02,5.40,4.75,5.44,4.77,0.00,0.00,0
2280,1,44.48,15.17,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,-0.09,0.01,5.41,4.76,5.45,4.78,0.00,0.00,0
2299,1,44.79,15.09,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.03,0.01,5.42,4.76,5.46,4.78,0.00,0.00,0
2319,1,45.09,14.97,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.03,0.01,5.43,4.77,5.47,4.79,0.00,0.00,0
2340,1,45.39,14.96,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.03,0.01,5.44,4.77,5.48,4.79,0.00,0.00,0
2358,1,45.70,14.92,0.00,0.00,0.00,0.0000,0.0000,-158.70,-153.14,0.03,0.01,5.45,4.78,5.49,4.80,0.00,0.00,0
