# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.1000
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=90.80
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
359,1,3.25,19.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.02,-0.01,4.11,3.70,4.16,3.80,0.00,0.00,0
378,1,3.68,19.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.02,-0.01,4.13,3.72,4.18,3.81,0.00,0.00,0
400,1,4.12,20.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.02,-0.01,4.14,3.73,4.19,3.82,0.00,0.00,0
419,1,4.57,20.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.02,-0.00,4.15,3.74,4.20,3.84,0.00,0.00,0
439,1,5.02,21.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.00,4.17,3.75,4.22,3.85,0.00,0.00,0
459,1,5.49,22.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.00,4.18,3.76,4.23,3.87,0.00,0.00,0
479,1,5.98,22.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.00,4.20,3.78,4.25,3.88,0.00,0.00,0
499,1,6.47,23.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.00,4.21,3.79,4.26,3.89,0.00,0.00,0
519,1,6.97,23.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.00,4.23,3.80,4.27,3.91,0.00,0.00,0
539,1,7.48,24.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.00,4.24,3.82,4.29,3.92,0.00,0.00,0
559,1,7.97,24.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.00,4.25,3.83,4.30,3.94,0.00,0.00,0
579,1,8.48,24.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,0.04,4.27,3.84,4.32,3.95,0.00,0.00,0
600,1,8.99,24.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,0.04,4.28,3.85,4.33,3.96,0.00,0.00,0
619,1,9.51,25.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,0.04,4.29,3.87,4.34,3.98,0.00,0.00,0
638,1,10.01,25.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,0.04,4.31,3.88,4.36,3.99,0.00,0.00,0
660,1,10.53,25.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,0.04,4.32,3.89,4.37,4.01,0.00,0.00,0
680,1,11.06,25.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,0.04,4.34,3.91,4.39,4.02,0.00,0.00,0
700,1,11.59,25.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,0.04,4.35,3.92,4.40,4.03,0.00,0.00,0
720,1,12.12,26.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,0.04,4.37,3.93,4.41,4.04,0.00,0.00,0
739,1,12.67,26.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.06,4.38,3.95,4.43,4.06,0.00,0.00,0
758,1,13.21,26.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.06,4.39,3.96,4.44,4.07,0.00,0.00,0
780,1,13.76,26.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.06,4.41,3.97,4.46,4.08,0.00,0.00,0
800,1,14.31,27.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.06,4.42,3.99,4.47,4.10,0.00,0.00,0
819,1,14.85,27.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.06,4.44,4.00,4.48,4.11,0.00,0.00,0
839,1,15.40,27.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.06,4.45,4.01,4.50,4.12,0.00,0.00,0
859,1,15.95,27.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.06,4.46,4.03,4.51,4.13,0.00,0.00,0
879,1,16.51,27.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.06,4.48,4.04,4.53,4.15,0.00,0.00,0
898,1,17.05,27.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.03,-0.02,4.49,4.06,4.54,4.16,0.00,0.00,0
920,1,17.61,27.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.51,4.07,4.55,4.17,0.00,0.00,0
939,1,18.19,27.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.52,4.08,4.57,4.18,0.00,0.00,0
959,1,18.76,28.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.54,4.10,4.58,4.19,0.00,0.00,0
979,1,19.34,28.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.55,4.11,4.60,4.20,0.00,0.00,0
999,1,19.91,28.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.56,4.13,4.61,4.22,0.00,0.00,0
1019,1,20.49,28.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.58,4.14,4.62,4.23,0.00,0.00,0
1039,1,21.06,28.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.59,4.15,4.64,4.24,0.00,0.00,0
1059,1,21.65,28.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,-0.01,-0.02,4.61,4.17,4.65,4.25,0.00,0.00,0
1079,1,22.22,28.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.62,4.18,4.67,4.26,0.00,0.00,0
1099,1,22.80,28.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.63,4.20,4.68,4.27,0.00,0.00,0
1120,1,23.39,28.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.65,4.21,4.69,4.28,0.00,0.00,0
1138,1,23.97,28.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.66,4.22,4.71,4.29,0.00,0.00,0
1160,1,24.55,28.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.68,4.24,4.72,4.30,0.00,0.00,0
1179,1,25.13,28.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.69,4.25,4.74,4.31,0.00,0.00,0
1199,1,25.71,28.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.70,4.27,4.75,4.32,0.00,0.00,0
1220,1,26.30,29.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.89,-151.16,0.02,-0.02,4.72,4.28,4.76,4.34,0.00,0.00,0
1240,1,26.89,29.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,-0.02,4.73,4.29,4.78,4.35,0.00,0.00,0
1259,1,27.49,29.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,-0.02,4.75,4.31,4.79,4.36,0.00,0.00,0
1278,1,28.09,29.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,-0.02,4.76,4.32,4.81,4.37,0.00,0.00,0
1300,1,28.69,29.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,-0.02,4.77,4.34,4.82,4.38,0.00,0.00,0
1320,1,29.28,29.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,-0.02,4.79,4.35,4.83,4.39,0.00,0.00,0
1339,1,29.83,28.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,-0.02,4.80,4.36,4.85,4.40,0.00,0.00,0
1359,1,30.35,27.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,-0.02,4.82,4.37,4.86,4.41,0.00,0.00,0
1379,1,30.81,25.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.05,0.00,4.83,4.38,4.88,4.41,0.00,0.00,0
1398,1,31.23,24.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.00,4.84,4.39,4.89,4.42,0.00,0.00,0
1420,1,31.73,22.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.00,4.86,4.40,4.90,4.43,0.00,0.00,0
1440,1,32.02,21.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.00,4.87,4.41,4.92,4.44,0.00,0.00,0
1459,1,32.42,21.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.00,4.89,4.42,4.93,4.45,0.00,0.00,0
1479,1,32.82,20.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.00,4.90,4.43,4.95,4.46,0.00,0.00,0
1499,1,33.24,20.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.00,4.92,4.44,4.96,4.47,0.00,0.00,0
1520,1,33.65,20.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.00,4.93,4.45,4.97,4.48,0.00,0.00,0
1538,1,34.04,20.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.01,4.94,4.46,4.99,4.49,0.00,0.00,0
1560,1,34.43,20.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,4.96,4.47,5.00,4.50,0.00,0.00,0
1579,1,34.84,20.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,4.97,4.48,5.02,4.51,0.00,0.00,0
1599,1,35.24,20.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,4.99,4.49,5.03,4.51,0.00,0.00,0
1620,1,35.63,19.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.00,4.50,5.04,4.52,0.00,0.00,0
1640,1,36.02,19.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.01,4.50,5.06,4.53,0.00,0.00,0
1658,1,36.40,19.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.03,4.51,5.07,4.54,0.00,0.00,0
1680,1,36.77,19.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.04,4.52,5.09,4.55,0.00,0.00,0
1699,1,37.17,19.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,0.06,5.06,4.53,5.10,4.56,0.00,0.00,0
1720,1,37.55,19.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.06,5.07,4.54,5.11,4.57,0.00,0.00,0
1739,1,37.92,18.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.06,5.08,4.55,5.12,4.57,0.00,0.00,0
1759,1,38.28,18.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.06,5.10,4.56,5.14,4.58,0.00,0.00,0
1778,1,38.65,18.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.06,5.11,4.56,5.15,4.59,0.00,0.00,0
1800,1,39.01,18.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.06,5.12,4.57,5.16,4.60,0.00,0.00,0
1820,1,39.39,18.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.06,5.14,4.58,5.18,4.60,0.00,0.00,0
1839,1,39.75,18.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.06,5.15,4.59,5.19,4.61,0.00,0.00,0
1859,1,40.11,17.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.00,0.00,5.16,4.60,5.20,4.62,0.00,0.00,0
1879,1,40.45,17.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,0.00,5.17,4.60,5.21,4.63,0.00,0.00,0
1899,1,40.81,17.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,0.00,5.19,4.61,5.23,4.64,0.00,0.00,0
1919,1,41.16,17.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,0.00,5.20,4.62,5.24,4.64,0.00,0.00,0
1938,1,41.51,17.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,0.00,5.21,4.63,5.25,4.65,0.00,0.00,0
1960,1,41.84,17.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,0.00,5.22,4.63,5.26,4.66,0.00,0.00,0
1979,1,42.19,17.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,0.00,5.24,4.64,5.27,4.66,0.00,0.00,0
1999,1,42.52,16.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,0.00,5.25,4.65,5.29,4.67,0.00,0.00,0
2020,1,42.86,16.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.03,-0.02,5.26,4.66,5.30,4.68,0.00,0.00,0
2038,1,43.20,16.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.02,5.27,4.66,5.31,4.69,0.00,0.00,0
2060,1,43.55,16.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.02,5.28,4.67,5.32,4.69,0.00,0.00,0
2080,1,43.88,16.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.02,5.29,4.68,5.33,4.70,0.00,0.00,0
2099,1,44.20,16.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.02,5.31,4.68,5.34,4.71,0.00,0.00,0
2120,1,44.52,16.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.02,5.32,4.69,5.35,4.71,0.00,0.00,0
2139,1,44.84,15.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.02,5.33,4.70,5.36,4.72,0.00,0.00,0
2159,1,45.15,15.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,-0.02,5.34,4.71,5.37,4.73,0.00,0.00,0
2178,1,45.48,15.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.02,0.01,5.35,4.71,5.39,4.73,0.00,0.00,0
2200,1,45.80,15.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.01,5.36,4.72,5.40,4.74,0.00,0.00,0
2220,1,46.13,15.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.01,5.37,4.73,5.41,4.75,0.00,0.00,0
2240,1,46.45,15.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.01,5.38,4.73,5.42,4.75,0.00,0.00,0
2259,1,46.76,15.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.01,5.39,4.74,5.43,4.76,0.00,0.00,0
2279,1,47.07,15.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.01,5.40,4.75,5.44,4.77,0.00,0.00,0
2298,1,47.38,15.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.01,5.41,4.75,5.45,4.77,0.00,0.00,0
2320,1,47.69,15.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.01,5.42,4.76,5.46,4.78,0.00,0.00,0
2339,1,47.99,14.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,-0.05,5.44,4.76,5.47,4.78,0.00,0.00,0
2359,1,48.29,14.78,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.05,5.45,4.77,5.48,4.79,0.00,0.00,0
2379,1,48.58,14.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.05,5.46,4.78,5.49,4.80,0.00,0.00,0
2399,1,48.86,14.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.05,5.46,4.78,5.50,4.80,0.00,0.00,0
2419,1,49.15,14.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.05,5.47,4.79,5.51,4.81,0.00,0.00,0
2439,1,49.44,14.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.05,5.49,4.80,5.52,4.81,0.00,0.00,0
2458,1,49.74,14.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.05,5.49,4.80,5.52,4.82,0.00,0.00,0
2480,1,50.05,14.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.05,5.50,4.81,5.53,4.83,0.00,0.00,0
2499,1,50.34,14.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.02,-0.01,5.51,4.81,5.54,4.83,0.00,0.00,0
2520,1,50.62,14.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.52,4.82,5.55,4.84,0.00,0.00,0
2539,1,50.89,13.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.53,4.82,5.56,4.84,0.00,0.00,0
2558,1,51.17,13.75,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.54,4.83,5.57,4.85,0.00,0.00,0
2580,1,51.45,13.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.55,4.84,5.58,4.85,0.00,0.00,0
2600,1,51.73,13.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.56,4.84,5.59,4.86,0.00,0.00,0
2620,1,52.02,13.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.57,4.85,5.60,4.86,0.00,0.00,0
2639,1,52.30,13.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,-0.01,5.58,4.85,5.61,4.87,0.00,0.00,0
2659,1,52.57,13.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.01,0.03,5.59,4.86,5.61,4.88,0.00,0.00,0
2678,1,52.82,13.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.03,5.59,4.86,5.62,4.88,0.00,0.00,0
2700,1,53.07,12.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.03,5.60,4.87,5.63,4.89,0.00,0.00,0
2720,1,53.32,12.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.03,5.61,4.87,5.64,4.89,0.00,0.00,0
2739,1,53.59,12.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.03,5.62,4.88,5.65,4.90,0.00,0.00,0
2759,1,53.87,13.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.03,5.63,4.88,5.66,4.90,0.00,0.00,0
2779,1,54.16,13.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.03,5.64,4.89,5.66,4.91,0.00,0.00,0
2799,1,54.43,13.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.03,5.64,4.89,5.67,4.91,0.00,0.00,0
2818,1,54.70,13.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.65,4.90,5.68,4.92,0.00,0.00,0
2840,1,54.95,12.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.66,4.90,5.69,4.92,0.00,0.00,0
2859,1,55.18,12.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.67,4.91,5.69,4.93,0.00,0.00,0
2879,1,55.41,11.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.68,4.91,5.70,4.93,0.00,0.00,0
2899,1,55.64,11.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.69,4.92,5.71,4.93,0.00,0.00,0
2920,1,55.89,11.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.69,4.92,5.72,4.94,0.00,0.00,0
2938,1,56.14,11.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.70,4.93,5.73,4.94,0.00,0.00,0
2960,1,56.39,12.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.71,4.93,5.73,4.95,0.00,0.00,0
2979,1,56.65,12.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,0.00,0.02,5.72,4.94,5.74,4.95,0.00,0.00,0
2999,1,56.91,12.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.02,5.72,4.94,5.75,4.96,0.00,0.00,0
3019,1,57.16,12.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-157.90,-151.16,-0.01,0.02,5.73,4.95,5.75,4.96,0.00,0.00,0
