# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.1000
# vel_trim_max=2.00
# vel_trim_filter=0.0200
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
520,1,3.76,22.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.01,4.25,3.79,4.30,3.90,0.00,0.00,0
540,1,4.24,23.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.26,3.80,4.32,3.91,0.00,0.00,0
558,1,4.73,23.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.28,3.81,4.33,3.93,0.00,0.00,0
580,1,5.23,23.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.29,3.82,4.34,3.94,0.00,0.00,0
599,1,5.72,24.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.31,3.84,4.36,3.95,0.00,0.00,0
620,1,6.23,24.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.32,3.85,4.37,3.97,0.00,0.00,0
639,1,6.73,24.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.33,3.86,4.39,3.98,0.00,0.00,0
659,1,7.23,24.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.35,3.88,4.40,4.00,0.00,0.00,0
678,1,7.75,25.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,0.03,4.36,3.89,4.41,4.01,0.00,0.00,0
700,1,8.27,25.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.02,-0.07,4.37,3.90,4.43,4.02,0.00,0.00,0
720,1,8.81,25.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.07,4.39,3.92,4.44,4.03,0.00,0.00,0
739,1,9.34,26.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.07,4.40,3.93,4.46,4.05,0.00,0.00,0
759,1,9.88,26.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.07,4.42,3.94,4.47,4.06,0.00,0.00,0
779,1,10.41,26.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.07,4.43,3.96,4.48,4.07,0.00,0.00,0
799,1,10.95,26.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.07,4.45,3.97,4.50,4.09,0.00,0.00,0
819,1,11.48,26.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.07,4.46,3.98,4.51,4.10,0.00,0.00,0
840,1,12.03,26.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.07,4.47,4.00,4.53,4.11,0.00,0.00,0
860,1,12.57,26.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.02,4.49,4.01,4.54,4.12,0.00,0.00,0
879,1,13.13,27.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.02,4.50,4.03,4.55,4.14,0.00,0.00,0
899,1,13.69,27.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.02,4.51,4.04,4.57,4.15,0.00,0.00,0
920,1,14.24,27.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.02,4.53,4.05,4.58,4.16,0.00,0.00,0
938,1,14.80,27.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.02,4.54,4.07,4.60,4.17,0.00,0.00,0
960,1,15.36,27.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.02,4.56,4.08,4.61,4.18,0.00,0.00,0
980,1,15.93,27.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.02,4.57,4.09,4.62,4.19,0.00,0.00,0
999,1,16.50,28.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.02,4.58,4.11,4.64,4.21,0.00,0.00,0
1020,1,17.07,28.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.00,0.03,4.60,4.12,4.65,4.22,0.00,0.00,0
1039,1,17.64,28.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.03,4.61,4.14,4.67,4.23,0.00,0.00,0
1059,1,18.21,28.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.03,4.63,4.15,4.68,4.24,0.00,0.00,0
1079,1,18.78,28.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.03,4.64,4.16,4.69,4.25,0.00,0.00,0
1099,1,19.35,28.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.03,4.65,4.18,4.71,4.26,0.00,0.00,0
1120,1,19.92,28.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.03,4.67,4.19,4.72,4.27,0.00,0.00,0
1139,1,20.50,28.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.03,4.68,4.21,4.74,4.28,0.00,0.00,0
1159,1,21.08,28.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.03,4.70,4.22,4.75,4.29,0.00,0.00,0
1179,1,21.66,28.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,-0.02,4.71,4.23,4.76,4.30,0.00,0.00,0
1198,1,22.25,28.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,-0.02,4.73,4.25,4.78,4.31,0.00,0.00,0
1220,1,22.98,29.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,-0.02,4.74,4.26,4.79,4.33,0.00,0.00,0
1239,1,23.42,29.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,-0.02,4.75,4.28,4.81,4.34,0.00,0.00,0
1259,1,24.01,29.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,-0.02,4.77,4.29,4.82,4.35,0.00,0.00,0
1279,1,24.61,29.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,-0.02,4.78,4.30,4.83,4.36,0.00,0.00,0
1299,1,25.22,29.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,-0.02,4.80,4.32,4.85,4.37,0.00,0.00,0
1319,1,25.81,29.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,-0.02,4.81,4.33,4.86,4.38,0.00,0.00,0
1340,1,26.41,29.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.01,0.02,4.82,4.35,4.88,4.39,0.00,0.00,0
1359,1,27.00,29.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.02,4.84,4.36,4.89,4.40,0.00,0.00,0
1379,1,27.56,28.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.02,4.85,4.37,4.90,4.40,0.00,0.00,0
1399,1,28.07,27.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.02,4.87,4.38,4.92,4.41,0.00,0.00,0
1420,1,28.52,25.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.02,4.88,4.39,4.93,4.42,0.00,0.00,0
1439,1,28.93,23.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.02,4.90,4.40,4.95,4.43,0.00,0.00,0
1458,1,29.31,22.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.02,4.91,4.41,4.96,4.44,0.00,0.00,0
1480,1,29.68,21.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.02,4.92,4.42,4.97,4.45,0.00,0.00,0
1500,1,30.06,20.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.05,0.00,4.94,4.43,4.99,4.46,0.00,0.00,0
1520,1,30.46,20.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.00,4.95,4.44,5.00,4.47,0.00,0.00,0
1539,1,30.86,20.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.00,4.97,4.45,5.02,4.48,0.00,0.00,0
1559,1,31.26,20.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.00,4.98,4.46,5.03,4.49,0.00,0.00,0
1578,1,31.64,19.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.00,4.99,4.47,5.04,4.50,0.00,0.00,0
1600,1,32.04,19.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.00,5.01,4.48,5.06,4.50,0.00,0.00,0
1620,1,32.43,19.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.00,5.02,4.49,5.07,4.51,0.00,0.00,0
1639,1,32.83,19.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.00,5.04,4.49,5.09,4.52,0.00,0.00,0
1659,1,33.22,19.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.01,0.02,5.05,4.50,5.10,4.53,0.00,0.00,0
1679,1,33.60,19.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.02,5.06,4.51,5.11,4.54,0.00,0.00,0
1699,1,33.98,18.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.02,5.08,4.52,5.13,4.55,0.00,0.00,0
1720,1,34.36,18.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.02,5.09,4.53,5.14,4.55,0.00,0.00,0
1739,1,34.74,18.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.02,5.10,4.54,5.15,4.56,0.00,0.00,0
1759,1,35.12,18.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.02,5.12,4.55,5.17,4.57,0.00,0.00,0
1779,1,35.49,18.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.02,5.13,4.55,5.18,4.58,0.00,0.00,0
1799,1,35.86,18.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.02,5.15,4.56,5.19,4.59,0.00,0.00,0
1819,1,36.21,17.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.03,5.16,4.57,5.20,4.59,0.00,0.00,0
1840,1,36.55,17.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.03,5.17,4.58,5.22,4.60,0.00,0.00,0
1859,1,36.89,17.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.03,5.18,4.59,5.23,4.61,0.00,0.00,0
1879,1,37.23,17.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.03,5.20,4.59,5.24,4.62,0.00,0.00,0
1899,1,37.58,17.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.03,5.21,4.60,5.25,4.63,0.00,0.00,0
1919,1,37.94,17.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.03,5.22,4.61,5.27,4.63,0.00,0.00,0
1940,1,38.30,17.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.03,5.23,4.62,5.28,4.64,0.00,0.00,0
1958,1,38.66,17.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,0.03,5.25,4.62,5.29,4.65,0.00,0.00,0
1980,1,39.02,17.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.26,4.63,5.30,4.65,0.00,0.00,0
1999,1,39.37,17.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.27,4.64,5.31,4.66,0.00,0.00,0
2019,1,39.71,17.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.28,4.65,5.32,4.67,0.00,0.00,0
2040,1,40.06,17.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.29,4.65,5.34,4.68,0.00,0.00,0
2059,1,40.38,16.78,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.31,4.66,5.35,4.68,0.00,0.00,0
2079,1,40.71,16.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.32,4.67,5.36,4.69,0.00,0.00,0
2098,1,41.04,16.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.33,4.67,5.37,4.70,0.00,0.00,0
2120,1,41.35,16.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.01,5.34,4.68,5.38,4.70,0.00,0.00,0
2140,1,41.66,15.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.03,-0.05,5.35,4.69,5.39,4.71,0.00,0.00,0
2159,1,41.98,15.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,-0.05,5.36,4.70,5.40,4.72,0.00,0.00,0
2179,1,42.30,15.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,-0.05,5.37,4.70,5.41,4.72,0.00,0.00,0
2199,1,42.63,15.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,-0.05,5.39,4.71,5.42,4.73,0.00,0.00,0
2218,1,42.96,15.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,-0.05,5.40,4.72,5.43,4.74,0.00,0.00,0
2240,1,43.37,15.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,-0.05,5.41,4.72,5.44,4.74,0.00,0.00,0
2260,1,43.60,15.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,-0.05,5.42,4.73,5.45,4.75,0.00,0.00,0
2279,1,43.89,15.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,-0.05,5.43,4.74,5.46,4.76,0.00,0.00,0
2299,1,44.18,14.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.02,0.01,5.44,4.74,5.47,4.76,0.00,0.00,0
2319,1,44.48,14.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.45,4.75,5.48,4.77,0.00,0.00,0
2339,1,44.77,14.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.46,4.75,5.49,4.77,0.00,0.00,0
2359,1,45.08,14.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.47,4.76,5.50,4.78,0.00,0.00,0
2379,1,45.38,14.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.48,4.77,5.51,4.79,0.00,0.00,0
2399,1,45.69,14.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.49,4.77,5.52,4.79,0.00,0.00,0
2419,1,45.99,14.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.50,4.78,5.53,4.80,0.00,0.00,0
2440,1,46.28,14.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.51,4.79,5.54,4.80,0.00,0.00,0
2459,1,46.57,14.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,-0.00,0.01,5.52,4.79,5.55,4.81,0.00,0.00,0
2478,1,46.85,13.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,0.01,5.53,4.80,5.56,4.82,0.00,0.00,0
2500,1,47.12,13.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,0.01,5.53,4.80,5.57,4.82,0.00,0.00,0
2519,1,47.40,12.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,0.01,5.54,4.81,5.58,4.83,0.00,0.00,0
2540,1,47.61,10.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,0.01,5.55,4.81,5.59,4.83,0.00,0.00,0
2559,1,47.64,7.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,0.01,5.56,4.82,5.60,4.84,0.00,0.00,0
2579,1,47.61,4.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,0.01,5.57,4.82,5.61,4.84,0.00,0.00,0
2598,1,47.69,4.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,0.01,5.58,4.83,5.62,4.85,0.00,0.00,0
2620,1,47.91,6.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.42,-245.99,0.07,-0.01,5.59,4.83,5.62,4.85,0.00,0.00,0
2640,1,48.21,8.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.01,5.60,4.84,5.63,4.86,0.00,0.00,0
2660,1,48.51,9.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.01,5.61,4.85,5.64,4.86,0.00,0.00,0
2679,1,48.79,10.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.01,5.62,4.85,5.65,4.87,0.00,0.00,0
2699,1,49.10,10.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.01,5.63,4.86,5.66,4.88,0.00,0.00,0
2719,1,49.43,11.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.01,5.63,4.86,5.67,4.88,0.00,0.00,0
2739,1,49.69,10.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.01,5.64,4.87,5.67,4.89,0.00,0.00,0
2760,1,49.91,10.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.01,5.65,4.87,5.68,4.89,0.00,0.00,0
2780,1,50.13,10.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.40,-245.99,0.05,-0.04,5.66,4.88,5.69,4.90,0.00,0.00,0
2799,1,50.39,10.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,-0.04,5.67,4.88,5.70,4.90,0.00,0.00,0
2819,1,50.67,10.78,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,-0.04,5.67,4.89,5.71,4.91,0.00,0.00,0
2840,1,50.93,10.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,-0.04,5.68,4.89,5.71,4.91,0.00,0.00,0
2858,1,51.12,10.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,-0.04,5.69,4.90,5.72,4.92,0.00,0.00,0
2881,1,51.33,9.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,-0.04,5.70,4.90,5.73,4.92,0.00,0.00,0
2899,1,51.51,9.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,-0.04,5.71,4.91,5.74,4.92,0.00,0.00,0
2919,1,51.78,10.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,-0.04,5.71,4.91,5.75,4.93,0.00,0.00,0
2940,1,52.05,10.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,0.01,0.02,5.72,4.92,5.75,4.93,0.00,0.00,0
2959,1,52.29,10.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,-0.01,0.02,5.73,4.92,5.76,4.94,0.00,0.00,0
2979,1,52.52,9.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,-0.01,0.02,5.74,4.93,5.77,4.94,0.00,0.00,0
2999,1,52.70,9.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,-0.01,0.02,5.74,4.93,5.77,4.95,0.00,0.00,0
3019,1,52.85,8.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,-0.01,0.02,5.75,4.94,5.78,4.95,0.00,0.00,0
3040,1,53.02,8.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-252.39,-245.99,-0.01,0.02,5.76,4.94,5.79,4.96,0.00,0.00,0
