# prof_imu_max_us=1796
# prof_ctl_max_us=5575098
# prof_disp_max_us=72358
# prof_ws_max_us=51
# prof_tel_max_us=692
# prof_crsf_max_us=1014507
# prof_can_max_us=658
# prof_bal_max_us=5566160
# prof_adrv_max_us=1491
# prof_loopgap_max_us=11343482
# prof_ctlgap_max_us=5576000
# stall_events=254
# stall_0=t:866384,gap_us:1009996,sentinel_us:10001,sec:none,state:0
# stall_1=t:867399,gap_us:1015069,sentinel_us:10001,sec:none,state:0
# stall_2=t:868407,gap_us:1007954,sentinel_us:10001,sec:none,state:0
# stall_3=t:869416,gap_us:1008996,sentinel_us:10002,sec:none,state:0
# stall_4=t:870427,gap_us:1011007,sentinel_us:10356,sec:none,state:0
# stall_5=t:870626,gap_us:198846,sentinel_us:10001,sec:none,state:0
# stall_6=t:864365,gap_us:1016010,sentinel_us:10001,sec:none,state:0
# stall_7=t:865374,gap_us:1008976,sentinel_us:10408,sec:none,state:0
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# ramp_drift_kp=0.0300
# ramp_drift_max_vel=0.60
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=0.9672
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_rate_max=4.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
1934,1,14.19,28.30,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.00,4.655,4.168,4.707,4.270,0.00,0.00,0
1953,1,14.77,28.06,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.00,4.670,4.183,4.721,4.282,0.00,0.00,0
1974,1,15.35,28.10,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.00,4.683,4.196,4.735,4.293,0.00,0.00,0
1994,1,15.93,28.13,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.00,4.698,4.211,4.749,4.304,0.00,0.00,0
2014,1,16.53,28.46,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.06,4.713,4.224,4.763,4.315,0.00,0.00,0
2032,1,17.13,28.80,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,-0.06,4.727,4.238,4.777,4.326,0.00,0.00,0
2054,1,17.75,29.15,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,-0.06,4.739,4.251,4.791,4.337,0.00,0.00,0
2073,1,18.38,29.38,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,-0.06,4.755,4.267,4.805,4.348,0.00,0.00,0
2095,1,18.99,29.44,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,-0.06,4.769,4.279,4.819,4.359,0.00,0.00,0
2114,1,19.60,29.46,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,-0.06,4.784,4.295,4.833,4.369,0.00,0.00,0
2133,1,20.21,29.35,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,-0.06,4.797,4.308,4.847,4.380,0.00,0.00,0
2153,1,20.81,29.40,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,-0.06,4.812,4.322,4.861,4.390,0.00,0.00,0
2173,1,21.41,29.42,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.01,0.01,4.826,4.336,4.875,4.400,0.00,0.00,0
2194,1,22.03,29.54,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.03,4.840,4.350,4.889,4.410,0.00,0.00,0
2213,1,22.64,29.61,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.03,4.855,4.365,4.903,4.420,0.00,0.00,0
2234,1,23.27,29.88,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.03,4.868,4.378,4.917,4.430,0.00,0.00,0
2253,1,23.89,30.00,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.03,4.882,4.393,4.931,4.440,0.00,0.00,0
2274,1,24.52,30.08,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.03,4.896,4.406,4.945,4.450,0.00,0.00,0
2293,1,25.14,30.08,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.03,4.911,4.421,4.959,4.460,0.00,0.00,0
2314,1,25.76,30.07,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,-0.03,4.924,4.433,4.973,4.469,0.00,0.00,0
2333,1,26.35,29.50,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.03,0.01,4.940,4.446,4.987,4.479,0.00,0.00,0
2354,1,26.90,28.41,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.05,0.01,4.953,4.456,5.001,4.488,0.00,0.00,0
2373,1,27.41,26.88,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.05,0.01,4.968,4.468,5.015,4.498,0.00,0.00,0
2394,1,27.86,24.88,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.05,0.01,4.981,4.477,5.029,4.507,0.00,0.00,0
2412,1,28.25,22.95,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.05,0.01,4.997,4.487,5.043,4.516,0.00,0.00,0
2434,1,28.62,21.23,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.05,0.01,5.009,4.495,5.057,4.525,0.00,0.00,0
2453,1,28.97,20.03,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.00,0.03,5.025,4.505,5.071,4.534,0.00,0.00,0
2474,1,29.34,19.49,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.00,0.03,5.039,4.513,5.085,4.543,0.00,0.00,0
2493,1,29.75,19.82,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.00,-0.01,5.053,4.523,5.099,4.552,0.00,0.00,0
2514,1,30.18,20.20,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,-0.01,5.067,4.532,5.113,4.561,0.00,0.00,0
2533,1,30.63,20.75,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,-0.01,5.082,4.542,5.127,4.569,0.00,0.00,0
2553,1,31.08,20.99,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,-0.01,5.096,4.550,5.141,4.578,0.00,0.00,0
2574,1,31.54,21.11,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,-0.01,5.110,4.558,5.155,4.586,0.00,0.00,0
2593,1,31.97,20.77,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,-0.01,5.124,4.568,5.169,4.595,0.00,0.00,0
2614,1,32.38,20.29,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,-0.01,5.138,4.576,5.183,4.603,0.00,0.00,0
2633,1,32.75,19.60,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,-0.01,5.152,4.585,5.196,4.611,0.00,0.00,0
2654,1,33.12,18.96,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.04,0.04,5.166,4.593,5.210,4.620,0.00,0.00,0
2672,1,33.48,18.70,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,0.04,5.180,4.602,5.223,4.628,0.00,0.00,0
2694,1,33.85,18.51,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,0.04,5.192,4.609,5.236,4.636,0.00,0.00,0
2714,1,34.23,18.47,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.05,-0.02,5.208,4.618,5.250,4.644,0.00,0.00,0
2733,1,34.62,18.45,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.05,-0.02,5.220,4.626,5.263,4.652,0.00,0.00,0
2754,1,35.01,18.49,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.05,-0.02,5.233,4.634,5.276,4.660,0.00,0.00,0
2773,1,35.39,18.47,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.05,-0.02,5.248,4.642,5.288,4.667,0.00,0.00,0
2793,1,35.78,18.46,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.05,-0.02,5.261,4.650,5.301,4.675,0.00,0.00,0
2814,1,36.16,18.43,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.05,-0.01,5.274,4.658,5.314,4.683,0.00,0.00,0
2834,1,36.54,18.27,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,-0.01,5.287,4.666,5.326,4.690,0.00,0.00,0
2853,1,36.90,17.88,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,-0.01,5.300,4.673,5.338,4.698,0.00,0.00,0
2874,1,37.24,17.46,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,-0.01,5.312,4.681,5.351,4.705,0.00,0.00,0
2894,1,37.59,17.26,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,-0.01,5.325,4.689,5.363,4.712,0.00,0.00,0
2914,1,37.95,17.16,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,-0.01,5.337,4.696,5.375,4.720,0.00,0.00,0
2933,1,38.30,17.24,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,-0.01,5.350,4.704,5.387,4.727,0.00,0.00,0
2954,1,38.67,17.39,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.02,-0.01,5.361,4.711,5.398,4.734,0.00,0.00,0
2973,1,39.03,17.42,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,0.01,0.03,5.374,4.719,5.410,4.741,0.00,0.00,0
2994,1,39.40,17.41,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.00,0.03,5.385,4.725,5.421,4.748,0.00,0.00,0
3014,1,39.76,17.33,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.00,0.03,5.398,4.733,5.433,4.755,0.00,0.00,0
3032,1,40.11,17.11,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.00,0.03,5.409,4.739,5.444,4.762,0.00,0.00,0
3053,1,40.45,16.78,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.00,0.03,5.420,4.746,5.455,4.768,0.00,0.00,0
3074,1,40.78,16.53,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.00,0.03,5.432,4.754,5.467,4.775,0.00,0.00,0
3094,1,41.11,16.42,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.00,0.03,5.444,4.760,5.478,4.782,0.00,0.00,0
3114,1,41.44,16.23,0.00,0.00,0.00,0.0000,0.0000,52.33,53.95,-0.00,0.03,5.455,4.767,5.489,4.788,0.00,0.00,0
