[Balance] --- Log dump (89505 bytes, 960 samples) ---
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
1579,1,34.77,19.76,0.00,0.00,0.00,0.00,138.39,143.58,0.05,-0.03,4.97,4.48,0.00,0.00,0.00,0
1599,1,35.16,19.70,0.00,0.00,0.00,0.00,138.39,143.58,0.05,-0.00,4.99,4.49,0.00,0.00,0.00,0
1619,1,35.56,19.65,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.00,4.50,0.00,0.00,0.00,0
1639,1,35.95,19.44,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.02,4.51,0.00,0.00,0.00,0
1660,1,36.33,19.13,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.03,4.52,0.00,0.00,0.00,0
1679,1,36.70,19.06,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.04,4.53,0.00,0.00,0.00,0
1699,1,37.09,18.94,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.06,4.53,0.00,0.00,0.00,0
1719,1,37.46,18.72,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.07,4.54,0.00,0.00,0.00,0
1739,1,37.83,18.60,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.08,4.55,0.00,0.00,0.00,0
1760,1,38.21,18.54,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.01,5.10,4.56,0.00,0.00,0.00,0
1780,1,38.58,18.32,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.01,5.11,4.57,0.00,0.00,0.00,0
1799,1,38.94,18.23,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.01,5.12,4.58,0.00,0.00,0.00,0
1819,1,39.31,18.13,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.01,5.14,4.58,0.00,0.00,0.00,0
1839,1,39.67,17.89,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.01,5.15,4.59,0.00,0.00,0.00,0
1860,1,40.02,17.66,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.01,5.16,4.60,0.00,0.00,0.00,0
1879,1,40.38,17.70,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.01,5.18,4.61,0.00,0.00,0.00,0
1899,1,40.74,17.76,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.01,5.19,4.61,0.00,0.00,0.00,0
1919,1,41.10,17.68,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.02,5.20,4.62,0.00,0.00,0.00,0
1939,1,41.45,17.43,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.02,5.21,4.63,0.00,0.00,0.00,0
1959,1,41.79,17.14,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.02,5.22,4.64,0.00,0.00,0.00,0
1979,1,42.12,16.85,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.02,5.24,4.64,0.00,0.00,0.00,0
1999,1,42.46,16.76,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.02,5.25,4.65,0.00,0.00,0.00,0
2019,1,42.80,16.84,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.02,5.26,4.66,0.00,0.00,0.00,0
2039,1,43.15,16.91,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.02,5.27,4.67,0.00,0.00,0.00,0
2060,1,43.50,16.82,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.02,5.28,4.67,0.00,0.00,0.00,0
2079,1,43.83,16.53,0.00,0.00,0.00,0.00,138.39,143.58,0.01,0.03,5.30,4.68,0.00,0.00,0.00,0
2099,1,44.15,16.21,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.03,5.31,4.69,0.00,0.00,0.00,0
2119,1,44.47,16.16,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.03,5.32,4.70,0.00,0.00,0.00,0
2139,1,44.79,16.05,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.03,5.33,4.70,0.00,0.00,0.00,0
2160,1,45.12,16.10,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.03,5.34,4.71,0.00,0.00,0.00,0
2180,1,45.45,16.08,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.03,5.35,4.72,0.00,0.00,0.00,0
2199,1,45.78,15.98,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.03,5.36,4.72,0.00,0.00,0.00,0
2219,1,46.09,15.67,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.03,5.37,4.73,0.00,0.00,0.00,0
2239,1,46.39,15.32,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.04,5.38,4.74,0.00,0.00,0.00,0
2260,1,46.69,15.12,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,0.04,5.40,4.74,0.00,0.00,0.00,0
2279,1,47.00,15.17,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,0.04,5.41,4.75,0.00,0.00,0.00,0
2299,1,47.31,15.29,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,0.04,5.42,4.76,0.00,0.00,0.00,0
2319,1,47.63,15.26,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,0.04,5.43,4.76,0.00,0.00,0.00,0
2339,1,47.93,15.12,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,0.04,5.44,4.77,0.00,0.00,0.00,0
2359,1,48.24,15.08,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,0.04,5.45,4.77,0.00,0.00,0.00,0
2379,1,48.54,14.91,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,0.04,5.46,4.78,0.00,0.00,0.00,0
2399,1,48.84,14.77,0.00,0.00,0.00,0.00,138.39,143.58,-0.04,-0.00,5.47,4.79,0.00,0.00,0.00,0
2419,1,49.14,14.64,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.00,5.48,4.79,0.00,0.00,0.00,0
2439,1,49.44,14.56,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.00,5.49,4.80,0.00,0.00,0.00,0
2460,1,49.73,14.40,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.00,5.50,4.80,0.00,0.00,0.00,0
2478,1,50.01,14.17,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.00,5.51,4.81,0.00,0.00,0.00,0
2499,1,50.29,13.98,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.00,5.51,4.82,0.00,0.00,0.00,0
2519,1,50.57,13.85,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.00,5.52,4.82,0.00,0.00,0.00,0
2539,1,50.85,13.84,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.00,5.53,4.83,0.00,0.00,0.00,0
2560,1,51.15,14.07,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.01,5.54,4.83,0.00,0.00,0.00,0
2580,1,51.45,14.23,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.01,5.55,4.84,0.00,0.00,0.00,0
2598,1,51.75,14.20,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.01,5.56,4.85,0.00,0.00,0.00,0
2619,1,52.03,13.95,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.01,5.57,4.85,0.00,0.00,0.00,0
2639,1,52.30,13.55,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.01,5.58,4.86,0.00,0.00,0.00,0
2660,1,52.55,13.11,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.01,5.59,4.86,0.00,0.00,0.00,0
2679,1,52.80,12.81,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.01,5.60,4.87,0.00,0.00,0.00,0
2699,1,53.04,12.60,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.01,5.60,4.87,0.00,0.00,0.00,0
2719,1,53.30,12.77,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.00,5.61,4.88,0.00,0.00,0.00,0
2739,1,53.57,13.07,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.00,5.62,4.88,0.00,0.00,0.00,0
2760,1,53.87,13.56,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.00,5.63,4.89,0.00,0.00,0.00,0
2780,1,54.17,13.75,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.00,5.64,4.89,0.00,0.00,0.00,0
2799,1,54.45,13.51,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.00,5.65,4.90,0.00,0.00,0.00,0
2819,1,54.71,13.03,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.00,5.66,4.90,0.00,0.00,0.00,0
2839,1,54.93,12.34,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.00,5.66,4.91,0.00,0.00,0.00,0
2859,1,55.15,11.87,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.00,5.67,4.91,0.00,0.00,0.00,0
2879,1,55.38,11.77,0.00,0.00,0.00,0.00,138.39,143.58,-0.03,0.01,5.68,4.92,0.00,0.00,0.00,0
2899,1,55.61,11.82,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.01,5.69,4.92,0.00,0.00,0.00,0
2919,1,55.87,12.09,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.01,5.69,4.93,0.00,0.00,0.00,0
2939,1,56.13,12.29,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.01,5.70,4.93,0.00,0.00,0.00,0
2960,1,56.40,12.47,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.01,5.71,4.94,0.00,0.00,0.00,0
2979,1,56.66,12.40,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.01,5.72,4.94,0.00,0.00,0.00,0
2999,1,56.90,12.11,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.01,5.72,4.95,0.00,0.00,0.00,0
3019,1,57.13,11.68,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.01,5.73,4.95,0.00,0.00,0.00,0
3039,1,57.35,11.33,0.00,0.00,0.00,0.00,138.39,143.58,0.04,0.02,5.74,4.96,0.00,0.00,0.00,0
3059,1,57.56,11.17,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.75,4.96,0.00,0.00,0.00,0
3080,1,57.79,11.26,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.75,4.97,0.00,0.00,0.00,0
3100,1,58.02,11.38,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.76,4.97,0.00,0.00,0.00,0
3119,1,58.27,11.55,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.77,4.97,0.00,0.00,0.00,0
3139,1,58.52,11.55,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.77,4.98,0.00,0.00,0.00,0
3159,1,58.76,11.38,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.78,4.98,0.00,0.00,0.00,0
3180,1,58.98,11.12,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.79,4.99,0.00,0.00,0.00,0
3199,1,59.20,10.83,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,-0.00,5.80,4.99,0.00,0.00,0.00,0
3219,1,59.40,10.56,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.00,5.80,4.99,0.00,0.00,0.00,0
3239,1,59.61,10.38,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.00,5.81,5.00,0.00,0.00,0.00,0
3259,1,59.81,10.26,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.00,5.81,5.00,0.00,0.00,0.00,0
3280,1,60.02,10.29,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.00,5.82,5.01,0.00,0.00,0.00,0
3300,1,60.24,10.42,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.00,5.83,5.01,0.00,0.00,0.00,0
3319,1,60.47,10.65,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.00,5.84,5.02,0.00,0.00,0.00,0
3339,1,60.70,10.85,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.00,5.84,5.02,0.00,0.00,0.00,0
3359,1,60.93,10.87,0.00,0.00,0.00,0.00,138.39,143.58,-0.06,-0.02,5.85,5.02,0.00,0.00,0.00,0
3379,1,61.16,10.72,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,5.85,5.03,0.00,0.00,0.00,0
3399,1,61.37,10.32,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,5.86,5.03,0.00,0.00,0.00,0
3419,1,61.55,9.85,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,5.87,5.03,0.00,0.00,0.00,0
3439,1,61.73,9.37,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,5.87,5.04,0.00,0.00,0.00,0
3459,1,61.90,9.09,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,5.88,5.04,0.00,0.00,0.00,0
3480,1,62.07,9.12,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,5.89,5.05,0.00,0.00,0.00,0
3499,1,62.27,9.35,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,5.89,5.05,0.00,0.00,0.00,0
3519,1,62.48,9.71,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,0.02,5.90,5.05,0.00,0.00,0.00,0
3539,1,62.70,10.00,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.02,5.90,5.06,0.00,0.00,0.00,0
3559,1,62.92,10.20,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.02,5.91,5.06,0.00,0.00,0.00,0
3580,1,63.14,10.23,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.02,5.91,5.06,0.00,0.00,0.00,0
3599,1,63.35,10.05,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.02,5.92,5.07,0.00,0.00,0.00,0
3619,1,63.54,9.70,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.02,5.92,5.07,0.00,0.00,0.00,0
3639,1,63.71,9.16,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.02,5.93,5.07,0.00,0.00,0.00,0
3659,1,63.87,8.64,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.02,5.94,5.08,0.00,0.00,0.00,0
3680,1,64.03,8.23,0.00,0.00,0.00,0.00,138.39,143.58,-0.02,0.04,5.94,5.08,0.00,0.00,0.00,0
3700,1,64.18,7.95,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.04,5.95,5.08,0.00,0.00,0.00,0
3719,1,64.33,7.90,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.04,5.95,5.09,0.00,0.00,0.00,0
3739,1,64.50,8.01,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.04,5.96,5.09,0.00,0.00,0.00,0
3759,1,64.69,8.39,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.04,5.96,5.09,0.00,0.00,0.00,0
3780,1,64.88,8.77,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.04,5.97,5.10,0.00,0.00,0.00,0
3799,1,65.09,9.21,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.04,5.97,5.10,0.00,0.00,0.00,0
3819,1,65.30,9.53,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.04,5.98,5.10,0.00,0.00,0.00,0
3839,1,65.52,9.63,0.00,0.00,0.00,0.00,138.39,143.58,-0.01,0.02,5.98,5.11,0.00,0.00,0.00,0
3859,1,65.73,9.56,0.00,0.00,0.00,0.00,138.39,143.58,0.07,0.02,5.99,5.11,0.00,0.00,0.00,0
3879,1,65.91,9.17,0.00,0.00,0.00,0.00,138.39,143.58,0.07,0.02,5.99,5.11,0.00,0.00,0.00,0
3899,1,66.08,8.67,0.00,0.00,0.00,0.00,138.39,143.58,0.07,0.02,6.00,5.12,0.00,0.00,0.00,0
3919,1,66.22,8.05,0.00,0.00,0.00,0.00,138.39,143.58,0.07,0.02,6.00,5.12,0.00,0.00,0.00,0
3939,1,66.36,7.50,0.00,0.00,0.00,0.00,138.39,143.58,0.07,0.02,6.01,5.12,0.00,0.00,0.00,0
3959,1,66.49,7.24,0.00,0.00,0.00,0.00,138.39,143.58,0.07,0.02,6.01,5.12,0.00,0.00,0.00,0
3980,1,66.62,7.13,0.00,0.00,0.00,0.00,138.39,143.58,0.07,0.02,6.02,5.13,0.00,0.00,0.00,0
3999,1,66.77,7.26,0.00,0.00,0.00,0.00,138.39,143.58,0.07,-0.02,6.02,5.13,0.00,0.00,0.00,0
4019,1,66.93,7.53,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,6.03,5.13,0.00,0.00,0.00,0
4039,1,67.11,7.81,0.00,0.00,0.00,0.00,138.39,143.58,-0.00,-0.02,6.03,5.14,0.00,0.00,0.00,0
