# prof_imu_max_us=1353
# prof_ctl_max_us=12430301
# prof_disp_max_us=7948
# prof_ws_max_us=24
# prof_tel_max_us=265
# prof_crsf_max_us=12403879
# prof_can_max_us=2445
# prof_bal_max_us=5302427
# prof_adrv_max_us=24166
# prof_loopgap_max_us=12438998
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=-2.9989
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:89.30
# sp_curve_1=0.15:86.90
# sp_curve_2=0.50:87.30
# sp_curve_3=1.00:86.40
# base_sp_fwd=89.30
# base_sp_tip=86.40
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
20,1,-4.65,-0.01,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.03,-0.04,3.930,3.540,3.944,3.554,0.00,0.00,0
39,1,-4.65,0.01,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.03,-0.04,3.930,3.540,3.958,3.568,0.00,0.00,0
59,1,-4.65,0.02,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.03,-0.04,3.935,3.545,3.972,3.582,0.00,0.00,0
79,1,-4.64,0.16,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.03,-0.04,3.945,3.553,3.986,3.596,0.00,0.00,0
99,1,-4.63,0.33,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.03,-0.03,3.957,3.563,4.000,3.610,0.00,0.00,0
120,1,-4.54,1.47,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.02,-0.03,3.969,3.573,4.014,3.624,0.00,0.00,0
139,1,-4.43,2.79,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.02,-0.03,3.982,3.585,4.028,3.638,0.00,0.00,0
159,1,-4.33,3.43,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.02,-0.03,3.996,3.595,4.042,3.652,0.00,0.00,0
179,1,-4.22,3.92,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.02,-0.03,4.009,3.606,4.056,3.666,0.00,0.00,0
199,1,-4.09,4.56,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.02,-0.03,4.022,3.616,4.070,3.680,0.00,0.00,0
220,1,-3.98,4.83,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.02,-0.03,4.036,3.625,4.084,3.694,0.00,0.00,0
239,1,-3.83,5.53,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.55,0.02,-0.03,4.050,3.635,4.098,3.708,0.00,0.00,0
259,1,-3.60,6.96,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.02,-0.01,4.062,3.644,4.112,3.722,0.00,0.00,0
279,1,-3.33,9.38,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.076,3.655,4.126,3.736,0.00,0.00,0
299,1,-2.93,12.54,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.090,3.666,4.140,3.750,0.00,0.00,0
320,1,-2.49,15.71,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.104,3.676,4.154,3.764,0.00,0.00,0
339,1,-2.04,18.00,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.117,3.688,4.168,3.778,0.00,0.00,0
359,1,-1.58,19.40,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.132,3.700,4.182,3.792,0.00,0.00,0
379,1,-1.12,20.25,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.145,3.711,4.196,3.806,0.00,0.00,0
399,1,-0.69,20.70,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.158,3.723,4.210,3.820,0.00,0.00,0
420,1,-0.27,20.91,0.00,0.00,0.00,0.0000,0.0000,-2.84,5.56,0.05,-0.01,4.173,3.735,4.224,3.834,0.00,0.00,0
