# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_vel_gain=0.0200
# arm_drift_gain=0.0300
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# vel_trim_gain=0.2000
# vel_trim_max=4.00
# vel_trim_filter=0.0500
# vel_trim_gate=3.00
# vel_trim_cmd_gain=0.0000
# vel_trim_drift_gain=0.0300
# stuck_cmd_threshold=2.00
# stuck_vel_threshold=0.50
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=5.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
239,1,-3.09,5.89,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.97,0.01,0.01,4.00,3.66,4.05,3.73,0.00,0.00,0
259,1,-2.81,8.10,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.97,0.01,0.01,4.01,3.67,4.07,3.75,0.00,0.00,0
279,1,-2.44,11.14,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.97,0.01,0.01,4.03,3.68,4.08,3.76,0.00,0.00,0
300,1,-2.00,14.38,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.97,0.01,0.01,4.04,3.69,4.09,3.78,0.00,0.00,0
320,1,-1.55,16.96,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.97,0.01,0.01,4.06,3.70,4.11,3.79,0.00,0.00,0
340,1,-1.08,18.62,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.02,4.07,3.71,4.12,3.80,0.00,0.00,0
359,1,-0.75,19.33,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.02,4.08,3.72,4.14,3.82,0.00,0.00,0
379,1,-0.23,19.94,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.02,4.10,3.74,4.15,3.83,0.00,0.00,0
400,1,0.19,20.15,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.02,4.11,3.75,4.16,3.85,0.00,0.00,0
419,1,0.61,20.48,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.02,4.13,3.76,4.18,3.86,0.00,0.00,0
439,1,1.06,21.25,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.02,4.14,3.77,4.19,3.87,0.00,0.00,0
459,1,1.54,22.09,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.02,4.15,3.78,4.21,3.89,0.00,0.00,0
479,1,1.90,22.61,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.02,4.17,3.80,4.22,3.90,0.00,0.00,0
500,1,2.51,23.33,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.03,0.04,4.18,3.81,4.23,3.92,0.00,0.00,0
519,1,3.00,23.73,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.04,4.19,3.82,4.25,3.93,0.00,0.00,0
539,1,3.49,23.94,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.04,4.21,3.83,4.26,3.94,0.00,0.00,0
559,1,3.98,24.04,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.04,4.22,3.85,4.28,3.96,0.00,0.00,0
579,1,4.47,24.38,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.04,4.24,3.86,4.29,3.97,0.00,0.00,0
600,1,4.98,24.64,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.04,4.25,3.87,4.30,3.98,0.00,0.00,0
619,1,5.36,24.86,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.04,4.26,3.89,4.32,4.00,0.00,0.00,0
639,1,6.01,25.37,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.04,4.28,3.90,4.33,4.01,0.00,0.00,0
659,1,6.54,25.70,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.01,0.03,4.29,3.91,4.35,4.03,0.00,0.00,0
679,1,7.06,25.75,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,0.03,4.31,3.93,4.36,4.04,0.00,0.00,0
700,1,7.59,25.84,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,0.03,4.32,3.94,4.37,4.05,0.00,0.00,0
719,1,8.12,26.05,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,0.03,4.33,3.95,4.39,4.07,0.00,0.00,0
739,1,8.52,26.16,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,0.03,4.35,3.97,4.40,4.08,0.00,0.00,0
759,1,9.19,26.40,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,0.03,4.36,3.98,4.42,4.09,0.00,0.00,0
779,1,9.73,26.54,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,0.03,4.38,3.99,4.43,4.10,0.00,0.00,0
800,1,10.27,26.72,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,0.03,4.39,4.01,4.44,4.12,0.00,0.00,0
819,1,10.82,26.91,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.03,-0.03,4.40,4.02,4.46,4.13,0.00,0.00,0
839,1,11.38,27.28,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.42,4.03,4.47,4.14,0.00,0.00,0
859,1,11.94,27.35,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.43,4.05,4.49,4.15,0.00,0.00,0
878,1,12.36,27.46,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.45,4.06,4.50,4.17,0.00,0.00,0
900,1,13.06,27.69,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.46,4.08,4.51,4.18,0.00,0.00,0
919,1,13.63,27.97,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.47,4.09,4.53,4.19,0.00,0.00,0
940,1,14.19,27.94,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.49,4.10,4.54,4.20,0.00,0.00,0
959,1,14.76,28.06,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.50,4.12,4.56,4.21,0.00,0.00,0
979,1,15.32,28.16,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.04,-0.03,4.52,4.13,4.57,4.22,0.00,0.00,0
999,1,15.75,28.18,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.03,4.53,4.15,4.58,4.24,0.00,0.00,0
1019,1,16.47,28.45,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.03,4.54,4.16,4.60,4.25,0.00,0.00,0
1039,1,17.05,28.53,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.03,4.56,4.17,4.61,4.26,0.00,0.00,0
1059,1,17.63,28.58,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.03,4.57,4.19,4.63,4.27,0.00,0.00,0
1079,1,18.20,28.58,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.03,4.59,4.20,4.64,4.28,0.00,0.00,0
1100,1,18.78,28.79,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.03,4.60,4.22,4.65,4.29,0.00,0.00,0
1119,1,19.22,28.78,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.03,4.62,4.23,4.67,4.30,0.00,0.00,0
1139,1,19.95,29.04,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.09,-0.01,4.63,4.24,4.68,4.31,0.00,0.00,0
1159,1,20.55,29.31,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.01,4.64,4.26,4.70,4.32,0.00,0.00,0
1179,1,21.15,29.43,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.01,4.66,4.27,4.71,4.33,0.00,0.00,0
1200,1,21.73,29.30,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.01,4.67,4.29,4.72,4.35,0.00,0.00,0
1219,1,22.32,29.31,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.01,4.68,4.30,4.74,4.36,0.00,0.00,0
1239,1,22.91,29.31,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.01,4.70,4.31,4.75,4.37,0.00,0.00,0
1259,1,23.36,29.32,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.01,4.71,4.33,4.77,4.38,0.00,0.00,0
1279,1,24.09,29.40,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.01,4.73,4.34,4.78,4.39,0.00,0.00,0
1300,1,24.68,29.40,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.00,4.74,4.36,4.79,4.40,0.00,0.00,0
1319,1,25.27,29.21,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.76,4.37,4.81,4.41,0.00,0.00,0
1339,1,25.82,28.52,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.77,4.38,4.82,4.42,0.00,0.00,0
1359,1,26.33,27.48,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.78,4.39,4.84,4.43,0.00,0.00,0
1378,1,26.68,26.10,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.80,4.40,4.85,4.44,0.00,0.00,0
1400,1,27.22,24.12,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.81,4.41,4.86,4.44,0.00,0.00,0
1420,1,27.62,22.65,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.83,4.42,4.88,4.45,0.00,0.00,0
1439,1,27.99,21.43,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.84,4.43,4.89,4.46,0.00,0.00,0
1459,1,28.36,20.79,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,-0.00,4.86,4.44,4.91,4.47,0.00,0.00,0
1479,1,28.75,20.42,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.00,4.87,4.45,4.92,4.48,0.00,0.00,0
1500,1,29.15,20.33,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.00,4.88,4.46,4.93,4.49,0.00,0.00,0
1518,1,29.45,20.45,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.00,4.90,4.47,4.95,4.50,0.00,0.00,0
1540,1,29.98,20.68,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.00,4.91,4.48,4.96,4.51,0.00,0.00,0
1559,1,30.41,20.69,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.00,4.93,4.49,4.98,4.52,0.00,0.00,0
1579,1,30.82,20.43,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.00,4.94,4.50,4.99,4.53,0.00,0.00,0
1600,1,31.22,19.88,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.00,4.95,4.51,5.00,4.54,0.00,0.00,0
1619,1,31.59,19.22,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.02,-0.02,4.97,4.52,5.02,4.54,0.00,0.00,0
1638,1,31.86,18.77,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,4.98,4.52,5.03,4.55,0.00,0.00,0
1660,1,32.29,18.43,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.00,4.53,5.05,4.56,0.00,0.00,0
1679,1,32.66,18.38,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.01,4.54,5.06,4.57,0.00,0.00,0
1700,1,33.04,18.39,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.02,4.55,5.07,4.58,0.00,0.00,0
1719,1,33.41,18.48,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.04,4.56,5.09,4.59,0.00,0.00,0
1739,1,33.78,18.33,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.05,4.57,5.10,4.59,0.00,0.00,0
1759,1,34.06,18.21,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.07,4.58,5.11,4.60,0.00,0.00,0
1779,1,34.52,18.13,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.08,4.58,5.12,4.61,0.00,0.00,0
1800,1,34.89,18.13,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.09,4.59,5.14,4.62,0.00,0.00,0
1819,1,35.26,18.08,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.11,4.60,5.15,4.63,0.00,0.00,0
1839,1,35.63,18.01,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.12,4.61,5.16,4.63,0.00,0.00,0
1859,1,36.00,18.11,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.13,4.62,5.17,4.64,0.00,0.00,0
1879,1,36.37,18.02,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.14,4.62,5.19,4.65,0.00,0.00,0
1898,1,36.64,17.84,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.16,4.63,5.20,4.66,0.00,0.00,0
1921,1,37.07,17.43,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.02,5.17,4.64,5.21,4.66,0.00,0.00,0
1939,1,37.32,17.27,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.18,4.65,5.22,4.67,0.00,0.00,0
1959,1,37.75,17.24,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.19,4.65,5.24,4.68,0.00,0.00,0
1979,1,38.09,17.07,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.21,4.66,5.25,4.69,0.00,0.00,0
1999,1,38.44,17.04,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.22,4.67,5.26,4.69,0.00,0.00,0
2019,1,38.69,16.88,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.23,4.68,5.27,4.70,0.00,0.00,0
2039,1,39.10,16.46,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.24,4.68,5.28,4.71,0.00,0.00,0
2059,1,39.41,16.13,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.25,4.69,5.29,4.71,0.00,0.00,0
2079,1,39.75,16.37,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,0.00,5.27,4.70,5.30,4.72,0.00,0.00,0
2099,1,40.09,16.41,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.01,-0.03,5.28,4.71,5.32,4.73,0.00,0.00,0
2120,1,40.44,16.68,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,-0.03,5.29,4.71,5.33,4.73,0.00,0.00,0
2140,1,40.78,16.51,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,-0.03,5.30,4.72,5.34,4.74,0.00,0.00,0
2158,1,41.02,16.44,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,-0.03,5.31,4.73,5.35,4.75,0.00,0.00,0
2180,1,41.42,16.09,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,-0.03,5.32,4.73,5.36,4.75,0.00,0.00,0
2199,1,41.73,15.87,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,-0.03,5.33,4.74,5.37,4.76,0.00,0.00,0
2220,1,42.04,15.56,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,-0.03,5.34,4.75,5.38,4.77,0.00,0.00,0
2239,1,42.34,15.20,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,-0.03,5.36,4.75,5.39,4.77,0.00,0.00,0
2259,1,42.63,14.69,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.00,0.00,5.37,4.76,5.40,4.78,0.00,0.00,0
2278,1,42.90,14.70,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.00,5.38,4.77,5.41,4.79,0.00,0.00,0
2300,1,43.28,13.89,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.00,5.39,4.77,5.42,4.79,0.00,0.00,0
2320,1,43.46,12.19,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.00,5.40,4.78,5.43,4.80,0.00,0.00,0
2340,1,43.62,10.96,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.00,5.41,4.78,5.44,4.80,0.00,0.00,0
2359,1,43.97,12.28,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.00,5.42,4.79,5.45,4.81,0.00,0.00,0
2379,1,44.42,15.21,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.00,5.43,4.80,5.46,4.82,0.00,0.00,0
2399,1,44.79,17.41,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.00,5.44,4.80,5.47,4.82,0.00,0.00,0
2420,1,45.43,18.83,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.08,0.05,5.45,4.81,5.48,4.83,0.00,0.00,0
2439,1,45.90,18.67,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.96,0.09,0.05,5.46,4.82,5.49,4.83,0.00,0.00,0
2459,1,46.17,16.09,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.96,0.09,0.05,5.47,4.82,5.50,4.84,0.00,0.00,0
2479,1,46.35,13.41,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.96,0.09,0.05,5.48,4.83,5.51,4.85,0.00,0.00,0
2499,1,46.57,12.69,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.96,0.09,0.05,5.49,4.83,5.52,4.85,0.00,0.00,0
2520,1,46.86,13.15,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.96,0.09,0.05,5.50,4.84,5.53,4.86,0.00,0.00,0
2539,1,47.11,13.60,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.96,0.09,0.05,5.50,4.85,5.53,4.86,0.00,0.00,0
2559,1,47.54,14.06,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.96,0.09,0.05,5.51,4.85,5.54,4.87,0.00,0.00,0
2579,1,47.84,13.66,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.09,0.06,5.52,4.86,5.55,4.87,0.00,0.00,0
2599,1,48.11,12.85,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.06,5.53,4.86,5.56,4.88,0.00,0.00,0
2620,1,48.36,12.40,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.06,5.54,4.87,5.57,4.88,0.00,0.00,0
2639,1,48.62,12.24,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.06,5.55,4.87,5.58,4.89,0.00,0.00,0
2659,1,48.80,12.26,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.06,5.56,4.88,5.59,4.90,0.00,0.00,0
2679,1,49.12,12.57,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.06,5.57,4.88,5.60,4.90,0.00,0.00,0
2699,1,49.35,12.36,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.06,5.58,4.89,5.60,4.91,0.00,0.00,0
2720,1,49.48,11.19,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.06,5.59,4.89,5.61,4.91,0.00,0.00,0
2740,1,49.49,9.39,0.00,0.00,0.00,0.0000,0.0000,-233.54,-227.95,0.01,0.01,5.59,4.90,5.62,4.92,0.00,0.00,0
2759,1,49.43,7.79,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.95,0.07,0.01,5.60,4.90,5.63,4.92,0.00,0.00,0
2779,1,49.39,7.53,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.95,0.07,0.01,5.61,4.91,5.64,4.93,0.00,0.00,0
2799,1,49.40,8.27,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.95,0.07,0.01,5.62,4.91,5.64,4.93,0.00,0.00,0
2820,1,49.63,10.54,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.95,0.07,0.01,5.63,4.92,5.65,4.94,0.00,0.00,0
2839,1,49.96,12.72,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.95,0.07,0.01,5.64,4.92,5.66,4.94,0.00,0.00,0
2859,1,50.38,15.27,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.95,0.07,0.01,5.64,4.93,5.67,4.95,0.00,0.00,0
2879,1,50.89,17.99,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.95,0.07,0.01,5.65,4.94,5.68,4.95,0.00,0.00,0
2899,1,51.40,19.39,0.00,0.00,0.00,0.0000,0.0000,-233.53,-227.96,0.07,-0.05,5.66,4.94,5.68,4.95,0.00,0.00,0
2919,1,51.75,19.48,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,-0.05,5.67,4.95,5.69,4.96,0.00,0.00,0
2939,1,52.22,17.89,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,-0.05,5.68,4.95,5.70,4.96,0.00,0.00,0
2959,1,52.50,15.59,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,-0.05,5.68,4.96,5.71,4.97,0.00,0.00,0
2979,1,52.68,13.07,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,-0.05,5.69,4.96,5.71,4.97,0.00,0.00,0
2999,1,52.81,10.90,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,-0.05,5.70,4.96,5.72,4.98,0.00,0.00,0
3020,1,52.91,9.23,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,-0.05,5.71,4.97,5.73,4.98,0.00,0.00,0
3039,1,53.01,8.85,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,-0.05,5.71,4.97,5.74,4.99,0.00,0.00,0
3059,1,53.20,8.95,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,-0.05,0.01,5.72,4.98,5.74,4.99,0.00,0.00,0
3079,1,53.44,10.09,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,0.01,5.73,4.98,5.75,5.00,0.00,0.00,0
3099,1,53.71,11.19,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,0.01,5.73,4.99,5.76,5.00,0.00,0.00,0
3120,1,54.02,12.20,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,0.01,5.74,4.99,5.76,5.00,0.00,0.00,0
3140,1,54.32,12.67,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,0.01,5.75,4.99,5.77,5.01,0.00,0.00,0
3159,1,54.60,12.75,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,0.01,5.76,5.00,5.78,5.01,0.00,0.00,0
3179,1,54.80,12.55,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,0.01,5.76,5.00,5.78,5.02,0.00,0.00,0
3199,1,55.09,11.77,0.00,0.00,0.00,0.0000,0.0000,-233.57,-227.96,0.04,0.01,5.77,5.01,5.79,5.02,0.00,0.00,0
