# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0250
# arm_bal_ki=0.0200
# arm_bal_kd=0.0000
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.5000
# arm_bal_motor_speed=2.00
# arm_bal_vel_deadband=0.10
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.2500
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.50
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
859,1,15.41,27.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,-0.02,4.45,4.04,4.51,4.14,0.00,0.00,0
879,1,15.96,27.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,-0.02,4.47,4.05,4.52,4.16,0.00,0.00,0
898,1,16.53,27.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,-0.02,4.48,4.07,4.53,4.17,0.00,0.00,0
919,1,17.09,27.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,-0.02,4.50,4.08,4.55,4.18,0.00,0.00,0
938,1,17.66,27.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,-0.02,4.51,4.10,4.56,4.19,0.00,0.00,0
958,1,18.23,27.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,-0.02,4.52,4.11,4.58,4.20,0.00,0.00,0
979,1,18.80,28.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,-0.02,4.54,4.12,4.59,4.21,0.00,0.00,0
999,1,19.37,28.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.05,4.55,4.14,4.60,4.23,0.00,0.00,0
1019,1,19.95,28.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.05,4.57,4.15,4.62,4.24,0.00,0.00,0
1038,1,20.51,28.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.05,4.58,4.16,4.63,4.25,0.00,0.00,0
1058,1,21.07,28.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.05,4.59,4.18,4.65,4.26,0.00,0.00,0
1078,1,21.65,28.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.05,4.61,4.19,4.66,4.27,0.00,0.00,0
1098,1,22.24,28.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.05,4.62,4.21,4.67,4.28,0.00,0.00,0
1119,1,22.82,28.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.05,4.64,4.22,4.69,4.29,0.00,0.00,0
1138,1,23.41,28.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.05,4.65,4.24,4.70,4.30,0.00,0.00,0
1159,1,23.99,28.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.07,4.67,4.25,4.72,4.31,0.00,0.00,0
1178,1,24.57,28.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.07,4.68,4.26,4.73,4.32,0.00,0.00,0
1199,1,25.16,28.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.07,4.69,4.28,4.74,4.34,0.00,0.00,0
1218,1,25.74,29.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.07,4.71,4.29,4.76,4.35,0.00,0.00,0
1239,1,26.34,29.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.07,4.72,4.30,4.77,4.36,0.00,0.00,0
1258,1,26.94,29.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.07,4.74,4.32,4.79,4.37,0.00,0.00,0
1279,1,27.53,29.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.07,4.75,4.33,4.80,4.38,0.00,0.00,0
1298,1,28.13,29.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.07,4.76,4.35,4.81,4.39,0.00,0.00,0
1319,1,28.72,29.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.00,0.05,4.78,4.36,4.83,4.40,0.00,0.00,0
1337,1,29.15,29.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.05,4.79,4.37,4.84,4.41,0.00,0.00,0
1359,1,29.84,28.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.05,4.81,4.38,4.86,4.42,0.00,0.00,0
1378,1,30.31,26.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.05,4.82,4.39,4.87,4.43,0.00,0.00,0
1399,1,30.71,24.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.05,4.83,4.40,4.88,4.43,0.00,0.00,0
1419,1,31.09,22.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.05,4.85,4.41,4.90,4.44,0.00,0.00,0
1439,1,31.47,21.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.05,4.86,4.42,4.91,4.45,0.00,0.00,0
1458,1,31.85,20.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.05,4.88,4.43,4.93,4.46,0.00,0.00,0
1478,1,32.23,20.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.07,0.02,4.89,4.44,4.94,4.47,0.00,0.00,0
1499,1,32.63,20.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.02,4.91,4.45,4.95,4.48,0.00,0.00,0
1519,1,33.04,20.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.02,4.92,4.46,4.97,4.49,0.00,0.00,0
1538,1,33.46,20.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.02,4.93,4.47,4.98,4.50,0.00,0.00,0
1559,1,33.88,20.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.02,4.95,4.48,5.00,4.51,0.00,0.00,0
1578,1,34.30,20.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.02,4.96,4.49,5.01,4.52,0.00,0.00,0
1598,1,34.70,19.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.02,4.98,4.50,5.02,4.53,0.00,0.00,0
1619,1,35.08,19.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.02,4.99,4.51,5.04,4.53,0.00,0.00,0
1639,1,35.45,19.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.01,0.03,5.00,4.51,5.05,4.54,0.00,0.00,0
1658,1,35.82,18.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.03,5.02,4.52,5.06,4.55,0.00,0.00,0
1679,1,36.18,18.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.03,5.03,4.53,5.08,4.56,0.00,0.00,0
1698,1,36.55,18.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.03,5.05,4.54,5.09,4.57,0.00,0.00,0
1719,1,36.94,18.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.03,5.06,4.55,5.11,4.58,0.00,0.00,0
1738,1,37.32,18.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.03,5.07,4.56,5.12,4.58,0.00,0.00,0
1759,1,37.70,18.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.03,5.09,4.57,5.13,4.59,0.00,0.00,0
1778,1,38.07,18.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.03,5.10,4.57,5.14,4.60,0.00,0.00,0
1799,1,38.43,18.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.07,0.04,5.11,4.58,5.16,4.61,0.00,0.00,0
1818,1,38.78,17.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.04,5.13,4.59,5.17,4.62,0.00,0.00,0
1839,1,39.13,17.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.04,5.14,4.60,5.18,4.62,0.00,0.00,0
1857,1,39.40,17.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.04,5.15,4.61,5.19,4.63,0.00,0.00,0
1879,1,39.84,17.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.04,5.16,4.61,5.21,4.64,0.00,0.00,0
1898,1,40.20,17.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.04,5.18,4.62,5.22,4.65,0.00,0.00,0
1919,1,40.56,17.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.04,5.19,4.63,5.23,4.65,0.00,0.00,0
1939,1,40.91,17.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.04,5.20,4.64,5.24,4.66,0.00,0.00,0
1958,1,41.25,17.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,0.02,0.03,5.22,4.64,5.25,4.67,0.00,0.00,0
1978,1,41.59,16.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.03,5.23,4.65,5.27,4.68,0.00,0.00,0
1999,1,41.94,16.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.03,5.24,4.66,5.28,4.68,0.00,0.00,0
2018,1,42.28,16.78,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.03,5.25,4.67,5.29,4.69,0.00,0.00,0
2039,1,42.63,16.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.03,5.26,4.67,5.30,4.70,0.00,0.00,0
2058,1,42.97,16.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.03,5.28,4.68,5.31,4.70,0.00,0.00,0
2079,1,43.34,16.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.03,5.29,4.69,5.32,4.71,0.00,0.00,0
2098,1,43.74,16.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.03,5.30,4.70,5.33,4.72,0.00,0.00,0
2118,1,44.03,14.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.13,-252.81,-0.05,0.01,5.31,4.70,5.35,4.72,0.00,0.00,0
2139,1,44.24,13.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.81,0.05,0.01,5.32,4.71,5.36,4.73,0.00,0.00,0
2159,1,44.52,13.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.81,0.05,0.01,5.33,4.72,5.37,4.74,0.00,0.00,0
2178,1,45.04,16.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.81,0.05,0.01,5.34,4.72,5.38,4.74,0.00,0.00,0
2199,1,45.69,20.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.81,0.05,0.01,5.35,4.73,5.39,4.75,0.00,0.00,0
2218,1,46.42,22.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.81,0.05,0.01,5.37,4.74,5.40,4.76,0.00,0.00,0
2239,1,47.00,21.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.81,0.05,0.01,5.38,4.75,5.41,4.76,0.00,0.00,0
2258,1,47.35,18.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.81,0.05,0.01,5.39,4.75,5.42,4.77,0.00,0.00,0
2279,1,47.57,14.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,0.05,-0.01,5.40,4.76,5.43,4.78,0.00,0.00,0
2298,1,47.80,12.78,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.01,5.41,4.76,5.44,4.78,0.00,0.00,0
2319,1,48.10,12.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.01,5.42,4.77,5.45,4.79,0.00,0.00,0
2339,1,48.45,13.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.01,5.43,4.78,5.46,4.79,0.00,0.00,0
2358,1,48.80,14.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.01,5.44,4.78,5.47,4.80,0.00,0.00,0
2378,1,49.16,14.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.01,5.45,4.79,5.48,4.81,0.00,0.00,0
2399,1,49.46,13.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.01,5.46,4.79,5.49,4.81,0.00,0.00,0
2418,1,49.73,13.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.01,5.47,4.80,5.50,4.82,0.00,0.00,0
2439,1,49.99,12.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.11,-252.80,-0.01,-0.03,5.48,4.81,5.51,4.82,0.00,0.00,0
2458,1,50.23,12.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,-0.03,5.49,4.81,5.52,4.83,0.00,0.00,0
2479,1,50.42,11.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,-0.03,5.50,4.82,5.53,4.84,0.00,0.00,0
2497,1,50.57,11.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,-0.03,5.51,4.82,5.54,4.84,0.00,0.00,0
2519,1,50.85,12.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,-0.03,5.51,4.83,5.55,4.85,0.00,0.00,0
2539,1,51.10,13.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,-0.03,5.52,4.84,5.55,4.85,0.00,0.00,0
2559,1,51.34,13.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,-0.03,5.53,4.84,5.56,4.86,0.00,0.00,0
2578,1,51.54,12.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,-0.03,5.54,4.85,5.57,4.86,0.00,0.00,0
2599,1,51.72,12.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.80,0.10,0.03,5.55,4.85,5.58,4.87,0.00,0.00,0
2617,1,51.84,12.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.80,0.02,0.03,5.56,4.86,5.59,4.87,0.00,0.00,0
2639,1,51.94,10.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.80,0.02,0.03,5.57,4.86,5.60,4.88,0.00,0.00,0
2658,1,51.92,9.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.80,0.02,0.03,5.58,4.87,5.61,4.89,0.00,0.00,0
2679,1,51.89,8.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.80,0.02,0.03,5.59,4.87,5.62,4.89,0.00,0.00,0
2698,1,51.91,9.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.80,0.02,0.03,5.60,4.88,5.62,4.90,0.00,0.00,0
2719,1,51.96,10.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.80,0.02,0.03,5.60,4.88,5.63,4.90,0.00,0.00,0
2739,1,52.03,10.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.80,0.02,0.03,5.61,4.89,5.64,4.91,0.00,0.00,0
2758,1,52.18,11.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.09,-252.81,0.02,0.05,5.62,4.89,5.65,4.91,0.00,0.00,0
2779,1,52.48,13.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,0.05,5.63,4.90,5.66,4.92,0.00,0.00,0
2799,1,52.85,15.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,0.05,5.64,4.90,5.66,4.92,0.00,0.00,0
2818,1,53.37,17.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,0.05,5.65,4.91,5.67,4.93,0.00,0.00,0
2839,1,53.87,19.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,0.05,5.65,4.92,5.68,4.93,0.00,0.00,0
2858,1,54.29,18.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,0.05,5.66,4.92,5.69,4.94,0.00,0.00,0
2878,1,54.65,17.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,0.05,5.67,4.93,5.70,4.94,0.00,0.00,0
2899,1,54.94,15.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,0.05,5.68,4.93,5.70,4.95,0.00,0.00,0
2919,1,55.17,13.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.10,-252.81,-0.40,-0.01,5.69,4.94,5.71,4.95,0.00,0.00,0
2939,1,55.32,11.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.12,-252.81,0.02,-0.01,5.69,4.94,5.72,4.95,0.00,0.00,0
2959,1,55.46,10.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.12,-252.81,0.02,-0.01,5.70,4.94,5.73,4.96,0.00,0.00,0
2978,1,55.59,9.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.12,-252.81,0.02,-0.01,5.71,4.95,5.73,4.96,0.00,0.00,0
2998,1,55.77,9.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.12,-252.81,0.02,-0.01,5.72,4.95,5.74,4.97,0.00,0.00,0
3018,1,55.99,10.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.12,-252.81,0.02,-0.01,5.72,4.96,5.75,4.97,0.00,0.00,0
3039,1,56.26,11.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-259.12,-252.81,0.02,-0.01,5.73,4.96,5.75,4.98,0.00,0.00,0
