# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=65535
# tip_up=ch6_fast_v1 high_above:0.5 low_or_center:slow latched_at_CH11_accept:1 fast_run_pilot_flag:128
# fast_tip_trajectory=duration_s:2.6 motor_limit_rad_s:2.2 lead_rad:0.18 legacy_geometric_path:1 quintic_progress:1
# fast_tip_start=forward_tolerance_rad:0.15 abs_tilt_deg:12 arm_rate_rad_s:0.3 wheel_rate_rad_s:0.75 neutral_CH1_CH2:1
# fast_tip_capture=rate_dps:8 arm_rate_rad_s:0.3 confirm_ms:120 measured_arrival_required:1
# fast_tip_limits=timeout_ms:4500 stall_ms:400 control_dt_ms:40 feedback_ms:100 tilt_deg:-20:100 abs_rate_dps:100
# fast_tip_rate=roll_rate_uses_fast_tau_s:0.006 only_state:1 and_fast_run:1 ordinary_balance_filter_unchanged:1
# fast_tip_startup=wait_ms:1000 quiet_ms:100 post_setup_feedback:real requests_per_tick:2 feedback_cycle_ms:60 parked_during_wait:1 total_timeout_ms:4500
# lowering=experimental_ch11_forward_catch_v5 state:4 active_pilot_flag:64 phase_shift:8 phase_mask:15
# lowering_phases=0:idle 1:stopping 2:forward_preparing 3:descending 4:ground_hold 5:retracting 6:reserved 7:complete 8:fault 9:committing 10:catching
# lowering_prepare=travel_rad:1.75 speed_rad_s:4 setpoint_ceiling:measured_start_tilt moving_handoff:1 timeout_ms:2000 backward_limit_deg:1.5 rate_min_dps:-35 rate_max_dps:15 wheel_limit_rad_s:6
# lowering_launch=rear_accel_rad_s2:2 rear_speed_rad_s:-2 forward_drop_deg:1 forward_rate_dps:2 accel_pause_rate_dps:6 coast_min_arm_rad:1.8 timeout_ms:1800 initial_coast:measured_wheel_speed
# lowering_catch=park_rad:1.85 speed_rad_s:2 probe_after_forward_deg:6 probe_rad:2.4 probe_speed_rad_s:0.5 first_load_nm:0.4 first_load_deceleration_dps:1 first_load_delay_ms:100 sustained_load_nm:0.2 confirm_ms:80 timeout_ms:2500
# lowering_return=first_contact_reverse_both:1 speed_limit_rad_s:0.5 single_contact_limit_rad:0.06 both_contacts_goal:calibrated_forward rate_taper_limit_dps:12 loaded_rebound_ms:300 support_age_ms:60
# lowering_support=both_arms measured_forward_fall_loaded_return required reverse_velocity_min_rad_s:-0.1 max_rad_s:0.7 body_rate_min_dps:-12 max_dps:4
# lowering_rate=roll_rate_uses_fast_tau_s:0.006 while_pilot_phase_nonzero:1 ordinary_balance_filter_unchanged:1
# lowering_limits=target_lead_rad:0.24 lower_rad_s:0.16 retract_rad_s:0.30 wheel_stop_accel_rad_s2:3 wheel_command_abs_rad_s:6 body_abs_rate_dps:65 owner_timeout_ms:100 motor_feedback_ms:100 wheel_wrong_sign_ms:100 wheel_sign_start_ms:150
# lowering_flat=angle_deg:5 rate_dps:5 wheel_rad_s:0.65 confirm_ms:600 arms_measured_forward_rad:0.06
# standing_drive=ch1_ch2_progressive_braking_v5
# standing_drive_limits=velocity_rad_s:20 turn_rad_s:4.5 accel:6 decel:8 turn_accel:18
# standing_drive_brake=fast_decel:20 start_reference_rad_s:4 full_reference_rad_s:8 low_speed_decel:8 arm_brake_limit_fraction:0.0666667 active_flag:32
# standing_drive_acceleration=angle_k:8.8 rate_k:1.5 speed_k:3 speed_error_limit:8 accel_limit:100 handoff_rate:30
# standing_drive_rate_filter=tau_s:0.006 fresh_sample_dt:1 stationary_filter_unchanged:1
# standing_drive_learning=max_abs_velocity_error:1 velocity_p:0
# standing_drive_arms=gain:0.008333333 limit_fraction:0.1 tau_s:0.08 recovery_priority:1
# standing_drive_arm_ordinary=scale:0.3 limit_fraction:0.12
# standing_drive_arm_emergency=headroom_rad_s:3 min_error_deg:2 outward_rate_dps:8 confirm_ms:60 severe_error_deg:8 severe_outward_rate_dps:20 requires_velocity_disturbance:1
# standing_drive_arm_error=measured_minus_projection_onto_zero_to_target_interval
# standing_drive_active_flag=16 includes_pd_handoff:1
# pilot_arm_units=planned_center_fraction_after_recovery_priority_before_output_filter
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=5
# sample_size_bytes=240
# sample_count=1219
# checksum=0x45EAC46E
# checksum_valid=1
# build_date=Sep 20 2026
# build_time=16:24:05
# run_start_uptime_ms=22452
# run_end_uptime_ms=46817
# run_duration_ms=24365
# end_reason=lower_prepare_disturbed
# test_note=none
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=1.5536
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x4F0413E8
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags,pilot_arm
4025,20,5001,4,0,1,0,0,0,67.396,10.918,67.412,11.658,0.9776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.002,-0.036,0.009,-0.097,116,16,6.126,5.180,6.140,5.189,0.182,0.134,0.105,0.812,0.8206,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4045,20,5001,4,0,1,0,0,0,67.650,11.123,69.611,11.719,0.9601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.057,-0.036,0.014,-0.097,16,36,6.130,5.184,6.145,5.192,0.167,0.109,0.169,0.771,0.8223,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4065,20,5001,4,0,1,0,0,0,67.864,10.339,70.108,7.507,0.9662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.057,-0.036,0.014,-0.097,36,56,6.136,5.187,6.149,5.195,0.444,0.014,-0.131,0.842,0.8241,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4085,20,5002,4,0,1,0,0,0,68.019,9.161,69.574,5.676,0.9710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.057,-0.036,0.014,-0.097,56,76,6.140,5.189,6.154,5.198,0.163,0.065,0.011,0.847,0.8255,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4105,20,5001,4,0,1,0,0,0,68.141,8.086,69.116,5.371,0.9794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.057,-0.036,0.014,-0.097,76,96,6.145,5.192,6.159,5.201,0.340,0.134,0.056,0.815,0.8272,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4125,20,5002,4,0,1,0,0,0,68.235,7.127,67.772,4.761,0.9734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.057,-0.036,0.014,-0.097,96,116,6.150,5.195,6.163,5.203,0.359,0.187,0.120,0.889,0.8288,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4145,20,5001,4,0,1,0,0,0,68.339,6.856,67.704,6.958,0.9813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.057,-0.036,0.014,-0.097,116,136,6.154,5.197,6.168,5.206,0.282,0.097,0.096,0.858,0.8303,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4165,20,5001,4,0,1,0,0,0,68.476,6.959,68.236,7.751,0.9785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.057,-0.036,0.014,-0.097,136,156,6.159,5.200,6.172,5.209,0.236,0.202,0.100,0.824,0.8319,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4184,19,5003,4,0,1,0,0,0,68.619,7.073,68.016,7.507,0.9802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,0.007,0.039,-0.000,-0.112,15,15,6.163,5.203,6.177,5.212,0.222,0.163,0.027,0.873,0.8335,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4205,21,5120,4,0,1,0,0,0,68.763,7.512,66.829,9.094,0.9828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.039,-0.009,-0.112,16,36,6.167,5.206,6.181,5.214,0.254,0.176,0.034,0.835,0.8350,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4225,20,5001,4,0,1,0,0,0,68.981,8.306,69.745,9.888,0.9776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.039,-0.009,-0.112,36,56,6.172,5.209,6.185,5.217,0.236,0.092,0.097,0.808,0.8366,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4245,20,5001,4,0,1,0,0,0,69.174,8.729,69.208,9.766,0.9725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.039,-0.009,-0.112,56,76,6.177,5.211,6.190,5.219,0.199,0.170,-0.025,0.777,0.8382,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4265,20,5001,4,0,1,0,0,0,69.385,9.094,70.579,10.132,0.9736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.039,-0.009,-0.112,76,96,6.181,5.214,6.194,5.222,0.305,0.080,0.109,0.731,0.8397,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4285,20,5001,4,0,1,0,0,0,69.580,8.938,70.832,8.179,0.9720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.039,-0.009,-0.112,96,116,6.185,5.216,6.198,5.225,0.166,0.082,0.040,0.757,0.8411,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4305,20,5006,4,0,1,0,0,0,69.738,8.680,69.538,8.423,0.9756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.039,-0.009,-0.112,116,136,6.189,5.220,6.202,5.227,0.176,0.047,-0.060,0.694,0.8426,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4325,20,5001,4,0,1,0,0,0,69.876,8.493,71.918,7.507,0.9645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.039,-0.009,-0.112,136,156,6.194,5.222,6.206,5.230,0.223,0.083,-0.087,0.725,0.8442,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4345,20,5002,4,0,1,0,0,0,70.014,7.707,71.133,5.066,0.9718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.008,0.002,-0.009,-0.095,156,16,6.198,5.225,6.211,5.232,0.198,0.110,-0.003,0.738,0.8456,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4365,20,5002,4,0,1,0,0,0,70.131,7.039,70.472,5.127,0.9794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.040,0.002,0.010,-0.095,16,36,6.203,5.227,6.215,5.235,0.309,0.064,0.068,0.758,0.8470,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4385,20,5000,4,0,1,0,0,0,70.236,6.394,70.773,4.700,0.9772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.040,0.002,0.010,-0.095,36,56,6.207,5.229,6.219,5.237,0.232,0.076,0.088,0.800,0.8484,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,4,0.0000,0.0000,0.0000,0,0.00000
4405,20,5002,4,0,1,0,0,0,70.326,5.856,70.314,4.395,0.9726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.040,0.002,0.010,-0.095,56,76,6.210,5.231,6.223,5.239,0.138,0.046,0.091,0.944,0.8496,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4425,20,5002,4,0,1,0,0,0,70.421,5.653,69.827,5.310,0.9798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.040,0.002,0.010,-0.095,76,96,6.215,5.234,6.227,5.242,0.162,0.117,-0.033,0.873,0.8511,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4445,20,5002,4,0,1,0,0,0,70.523,5.753,69.308,6.348,0.9881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.013,-0.001,0.025,-0.102,16,16,6.218,5.236,6.231,5.244,0.087,0.090,0.015,0.913,0.8524,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.10,5,0.0000,0.0000,0.0000,0,0.00000
4465,20,5002,4,0,1,0,0,0,70.665,6.241,70.634,7.446,0.9741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.013,-0.001,0.025,-0.102,36,36,6.222,5.238,6.234,5.247,0.127,0.096,0.186,0.935,0.8536,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4485,20,5002,4,0,1,0,0,0,70.819,6.709,70.240,8.118,0.9815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.013,-0.001,0.025,-0.102,56,56,6.227,5.240,6.238,5.249,0.221,0.124,-0.044,0.915,0.8550,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4505,20,5002,4,0,1,0,0,0,70.977,7.390,69.491,9.766,0.9811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.062,-0.013,-0.031,0.025,-0.097,76,16,6.230,5.243,6.242,5.251,0.156,0.170,0.019,0.798,0.8565,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4525,20,5002,4,0,1,0,0,0,71.176,8.323,69.852,11.047,0.9760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.062,0.072,-0.031,0.006,-0.097,16,36,6.234,5.246,6.246,5.254,0.178,0.081,0.002,0.741,0.8578,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4545,20,5002,4,0,1,0,0,0,71.407,9.039,72.155,10.193,0.9745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.062,0.072,-0.031,0.006,-0.097,36,56,6.238,5.249,6.250,5.256,0.112,0.076,0.043,0.666,0.8592,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4565,20,5002,4,0,1,0,0,0,71.637,9.592,72.948,11.047,0.9850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.062,0.072,-0.031,0.006,-0.097,56,76,6.242,5.251,6.253,5.258,0.253,0.111,-0.105,0.610,0.8608,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4585,20,5005,4,0,1,0,0,0,71.851,9.660,73.122,9.521,0.9662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.062,0.072,-0.031,0.006,-0.097,76,96,6.246,5.254,6.257,5.260,0.171,0.143,-0.240,0.589,0.8623,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4605,20,5000,4,0,1,0,0,0,72.043,9.418,73.015,8.545,0.9737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.062,0.072,-0.031,0.006,-0.097,96,116,6.250,5.256,6.261,5.262,0.141,0.102,0.084,0.586,0.8636,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4625,20,5002,4,0,1,0,0,0,72.225,9.073,73.444,8.118,0.9793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.062,0.072,-0.031,0.006,-0.097,116,136,6.254,5.259,6.264,5.265,0.136,0.121,0.015,0.544,0.8649,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4645,20,5002,4,0,1,0,0,0,72.380,8.283,74.532,5.859,0.9667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.062,0.072,-0.031,0.006,-0.097,136,156,6.257,5.261,6.268,5.267,0.255,0.032,0.115,0.579,0.8659,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4665,20,5001,4,0,1,0,0,0,72.510,6.809,73.670,3.235,0.9752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.063,0.072,0.010,0.006,-0.100,156,16,6.260,5.263,6.271,5.269,0.181,0.046,-0.005,0.598,0.8671,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,4,0.0000,0.0000,0.0000,0,0.00000
4685,20,5001,4,0,1,0,0,0,72.578,5.702,72.845,2.991,0.9750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.789,-13.063,-0.016,0.010,0.038,-0.100,16,36,6.264,5.264,6.275,5.271,0.066,0.024,0.110,0.699,0.8682,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4705,20,5002,4,0,1,0,0,0,72.643,5.139,71.750,4.333,0.9815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.063,0.024,-0.025,0.004,-0.096,16,16,6.268,5.266,6.278,5.273,0.398,0.084,-0.220,0.714,0.8695,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4725,20,5002,4,0,1,0,0,0,72.707,4.918,71.461,5.005,0.9799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.063,0.024,-0.025,0.004,-0.096,36,36,6.271,5.268,6.282,5.275,0.161,0.072,-0.201,0.760,0.8706,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4745,20,5002,4,0,1,0,0,0,72.815,5.273,71.700,6.226,0.9828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.063,0.024,-0.025,0.004,-0.096,56,56,6.274,5.271,6.285,5.277,0.145,0.081,0.034,0.715,0.8718,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
4765,20,5002,4,0,1,0,0,0,72.949,5.842,71.908,7.446,0.9812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.788,-13.063,0.024,-0.025,0.004,-0.096,76,76,6.278,5.273,6.289,5.279,0.131,0.111,-0.064,0.719,0.8729,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.42,1.11,5,0.0000,0.0000,0.0000,0,0.00000
