# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=-1.0851
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:89.30
# sp_curve_1=0.15:86.90
# sp_curve_2=0.50:87.30
# sp_curve_3=1.00:86.40
# base_sp_fwd=89.30
# base_sp_tip=86.40
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
20,1,-0.28,0.91,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,0.01,0.03,3.93,3.53,3.94,3.55,0.00,0.00,0
40,1,-0.28,0.90,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,0.01,0.03,3.93,3.53,3.95,3.56,0.00,0.00,0
61,1,-0.27,0.95,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,0.01,0.03,3.93,3.54,3.97,3.58,0.00,0.00,0
80,1,-0.26,1.12,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,0.01,0.03,3.94,3.55,3.98,3.59,0.00,0.00,0
100,1,-0.24,1.30,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,0.01,0.01,3.95,3.56,4.00,3.60,0.00,0.00,0
120,1,-0.21,1.59,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,-0.02,0.01,3.96,3.57,4.01,3.62,0.00,0.00,0
140,1,-0.15,2.45,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,-0.02,0.01,3.98,3.58,4.02,3.63,0.00,0.00,0
161,1,-0.03,3.79,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,-0.02,0.01,3.99,3.59,4.04,3.65,0.00,0.00,0
180,1,0.08,4.56,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,-0.02,0.01,4.00,3.60,4.05,3.66,0.00,0.00,0
200,1,0.18,4.94,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,-0.02,0.01,4.02,3.61,4.07,3.67,0.00,0.00,0
220,1,0.28,5.34,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,-0.02,0.01,4.03,3.62,4.08,3.69,0.00,0.00,0
240,1,0.42,5.97,0.00,0.00,0.00,0.0000,0.0000,48.93,54.52,-0.02,0.01,4.05,3.63,4.09,3.70,0.00,0.00,0
260,1,0.55,6.27,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.06,3.64,4.11,3.72,0.00,0.00,0
281,1,0.69,6.82,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.07,3.65,4.12,3.73,0.00,0.00,0
300,1,0.90,8.26,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.09,3.66,4.14,3.74,0.00,0.00,0
320,1,1.28,11.81,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.10,3.67,4.15,3.76,0.00,0.00,0
340,1,1.71,15.09,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.11,3.68,4.16,3.77,0.00,0.00,0
360,1,2.17,17.89,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.13,3.69,4.18,3.79,0.00,0.00,0
381,1,2.61,19.60,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.14,3.70,4.19,3.80,0.00,0.00,0
400,1,3.04,20.38,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.08,4.15,3.71,4.21,3.81,0.00,0.00,0
420,1,3.46,20.81,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,-0.02,0.01,4.17,3.73,4.22,3.83,0.00,0.00,0
440,1,3.91,21.43,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.01,4.18,3.74,4.23,3.84,0.00,0.00,0
460,1,4.36,22.05,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.01,4.20,3.75,4.25,3.86,0.00,0.00,0
481,1,4.82,22.71,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.01,4.21,3.76,4.26,3.87,0.00,0.00,0
500,1,5.30,23.28,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.01,4.23,3.77,4.28,3.88,0.00,0.00,0
520,1,5.79,23.96,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.01,4.24,3.79,4.29,3.90,0.00,0.00,0
540,1,6.28,24.45,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.01,4.25,3.80,4.30,3.91,0.00,0.00,0
560,1,6.77,24.82,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.01,4.27,3.81,4.32,3.93,0.00,0.00,0
581,1,7.26,25.09,0.00,0.00,0.00,0.0000,0.0000,48.93,54.53,0.06,0.02,4.28,3.83,4.33,3.94,0.00,0.00,0
