time_s,tilt_deg,rate_dps,arm_l,arm_r,target_l,target_r,torque_l,torque_r,phase,committed,wheel_rad_s,setpoint,wheel_request,supported
0.6,86.66068367500966,0.33463016566179876,-0.018161418736848074,0.018161418736848074,-0.029999997466802597,0.029999997466802597,0.022176023298542777,-0.022176023298542777,2,0.0,0.005927291402557105,86.6777747201811,0.0,0.0
0.62,86.66987338018454,0.3853283765060424,-0.022935686996131008,0.022935686996131008,-0.034999996423721313,0.034999996423721313,0.023534090098974877,-0.023534090098974877,2,0.0,0.013829465834766574,86.69537551366037,0.0,0.0
0.64,86.68015793257449,0.4423238573699468,-0.02780098804992849,0.02780098804992849,-0.03999999538064003,0.03999999538064003,0.02464679042151876,-0.02464679042151876,2,0.0,0.023698722868408195,86.71442572135052,0.0,0.0
0.66,86.69164699836115,0.5041113612347904,-0.03272061014497027,0.03272061014497027,-0.044999994337558746,0.044999994337558746,0.025613022662713064,-0.025613022662713064,2,0.0,0.0349772708228452,86.73472137085123,0.0,0.0
0.68,86.70440911243848,0.5683208548643305,-0.037672646663161405,0.037672646663161405,-0.04999999329447746,0.04999999329447746,0.026491793827110786,-0.026491793827110786,2,0.0,0.04707064668051719,86.75605331160894,0.0,0.0
0.7000000000000001,86.71846171183627,0.6323292518380972,-0.04264402549887885,0.04264402549887885,-0.05499999225139618,0.05499999225139618,0.027318307013032027,-0.027318307013032027,2,0.0,0.05940659862657629,86.77819808035872,0.0,0.0
0.72,86.7337707588638,0.6936444076075577,-0.047626946272133305,0.047626946272133305,-0.059999991208314896,0.059999991208314896,0.02811356108544684,-0.02811356108544684,2,0.0,0.07147409249680149,86.8009233715248,0.0,0.0
0.74,86.75025620364683,0.7501326036981676,-0.052616754344281855,0.052616754344281855,-0.06499999016523361,0.06499999016523361,0.028890078968489524,-0.028890078968489524,2,0.0,0.08284685570584413,86.82399894857949,0.0,0.0
0.76,86.76780070676702,0.8001377190394745,-0.05761067220180262,0.05761067220180262,-0.06999999284744263,0.06999999284744263,0.029655325822324708,-0.029655325822324708,2,0.0,0.09319504276060933,86.84720810444571,0.0,0.0
0.78,86.78625984062042,0.8425252709302842,-0.0626070439506253,0.0626070439506253,-0.07499999552965164,0.07499999552965164,0.030413755282532,-0.030413755282532,2,0.0,0.10228789105722888,86.8703573027975,0.0,0.0
0.8,86.80547252642107,0.8766741711901399,-0.0676048799841745,0.0676048799841745,-0.07999999821186066,0.07999999821186066,0.031168004524971035,-0.031168004524971035,2,0.0,0.10998970404867167,86.89328307655666,0.0,0.0
0.8200000000000001,86.82527088952598,0.9024343798870416,-0.07260358978493525,0.07260358978493525,-0.08500000089406967,0.08500000089406967,0.03191964599944056,-0.03191964599944056,2,0.0,0.11625108038526583,86.91585601675462,0.0,0.0
0.84,86.8454889747596,0.9200620398780788,-0.07760282097960673,0.07760282097960673,-0.09000000357627869,0.09000000357627869,0.032669610488209336,-0.032669610488209336,2,0.0,0.12109701807642682,86.93798214584365,0.0,0.0
0.86,86.86597000512442,0.9301426674741937,-0.08260236330017828,0.08260236330017828,-0.0950000062584877,0.0950000062584877,0.03341844587783221,-0.03341844587783221,2,0.0,0.12461324461418936,86.95960208120103,0.0,0.0
0.88,86.88657203345721,0.9335098107022686,-0.08760209127563322,0.08760209127563322,-0.10000000894069672,0.10000000894069672,0.03416647157444308,-0.03416647157444308,2,0.0,0.1269318870536879,86.98068848992705,0.0,0.0
0.9,86.90717196680998,0.9311649228052689,-0.09260193003497245,0.09260193003497245,-0.10500001162290573,0.10500001162290573,0.034913870647396275,-0.034913870647396275,2,0.0,0.12821737150991985,87.0012423182413,0.0,0.0
0.92,86.92766804022456,0.9242026619034858,-0.09760183490121288,0.09760183490121288,-0.11000001430511475,0.11000001430511475,0.0356607448137064,-0.0356607448137064,2,0.0,0.12865323156903266,87.02128823704126,0.0,0.0
0.9400000000000001,86.94798088536095,0.9137445242678298,-0.10260177921472857,0.10260177921472857,-0.11500001698732376,0.11500001698732376,0.036407147249025384,-0.036407147249025384,2,0.0,0.12843031264286,87.04086968831102,0.0,0.0
0.96,86.96805338448691,0.9008826197527606,-0.10760174706720163,0.10760174706720163,-0.12000001966953278,0.12000001966953278,0.03715310216689996,-0.03715310216689996,2,0.0,0.12773668793112433,87.06004385487064,0.0,0.0
0.98,86.98784952556831,0.8866344882967481,-0.11260172896582893,0.11260172896582893,-0.1250000149011612,0.1250000149011612,0.03789861650250542,-0.03789861650250542,2,0.0,0.12674945404280247,87.07887681364221,0.0,0.0
1.0,87.0073524782241,0.8719089346942325,-0.11760171624139593,0.11760171624139593,-0.1300000101327896,0.1300000101327896,0.03864367379110056,-0.03864367379110056,2,0.0,0.1256284540075517,87.09743907292055,0.0,0.0
1.02,87.02656213405987,0.8574834981891457,-0.12260170672548755,0.12260170672548755,-0.13500000536441803,0.13500000536441803,0.03938828244344271,-0.03938828244344271,2,0.0,0.12451186191147784,87.1158016282071,0.0,0.0
1.04,87.04549228093006,0.8439904744752347,-0.12760169912416833,0.12760169912416833,-0.14000000059604645,0.14000000059604645,0.04013242733190803,-0.04013242733190803,2,0.0,0.12351352549170341,87.13403267652146,0.0,0.0
1.06,87.06416762790572,0.8319128769888063,-0.1326016926653217,0.1326016926653217,-0.14499999582767487,0.14499999582767487,0.04087609193409378,-0.04087609193409378,2,0.0,0.12272186303693634,87.15219496166638,0.0,0.0
1.08,87.08262083391052,0.8215875735019129,-0.13760168688821076,0.13760168688821076,-0.14999999105930328,0.14999999105930328,0.041619258900308376,-0.041619258900308376,2,0.0,0.12220010191641599,87.17034381989811,0.0,0.0
1.1,87.10088967418477,0.8132145177740034,-0.14260168151790475,0.14260168151790475,-0.1549999862909317,0.1549999862909317,0.04236191039256226,-0.04236191039256226,2,0.0,0.12198761945004816,87.18852588513533,0.0,0.0
1.12,87.11901444980548,0.8068706333917657,-0.1476016763903472,0.1476016763903472,-0.15999998152256012,0.15999998152256012,0.043104028286851975,-0.043104028286851975,2,0.0,0.12210213991212895,87.20677840499047,0.0,0.0
1.1400000000000001,87.13703571690255,0.8025269482099296,-0.15260167140764233,0.15260167140764233,-0.16499997675418854,0.16499997675418854,0.04384559429418365,-0.04384559429418365,2,0.0,0.12254254572077056,87.22512909879707,0.0,0.0
1.16,87.15499238507508,0.8000676695461114,-0.15760166651137394,0.15760166651137394,-0.16999997198581696,0.16999997198581696,0.0445865900329913,-0.0445865900329913,2,0.0,0.12329207431697962,87.24359647512803,0.0,0.0
1.18,87.1729202097046,0.7993100209697946,-0.16260166166668383,0.16260166166668383,-0.17499996721744537,0.17499996721744537,0.045326997072396305,-0.045326997072396305,2,0.0,0.12432169292521934,87.26219051855053,0.0,0.0
1.2,87.19085068103546,0.8000238204601513,-0.1676016568527715,0.1676016568527715,-0.1799999624490738,0.1799999624490738,0.04606679695841369,-0.04606679695841369,2,0.0,0.12559346946066696,87.28091365300281,0.0,0.0
1.22,87.20881029449109,0.8019499568045148,-0.17260165205722483,0.17260165205722483,-0.1849999576807022,0.1849999576807022,0.04680597122955657,-0.04680597122955657,2,0.0,0.12706378753836287,87.29976189149858,0.0,0.0
1.24,87.22682017197276,0.80481710688777,-0.17760164727263733,0.17760164727263733,-0.18999995291233063,0.18999995291233063,0.0475445014264934,-0.0475445014264934,2,0.0,0.12868628516519853,87.31872608804346,0.0,0.0
1.26,87.24489599290504,0.8083562222215372,-0.18260164249458943,0.18260164249458943,-0.19499994814395905,0.19499994814395905,0.04828236909800013,-0.04828236909800013,2,0.0,0.1304144286896018,87.33779321679023,0.0,0.0
1.28,87.2630481864601,0.8123124908648193,-0.18760163772044378,0.18760163772044378,-0.19999994337558746,0.19999994337558746,0.04901955580452874,-0.04901955580452874,2,0.0,0.13220366453538643,87.35694761465422,0.0,0.0
1.3,87.2812823324647,0.8164546441536157,-0.19260163294862673,0.19260163294862673,-0.20499993860721588,0.20499993860721588,0.04975604312076422,-0.04975604312076422,2,0.0,0.13401311994491644,87.37617213598332,0.0,0.0
1.32,87.29959971761676,0.8205816211525369,-0.19760162817819912,0.19760162817819912,-0.2099999338388443,0.2099999338388443,0.05049181263710507,-0.05049181263710507,2,0.0,0.13580684943503066,87.39544918062728,0.0,0.0
1.34,87.31799799536637,0.8245267237844088,-0.20260162340860072,0.20260162340860072,-0.21499992907047272,0.21499992907047272,0.05122684596092049,-0.05122684596092049,2,0.0,0.13755464522938318,87.41476156919282,0.0,0.0
1.36,87.33647190165233,0.8281594901011591,-0.20760161863949703,0.20760161863949703,-0.21999992430210114,0.21999992430210114,0.051961124717325065,-0.051961124717325065,2,0.0,0.1392324471558217,87.43409325084721,0.0,0.0
1.3800000000000001,87.35501398410835,0.8313855815912568,-0.21260161387068863,0.21260161387068863,-0.22499991953372955,0.22499991953372955,0.052694630549962165,-0.052694630549962165,2,0.0,0.14082240024182177,87.45342983932592,0.0,0.0
1.4000000000000001,87.37361530884694,0.8341450236200407,-0.21760160910205634,0.21760160910205634,-0.22999991476535797,0.22999991476535797,0.05342734512161463,-0.05342734512161463,2,0.0,0.14231261660591807,87.4727589815358,0.0,0.0
1.42,87.39226611601009,0.8364091580663012,-0.2226016043335292,0.2226016043335292,-0.2349999099969864,0.2349999099969864,0.054159250114658455,-0.054159250114658455,2,0.0,0.1436967025358029,87.49207057017026,0.0,0.0
1.44,87.41095640251018,0.838176666816628,-0.22760159956506482,0.22760159956506482,-0.2399999052286148,0.2399999052286148,0.054890327231659944,-0.054890327231659944,2,0.0,0.14497311233084412,87.51135681703389,0.0,0.0
1.46,87.42967641740424,0.8394690074541612,-0.23260159479663783,0.23260159479663783,-0.24499990046024323,0.24499990046024323,0.05562055819583144,-0.05562055819583144,2,0.0,0.14614438814229685,87.53061220736538,0.0,0.0
1.48,87.44841706185292,0.8403255719409898,-0.23760159002823322,0.23760159002823322,-0.24999989569187164,0.24999989569187164,0.05634992475150502,-0.05634992475150502,2,0.0,0.14721634029782601,87.549833357476,0.0,0.0
1.5,87.46717019139308,0.840798839113514,-0.24260158525984193,0.24260158525984193,-0.25499990582466125,0.25499990582466125,0.05707840866464151,-0.05707840866464151,2,0.0,0.14819721609386893,87.56901879866828,0.0,0.0
1.52,87.48592883324766,0.8409501228067172,-0.2476015865008067,0.2476015865008067,-0.2599999010562897,0.2599999010562897,0.057806017889375436,-0.057806017889375436,2,0.0,0.1490968925150129,87.58816870987557,0.0,0.0
1.54,87.50468727031607,0.8408436703763033,-0.25260158531832316,0.25260158531832316,-0.2649998962879181,0.2649998962879181,0.05853267222370432,-0.05853267222370432,2,0.0,0.14992615542015003,87.60728464071912,0.0,0.0
1.56,87.52344112240631,0.8405457841162206,-0.2576015826897207,0.2576015826897207,-0.2699998915195465,0.2699998915195465,0.05925839324968297,-0.05925839324968297,2,0.0,0.15069601411387598,87.6263691317508,0.0,0.0
1.58,87.54218730085175,0.8401195108261539,-0.26260157919819105,0.26260157919819105,-0.2749998867511749,0.2749998867511749,0.05998316125069376,-0.05998316125069376,2,0.0,0.15141715824598312,87.64542549315797,0.0,0.0
1.6,87.5609239264778,0.8396228590520969,-0.267601575191736,0.267601575191736,-0.27999988198280334,0.27999988198280334,0.060706957168457996,-0.060706957168457996,2,0.0,0.1520995110024313,87.66445748243726,0.0,0.0
1.62,87.57965020581508,0.8391069841568634,-0.27260157087801473,0.27260157087801473,-0.28499987721443176,0.28499987721443176,0.061429762347718284,-0.061429762347718284,2,0.0,0.15275189327382882,87.68346904669029,0.0,0.0
1.6400000000000001,87.59836627833815,0.8386149960463712,-0.27760156638094197,0.27760156638094197,-0.2899998724460602,0.2899998724460602,0.06215155838394147,-0.06215155838394147,2,0.0,0.15338179535660823,87.702464099375,0.0,0.0
1.6600000000000001,87.61707304666105,0.8381813386113701,-0.28260156177445966,0.28260156177445966,-0.2949998676776886,0.2949998676776886,0.06287232703279122,-0.06287232703279122,2,0.0,0.15399524850753465,87.72144633625479,0.0,0.0
1.68,87.63577200037757,0.8378316722848301,-0.2876015571026906,0.2876015571026906,-0.299999862909317,0.299999862909317,0.06359205015597225,-0.06359205015597225,2,0.0,0.15459678534686394,87.74041909239678,0.0,0.0
1.7,87.6544650427112,0.8375831796962513,-0.2926015523919636,0.2926015523919636,-0.30499985814094543,0.30499985814094543,0.06431070968940233,-0.06431070968940233,2,0.0,0.15518947587983029,87.75938523986619,0.0,0.0
1.72,87.67315432745475,0.8374452086123119,-0.2976015476579896,0.2976015476579896,-0.30999985337257385,0.30999985337257385,0.06502828762420973,-0.06502828762420973,2,0.0,0.15577502467603394,87.7783471239446,0.0,0.0
1.74,87.69184211193998,0.8374201654748027,-0.30260154291014374,0.30260154291014374,-0.31499984860420227,0.31499984860420227,0.06574476599576276,-0.06574476599576276,2,0.0,0.15635391439269736,87.79730653429404,0.0,0.0
1.76,87.71053063006751,0.8375045760736799,-0.30760153815402025,0.30760153815402025,-0.3199998438358307,0.3199998438358307,0.06646012687710035,-0.06646012687710035,2,0.0,0.15692558121303735,87.81626470648423,0.0,0.0
1.78,87.72922198782571,0.83769023638561,-0.3126015333929574,0.3126015333929574,-0.3249998390674591,0.3249998390674591,0.06717435237519614,-0.06717435237519614,2,0.0,0.15748860875198856,87.83522234867927,0.0,0.0
1.8,87.74791808228274,0.8379653855144211,-0.317601528628947,0.317601528628947,-0.3299998342990875,0.3299998342990875,0.06788742462912178,-0.06788742462912178,2,0.0,0.15804092841154457,87.85417968800328,0.0,0.0
1.82,87.76662054379375,0.8383158431832357,-0.3226015238631779,0.3226015238631779,-0.33499982953071594,0.33499982953071594,0.06859932580890227,-0.06859932580890227,2,0.0,0.15858001590622492,87.8731365311276,0.0,0.0
1.84,87.78533070014304,0.8387260655939344,-0.32760151909635926,0.32760151909635926,-0.33999982476234436,0.33999982476234436,0.06931003811522693,-0.06931003811522693,2,0.0,0.15910307559436426,87.89209233389231,0.0,0.0
1.86,87.8040495605516,0.8391800850338951,-0.3326015143289144,0.3326015143289144,-0.3449998199939728,0.3449998199939728,0.07001954377917621,-0.07001954377917621,2,0.0,0.1596072062258849,87.91104627523852,0.0,0.0
1.8800000000000001,87.82277781691961,0.8396623098023875,-0.33760150956109575,0.33760150956109575,-0.3499998152256012,0.3499998152256012,0.07072782506246933,-0.07072782506246933,2,0.0,0.16008954365117978,87.92999733133007,0.0,0.0
1.9000000000000001,87.84151585932793,0.8401581714100557,-0.34260150479305407,0.34260150479305407,-0.3549998104572296,0.3549998104572296,0.07143486425784666,-0.07143486425784666,2,0.0,0.16054737784789774,87.94894434643342,0.0,0.0
1.92,87.8602638026725,0.8406546152246286,-0.3476015000248794,0.3476015000248794,-0.35999980568885803,0.35999980568885803,0.07214064368898537,-0.07214064368898537,2,0.0,0.16097824324878435,87.96788609785536,0.0,0.0
1.94,87.87902152132439,0.8411404385749719,-0.3526014952566253,0.3526014952566253,-0.36499980092048645,0.36499980092048645,0.07284514571147771,-0.07284514571147771,2,0.0,0.16137998275235726,87.9868213529691,0.0,0.0
1.96,87.89778868886641,0.8416064866549201,-0.35760149048832385,0.35760149048832385,-0.36999979615211487,0.36999979615211487,0.07354835271267035,-0.07354835271267035,2,0.0,0.16175078694239392,88.00574891705774,0.0,0.0
1.98,87.91656482022431,0.8420457213441154,-0.36260148571999407,0.36260148571999407,-0.3749997913837433,0.3749997913837433,0.07425024711246109,-0.07425024711246109,2,0.0,0.16208921092193104,88.02466767134001,0.0,0.0
2.0,87.93534931385553,0.8424531813414274,-0.36760148095164746,0.36760148095164746,-0.3799997866153717,0.3799997866153717,0.07495081136345502,-0.07495081136345502,2,0.0,0.1623941717881608,88.04357660110338,0.0,0.0
2.02,87.9541414920518,0.842825853876408,-0.37260147618329076,0.37260147618329076,-0.3849997818470001,0.3849997818470001,0.07565002795168778,-0.07565002795168778,2,0.0,0.16266493015023817,88.06247481433537,0.0,0.0
2.04,87.97294063782924,0.8431624788891849,-0.37760147141492806,0.37760147141492806,-0.38999977707862854,0.38999977707862854,0.07634787939677945,-0.07634787939677945,2,0.0,0.16290105924761786,88.08136155161371,0.0,0.0
2.06,87.99174602729353,0.8434633061215399,-0.3826014666465618,0.3826014666465618,-0.39499977231025696,0.39499977231025696,0.07704434825247836,-0.07704434825247836,2,0.0,0.16310240519185185,88.10023618828791,0.0,0.0
2.08,88.01055695676583,0.8437298242567655,-0.3876014618781934,0.3876014618781934,-0.3999997675418854,0.3999997675418854,0.07773941710709725,-0.07773941710709725,2,0.0,0.16326904166444217,88.11909823016278,0.0,0.0
2.1,88.02937276431561,0.8439644792749804,-0.39260145710982364,0.39260145710982364,-0.4049997627735138,0.4049997627735138,0.07843306858409083,-0.07843306858409083,2,0.0,0.16340122209135485,88.13794730398665,0.0,0.0
2.12,88.04819284566332,0.8441703967731493,-0.39760145234145317,0.39760145234145317,-0.4099997580051422,0.4099997580051422,0.07912528534209931,-0.07912528534209931,2,0.0,0.16349933191783994,88.15678314406415,0.0,0.0
2.14,88.06701666468086,0.8443511203073767,-0.40260144757308225,0.40260144757308225,-0.41499975323677063,0.41499975323677063,0.07981605007587945,-0.07981605007587945,2,0.0,0.163563843156539,88.17560557626626,0.0,0.0
2.16,88.0858437589258,0.8445103750339628,-0.4076014428047111,0.4076014428047111,-0.41999974846839905,0.41999974846839905,0.08050534551634633,-0.08050534551634633,2,0.0,0.1635952729083663,88.19441450061402,0.0,0.0
2.18,88.1046737408001,0.844651863186537,-0.41260143803633986,0.41260143803633986,-0.42499974370002747,0.42499974370002747,0.08119315443118272,-0.08119315443118272,2,0.0,0.1635941470846051,88.21320987347707,0.0,0.0
2.2,88.12350629502308,0.8447790953569556,-0.41760143326796834,0.41760143326796834,-0.4299997389316559,0.4299997389316559,0.08187945962523434,-0.08187945962523434,2,0.0,0.16356097011131973,88.23199169026964,0.0,0.0
2.22,88.1423411731613,0.844895259232018,-0.4226014284995968,0.4226014284995968,-0.4349997341632843,0.4349997341632843,0.08256424394093984,-0.08256424394093984,2,0.0,0.16349620099033807,88.25075996935351,0.0,0.0
2.24,88.16117818596602,0.8450031254374811,-0.4276014237312252,0.4276014237312252,-0.4399997293949127,0.4399997293949127,0.08324749025875965,-0.08324749025875965,2,0.0,0.16340023573562384,88.26951473768145,0.0,0.0
2.2600000000000002,88.18001719424203,0.8451049885037214,-0.43260141896285365,0.43260141896285365,-0.44499972462654114,0.44499972462654114,0.08392918149760399,-0.08392918149760399,2,0.0,0.16327339590901976,88.28825601854508,0.0,0.0
2.2800000000000002,88.19885809891622,0.8452026396916932,-0.43760141419448206,0.43760141419448206,-0.44999971985816956,0.44999971985816956,0.0846093006152599,-0.0846093006152599,2,0.0,0.16311592274631462,88.30698382163217,0.0,0.0
2.3000000000000003,88.2177008308971,0.8452973675147758,-0.4426014094261105,0.4426014094261105,-0.454999715089798,0.454999715089798,0.0852878306088173,-0.0852878306088173,2,0.0,0.16292797619525007,88.32569813545823,0.0,0.0
2.32,88.23654534122613,0.8453899812302418,-0.4476014046577389,0.4476014046577389,-0.4599997103214264,0.4599997103214264,0.08596475451509404,-0.08596475451509404,2,0.0,0.16270963807723834,88.34439892211756,0.0,0.0
2.34,88.25539159192282,0.8454808523247233,-0.4526013998893673,0.4526013998893673,-0.4649997055530548,0.4649997055530548,0.08664005541106,-0.08664005541106,2,0.0,0.16246091852953176,88.36308611420205,0.0,0.0
2.36,88.27423954782569,0.8455699690412062,-0.45760139512099574,0.45760139512099574,-0.4699997007846832,0.4699997007846832,0.08731371641426014,-0.08731371641426014,2,0.0,0.16218176487791428,88.3817596136626,0.0,0.0
2.38,88.29308916963485,0.845656999237319,-0.46260139035262415,0.46260139035262415,-0.47499969601631165,0.47499969601631165,0.08798572068323661,-0.08798572068323661,2,0.0,0.16187207212273028,88.4004192923372,0.0,0.0
2.4,88.31194040827124,0.8457413572857156,-0.46760138558425257,0.46760138558425257,-0.47999969124794006,0.47999969124794006,0.08865605141794972,-0.08865605141794972,2,0.0,0.16153169428637598,88.419064993841,0.0,0.0
