time_s,tilt_deg,rate_dps,arm_l,arm_r,target_l,target_r,torque_l,torque_r,phase,committed,wheel_rad_s,setpoint,wheel_request,supported
3.5,34.58311918220842,-22.510991247768878,-0.9829816765557885,0.9829816765557885,-0.9900837540626526,0.9900837540626526,2.641240646550333,-2.641240646550333,3,1.0,1.1741175842092707e-10,84.62000274658203,0.0,1.0
3.52,34.160253840452256,-19.14761962264256,-0.974357529125826,0.974357529125826,-0.9900837540626526,0.9900837540626526,3.0828319031998817,-3.0828319031998817,3,1.0,8.353035877613944e-11,84.62000274658203,0.0,1.0
3.54,33.8347022440147,-14.069337311145258,-0.968601193607963,0.968601193607963,-0.9785032868385315,0.9785032868385315,3.0993867407027444,-3.0993867407027444,3,1.0,5.942608245637994e-11,84.62000274658203,0.0,1.0
3.56,33.55364509966161,-12.94624537444064,-0.9619843458628363,0.9619843458628363,-0.9670239686965942,0.9670239686965942,2.8968077331703914,-2.8968077331703914,3,1.0,4.2277554267146695e-11,84.62000274658203,0.0,1.0
3.58,33.24903115269115,-15.175727259675524,-0.9547386812623422,0.9547386812623422,-0.9556543231010437,0.9556543231010437,2.6897816284130833,-2.6897816284130833,3,1.0,3.007756057491285e-11,84.62000274658203,0.0,1.0
3.6,32.881972936430415,-18.6532840048021,-0.9462948011981236,0.9462948011981236,-0.9444168210029602,0.9444168210029602,2.6330219174671132,-2.6330219174671132,3,1.0,2.1398107478524376e-11,84.62000274658203,0.0,1.0
3.62,32.45639781743249,-21.548387795215064,-0.9366534798282902,0.9366534798282902,-0.9444168210029602,0.9444168210029602,2.6414262088225997,-2.6414262088225997,3,1.0,1.522327592099971e-11,84.62000274658203,0.0,1.0
3.64,32.04646616244272,-18.753068475033555,-0.928276957978782,0.928276957978782,-0.9444168210029602,0.9444168210029602,3.0806639091348162,-3.0806639091348162,3,1.0,1.0830309643012924e-11,84.62000274658203,0.0,1.0
3.66,31.721977423504583,-14.281006949340988,-0.9226874346464289,0.9226874346464289,-0.9335969090461731,0.9335969090461731,3.0960587260374557,-3.0960587260374557,3,1.0,7.705017472733028e-12,84.62000274658203,0.0,1.0
3.68,31.44184677153644,-12.843296990650334,-0.9160904663429298,0.9160904663429298,-0.922877848148346,0.922877848148346,2.964095037981454,-2.964095037981454,3,1.0,5.481587896558574e-12,84.62000274658203,0.0,1.0
3.7,31.148416080559223,-14.499772337839216,-0.909075303470806,0.909075303470806,-0.9122644066810608,0.9122644066810608,2.767609827649994,-2.767609827649994,3,1.0,3.899771282029197e-12,84.62000274658203,0.0,1.0
3.72,30.80315530904473,-17.45005049903668,-0.901079609860004,0.901079609860004,-0.9017752408981323,0.9017752408981323,2.7080967650490773,-2.7080967650490773,3,1.0,2.7744179860159865e-12,84.62000274658203,0.0,1.0
3.74,30.406601814539094,-20.02595375219829,-0.8920532610071088,0.8920532610071088,-0.9017752408981323,0.9017752408981323,2.711932431003966,-2.711932431003966,3,1.0,1.9738068221077216e-12,84.62000274658203,0.0,1.0
3.7600000000000002,30.028062889572006,-17.330642915978665,-0.8843017816616736,0.8843017816616736,-0.9017752408981323,0.9017752408981323,3.0803898443436415,-3.0803898443436415,3,1.0,1.4042272615862914e-12,84.62000274658203,0.0,1.0
3.7800000000000002,29.72571912203253,-13.416429809543683,-0.879250071711503,0.879250071711503,-0.8916739821434021,0.8916739821434021,3.0942773857019374,-3.0942773857019374,3,1.0,9.990107340274055e-13,84.62000274658203,0.0,1.0
3.8000000000000003,29.465478191677455,-11.878091421933691,-0.8729984290691858,0.8729984290691858,-0.8816664218902588,0.8816664218902588,3.0047805590000287,-3.0047805590000287,3,1.0,7.10727155072146e-13,84.62000274658203,0.0,1.0
3.8200000000000003,29.195944229696405,-13.304024429898725,-0.8664362851351298,0.8664362851351298,-0.8717558979988098,0.8717558979988098,2.813179556914693,-2.813179556914693,3,1.0,5.056332947700734e-13,84.62000274658203,0.0,1.0
3.84,28.87857013528416,-16.050805047493647,-0.8589964655636515,0.8589964655636515,-0.8619596362113953,0.8619596362113953,2.75314171465748,-2.75314171465748,3,1.0,3.597231749982695e-13,84.62000274658203,0.0,1.0
3.86,28.512031930810352,-18.533064983820562,-0.850598293549201,0.850598293549201,-0.8619596362113953,0.8619596362113953,2.75713884740577,-2.75713884740577,3,1.0,2.5591819994701506e-13,84.62000274658203,0.0,1.0
