time_s,tilt_deg,rate_dps,arm_l,arm_r,target_l,target_r,torque_l,torque_r,phase,committed,wheel_rad_s,setpoint,wheel_request,supported
6.5200000000000005,32.97043362702586,-7.024916805926189,-0.947261892214102,0.947261892214102,-0.9643881320953369,0.9643881320953369,2.7773866611891886,-2.7773866611891886,3,1.0,5.517692757818375e-33,84.62000274658203,0.0,1.0
6.54,32.819694507237756,-7.021526276073006,-0.9440021150432466,0.9440021150432466,-0.9611881375312805,0.9611881375312805,2.782311934613954,-2.782311934613954,3,1.0,3.925457397756908e-33,84.62000274658203,0.0,1.0
6.5600000000000005,32.66912658863273,-7.010829353797046,-0.9407424957995145,0.9407424957995145,-0.9579881429672241,0.9579881429672241,2.786769322802145,-2.786769322802145,3,1.0,2.7926918837171792e-33,84.62000274658203,0.0,1.0
6.58,32.51881351288786,-6.997545080104849,-0.9374850619818557,0.9374850619818557,-0.9547881484031677,0.9547881484031677,2.790846114021275,-2.790846114021275,3,1.0,1.98680743850039e-33,84.62000274658203,0.0,1.0
6.6000000000000005,32.36876525821237,-6.9848864227082625,-0.9342304182078816,0.9342304182078816,-0.9515881538391113,0.9515881538391113,2.794666486644685,-2.794666486644685,3,1.0,1.4134763024506431e-33,84.62000274658203,0.0,1.0
6.62,32.21894947467588,-6.974456688927613,-0.9309783016383717,0.9309783016383717,-0.9483881592750549,0.9483881592750549,2.798341620733224,-2.798341620733224,3,1.0,1.0055907879515167e-33,84.62000274658203,0.0,1.0
6.640000000000001,32.06931684884798,-6.966713961269812,-0.9277280761293925,0.9277280761293925,-0.9451881647109985,0.9451881647109985,2.8019553309163587,-2.8019553309163587,3,1.0,7.154084090831531e-34,84.62000274658203,0.0,1.0
6.66,31.919817747710898,-6.961421222392494,-0.9244790468601064,0.9244790468601064,-0.9419881701469421,0.9419881701469421,2.805561388438461,-2.805561388438461,3,1.0,5.089636837559857e-34,84.62000274658203,0.0,1.0
6.68,31.770411231114426,-6.95801080745953,-0.921230629400549,0.921230629400549,-0.9387881755828857,0.9387881755828857,2.8091875244133333,-2.8091875244133333,3,1.0,3.6209251679672924e-34,84.62000274658203,0.0,1.0
6.7,31.621068356458316,-6.955838956111447,-0.9179824145036454,0.9179824145036454,-0.9355881810188293,0.9355881810188293,2.812842297545973,-2.812842297545973,3,1.0,2.5760382303238887e-34,84.62000274658203,0.0,1.0
6.72,31.47177181875523,-6.954336338838434,-0.9147341676933438,0.9147341676933438,-0.932388186454773,0.932388186454773,2.816522267975574,-2.816522267975574,3,1.0,1.8326733241536505e-34,84.62000274658203,0.0,1.0
6.74,31.322513676774403,-6.95307589666305,-0.9114857952955385,0.9114857952955385,-0.9291881918907166,0.9291881918907166,2.820218046965821,-2.820218046965821,3,1.0,1.3038205231302403e-34,84.62000274658203,0.0,1.0
6.76,31.173292450007384,-6.9517840514654985,-0.9082372993513783,0.9082372993513783,-0.9259881973266602,0.9259881973266602,2.8239186528808884,-2.8239186528808884,3,1.0,9.275782727511836e-35,84.62000274658203,0.0,1.0
6.78,31.02411039249838,-6.9503193557933685,-0.9049887351440659,0.9049887351440659,-0.9227882027626038,0.9227882027626038,2.8276141689504293,-2.8276141689504293,3,1.0,6.599078913211146e-35,84.62000274658203,0.0,1.0
6.8,30.874971348066254,-6.948637349503466,-0.9017401780730787,0.9017401780730787,-0.9195882081985474,0.9195882081985474,2.831297004030179,-2.831297004030179,3,1.0,4.6947889770666707e-35,84.62000274658203,0.0,1.0
6.82,30.725879302510663,-6.94675421424116,-0.898491701718223,0.898491701718223,-0.916388213634491,0.916388213634491,2.8349621690516154,-2.8349621690516154,3,1.0,3.3400181796676585e-35,84.62000274658203,0.0,1.0
6.84,30.576837571484084,-6.944716249478222,-0.8952433660152481,0.8952433660152481,-0.9131882190704346,0.9131882190704346,2.838606968596944,-2.838606968596944,3,1.0,2.3761923049160377e-35,84.62000274658203,0.0,1.0
6.86,30.427848477783296,-6.942577937272027,-0.8919952131076946,0.8919952131076946,-0.9099882245063782,0.9099882245063782,2.842230428664316,-2.842230428664316,3,1.0,1.6904967476865694e-35,84.62000274658203,0.0,1.0
6.88,30.278913351762874,-6.940388567741336,-0.8887472681571235,0.8887472681571235,-0.9067882299423218,0.9067882299423218,2.8458326820436755,-2.8458326820436755,3,1.0,1.2026717063372728e-35,84.62000274658203,0.0,1.0
6.9,30.130141624992895,-6.934048390887151,-0.8855001287576167,0.8855001287576167,-0.9035882353782654,0.9035882353782654,2.849100587488821,-2.849100587488821,3,1.0,8.556178739791249e-36,84.62000274658203,0.0,1.0
