time_s,tilt_deg,rate_dps,arm_l,arm_r,target_l,target_r,torque_l,torque_r,phase,committed,wheel_rad_s,setpoint,wheel_request,supported
3.38,14.605651111533517,-45.36720625052885,-0.5212741455441514,0.5212741455441514,-0.49851101636886597,0.49851101636886597,0.8609686947055123,-0.8609686947055123,3,1.0,1.4366566247754797e-08,87.15999603271484,0.0,1.0
3.4,13.803199259387448,-34.85700075302738,-0.5081234932147178,0.5081234932147178,-0.49851101636886597,0.49851101636886597,1.10056334541345,-1.10056334541345,3,1.0,1.0220819866728455e-08,87.15999603271484,0.0,1.0
3.42,13.263631649099057,-20.91080605233672,-0.4998411777654156,0.4998411777654156,-0.4839799106121063,0.4839799106121063,1.1172785016482234,-1.1172785016482234,3,1.0,7.271407582478999e-09,87.15999603271484,0.0,1.0
3.44,12.981989763381543,-9.319954426860726,-0.49509528202650527,0.49509528202650527,-0.46257737278938293,0.46257737278938293,1.0413466776757652,-1.0413466776757652,3,1.0,5.173104400621544e-09,87.15999603271484,0.0,1.0
3.46,12.783591235008661,-10.565888636166006,-0.48834793220055334,0.48834793220055334,-0.44158750772476196,0.44158750772476196,0.7922620179565417,-0.7922620179565417,3,1.0,3.680306575608916e-09,87.15999603271484,0.0,1.0
3.48,12.458688968205692,-20.71367155997419,-0.4775985115888682,0.4775985115888682,-0.42127731442451477,0.42127731442451477,0.614365725615593,-0.614365725615593,3,1.0,2.618284001545154e-09,87.15999603271484,0.0,1.0
3.5,11.8927891414899,-32.97246095856354,-0.4627755440624974,0.4627755440624974,-0.42127731442451477,0.42127731442451477,0.6329465758040774,-0.6329465758040774,3,1.0,1.8627282732860533e-09,87.15999603271484,0.0,1.0
3.52,11.10798893801574,-42.294384798204014,-0.44524965467023025,0.44524965467023025,-0.42127731442451477,0.42127731442451477,0.725202660378581,-0.725202660378581,3,1.0,1.32520254412875e-09,87.15999603271484,0.0,1.0
3.54,10.317808211234857,-35.703715739939604,-0.4319900205735948,0.4319900205735948,-0.42127731442451477,0.42127731442451477,1.0373692543650517,-1.0373692543650517,3,1.0,9.427901042524326e-10,87.15999603271484,0.0,1.0
3.56,9.742276898353216,-23.1698323673684,-0.4233826661105421,0.4233826661105421,-0.42127731442451477,0.42127731442451477,1.1010651544029166,-1.1010651544029166,3,1.0,6.707300590497176e-10,87.15999603271484,0.0,1.0
3.58,9.413804277333432,-11.589986862391084,-0.4182947585468604,0.4182947585468604,-0.4077954590320587,0.4077954590320587,1.0485721280113072,-1.0485721280113072,3,1.0,4.771781227695008e-10,87.15999603271484,0.0,1.0
3.6,9.279204714565504,-3.512295711602807,-0.41559504274719306,0.41559504274719306,-0.39409470558166504,0.39409470558166504,0.9636898494309534,-0.9636898494309534,3,1.0,3.3947928496364983e-10,87.15999603271484,0.0,1.0
3.62,9.168348247384715,-7.176312240022012,-0.41033058979131815,0.41033058979131815,-0.38062453269958496,0.38062453269958496,0.7441234548903225,-0.7441234548903225,3,1.0,2.415160700380646e-10,87.15999603271484,0.0,1.0
3.64,8.922170416857906,-15.359581383015287,-0.40217368489859834,0.40217368489859834,-0.36872366070747375,0.36872366070747375,0.6920227094033438,-0.6920227094033438,3,1.0,1.7182200702725383e-10,87.15999603271484,0.0,1.0
3.66,8.51093833739688,-23.11096928098191,-0.3917917546430372,0.3917917546430372,-0.36872366070747375,0.36872366070747375,0.7271947203233831,-0.7271947203233831,3,1.0,1.2223949360479682e-10,87.15999603271484,0.0,1.0
